Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
10136,0.020,,60.00,0.0,26.7,0.0,0.00,0.848,0.0,0.9309,0.9309
11444,0.040,Phase 1: 起始平穩 (Good),59.00,23.8,50.8,7.0,0.00,0.848,29.5,-1.3322,-0.4013
11679,0.275,Phase 1: 起始平穩 (Good),58.10,27.1,54.3,8.1,0.00,1.000,30.5,5.2969,4.8956
11797,0.392,Phase 1: 起始平穩 (Good),52.72,26.8,55.8,5.6,0.00,1.000,31.0,1.9030,6.7986
11866,0.462,Phase 1: 起始平穩 (Good),48.29,27.1,57.8,8.3,0.00,1.000,31.0,0.8285,7.6270
11927,0.522,Phase 1: 起始平穩 (Good),44.90,26.7,59.0,5.1,0.00,1.000,32.0,1.6979,9.3250
11974,0.569,Phase 1: 起始平穩 (Good),42.06,26.3,60.0,4.5,0.00,1.000,32.0,-0.0567,9.2682
12018,0.613,Phase 1: 起始平穩 (Good),40.00,26.2,61.2,6.1,0.00,1.000,30.0,0.7510,10.0192
12062,0.657,Phase 1: 起始平穩 (Good),38.27,26.4,62.5,6.9,0.00,1.000,30.0,0.7165,10.7357
12112,0.707,Phase 1: 起始平穩 (Good),36.71,26.5,63.8,7.3,0.00,1.000,35.0,0.6537,11.3894
12159,0.754,Phase 1: 起始平穩 (Good),35.04,27.1,65.6,9.1,0.00,1.000,32.0,0.6185,12.0080
12204,0.799,Phase 1: 起始平穩 (Good),33.67,27.6,67.3,9.7,0.00,1.000,30.0,0.5968,12.6048
12248,0.844,Phase 1: 起始平穩 (Good),32.52,27.7,68.4,8.1,0.00,1.000,30.0,0.5784,13.1831
12300,0.895,Phase 1: 起始平穩 (Good),31.51,27.3,69.0,5.8,0.00,1.000,32.0,0.5609,13.7441
12350,0.945,Phase 1: 起始平穩 (Good),30.30,26.4,69.4,2.6,0.00,1.000,34.0,0.5330,14.2770
12398,0.994,Phase 1: 起始平穩 (Good),29.28,25.6,69.8,2.6,0.00,1.000,33.0,0.5160,14.7931
12450,1.045,Phase 1: 起始平穩 (Good),28.40,25.6,70.8,5.6,0.00,1.000,35.0,0.5015,15.2946
12497,1.092,Phase 1: 起始平穩 (Good),27.51,26.1,72.5,8.2,0.00,1.000,32.0,0.4835,15.7781
12547,1.143,Phase 1: 起始平穩 (Good),26.89,26.5,73.7,8.1,0.00,1.000,35.0,0.4762,16.2544
12594,1.190,Phase 1: 起始平穩 (Good),26.18,26.4,74.6,6.1,0.00,1.000,31.0,0.4604,16.7148
12643,1.239,Phase 1: 起始平穩 (Good),25.67,26.3,75.2,5.7,0.00,1.000,33.0,0.4543,17.1691
12692,1.287,Phase 1: 起始平穩 (Good),25.17,26.6,76.4,8.0,0.00,1.000,33.0,0.4442,17.6133
12745,1.341,Phase 1: 起始平穩 (Good),24.70,27.5,78.0,11.1,0.00,1.000,33.0,0.4358,18.0491
12790,1.386,Phase 1: 起始平穩 (Good),24.10,28.4,79.9,11.7,0.00,1.000,30.0,0.4208,18.4700
12837,1.432,Phase 1: 起始平穩 (Good),23.92,28.5,80.3,9.1,0.00,1.000,30.0,0.4257,18.8957
12886,1.481,Phase 1: 起始平穩 (Good),23.68,28.1,80.3,6.4,0.00,1.000,33.0,0.4199,19.3156
12934,1.530,Phase 1: 起始平穩 (Good),23.35,27.1,79.9,3.3,0.00,1.000,34.0,0.4116,19.7272
12979,1.575,Phase 1: 起始平穩 (Good),23.08,26.1,79.4,2.0,0.00,1.000,31.0,0.4071,20.1342
13025,1.621,Phase 1: 起始平穩 (Good),22.98,25.7,79.3,4.3,0.00,1.000,31.0,0.4086,20.5428
13075,1.670,Phase 1: 起始平穩 (Good),22.86,26.0,79.8,7.0,0.00,1.000,35.0,0.4056,20.9484
13125,1.720,Phase 1: 起始平穩 (Good),22.59,26.8,81.1,10.1,0.00,1.000,30.0,0.3977,21.3461
13172,1.768,Phase 1: 起始平穩 (Good),22.33,27.9,82.6,12.0,0.00,1.000,32.0,-0.0053,21.3408
13221,1.817,Phase 1: 起始平穩 (Good),22.20,28.3,83.4,10.2,0.00,1.000,33.0,0.3951,21.7359
13267,1.863,Phase 1: 起始平穩 (Good),22.02,28.1,83.5,7.1,0.00,1.000,30.0,0.3914,22.1274
13316,1.911,Phase 1: 起始平穩 (Good),22.01,27.6,83.0,5.5,0.00,1.000,34.0,0.3911,22.5185
13364,1.960,Phase 1: 起始平穩 (Good),21.87,27.4,83.1,6.6,0.00,1.000,34.0,0.3883,22.9069
13409,2.005,Phase 1: 起始平穩 (Good),21.73,27.5,83.6,8.3,0.00,1.000,30.0,0.3828,23.2897
13459,2.055,Phase 1: 起始平穩 (Good),21.79,27.6,83.5,7.6,0.00,1.000,35.0,0.3879,23.6776
13507,2.103,Phase 1: 起始平穩 (Good),21.61,27.0,83.3,4.9,0.00,1.000,31.0,0.3798,24.0574
13555,2.151,Phase 1: 起始平穩 (Good),21.53,26.0,82.5,2.1,0.00,1.000,31.0,0.3798,24.4372
13601,2.196,Phase 1: 起始平穩 (Good),21.46,25.4,82.0,2.7,0.00,1.000,31.0,0.3789,24.8161
13647,2.242,Phase 1: 起始平穩 (Good),21.50,25.4,82.0,5.7,0.00,1.000,31.0,0.3819,25.1980
13693,2.289,Phase 1: 起始平穩 (Good),21.55,26.0,82.4,8.0,0.00,1.000,32.0,0.3828,25.5808
13743,2.338,Phase 1: 起始平穩 (Good),21.53,26.4,82.8,8.2,0.00,1.000,33.0,0.3814,25.9622
