Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
3870,0.000,,0.00,0.0,1001.3,0.0,0.00,0.356,0.0,-48.1164,-434.4504
5156,0.083,P1: 天堂,44.11,3.2,26.3,0.8,0.00,0.393,4.5,-0.0597,-435.9606
5369,0.167,P1: 天堂,62.00,3.5,19.4,0.6,0.00,0.454,4.9,0.2326,-434.7103
5583,0.250,P1: 天堂,71.68,3.5,16.4,1.0,0.00,0.632,4.3,0.3828,-433.3265
5820,0.333,P1: 天堂,68.59,3.4,16.9,1.1,0.00,0.647,6.8,0.3601,-431.7835
6039,0.417,P1: 天堂,67.89,3.4,16.9,0.6,0.00,0.632,6.5,0.3497,-430.8305
6262,0.500,P1: 天堂,66.48,3.4,16.6,0.7,0.00,0.737,7.0,0.3100,-428.6890
6489,0.583,P1: 天堂,64.88,3.3,17.1,0.8,0.00,0.725,7.4,0.2995,-426.5040
6733,0.667,P1: 天堂,66.77,3.3,15.0,0.4,0.00,1.000,6.3,-0.6903,-425.5712
6967,0.750,P1: 天堂,64.05,3.1,19.7,0.6,0.00,0.274,7.8,0.1696,-423.9749
7184,0.833,P1: 天堂,73.53,3.5,16.8,0.7,0.00,0.489,4.0,0.3607,-421.2093
7414,0.917,P1: 天堂,72.15,3.5,18.4,0.4,0.00,0.232,5.7,0.1126,-418.3030
7649,1.000,P1: 天堂,77.74,3.7,16.7,0.7,0.00,0.400,3.9,0.3995,-415.1721
7889,1.083,P1: 天堂,76.97,3.6,14.6,1.2,0.00,0.762,4.8,0.4129,-412.7244
8138,1.167,P1: 天堂,71.06,3.3,17.1,0.9,0.00,0.518,6.7,0.3151,-411.0518
8395,1.250,P1: 天堂,71.98,3.4,17.5,0.4,0.00,0.379,5.4,0.3554,-408.0732
8631,1.333,P1: 天堂,75.31,3.6,16.8,0.3,0.00,0.402,4.5,0.4002,-404.8370
8862,1.417,P1: 天堂,75.64,3.6,13.7,0.8,0.00,0.932,4.8,-0.0986,-401.6381
9106,1.500,P1: 天堂,70.36,3.2,15.1,1.2,0.00,0.864,6.7,0.1579,-399.1748
9346,1.583,P1: 天堂,66.73,3.2,17.6,0.8,0.00,0.569,7.3,0.3194,-396.8933
9592,1.667,P1: 天堂,69.91,3.4,16.8,0.4,0.00,0.567,5.5,0.3614,-394.3014
9822,1.750,P1: 天堂,69.80,3.4,15.3,0.6,0.00,0.834,6.0,0.1604,-392.7933
10052,1.833,P1: 天堂,64.25,3.2,17.6,0.7,0.00,0.655,8.3,0.3004,-390.6306
10271,1.917,P1: 天堂,67.24,3.3,17.2,1.0,0.00,0.632,6.0,0.3270,-388.6639
10489,2.000,P1: 天堂,69.58,3.4,18.4,0.7,0.00,0.341,5.7,0.2930,-385.9846
10711,2.083,P1: 天堂,76.23,3.6,15.2,0.2,0.00,0.641,4.0,0.4630,-383.6957
10910,2.167,P1: 天堂,74.74,3.4,14.9,0.5,0.00,0.744,5.3,0.4125,-379.9608
11123,2.250,P1: 天堂,67.46,3.3,16.8,0.9,0.00,0.680,7.8,0.3472,-379.1666
11334,2.333,P1: 天堂,67.74,3.3,16.4,0.8,0.00,0.727,6.4,0.3148,-377.3873
11550,2.417,P1: 天堂,65.55,3.3,15.8,0.7,0.00,0.917,7.3,-0.1233,-375.3499
11770,2.500,P1: 天堂,63.12,3.1,17.7,0.7,0.00,0.681,8.0,0.2840,-373.2478
12211,2.583,P1: 天堂,68.39,3.3,17.1,0.7,0.00,0.584,5.5,0.3476,-371.5259
12424,2.667,P1: 天堂,69.18,3.4,17.4,0.7,0.00,0.523,6.0,0.3490,-368.8102
12637,2.750,P1: 天堂,73.47,3.4,16.1,0.7,0.00,0.592,4.7,0.4209,-365.6395
12859,2.833,P1: 天堂,73.40,3.4,15.7,0.7,0.00,0.654,5.3,0.4216,-362.4107
13083,2.917,P1: 天堂,69.99,3.4,14.3,0.4,0.00,1.000,6.5,-0.7515,-361.0335
13305,3.000,P1: 天堂,62.78,3.1,17.2,0.7,0.00,0.788,9.1,0.2166,-360.2141
13508,3.083,P1: 天堂,62.88,3.2,19.4,0.8,0.00,0.406,7.6,0.1869,-358.4759
13719,3.167,P1: 天堂,72.51,3.5,17.6,0.6,0.00,0.365,4.2,0.2705,-355.3818
13947,3.250,P1: 天堂,77.78,3.6,14.0,1.0,0.00,0.820,3.9,0.3519,-352.0671
14180,3.333,P1: 天堂,70.11,3.3,15.5,1.1,0.00,0.814,7.2,0.2482,-349.5844
14411,3.417,P1: 天堂,66.63,3.2,17.2,0.6,0.00,0.623,7.3,0.2821,-347.9737
14644,3.500,P1: 天堂,70.09,3.3,17.5,0.2,0.00,0.415,5.4,0.3492,-345.3330
14867,3.583,P1: 天堂,74.05,3.5,15.7,0.6,0.00,0.636,4.6,0.4219,-343.0296
15092,3.667,P1: 天堂,73.66,3.4,16.8,1.1,0.00,0.500,5.3,0.3523,-339.8038
15334,3.750,P1: 天堂,74.22,3.5,16.6,1.0,0.00,0.513,5.1,0.3986,-336.6893
15554,3.833,P1: 天堂,73.12,3.5,16.8,0.5,0.00,0.480,5.5,0.3587,-333.8319
15778,3.917,P1: 天堂,71.78,3.5,18.0,0.5,0.00,0.330,5.8,0.3249,-331.3638
16002,4.000,P1: 天堂,76.21,3.6,15.8,0.7,0.00,0.576,4.2,0.4344,-329.5369
16229,4.083,P1: 天堂,70.99,3.5,16.9,0.7,0.00,0.542,6.6,0.3708,-326.7376
16457,4.167,P1: 天堂,72.85,3.5,17.3,0.7,0.00,0.423,5.1,0.3448,-324.8084
16699,4.250,P1: 天堂,75.19,3.5,16.2,0.6,0.00,0.529,4.7,0.4174,-321.4295
16927,4.333,P1: 天堂,73.83,3.5,18.5,0.4,0.00,0.169,5.4,0.0879,-319.0520
17142,4.417,P1: 天堂,81.55,3.7,15.0,0.8,0.00,0.573,3.1,0.5048,-316.5303
17373,4.500,P1: 天堂,73.43,3.5,16.4,1.0,0.00,0.575,6.6,0.4045,-314.3278
17614,4.583,P1: 天堂,72.56,3.5,16.3,0.7,0.00,0.588,5.6,0.3902,-311.7358
17842,4.667,P1: 天堂,71.74,3.4,17.4,0.8,0.00,0.441,5.7,0.3603,-309.5481
18065,4.750,P1: 天堂,73.75,3.5,16.5,0.9,0.00,0.541,4.9,0.3947,-306.7378
18296,4.833,P1: 天堂,73.34,3.5,15.5,0.5,0.00,0.694,5.4,0.4085,-304.9763
18519,4.917,P1: 天堂,69.70,3.4,15.6,0.5,0.00,0.793,6.6,0.3034,-301.8206
18747,5.000,P1: 天堂,67.74,3.2,17.2,0.7,0.00,0.597,6.8,0.3502,-299.2769
18978,5.083,P1: 天堂,71.41,3.4,15.4,0.9,0.00,0.782,5.1,0.3268,-296.6758
19593,5.167,P1: 天堂,65.38,3.3,18.2,0.9,0.00,0.526,8.1,0.2848,-294.6585
19847,5.250,P1: 天堂,71.13,3.4,15.8,0.5,0.00,0.713,4.9,0.3920,-292.0076
20072,5.333,P1: 天堂,71.02,3.3,17.6,0.8,0.00,0.419,5.8,0.3422,-289.2892
20303,5.417,P1: 天堂,76.21,3.5,16.2,0.6,0.00,0.501,4.1,0.4249,-285.5933
20542,5.500,P1: 天堂,76.17,3.5,16.0,0.7,0.00,0.540,4.8,0.4392,-283.0434
20770,5.583,P1: 天堂,76.13,3.5,16.3,0.8,0.00,0.493,4.8,0.3460,-280.0066
21010,5.667,P1: 天堂,76.47,3.5,15.9,0.4,0.00,0.524,4.7,0.4406,-276.2183
21242,5.750,P1: 天堂,76.24,3.5,16.1,0.6,0.00,0.517,4.8,0.4369,-272.9907
21466,5.833,P1: 天堂,75.74,3.5,15.6,0.7,0.00,0.612,4.9,0.4201,-271.9120
21694,5.917,P1: 天堂,72.51,3.4,16.5,0.7,0.00,0.564,5.9,0.3776,-269.0271
21927,6.000,P1: 天堂,72.14,3.4,17.4,0.7,0.00,0.416,5.6,0.3603,-266.8866
22158,6.083,P1: 天堂,76.29,3.5,16.3,0.5,0.00,0.471,4.2,0.4294,-264.2318
22389,6.167,P1: 天堂,73.72,3.5,17.6,0.5,0.00,0.342,5.6,0.2760,-261.9192
22631,6.250,P1: 天堂,76.52,3.6,16.1,0.8,0.00,0.527,4.4,0.4352,-259.1800
22867,6.333,P1: 天堂,76.70,3.5,15.8,0.6,0.00,0.550,4.7,0.4468,-256.1054
23102,6.417,P1: 天堂,74.71,3.5,16.2,0.8,0.00,0.554,5.3,0.4171,-252.3965
23330,6.500,P1: 天堂,72.13,3.5,17.7,0.7,0.00,0.377,5.9,0.3490,-251.4385
23566,6.583,P1: 天堂,75.15,3.6,16.7,0.6,0.00,0.455,4.6,0.4016,-248.8517
23794,6.667,P1: 天堂,76.48,3.6,14.9,1.0,0.00,0.723,4.6,0.4204,-245.1007
24038,6.750,P1: 天堂,71.20,3.4,16.4,0.8,0.00,0.617,6.6,0.3971,-242.1460
24273,6.833,P1: 天堂,70.90,3.4,18.0,0.7,0.00,0.359,5.8,0.3187,-240.1407
24497,6.917,P1: 天堂,75.46,3.6,17.1,0.7,0.00,0.379,4.3,0.3788,-237.1169
24730,7.000,P1: 天堂,76.60,3.6,13.8,0.7,0.00,0.888,4.6,0.1700,-234.9404
24962,7.083,P1: 天堂,67.66,3.3,15.6,0.9,0.00,0.873,8.1,0.1077,-234.6133
25203,7.167,P1: 天堂,62.46,3.2,17.2,0.9,0.00,0.803,8.8,0.1892,-232.9566
25451,7.250,P1: 天堂,65.41,3.2,17.8,0.5,0.00,0.559,6.4,0.3105,-231.9372
25690,7.333,P1: 天堂,70.62,3.4,14.7,0.8,0.00,0.920,5.1,-0.0322,-231.0048
25941,7.417,P1: 天堂,64.87,3.2,18.5,0.6,0.00,0.464,8.2,0.2430,-229.0148
26180,7.500,P1: 天堂,72.10,3.4,15.6,0.4,0.00,0.700,4.5,0.4089,-226.6438
26408,7.583,P1: 天堂,70.26,3.3,15.3,0.7,0.00,0.827,6.2,0.2476,-223.7991
26631,7.667,P1: 天堂,66.13,3.2,17.9,0.7,0.00,0.524,7.6,0.3115,-221.7511
28744,7.750,P1: 天堂,70.17,3.4,17.1,0.7,0.00,0.527,5.3,0.3564,-219.4885
28982,7.833,P1: 天堂,73.44,3.5,15.4,0.7,0.00,0.707,4.8,0.4202,-216.2479
29213,7.917,P1: 天堂,70.95,3.3,17.4,0.4,0.00,0.430,6.2,0.3400,-213.6711
29446,8.000,P1: 天堂,75.05,3.5,15.7,0.7,0.00,0.615,4.5,0.4429,-210.2386
29680,8.083,P1: 天堂,72.76,3.4,17.8,1.0,0.00,0.359,5.8,0.2341,-207.4608
29917,8.167,P1: 天堂,76.71,3.6,15.7,0.7,0.00,0.578,4.2,0.4295,-203.9324
30160,8.250,P1: 天堂,75.98,3.5,15.2,0.6,0.00,0.672,4.9,0.4314,-201.1243
30385,8.333,P1: 天堂,73.33,3.4,15.0,0.4,0.00,0.768,5.7,0.3070,-198.4415
30617,8.417,P1: 天堂,67.15,3.3,17.7,0.8,0.00,0.532,7.7,0.2864,-196.3036
30856,8.500,P1: 天堂,68.72,3.4,16.8,0.7,0.00,0.634,6.0,0.3603,-193.8614
31088,8.583,P1: 天堂,69.38,3.4,15.8,0.6,0.00,0.765,6.0,0.2857,-191.7694
31326,8.667,P1: 天堂,66.98,3.3,16.4,0.8,0.00,0.756,7.0,0.3026,-189.5642
31580,8.750,P1: 天堂,68.75,3.3,18.2,0.5,0.00,0.375,5.9,0.2835,-186.9154
31805,8.833,P1: 天堂,75.46,3.5,14.7,0.9,0.00,0.768,4.1,0.3951,-184.3494
32059,8.917,P1: 天堂,67.52,3.3,17.7,1.2,0.00,0.559,7.9,0.3249,-183.0234
32311,9.000,P1: 天堂,71.89,3.4,18.5,0.7,0.00,0.251,5.0,0.2340,-180.7126
32542,9.083,P1: 天堂,78.58,3.7,16.2,0.6,0.00,0.443,3.6,0.4428,-177.3136
32780,9.167,P1: 天堂,76.30,3.6,13.7,0.8,0.00,0.913,5.1,0.0703,-175.2608
33031,9.250,P1: 天堂,70.84,3.2,17.1,0.5,0.00,0.477,6.7,0.3698,-172.2562
33260,9.333,P1: 天堂,71.19,3.4,16.0,0.6,0.00,0.681,5.7,0.3822,-169.5759
33483,9.417,P1: 天堂,66.80,3.4,17.1,0.7,0.00,0.650,7.4,0.3142,-167.1865
33731,9.500,P1: 天堂,69.51,3.4,15.9,1.0,0.00,0.753,5.6,0.3342,-164.8472
33981,9.583,P1: 天堂,66.45,3.3,17.6,0.8,0.00,0.585,7.3,0.3290,-162.4270
34225,9.667,P1: 天堂,71.50,3.4,16.5,0.4,0.00,0.569,4.9,0.3964,-159.8078
34461,9.750,P1: 天堂,73.31,3.4,16.5,0.6,0.00,0.527,5.1,0.3589,-156.9331
34715,9.833,P1: 天堂,73.77,3.5,14.6,0.7,0.00,0.827,5.2,0.2433,-154.4242
34971,9.917,P1: 天堂,67.98,3.3,19.5,0.4,0.00,0.149,7.4,-0.1879,-154.1402
35212,10.000,P1: 天堂,79.93,3.7,13.3,0.7,0.00,0.883,2.9,0.1511,-151.5697
35540,10.083,P2: 網路地獄,54.71,61.8,32.8,1.2,3.00,0.777,20.0,-0.4101,-156.2829
35938,10.167,P2: 網路地獄,44.29,78.5,22.6,0.9,3.00,1.000,19.2,-0.9031,-163.8790
36702,10.250,P2: 網路地獄,37.17,83.1,26.9,0.5,3.00,1.000,23.2,-1.0762,-172.1000
37104,10.333,P2: 網路地獄,34.22,84.5,29.2,0.6,3.00,1.000,23.0,-1.1689,-181.4511
37510,10.417,P2: 網路地獄,32.49,84.8,30.8,0.7,3.00,1.000,23.8,-1.2310,-192.5138
37925,10.500,P2: 網路地獄,32.29,85.0,31.0,0.4,3.00,1.000,22.8,-1.2390,-202.1969
38335,10.583,P2: 網路地獄,31.59,85.0,37.6,0.6,3.00,0.933,23.9,-1.0647,-212.1238
38737,10.667,P2: 網路地獄,32.29,85.0,31.0,0.8,3.00,1.000,22.1,-1.2387,-223.2746
39155,10.750,P2: 網路地獄,31.21,85.0,32.0,0.5,3.00,1.000,24.6,-1.2815,-233.3232
39561,10.833,P2: 網路地獄,32.17,85.0,31.1,0.8,3.00,1.000,22.0,-1.2432,-243.2689
39977,10.917,P2: 網路地獄,31.17,85.0,32.1,0.6,3.00,1.000,24.6,-1.2833,-254.4894
40388,11.000,P2: 網路地獄,31.09,85.0,32.2,0.7,3.00,1.000,23.9,-1.2865,-264.7816
40800,11.083,P2: 網路地獄,30.77,85.0,32.5,1.2,3.00,1.000,24.4,-1.3001,-275.1820
41210,11.167,P2: 網路地獄,31.97,85.0,31.3,0.9,3.00,1.000,22.1,-1.2512,-286.3014
41638,11.250,P2: 網路地獄,31.84,85.0,31.4,0.4,3.00,1.000,23.2,-1.2564,-296.0193
42064,11.333,P2: 網路地獄,31.78,85.0,31.5,0.3,3.00,1.000,23.2,-1.2585,-305.9438
42488,11.417,P2: 網路地獄,31.74,85.0,31.5,0.8,3.00,1.000,23.2,-1.2604,-317.1583
42907,11.500,P2: 網路地獄,32.22,85.0,31.0,0.7,3.00,1.000,22.3,-1.2413,-326.8886
43321,11.583,P2: 網路地獄,32.60,85.0,30.7,0.6,3.00,1.000,22.1,-1.2272,-336.7060
43730,11.667,P2: 網路地獄,31.56,85.0,31.7,1.1,3.00,1.000,24.2,-1.2675,-348.1131
44143,11.750,P2: 網路地獄,31.94,85.0,31.3,1.0,3.00,1.000,22.7,-1.2525,-358.1326
44553,11.833,P2: 網路地獄,31.23,85.0,32.0,0.5,3.00,1.000,24.3,-1.2808,-368.3789
44957,11.917,P2: 網路地獄,32.19,85.0,31.1,0.5,3.00,1.000,22.0,-1.2428,-379.3752
45380,12.000,P2: 網路地獄,31.08,85.0,32.2,0.7,3.00,1.000,24.7,-1.2870,-389.6714
45800,12.083,P2: 網路地獄,30.77,85.0,32.5,0.9,3.00,1.000,24.4,-1.2998,-399.8372
46232,12.167,P2: 網路地獄,31.29,85.0,32.0,0.9,3.00,1.000,23.2,-1.2784,-411.3423
46668,12.250,P2: 網路地獄,31.30,85.0,31.9,0.5,3.00,1.000,23.6,-1.2779,-421.5657
47092,12.333,P2: 網路地獄,31.51,85.0,31.7,0.8,3.00,1.000,23.2,-1.2695,-431.5054
47529,12.417,P2: 網路地獄,31.18,85.0,32.1,0.6,3.00,1.000,24.0,-1.2829,-443.0518
48016,12.500,P2: 網路地獄,31.20,85.0,32.1,0.4,3.00,1.000,23.7,-1.2821,-453.3086
48435,12.583,P2: 網路地獄,30.81,85.0,32.5,0.7,3.00,1.000,24.4,-1.2981,-463.6625
48858,12.667,P2: 網路地獄,31.27,85.0,32.0,0.7,3.00,1.000,23.3,-1.2793,-474.9828
49288,12.750,P2: 網路地獄,31.72,85.0,31.5,0.7,3.00,1.000,22.8,-1.2609,-485.0698
50021,12.833,P2: 網路地獄,31.47,85.0,31.8,0.7,3.00,1.000,23.7,-1.2713,-495.0664
50437,12.917,P2: 網路地獄,32.28,85.0,31.0,0.4,3.00,1.000,22.1,-1.2393,-506.2202
50850,13.000,P2: 網路地獄,32.42,85.0,30.8,0.7,3.00,1.000,22.4,-1.2339,-516.0322
51267,13.083,P2: 網路地獄,31.32,85.0,31.9,1.2,3.00,1.000,24.5,-1.2772,-526.1075
51692,13.167,P2: 網路地獄,31.41,85.0,31.8,0.9,3.00,1.000,23.4,-1.2735,-537.3941
52108,13.250,P2: 網路地獄,31.97,85.0,31.3,0.5,3.00,1.000,22.5,-1.2510,-547.2675
52543,13.333,P2: 網路地獄,32.25,85.0,31.0,0.6,3.00,1.000,22.5,-1.2404,-557.1904
52951,13.417,P2: 網路地獄,31.06,85.0,32.2,0.7,3.00,1.000,24.8,-1.2878,-568.7804
53396,13.500,P2: 網路地獄,31.60,85.0,31.6,1.0,3.00,1.000,22.9,-1.2716,-578.6763
53796,13.583,P2: 網路地獄,30.82,85.0,32.4,0.8,3.00,1.000,24.8,-1.2979,-589.0591
54235,13.667,P2: 網路地獄,30.37,85.0,32.9,0.3,3.00,1.000,25.0,-1.3172,-600.9139
54649,13.750,P2: 網路地獄,30.98,85.0,32.3,0.4,3.00,1.000,23.5,-1.2910,-610.9773
55077,13.833,P2: 網路地獄,31.05,85.0,32.2,0.8,3.00,1.000,23.8,-1.2883,-621.2834
55540,13.917,P2: 網路地獄,30.53,85.0,32.8,0.6,3.00,1.000,24.9,-1.3104,-633.0767
55987,14.000,P2: 網路地獄,31.64,85.0,31.6,0.7,3.00,1.000,22.4,-1.2640,-643.0804
56397,14.083,P2: 網路地獄,31.56,85.0,31.7,0.8,3.00,1.000,23.4,-1.2672,-653.2181
56889,14.167,P2: 網路地獄,30.80,85.0,32.5,0.6,3.00,1.000,24.8,-1.2989,-664.9081
57347,14.250,P2: 網路地獄,30.80,85.0,32.5,0.9,3.00,1.000,24.1,-1.2989,-675.2993
57841,14.333,P2: 網路地獄,31.10,85.0,32.2,0.8,3.00,1.000,23.6,-1.2861,-685.3894
58313,14.417,P2: 網路地獄,31.43,85.0,31.8,0.7,3.00,1.000,23.2,-1.2725,-696.8421
58754,14.500,P2: 網路地獄,31.32,85.0,31.9,0.7,3.00,1.000,23.7,-1.2770,-707.0215
59165,14.583,P2: 網路地獄,31.68,85.0,31.6,0.7,3.00,1.000,23.0,-1.2626,-717.1221
59587,14.667,P2: 網路地獄,31.24,85.0,32.0,0.8,3.00,1.000,24.0,-1.2803,-728.6451
60020,14.750,P2: 網路地獄,32.04,85.0,31.2,0.9,3.00,1.000,22.3,-1.2483,-738.6314
60464,14.833,P2: 網路地獄,31.73,85.0,31.5,0.6,3.00,1.000,23.4,-1.2608,-748.7178
60882,14.917,P2: 網路地獄,31.46,85.0,31.8,0.8,3.00,1.000,23.7,-1.2715,-759.9146
61334,15.000,P2: 網路地獄,31.30,85.0,31.9,0.7,3.00,1.000,23.7,-1.2812,-769.9211
61774,15.083,P2: 網路地獄,30.57,85.0,32.7,0.2,3.00,1.000,25.0,-1.3086,-780.2366
62215,15.167,P2: 網路地獄,30.83,85.0,32.4,0.5,3.00,1.000,23.9,-1.2975,-791.6943
62660,15.250,P2: 網路地獄,30.94,85.0,32.3,0.9,3.00,1.000,23.9,-1.2927,-802.0356
63170,15.333,P2: 網路地獄,30.79,85.0,32.5,0.8,3.00,1.000,24.3,-1.2991,-812.4287
63975,15.417,P2: 網路地獄,31.37,85.0,31.9,0.7,3.00,1.000,23.1,-1.2752,-823.6844
