Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
7157,0.000,,0.00,0.0,1001.4,0.0,0.00,0.312,0.0,-48.1238,-1639.3480
11136,0.333,P1: 天堂,77.66,3.7,13.6,1.1,0.00,0.889,4.1,0.1705,-1632.5090
11625,0.667,P1: 天堂,65.67,3.1,18.6,0.4,0.00,0.392,7.0,0.2213,-1625.7820
12028,1.000,P1: 天堂,80.40,3.6,16.6,0.7,0.00,0.335,4.0,0.4094,-1611.2230
12414,1.333,P1: 天堂,82.46,3.7,14.5,0.3,0.00,0.601,3.8,0.5194,-1596.2860
12810,1.667,P1: 天堂,67.40,3.4,18.4,0.4,0.00,0.389,6.6,0.2986,-1587.6580
13217,2.000,P1: 天堂,80.92,3.6,15.9,0.7,0.00,0.446,3.9,0.4627,-1573.1960
13667,2.333,P1: 天堂,75.89,3.6,17.0,0.8,0.00,0.409,4.9,0.3674,-1561.8270
14623,2.667,P1: 天堂,77.70,3.6,16.3,0.7,0.00,0.451,4.5,0.3857,-1549.3460
15086,3.000,P1: 天堂,78.06,3.5,17.6,0.7,0.00,0.235,4.5,0.2900,-1538.2160
15484,3.333,P1: 天堂,84.27,3.8,15.1,1.1,0.00,0.526,3.5,0.5163,-1522.1360
15896,3.667,P1: 天堂,71.16,3.5,15.6,1.1,0.00,0.757,5.8,0.3571,-1514.6280
16308,4.000,P1: 天堂,70.54,3.2,18.3,0.7,0.00,0.305,5.8,0.2091,-1505.3850
16748,4.333,P1: 天堂,80.10,3.7,15.7,0.4,0.00,0.473,4.1,0.4664,-1492.0380
17279,4.667,P1: 天堂,71.83,3.5,15.4,0.8,0.00,0.763,5.6,0.2843,-1481.5470
17739,5.000,P1: 天堂,64.11,3.2,17.7,0.7,0.00,0.646,7.3,0.2979,-1474.1880
18572,5.333,P1: 天堂,70.26,3.4,16.2,0.8,0.00,0.685,5.9,0.3792,-1465.2460
