Time,FPS,RTT,LoadRatio,Jitter,LossRate
10.50,42.84,97.28,0.50,2.31,0.0005
10.53,42.77,97.46,0.50,4.01,0.0001
10.55,42.63,97.64,0.50,4.27,0.0002
10.57,42.80,97.58,0.50,2.06,0.0001
10.60,41.87,97.77,0.50,4.47,0.0007
10.63,42.32,97.80,0.50,3.05,0.0009
10.65,42.30,97.63,0.50,1.14,0.0007
10.67,42.61,97.71,0.50,3.37,0.0002
10.69,42.87,97.69,0.50,2.54,0.0004
10.72,42.93,97.87,0.50,4.50,0.0007
10.74,43.29,97.69,0.50,1.12,0.0005
10.76,43.50,97.64,0.50,2.16,0.0010
10.78,43.74,97.56,0.50,1.87,0.0007
10.81,42.85,97.66,0.50,3.51,0.0008
10.83,43.11,97.78,0.50,3.85,0.0005
10.86,42.95,97.51,0.50,0.07,0.0007
10.88,43.20,97.43,0.50,1.75,0.0005
10.90,43.20,97.32,0.50,1.34,0.0010
10.92,43.21,97.55,0.50,4.61,0.0005
10.95,43.24,97.39,0.50,0.90,0.0009
10.97,43.24,97.64,0.50,4.98,0.0004
11.00,42.96,97.83,0.50,4.52,0.0001
11.02,42.41,97.88,0.50,3.27,0.0007
11.05,42.27,97.73,0.50,1.38,0.0000
11.07,42.44,97.57,0.50,1.12,0.0001
11.09,42.68,97.54,0.50,2.31,0.0003
11.11,42.98,97.63,0.50,3.42,0.0002
11.14,42.68,97.83,0.50,4.60,0.0004
11.16,42.41,98.02,0.50,4.73,0.0006
11.19,42.73,105.54,0.00,3.22,0.0006
11.19,53.50,112.10,0.00,1.12,0.0004
11.20,62.98,118.33,0.00,4.41,0.0004
11.21,64.65,123.96,0.00,4.63,0.0007
11.22,72.79,128.72,0.00,1.60,0.0009
11.23,79.04,133.08,0.00,2.28,0.0001
11.23,84.37,136.88,0.00,1.07,0.0001
11.24,90.70,140.35,0.00,1.66,0.0007
11.25,96.92,143.55,0.00,2.30,0.0002
11.25,101.74,146.62,0.00,4.23,0.0003
11.26,106.41,149.01,0.00,0.51,0.0002
11.27,110.25,151.40,0.00,2.90,0.0003
11.27,114.28,153.56,0.00,3.01,0.0011
11.28,117.69,155.43,0.00,2.27,0.0009
11.29,121.82,157.24,0.00,3.51,0.0008
11.29,124.97,158.70,0.00,1.83,0.0005
11.30,126.92,160.29,0.00,4.68,0.0009
11.31,128.59,161.69,0.00,4.28,0.0015
11.31,131.01,162.95,0.00,4.27,0.0009
11.32,132.78,163.85,0.00,1.94,0.0009
11.33,133.60,164.91,0.00,4.44,0.0008
11.33,134.43,165.44,0.00,0.22,0.0009
11.34,135.29,166.15,0.00,2.56,0.0013
11.35,137.33,166.79,0.00,2.50,0.0009
11.35,137.96,167.35,0.00,2.37,0.0009
11.36,139.21,167.85,0.00,2.43,0.0015
11.37,138.91,168.30,0.00,2.35,0.0016
11.38,139.11,168.87,0.00,3.95,0.0012
11.38,138.58,169.02,0.00,0.36,0.0011
11.39,138.59,169.37,0.00,2.50,0.0015
11.40,138.75,169.88,0.00,4.49,0.0017
11.41,137.70,169.99,0.00,0.99,0.0013
11.42,132.25,170.42,0.00,4.29,0.0016
11.42,134.18,170.81,0.00,4.35,0.0020
11.43,135.68,170.90,0.00,1.64,0.0012
11.44,136.30,171.00,0.00,1.90,0.0011
11.44,137.46,171.36,0.00,4.59,0.0016
11.45,138.27,171.57,0.00,3.45,0.0017
11.46,139.47,171.82,0.00,4.08,0.0019
11.47,139.01,171.93,0.00,2.99,0.0020
11.47,137.26,171.92,0.00,1.76,0.0013
11.48,135.24,172.01,0.00,2.81,0.0020
11.49,130.99,172.20,0.00,3.93,0.0013
11.50,126.51,172.36,0.00,3.85,0.0012
11.51,123.78,172.55,0.00,4.25,0.0018
11.53,119.49,172.44,0.00,1.45,0.0016
11.54,115.82,172.29,0.00,0.90,0.0018
11.55,114.84,172.20,0.00,1.45,0.0017
11.56,113.20,172.19,0.00,2.02,0.0017
11.57,111.76,172.26,0.00,2.89,0.0013
11.58,110.21,172.32,0.00,2.86,0.0015
11.59,109.32,172.12,0.00,0.37,0.0014
11.60,110.45,172.36,0.00,4.47,0.0015
11.61,107.96,172.33,0.00,2.09,0.0017
11.63,101.75,172.10,0.00,0.06,0.0015
11.64,101.03,171.92,0.00,0.26,0.0017
11.65,100.69,171.95,0.00,2.27,0.0020
11.66,100.48,172.13,0.00,3.75,0.0015
11.67,99.32,171.93,0.00,0.06,0.0018
11.68,98.98,172.10,0.00,3.71,0.0018
11.69,99.36,171.90,0.00,0.03,0.0020
11.70,99.22,171.85,0.00,1.46,0.0015
11.71,99.64,172.05,0.00,3.86,0.0019
11.72,99.18,172.03,0.00,1.81,0.0021
11.73,98.12,172.09,0.00,2.59,0.0015
11.75,97.21,171.94,0.00,0.68,0.0014
11.76,96.48,171.83,0.00,0.78,0.0018
11.77,94.59,172.08,0.00,4.34,0.0014
11.78,92.83,172.34,0.00,4.71,0.0016
11.80,91.10,172.21,0.00,0.98,0.0012
11.81,89.61,172.00,0.00,0.15,0.0020
11.83,86.25,172.04,0.00,2.40,0.0017
11.84,86.76,171.98,0.00,1.43,0.0019
11.85,87.21,172.16,0.00,3.81,0.0015
11.86,92.10,172.32,0.00,3.70,0.0017
11.87,93.84,172.27,0.00,1.82,0.0017
11.87,96.25,172.35,0.00,3.09,0.0017
11.88,98.32,172.24,0.00,1.31,0.0013
11.89,101.62,172.31,0.00,2.90,0.0019
11.90,106.32,172.50,0.00,4.23,0.0018
11.91,107.86,172.44,0.00,1.86,0.0015
11.91,110.90,172.61,0.00,4.18,0.0021
11.92,114.40,172.51,0.00,1.56,0.0016
11.93,117.30,172.42,0.00,1.65,0.0013
11.93,117.26,172.53,0.00,3.53,0.0016
11.94,120.43,172.62,0.00,3.38,0.0019
11.95,122.14,172.71,0.00,3.52,0.0017
11.96,119.52,172.69,0.00,2.54,0.0014
11.97,115.19,172.55,0.00,1.32,0.0021
11.99,111.55,172.35,0.00,0.55,0.0012
12.00,109.60,172.20,0.00,0.83,0.0015
12.01,105.79,172.41,0.00,4.25,0.0012
12.03,101.64,172.17,0.00,0.04,0.0016
12.03,106.28,172.01,0.00,0.52,0.0011
12.04,108.43,171.91,0.00,1.01,0.0014
12.05,112.68,172.05,0.00,3.31,0.0012
12.05,116.68,172.04,0.00,1.98,0.0020
12.06,119.99,172.09,0.00,2.58,0.0020
12.07,122.73,171.94,0.00,0.57,0.0017
12.07,122.74,172.23,0.00,4.86,0.0012
12.08,123.56,172.20,0.00,1.86,0.0015
12.09,125.79,172.02,0.00,0.48,0.0018
12.10,128.03,172.02,0.00,1.96,0.0014
12.10,128.09,172.31,0.00,4.91,0.0020
12.11,129.29,172.41,0.00,3.35,0.0012
12.12,130.58,172.62,0.00,4.54,0.0017
12.12,132.39,172.83,0.00,4.68,0.0017
12.13,133.83,173.01,0.00,4.68,0.0019
12.14,131.95,173.11,0.00,4.01,0.0017
12.15,132.58,173.26,0.00,4.56,0.0022
12.15,133.82,173.10,0.00,1.68,0.0018
12.16,134.53,173.04,0.00,2.52,0.0015
12.17,134.14,172.96,0.00,2.17,0.0013
12.18,134.42,172.70,0.00,0.39,0.0014
12.18,134.85,172.76,0.00,3.30,0.0019
12.19,136.46,172.92,0.00,4.36,0.0012
12.20,135.12,172.90,0.00,2.76,0.0019
12.21,134.02,172.70,0.00,0.86,0.0020
12.21,133.46,172.92,0.00,4.95,0.0017
12.23,128.45,173.06,0.00,4.24,0.0016
12.23,128.15,173.04,0.00,2.88,0.0020
12.24,128.71,173.15,0.00,4.18,0.0012
12.25,128.55,173.04,0.00,2.00,0.0013
12.26,129.72,173.14,0.00,4.05,0.0017
12.26,130.15,172.90,0.00,0.78,0.0015
12.27,131.39,172.99,0.00,3.79,0.0012
12.28,131.57,173.07,0.00,3.76,0.0020
12.29,132.84,173.06,0.00,2.93,0.0014
12.29,132.69,172.78,0.00,0.30,0.0015
12.30,133.66,172.53,0.00,0.29,0.0017
12.31,134.67,172.61,0.00,3.29,0.0012
12.32,133.47,172.79,0.00,4.44,0.0013
12.32,134.50,172.70,0.00,1.89,0.0017
12.33,134.94,172.51,0.00,0.74,0.0018
12.34,135.59,172.39,0.00,1.31,0.0020
12.34,135.19,172.42,0.00,2.71,0.0013
12.35,134.16,172.59,0.00,4.11,0.0017
12.36,135.09,172.54,0.00,2.11,0.0015
12.37,136.37,172.51,0.00,2.28,0.0013
12.37,135.90,172.70,0.00,4.37,0.0014
12.38,135.86,172.72,0.00,2.92,0.0020
12.39,136.18,172.77,0.00,3.24,0.0013
12.40,136.64,172.59,0.00,0.99,0.0018
12.40,135.16,172.80,0.00,4.68,0.0020
12.41,136.42,172.89,0.00,3.70,0.0017
12.42,136.99,173.00,0.00,4.00,0.0014
12.43,131.71,173.17,0.00,4.64,0.0022
12.44,132.20,172.98,0.00,1.29,0.0018
12.44,132.54,173.12,0.00,4.40,0.0014
12.45,133.21,173.02,0.00,2.11,0.0020
12.46,131.40,172.95,0.00,2.26,0.0021
12.47,130.53,172.79,0.00,1.41,0.0021
12.47,131.34,172.88,0.00,3.70,0.0014
12.48,132.48,172.60,0.00,0.03,0.0017
12.49,133.65,172.75,0.00,4.14,0.0020
12.50,133.49,172.87,0.00,3.98,0.0015
12.50,134.89,172.64,0.00,0.49,0.0019
12.51,135.57,172.56,0.00,1.84,0.0013
12.52,135.23,172.35,0.00,0.48,0.0013
12.52,136.11,172.26,0.00,1.47,0.0020
12.53,134.41,172.06,0.00,0.28,0.0014
12.54,134.43,172.19,0.00,3.29,0.0018
12.55,134.37,172.43,0.00,4.64,0.0020
12.55,135.62,172.37,0.00,1.82,0.0020
12.56,134.59,172.34,0.00,2.05,0.0013
12.57,135.28,172.34,0.00,2.31,0.0011
12.58,135.59,172.47,0.00,3.63,0.0018
12.58,136.30,172.48,0.00,2.64,0.0021
12.59,135.16,172.39,0.00,1.53,0.0013
12.60,134.66,172.30,0.00,1.49,0.0018
12.61,135.34,172.29,0.00,2.24,0.0013
12.61,136.28,172.38,0.00,3.17,0.0019
12.62,136.70,172.16,0.00,0.13,0.0014
12.64,129.96,172.29,0.00,3.47,0.0016
12.64,131.29,172.23,0.00,1.72,0.0013
12.65,132.48,172.50,0.00,4.95,0.0020
12.66,133.94,172.37,0.00,1.22,0.0016
12.66,135.30,172.60,0.00,4.68,0.0015
12.67,134.16,172.62,0.00,2.80,0.0017
12.68,133.05,172.38,0.00,0.17,0.0019
12.69,133.96,172.20,0.00,0.55,0.0014
12.69,134.88,172.40,0.00,4.27,0.0016
12.70,133.85,172.58,0.00,4.16,0.0019
12.71,134.89,172.46,0.00,1.43,0.0014
12.71,136.25,172.43,0.00,2.16,0.0014
12.72,136.86,172.67,0.00,4.81,0.0015
12.73,135.41,172.62,0.00,2.18,0.0017
12.74,136.15,172.46,0.00,1.04,0.0017
12.74,137.16,172.22,0.00,0.03,0.0017
12.75,137.63,172.31,0.00,3.11,0.0017
12.76,136.71,172.37,0.00,2.93,0.0020
12.77,136.95,172.49,0.00,3.59,0.0021
12.77,137.34,172.41,0.00,1.69,0.0017
12.78,137.58,172.45,0.00,2.79,0.0013
12.79,138.90,172.68,0.00,4.73,0.0018
12.80,137.27,172.90,0.00,4.90,0.0017
12.80,134.91,172.92,0.00,3.14,0.0012
12.81,135.98,172.82,0.00,1.83,0.0019
12.82,136.42,172.93,0.00,4.01,0.0018
12.83,135.95,173.11,0.00,4.70,0.0014
12.84,130.38,172.92,0.00,1.17,0.0016
12.85,131.12,173.01,0.00,3.85,0.0014
12.85,129.83,173.03,0.00,3.21,0.0014
12.86,131.19,172.92,0.00,1.98,0.0018
12.87,131.79,172.70,0.00,0.71,0.0018
12.87,133.37,172.49,0.00,0.62,0.0014
12.88,134.64,172.54,0.00,2.98,0.0019
12.89,135.05,172.49,0.00,2.04,0.0016
12.90,136.39,172.46,0.00,2.19,0.0012
12.90,136.20,172.59,0.00,3.73,0.0020
12.91,136.67,172.50,0.00,1.73,0.0014
12.92,136.29,172.33,0.00,0.75,0.0021
12.92,137.74,164.82,0.50,2.20,0.0010
12.95,128.26,158.05,0.50,2.13,0.0011
12.97,119.99,151.93,0.50,1.85,0.0004
12.99,112.37,146.44,0.50,2.06,0.0009
13.01,105.59,141.40,0.50,1.03,0.0004
13.04,99.59,137.20,0.50,4.37,0.0005
13.06,93.31,133.15,0.50,1.70,0.0008
13.09,88.54,129.57,0.50,2.33,0.0006
13.11,84.19,126.31,0.50,2.01,0.0002
13.13,80.33,123.30,0.50,1.24,0.0002
13.15,76.38,120.59,0.50,1.18,0.0006
13.18,73.09,118.04,0.50,0.13,0.0001
13.20,70.19,115.94,0.50,2.03,0.0001
13.22,67.65,114.30,0.50,4.46,0.0004
13.24,65.34,112.67,0.50,3.08,0.0006
13.28,62.10,111.03,0.50,1.19,0.0002
13.30,60.23,109.47,0.50,0.52,0.0006
13.32,58.10,100.70,1.00,1.75,0.0003
13.37,54.64,92.89,1.00,2.56,0.0003
13.41,51.35,85.93,1.00,3.31,0.0001
13.46,48.46,79.48,1.00,1.47,0.0001
13.51,45.59,73.81,1.00,2.73,0.0006
13.55,43.39,68.70,1.00,2.67,0.0003
13.60,41.25,64.28,1.00,4.53,0.0004
13.64,39.44,60.33,1.00,4.79,0.0006
13.68,37.72,56.79,1.00,4.93,0.0007
13.73,36.08,53.13,1.00,0.22,0.0000
13.78,34.62,50.22,1.00,3.98,0.0000
13.82,33.32,47.39,1.00,1.96,0.0007
13.87,32.29,45.14,1.00,4.92,0.0003
13.91,31.47,42.89,1.00,2.58,0.0000
13.96,30.44,40.69,1.00,0.89,0.0003
13.99,30.02,39.12,1.00,4.99,0.0002
14.03,29.62,37.48,1.00,2.76,0.0009
14.07,29.18,35.85,1.00,1.14,0.0005
14.11,28.68,34.38,1.00,1.22,0.0000
14.16,27.90,32.96,1.00,0.15,0.0001
14.20,27.50,31.71,1.00,0.42,0.0007
14.24,27.24,31.03,1.00,4.94,0.0009
14.28,27.14,30.28,1.00,3.52,0.0009
14.32,26.85,29.42,1.00,1.69,0.0005
14.37,26.24,28.75,1.00,2.67,0.0003
14.41,26.18,28.08,1.00,2.05,0.0003
14.45,26.03,27.62,1.00,3.49,0.0002
14.49,26.00,26.92,1.00,0.63,0.0008
14.53,26.03,26.33,1.00,1.07,0.0001
14.57,25.66,25.77,1.00,0.66,0.0009
14.61,25.46,25.38,1.00,1.89,0.0002
14.65,25.35,25.05,1.00,2.11,0.0002
14.69,25.43,24.74,1.00,1.92,0.0000
14.73,25.38,24.59,1.00,3.29,0.0004
14.78,25.15,24.45,1.00,3.15,0.0001
14.82,24.95,24.34,1.00,3.32,0.0009
14.86,24.85,23.92,1.00,0.16,0.0005
14.90,24.82,23.97,1.00,4.44,0.0003
14.94,24.79,23.60,1.00,0.24,0.0003
14.99,24.35,23.28,1.00,0.40,0.0002
15.03,24.42,23.43,1.00,4.77,0.0008
15.07,24.58,23.47,1.00,3.85,0.0001
15.11,24.75,23.55,1.00,4.30,0.0002
15.15,24.87,23.37,1.00,1.71,0.0005
15.19,24.57,23.43,1.00,3.99,0.0008
15.23,24.74,23.43,1.00,3.41,0.0002
15.27,24.59,23.53,1.00,4.48,0.0004
15.31,24.70,23.27,1.00,0.87,0.0001
15.35,24.83,23.02,1.00,0.85,0.0008
15.40,24.63,22.88,1.00,1.56,0.0001
15.43,24.78,22.77,1.00,1.80,0.0007
15.48,24.52,22.67,1.00,1.80,0.0002
15.52,24.29,22.61,1.00,2.05,0.0007
15.57,24.07,22.72,1.00,3.72,0.0002
15.62,23.55,22.81,1.00,3.63,0.0004
15.67,23.39,22.53,1.00,0.01,0.0001
15.71,23.20,22.50,1.00,2.23,0.0008
15.76,23.08,22.26,1.00,0.10,0.0005
15.80,23.03,22.50,1.00,4.61,0.0000
15.85,22.91,22.30,1.00,0.55,0.0000
15.90,22.70,22.30,1.00,2.28,0.0010
15.94,22.75,22.38,1.00,3.12,0.0009
15.98,22.95,22.43,1.00,2.84,0.0009
16.02,23.16,22.33,1.00,1.48,0.0007
16.07,22.89,22.36,1.00,2.56,0.0004
16.11,23.05,22.32,1.00,2.00,0.0004
16.15,23.38,22.32,1.00,2.32,0.0000
16.19,23.47,22.27,1.00,1.86,0.0002
16.23,23.55,22.25,1.00,2.05,0.0000
16.28,23.13,22.40,1.00,3.69,0.0006
16.32,23.18,22.33,1.00,1.76,0.0004
16.36,23.51,22.46,1.00,3.66,0.0008
16.40,23.80,22.64,1.00,4.24,0.0001
16.44,23.93,22.51,1.00,1.37,0.0000
16.48,23.80,22.44,1.00,1.80,0.0003
16.53,23.72,22.40,1.00,1.99,0.0003
16.57,23.84,22.21,1.00,0.56,0.0007
16.61,24.05,22.42,1.00,4.31,0.0004
16.65,23.98,22.45,1.00,2.67,0.0001
16.70,23.71,22.40,1.00,1.93,0.0008
16.74,23.73,22.59,1.00,4.37,0.0008
16.78,23.75,22.37,1.00,0.37,0.0002
16.82,23.72,22.14,1.00,0.05,0.0007
16.86,23.75,22.39,1.00,4.61,0.0006
16.91,23.71,22.19,1.00,0.40,0.0002
16.95,23.92,22.24,1.00,2.68,0.0008
16.99,23.89,22.37,1.00,3.56,0.0007
17.03,24.16,22.31,1.00,1.80,0.0001
17.07,24.12,22.34,1.00,2.64,0.0003
17.12,23.73,22.24,1.00,1.28,0.0000
17.16,23.78,22.33,1.00,3.20,0.0008
17.20,23.75,29.82,0.50,2.16,0.0001
17.22,25.58,36.47,0.50,1.40,0.0009
17.25,27.57,42.77,0.50,4.45,0.0004
17.27,29.07,48.26,0.50,2.63,0.0002
17.30,29.36,53.19,0.50,2.54,0.0000
17.33,30.46,57.46,0.50,0.96,0.0001
17.35,31.22,61.35,0.50,1.29,0.0009
17.38,31.77,64.93,0.50,2.19,0.0003
17.41,32.18,68.30,0.50,3.59,0.0003
17.43,32.68,70.98,0.50,0.10,0.0004
17.46,33.43,73.43,0.50,0.54,0.0000
17.49,34.03,75.85,0.50,2.56,0.0009
17.52,33.49,77.96,0.50,1.94,0.0000
17.55,34.09,80.08,0.50,4.25,0.0010
17.57,34.67,81.63,0.50,0.51,0.0002
17.60,35.04,83.31,0.50,3.43,0.0010
17.62,35.29,84.61,0.50,1.36,0.0005
17.65,35.18,86.02,0.50,3.70,0.0002
17.68,35.51,94.79,0.00,3.68,0.0008
17.69,44.98,102.38,0.00,0.69,0.0006
17.70,48.20,109.48,0.00,3.42,0.0009
17.71,54.33,115.95,0.00,4.16,0.0001
17.72,59.06,121.38,0.00,0.21,0.0004
17.73,65.65,126.52,0.00,2.82,0.0006
17.73,72.20,131.37,0.00,4.97,0.0001
17.74,78.60,135.60,0.00,3.71,0.0000
17.75,82.51,139.40,0.00,3.58,0.0006
17.76,84.99,142.88,0.00,4.19,0.0006
17.77,84.37,145.89,0.00,2.98,0.0005
17.79,83.11,148.39,0.00,0.91,0.0006
17.80,82.19,150.76,0.00,2.05,0.0004
17.81,82.93,152.75,0.00,0.69,0.0006
17.82,85.04,154.86,0.00,3.90,0.0012
17.83,87.10,156.43,0.00,0.48,0.0009
17.84,93.69,157.93,0.00,1.49,0.0012
17.84,99.27,159.63,0.00,4.95,0.0013
17.85,103.69,160.77,0.00,1.04,0.0006
17.86,108.18,162.00,0.00,2.99,0.0013
17.86,111.46,163.26,0.00,4.66,0.0012
17.87,114.91,164.09,0.00,1.52,0.0008
17.88,117.83,164.68,0.00,0.04,0.0011
17.88,121.17,165.50,0.00,2.81,0.0010
17.89,124.80,166.11,0.00,1.66,0.0017
17.90,121.58,166.74,0.00,2.42,0.0015
17.91,125.75,167.41,0.00,3.39,0.0018
17.91,129.30,168.08,0.00,4.10,0.0017
17.92,131.88,168.30,0.00,0.29,0.0018
17.93,134.32,168.80,0.00,3.32,0.0018
17.93,136.01,169.31,0.00,3.88,0.0017
17.94,138.18,169.69,0.00,3.15,0.0018
17.95,139.34,169.81,0.00,0.87,0.0016
17.95,140.64,169.88,0.00,0.56,0.0013
17.96,142.58,170.30,0.00,4.00,0.0020
17.96,143.79,170.63,0.00,3.67,0.0019
17.97,145.22,170.88,0.00,3.13,0.0018
17.98,145.47,171.17,0.00,3.74,0.0020
17.98,146.56,171.54,0.00,4.87,0.0015
17.99,144.60,171.56,0.00,1.70,0.0020
18.00,146.14,171.79,0.00,3.88,0.0017
18.00,147.07,172.09,0.00,4.81,0.0017
18.01,146.75,172.35,0.00,4.64,0.0020
18.02,147.96,172.21,0.00,1.04,0.0020
18.03,147.53,172.30,0.00,3.12,0.0019
18.03,147.97,172.51,0.00,4.31,0.0012
18.04,148.26,172.66,0.00,4.02,0.0020
18.05,146.34,172.85,0.00,4.60,0.0016
18.05,145.13,172.95,0.00,3.87,0.0013
18.06,145.77,172.87,0.00,2.15,0.0015
18.07,147.09,172.59,0.00,0.02,0.0016
18.07,147.38,172.77,0.00,4.38,0.0015
18.08,147.58,172.69,0.00,1.96,0.0012
18.09,148.35,172.59,0.00,1.69,0.0015
18.09,149.63,172.60,0.00,2.78,0.0013
18.10,143.31,172.68,0.00,3.38,0.0016
18.11,145.01,172.53,0.00,1.13,0.0018
18.12,145.31,172.77,0.00,4.94,0.0013
18.12,146.09,172.91,0.00,4.22,0.0015
18.13,146.62,172.94,0.00,3.18,0.0012
18.14,146.32,172.69,0.00,0.46,0.0021
18.14,147.18,172.64,0.00,2.19,0.0019
18.15,147.63,172.87,0.00,4.93,0.0015
18.16,148.01,172.90,0.00,3.14,0.0014
18.16,146.63,173.05,0.00,4.42,0.0016
18.17,147.49,172.81,0.00,0.65,0.0017
18.18,148.20,172.92,0.00,3.94,0.0019
18.18,148.75,172.71,0.00,0.81,0.0018
18.19,149.95,172.86,0.00,4.17,0.0012
18.20,148.93,172.67,0.00,1.02,0.0019
18.20,150.12,172.78,0.00,3.77,0.0012
18.21,151.03,172.89,0.00,3.82,0.0018
18.22,152.00,172.89,0.00,2.95,0.0017
18.22,152.15,172.90,0.00,2.97,0.0018
18.23,151.33,172.99,0.00,3.80,0.0019
18.24,152.26,172.69,0.00,0.01,0.0020
18.24,153.21,172.44,0.00,0.15,0.0016
18.25,153.61,172.59,0.00,3.93,0.0011
18.25,154.51,172.37,0.00,0.43,0.0017
18.26,152.79,172.60,0.00,4.68,0.0014
18.27,153.11,172.62,0.00,2.78,0.0018
18.27,154.28,172.38,0.00,0.20,0.0016
18.28,154.65,172.15,0.00,0.11,0.0018
18.29,155.32,172.25,0.00,3.09,0.0021
18.29,153.65,172.09,0.00,0.72,0.0015
18.30,147.11,172.10,0.00,2.16,0.0015
18.31,147.17,171.90,0.00,0.14,0.0019
18.32,148.19,172.15,0.00,4.37,0.0019
18.33,147.51,172.30,0.00,3.65,0.0021
18.33,148.03,172.19,0.00,1.19,0.0015
18.34,149.83,172.44,0.00,4.71,0.0021
18.34,150.94,172.60,0.00,4.02,0.0019
18.35,149.16,172.75,0.00,4.05,0.0017
18.36,149.91,172.64,0.00,1.67,0.0021
18.36,148.65,172.66,0.00,2.81,0.0019
18.37,148.29,172.67,0.00,2.82,0.0017
18.38,148.56,172.42,0.00,0.12,0.0019
18.39,147.99,172.22,0.00,0.42,0.0019
18.39,149.29,172.22,0.00,2.21,0.0018
18.40,148.37,172.29,0.00,2.98,0.0021
18.41,149.65,172.55,0.00,4.86,0.0014
18.41,150.78,172.34,0.00,0.43,0.0020
18.42,152.55,172.47,0.00,3.62,0.0019
18.42,154.31,172.32,0.00,1.05,0.0018
18.43,152.59,172.50,0.00,4.07,0.0012
18.44,152.90,172.57,0.00,3.17,0.0018
18.44,153.60,172.37,0.00,0.65,0.0015
18.45,153.11,172.43,0.00,2.90,0.0012
18.46,154.10,172.32,0.00,1.33,0.0011
18.46,153.16,172.18,0.00,1.00,0.0017
18.47,154.17,172.37,0.00,4.07,0.0015
18.47,155.46,172.20,0.00,0.69,0.0019
18.48,155.16,172.15,0.00,1.66,0.0014
18.49,155.78,172.21,0.00,2.77,0.0013
18.50,153.87,172.31,0.00,3.17,0.0018
18.51,147.45,172.45,0.00,3.70,0.0021
18.51,148.70,172.47,0.00,2.67,0.0012
18.52,150.13,172.27,0.00,0.52,0.0012
18.53,150.49,172.54,0.00,4.96,0.0013
18.53,151.40,172.31,0.00,0.23,0.0020
18.54,153.28,172.47,0.00,3.90,0.0012
18.54,154.28,172.66,0.00,4.32,0.0021
18.55,154.86,172.45,0.00,0.58,0.0020
18.56,153.62,172.32,0.00,1.19,0.0013
18.56,153.53,172.38,0.00,2.94,0.0014
18.57,153.16,172.44,0.00,2.92,0.0017
18.58,153.64,172.56,0.00,3.71,0.0019
18.58,153.88,172.69,0.00,3.86,0.0013
18.59,151.90,172.85,0.00,4.27,0.0017
18.60,150.40,172.58,0.00,0.13,0.0020
18.60,152.00,172.68,0.00,3.58,0.0018
18.61,153.37,172.77,0.00,3.60,0.0017
18.62,152.16,172.96,0.00,4.63,0.0019
18.62,150.93,172.81,0.00,1.52,0.0015
18.63,151.47,172.63,0.00,0.96,0.0013
18.64,152.19,172.39,0.00,0.25,0.0015
18.64,153.41,172.53,0.00,3.78,0.0020
18.65,154.24,172.51,0.00,2.34,0.0019
18.65,155.05,172.33,0.00,0.68,0.0020
18.66,152.05,172.57,0.00,4.70,0.0013
18.67,152.50,172.63,0.00,3.25,0.0015
18.67,154.25,172.82,0.00,4.50,0.0018
18.68,154.55,172.95,0.00,4.12,0.0019
18.69,155.69,172.96,0.00,3.04,0.0014
18.70,152.88,172.72,0.00,0.60,0.0020
18.71,146.44,172.69,0.00,2.38,0.0020
18.71,148.05,172.89,0.00,4.68,0.0018
18.72,150.38,172.67,0.00,0.74,0.0016
18.73,150.21,172.47,0.00,0.68,0.0013
18.73,150.62,172.25,0.00,0.22,0.0012
18.74,151.95,172.23,0.00,2.06,0.0013
18.74,152.26,172.06,0.00,0.57,0.0012
18.75,153.15,172.34,0.00,4.82,0.0017
18.76,152.45,172.57,0.00,4.65,0.0014
18.76,153.81,172.68,0.00,3.70,0.0018
18.77,155.45,172.62,0.00,2.04,0.0016
18.78,156.20,172.53,0.00,1.77,0.0011
18.78,155.62,172.64,0.00,3.55,0.0017
18.79,154.03,172.38,0.00,0.04,0.0015
18.80,153.52,172.50,0.00,3.58,0.0018
18.80,151.69,172.42,0.00,1.72,0.0018
18.81,152.67,172.65,0.00,4.75,0.0015
18.82,154.09,172.76,0.00,3.70,0.0019
18.82,151.92,172.91,0.00,4.32,0.0018
18.83,152.75,172.84,0.00,2.19,0.0013
18.84,154.52,173.00,0.00,4.47,0.0016
18.84,156.43,172.98,0.00,2.80,0.0019
18.85,154.77,172.96,0.00,2.78,0.0020
18.85,153.61,172.77,0.00,1.05,0.0021
18.86,153.67,172.61,0.00,1.14,0.0011
18.87,154.45,172.61,0.00,2.61,0.0014
18.87,155.56,172.38,0.00,0.30,0.0019
18.88,152.96,172.18,0.00,0.35,0.0019
18.89,153.28,172.00,0.00,0.47,0.0017
18.89,153.76,172.15,0.00,3.49,0.0016
18.90,153.80,171.95,0.00,0.09,0.0013
18.91,147.08,171.90,0.00,1.47,0.0014
18.92,149.38,172.17,0.00,4.60,0.0015
18.92,150.72,171.97,0.00,0.21,0.0016
18.93,147.63,172.26,0.00,4.80,0.0019
18.94,148.21,172.06,0.00,0.26,0.0017
18.95,148.46,171.88,0.00,0.27,0.0020
18.95,150.13,171.92,0.00,2.30,0.0015
18.96,148.95,171.77,0.00,0.41,0.0018
18.97,149.63,172.04,0.00,4.44,0.0015
18.97,149.47,172.00,0.00,1.64,0.0020
18.98,150.42,172.21,0.00,4.10,0.0016
18.98,152.68,172.03,0.00,0.46,0.0015
18.99,149.56,172.14,0.00,3.11,0.0018
19.00,150.22,172.11,0.00,1.88,0.0017
19.01,151.26,172.31,0.00,4.06,0.0017
