Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
8792,0.000,,120.00,2.0,10.5,0.0,0.00,0.464,0.0,0.7843,0.7843
9782,0.020,P1: 天堂,111.71,2.1,13.9,0.7,0.00,0.564,5.1,0.7939,2.3668
9833,0.040,P1: 天堂,105.18,2.2,14.4,0.8,0.00,0.530,4.9,0.7544,6.2070
9890,0.131,P1: 天堂,83.29,2.6,17.1,0.6,0.00,0.582,4.9,0.6874,9.6447
9946,0.185,P1: 天堂,76.37,2.7,20.3,0.6,0.00,0.781,7.8,0.7152,13.8628
10008,0.243,P1: 天堂,68.56,2.8,23.9,0.8,0.00,0.838,10.0,0.6786,18.0444
10070,0.307,P1: 天堂,64.48,2.9,23.4,1.2,0.00,0.900,8.1,0.6583,22.0534
10137,0.371,P1: 天堂,62.26,2.9,23.8,1.0,0.00,0.870,8.1,0.6539,26.6143
10211,0.443,P1: 天堂,60.49,3.0,25.6,0.6,0.00,0.835,9.7,0.6411,31.1447
10285,0.516,P1: 天堂,60.50,3.0,26.1,0.7,0.00,0.904,10.0,0.6337,36.3066
10337,0.570,P1: 天堂,59.47,3.0,25.1,0.8,0.00,0.899,8.5,0.6337,39.4634
10389,0.622,P1: 天堂,58.82,3.1,25.3,0.7,0.00,0.859,8.7,0.6355,42.6302
10444,0.675,P1: 天堂,57.73,3.1,26.0,0.5,0.00,0.898,9.1,0.6241,46.3761
10504,0.734,P1: 天堂,58.56,3.1,24.9,0.5,0.00,0.895,8.1,0.6323,50.1497
10556,0.788,P1: 天堂,59.85,3.1,24.2,0.7,0.00,0.909,7.7,0.6373,53.3248
10607,0.841,P1: 天堂,59.62,3.1,24.5,0.7,0.00,0.909,7.9,0.6354,56.4822
10660,0.890,P1: 天堂,59.60,3.1,26.1,0.5,0.00,0.903,9.8,0.6303,59.6766
10714,0.946,P1: 天堂,58.77,3.1,25.3,0.4,0.00,0.884,8.6,0.6331,63.4562
