Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
9002,0.000,,120.00,2.0,3.0,0.0,0.00,0.260,0.0,0.8870,0.8870
10025,0.020,P1: 天堂,112.53,2.1,4.6,0.7,0.00,0.445,4.4,0.7919,2.4280
10097,0.040,P1: 天堂,105.94,2.2,5.0,0.8,0.00,0.287,4.8,0.8017,7.8443
10170,0.160,P1: 天堂,89.75,2.8,4.8,0.6,0.00,0.270,3.4,0.7067,12.7548
10236,0.230,P1: 天堂,84.95,3.0,5.4,0.7,0.00,0.289,4.6,0.6743,17.5063
10299,0.294,P1: 天堂,81.74,3.2,5.8,1.1,0.00,0.338,4.6,0.6407,21.3604
10362,0.358,P1: 天堂,80.58,3.3,5.8,1.1,0.00,0.199,3.5,0.6635,25.1762
10419,0.415,P1: 天堂,81.52,3.4,5.3,0.7,0.00,0.298,3.4,0.6542,29.1236
10477,0.473,P1: 天堂,81.16,3.5,5.4,0.6,0.00,0.294,3.9,0.6522,33.0348
10535,0.531,P1: 天堂,80.87,3.5,5.7,0.7,0.00,0.252,4.0,0.6578,36.9616
10591,0.587,P1: 天堂,80.73,3.6,5.9,0.8,0.00,0.234,4.1,0.6612,40.2649
10646,0.642,P1: 天堂,81.19,3.6,5.7,0.6,0.00,0.299,4.4,0.6496,44.2062
10702,0.698,P1: 天堂,81.44,3.6,5.4,0.4,0.00,0.309,4.1,0.6510,47.4531
10758,0.755,P1: 天堂,79.89,3.6,5.7,0.6,0.00,0.315,4.5,0.6395,51.3340
10816,0.812,P1: 天堂,79.62,3.6,5.9,0.7,0.00,0.273,4.6,0.6473,55.2130
10870,0.867,P1: 天堂,80.92,3.7,5.6,0.6,0.00,0.244,3.5,0.6587,58.4787
10926,0.923,P1: 天堂,81.48,3.7,5.5,0.4,0.00,0.226,3.4,0.6665,62.4530
10982,0.978,P1: 天堂,80.98,3.7,5.7,0.5,0.00,0.231,4.1,0.6632,65.7735
11039,1.034,P1: 天堂,80.92,3.7,5.7,0.8,0.00,0.272,3.8,0.6518,69.6858
11094,1.091,P1: 天堂,82.05,3.7,6.0,1.1,0.00,0.250,3.5,0.6660,72.9808
11151,1.148,P1: 天堂,82.84,3.7,6.1,1.1,0.00,0.249,3.6,0.6717,77.0014
11206,1.202,P1: 天堂,81.95,3.7,5.8,0.8,0.00,0.366,4.6,0.6401,80.9395
11263,1.260,P1: 天堂,79.45,3.7,5.7,0.5,0.00,0.284,4.5,0.6440,84.0977
11318,1.314,P1: 天堂,79.17,3.7,5.5,0.2,0.00,0.288,4.3,0.6413,87.9457
11372,1.369,P1: 天堂,79.84,3.7,5.7,0.4,0.00,0.229,4.2,0.6564,91.2072
11424,1.421,P1: 天堂,80.69,3.7,5.8,0.7,0.00,0.307,4.6,0.6445,94.4815
11479,1.475,P1: 天堂,79.64,3.7,6.1,1.0,0.00,0.302,4.7,0.6390,98.2999
11534,1.530,P1: 天堂,80.65,3.7,6.1,1.2,0.00,0.300,4.2,0.6474,101.5507
11593,1.584,P1: 天堂,81.35,3.7,5.7,0.9,0.00,0.291,3.5,0.6542,105.4753
11651,1.646,P1: 天堂,80.18,3.7,5.8,0.6,0.00,0.343,5.0,0.6355,109.2649
11711,1.706,P1: 天堂,79.53,3.7,5.7,0.4,0.00,0.270,4.4,0.6484,113.1401
11771,1.765,P1: 天堂,79.63,3.7,5.8,0.6,0.00,0.258,4.5,0.6500,117.0530
11830,1.826,P1: 天堂,80.20,3.7,5.7,0.7,0.00,0.230,3.4,0.6530,120.9287
11885,1.881,P1: 天堂,81.06,3.7,6.0,0.8,0.00,0.270,4.4,0.6561,124.8757
11939,1.937,P1: 天堂,81.19,3.7,6.0,1.0,0.00,0.255,3.9,0.6594,128.1463
11994,1.991,P1: 天堂,80.55,3.7,5.9,0.8,0.00,0.278,4.1,0.6509,131.4314
12048,2.046,P1: 天堂,80.75,3.7,5.5,0.6,0.00,0.272,3.6,0.6531,135.3038
12103,2.100,P1: 天堂,80.98,3.7,5.4,0.2,0.00,0.293,4.0,0.6515,138.5699
12164,2.157,P1: 天堂,79.26,3.7,5.7,0.3,0.00,0.243,4.7,0.6503,142.4489
12221,2.216,P1: 天堂,79.83,3.7,5.8,0.7,0.00,0.306,4.5,0.6426,146.3457
12276,2.272,P1: 天堂,79.40,3.7,5.9,0.9,0.00,0.329,4.3,0.6340,150.1487
12330,2.327,P1: 天堂,79.89,3.7,5.8,0.9,0.00,0.290,3.6,0.6449,153.3485
12384,2.381,P1: 天堂,80.70,3.7,5.7,0.7,0.00,0.358,4.3,0.6339,156.5503
12438,2.435,P1: 天堂,80.89,3.7,5.6,0.7,0.00,0.247,3.3,0.6565,160.3940
12491,2.489,P1: 天堂,81.97,3.7,5.7,0.7,0.00,0.248,3.6,0.6659,163.7043
12548,2.544,P1: 天堂,81.91,3.7,5.9,0.7,0.00,0.267,4.4,0.6623,167.6992
12601,2.599,P1: 天堂,82.86,3.7,5.7,0.7,0.00,0.255,3.7,0.6705,171.0412
12655,2.652,P1: 天堂,83.31,3.7,5.7,0.7,0.00,0.261,3.8,0.6719,175.0772
12710,2.706,P1: 天堂,82.41,3.7,5.8,0.7,0.00,0.258,3.9,0.6678,178.4169
12767,2.764,P1: 天堂,82.64,3.7,5.7,0.7,0.00,0.251,3.6,0.6689,182.4237
12827,2.822,P1: 天堂,83.00,3.7,5.8,0.7,0.00,0.262,3.9,0.6697,186.4500
12886,2.881,P1: 天堂,82.47,3.7,5.8,0.6,0.00,0.244,4.1,0.6687,190.4668
12941,2.938,P1: 天堂,81.91,3.7,5.7,0.4,0.00,0.217,4.2,0.6696,193.8197
12997,2.993,P1: 天堂,82.52,3.8,5.7,0.6,0.00,0.224,3.6,0.6727,197.8565
13052,3.048,P1: 天堂,81.56,3.7,6.0,0.8,0.00,0.280,4.4,0.6576,201.1428
13106,3.102,P1: 天堂,80.54,3.7,5.9,0.8,0.00,0.296,4.5,0.6489,205.0686
13161,3.158,P1: 天堂,81.08,3.7,5.6,0.6,0.00,0.265,3.7,0.6562,208.3284
13218,3.214,P1: 天堂,80.57,3.7,5.8,0.7,0.00,0.267,4.1,0.6550,212.2747
13272,3.269,P1: 天堂,79.93,3.7,6.0,1.0,0.00,0.292,4.4,0.6450,215.5043
13325,3.322,P1: 天堂,80.56,3.7,6.3,1.2,0.00,0.258,4.4,0.6567,219.4364
13379,3.377,P1: 天堂,81.38,3.7,5.8,1.0,0.00,0.258,3.3,0.6612,222.7276
13437,3.432,P1: 天堂,81.02,3.7,5.8,0.6,0.00,0.263,4.2,0.6580,226.6563
13496,3.493,P1: 天堂,81.83,3.7,5.3,0.3,0.00,0.292,3.8,0.6567,230.5974
13552,3.549,P1: 天堂,80.22,3.7,5.6,0.3,0.00,0.272,4.6,0.6518,233.8553
13607,3.604,P1: 天堂,80.96,3.7,5.6,0.6,0.00,0.279,3.7,0.6530,237.7754
13663,3.660,P1: 天堂,79.50,3.7,6.1,0.9,0.00,0.304,4.9,0.6398,240.9850
13718,3.716,P1: 天堂,80.66,3.7,6.1,1.2,0.00,0.238,3.3,0.6602,244.9024
13771,3.770,P1: 天堂,82.23,3.7,5.8,1.0,0.00,0.261,3.3,0.6660,248.2275
13826,3.822,P1: 天堂,81.35,3.7,5.6,0.7,0.00,0.356,4.2,0.6387,252.1021
13882,3.880,P1: 天堂,81.20,3.7,5.5,0.4,0.00,0.251,3.5,0.6607,255.3611
13939,3.936,P1: 天堂,81.73,3.7,5.6,0.5,0.00,0.252,3.9,0.6643,259.3351
13995,3.991,P1: 天堂,80.48,3.7,6.0,0.7,0.00,0.272,4.8,0.6522,262.6246
14050,4.046,P1: 天堂,81.19,3.7,5.6,0.7,0.00,0.250,3.3,0.6580,266.5314
14103,4.101,P1: 天堂,81.53,3.7,5.8,0.7,0.00,0.249,3.8,0.6639,269.8264
14156,4.153,P1: 天堂,82.56,3.7,5.7,0.7,0.00,0.246,3.4,0.6675,273.8183
14209,4.207,P1: 天堂,83.10,3.7,5.7,0.7,0.00,0.260,3.7,0.6709,277.1689
14261,4.259,P1: 天堂,83.21,3.7,5.8,0.7,0.00,0.251,4.0,0.6719,280.5313
14313,4.311,P1: 天堂,83.10,3.7,5.5,0.5,0.00,0.251,3.5,0.6729,283.8781
14364,4.362,P1: 天堂,82.45,3.7,5.7,0.4,0.00,0.217,3.8,0.6733,287.2329
