Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
8573,0.000,,0.00,0.0,1001.1,0.0,0.00,0.463,0.0,-144.2683,-144.2683
10249,0.020,P1: 天堂,12.43,2.4,83.2,0.7,0.00,0.466,6.2,-4.4008,-153.0700
10824,0.040,P1: 天堂,23.97,2.7,44.8,0.8,0.00,0.441,4.8,3.2777,-44.6288
10883,0.373,P1: 天堂,72.45,3.6,17.3,1.0,0.00,0.469,5.1,17.0757,57.8252
10951,0.479,P1: 天堂,70.11,3.5,17.3,0.6,0.00,0.494,5.6,16.6857,174.4805
11017,0.544,P1: 天堂,69.07,3.5,17.7,0.8,0.00,0.484,6.9,16.5118,274.1691
11085,0.613,P1: 天堂,69.83,3.5,17.6,0.7,0.00,0.473,5.9,16.6387,390.8079
11151,0.678,P1: 天堂,70.22,3.5,17.4,0.4,0.00,0.476,6.5,16.7026,507.6297
11215,0.744,P1: 天堂,70.75,3.5,17.3,0.5,0.00,0.476,5.9,16.7920,608.5728
11280,0.807,P1: 天堂,72.05,3.5,17.1,0.7,0.00,0.488,5.0,17.0088,710.4190
11346,0.873,P1: 天堂,70.30,3.5,17.4,0.6,0.00,0.489,6.6,16.7168,828.7449
11411,0.938,P1: 天堂,70.37,3.5,17.3,0.4,0.00,0.487,6.4,16.7290,946.1130
11474,1.002,P1: 天堂,72.76,3.5,16.8,0.6,0.00,0.498,5.1,17.1263,1048.3060
11542,1.068,P1: 天堂,71.43,3.5,17.2,1.0,0.00,0.503,6.4,16.9056,1167.2830
11606,1.135,P1: 天堂,71.50,3.5,17.6,1.2,0.00,0.467,4.8,16.9160,1268.2770
11670,1.198,P1: 天堂,73.13,3.5,17.0,0.8,0.00,0.475,5.9,17.1882,1371.4830
11739,1.266,P1: 天堂,71.54,3.5,17.1,0.4,0.00,0.482,6.4,16.9230,1490.7280
11806,1.333,P1: 天堂,69.91,3.5,17.3,0.2,0.00,0.480,6.8,16.6513,1608.3380
11869,1.398,P1: 天堂,72.58,3.5,16.9,0.6,0.00,0.488,4.6,17.0967,1710.0560
11941,1.467,P1: 天堂,71.44,3.5,17.3,1.0,0.00,0.491,6.0,16.9075,1846.1900
12009,1.538,P1: 天堂,71.44,3.5,17.5,1.2,0.00,0.472,4.6,16.9071,1946.8920
12075,1.602,P1: 天堂,70.99,3.5,17.4,0.8,0.00,0.482,5.9,16.8322,2065.0310
12142,1.671,P1: 天堂,71.39,3.5,17.1,0.5,0.00,0.488,5.0,16.8985,2182.6640
12206,1.735,P1: 天堂,73.63,3.5,16.6,0.5,0.00,0.491,4.6,17.2713,2285.4540
12276,1.801,P1: 天堂,70.17,3.5,17.3,0.7,0.00,0.507,7.0,16.6944,2403.6210
12340,1.867,P1: 天堂,72.75,3.5,16.9,0.8,0.00,0.504,5.3,17.1257,2505.9710
12405,1.932,P1: 天堂,72.02,3.5,17.3,1.0,0.00,0.469,6.3,17.0038,2625.9160
12473,2.000,P1: 天堂,72.01,3.5,17.2,0.8,0.00,0.468,6.2,17.0022,2745.2020
12542,2.068,P1: 天堂,71.90,3.5,17.0,0.4,0.00,0.479,5.1,16.9826,2863.7420
12604,2.132,P1: 天堂,73.19,3.5,16.7,0.2,0.00,0.474,5.5,17.1984,2966.7770
12669,2.197,P1: 天堂,72.69,3.5,16.9,0.6,0.00,0.485,5.4,17.1155,3069.4750
