Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
8418,0.020,,120.00,2.0,12.3,0.0,0.00,0.500,0.0,11.5021,11.5021
9323,0.040,P1: 起始平穩,109.50,6.3,18.3,0.9,0.00,0.500,18.0,-1.0265,10.4756
9385,0.102,P1: 起始平穩,100.58,9.7,22.4,0.8,0.00,0.500,18.0,8.2927,18.7683
9420,0.137,P1: 起始平穩,87.92,12.4,26.6,0.8,0.00,0.500,18.0,6.3256,25.0940
9449,0.166,P1: 起始平穩,79.03,14.6,30.3,1.0,0.00,0.500,18.0,-1.1140,23.9800
9481,0.198,P1: 起始平穩,72.30,16.4,33.4,1.1,0.00,0.500,19.0,5.8746,29.8546
9509,0.226,P1: 起始平穩,66.18,17.9,36.0,1.1,0.00,0.500,17.0,4.2949,34.1495
9539,0.256,P1: 起始平穩,61.50,19.0,38.1,0.9,0.00,0.500,18.0,-0.6122,33.5373
9567,0.284,P1: 起始平穩,57.37,19.8,39.9,0.7,0.00,0.500,17.0,3.3877,36.9250
9597,0.314,P1: 起始平穩,54.00,20.4,41.3,0.4,0.00,0.500,18.0,-0.4457,36.4793
9627,0.344,P1: 起始平穩,50.96,20.9,42.8,0.3,0.00,0.500,18.0,3.0729,39.5522
9658,0.375,P1: 起始平穩,48.30,21.3,44.3,0.4,0.00,0.500,19.0,2.3209,41.8731
9687,0.404,P1: 起始平穩,45.89,21.6,46.0,0.6,0.00,0.500,16.0,-0.3603,41.5128
9733,0.450,P1: 起始平穩,44.26,22.0,47.4,0.9,0.00,0.500,19.0,1.2673,42.7802
9766,0.483,P1: 起始平穩,40.84,22.3,50.0,1.2,0.00,0.500,19.0,-1.8189,40.9613
9796,0.514,P1: 起始平穩,39.33,22.6,51.3,1.3,0.00,0.500,16.0,-0.8203,40.1410
9830,0.547,P1: 起始平穩,38.30,22.9,52.3,1.3,0.00,0.500,18.0,-1.3873,38.7537
9860,0.577,P1: 起始平穩,37.04,23.0,53.1,1.1,0.00,0.500,15.0,-2.7169,36.0368
9895,0.613,P1: 起始平穩,36.41,23.1,53.5,1.0,0.00,0.500,19.0,-0.3315,35.7054
9930,0.647,P1: 起始平穩,35.22,23.2,54.4,0.9,0.00,0.500,17.0,-3.0235,32.6819
9965,0.682,P1: 起始平穩,34.31,23.2,55.3,0.9,0.00,0.500,15.0,-4.0139,28.6680
10000,0.717,P1: 起始平穩,33.46,23.2,56.0,0.9,0.00,0.500,16.0,-0.4672,28.2008
10037,0.754,P1: 起始平穩,32.72,23.3,56.8,0.9,0.00,0.500,19.0,-4.3949,23.8059
10071,0.788,P1: 起始平穩,31.85,23.3,57.7,1.0,0.00,0.500,16.0,-5.3621,18.4438
10105,0.822,P1: 起始平穩,31.45,23.3,58.1,1.0,0.00,0.500,18.0,-5.3226,13.1212
10136,0.853,P1: 起始平穩,31.18,23.4,58.4,1.0,0.00,0.500,15.0,-0.1556,12.9656
10171,0.888,P1: 起始平穩,31.34,23.4,58.3,1.0,0.00,0.500,19.0,-5.0825,7.8831
10204,0.921,P1: 起始平穩,30.87,23.4,59.0,1.1,0.00,0.500,16.0,-5.7294,2.1537
10239,0.956,P1: 起始平穩,30.89,23.5,59.2,1.3,0.00,0.500,19.0,-0.0017,2.1520
10272,0.989,P1: 起始平穩,30.51,23.6,59.6,1.3,0.00,0.500,16.0,-5.8753,-3.7233
10305,1.022,P1: 起始平穩,30.40,23.6,59.6,1.1,0.00,0.500,15.0,-5.7643,-9.4876
10352,1.069,P1: 起始平穩,30.42,23.5,59.3,0.9,0.00,0.500,15.0,0.0279,-9.4597
10395,1.112,P1: 起始平穩,29.04,23.5,60.6,0.7,0.00,0.500,15.0,-6.4526,-15.9123
10445,1.162,P1: 起始平穩,28.19,23.4,61.8,0.9,0.00,0.500,17.0,-6.9508,-22.8631
10506,1.223,P1: 起始平穩,26.95,23.5,63.7,1.1,0.00,0.500,17.0,-15.3985,-38.2616
10544,1.261,P1: 起始平穩,25.38,23.5,65.8,0.9,0.00,0.500,15.0,-0.9260,-39.1876
10582,1.299,P1: 起始平穩,25.49,23.4,65.4,0.8,0.00,0.500,18.0,-8.5416,-47.7292
10616,1.333,P1: 起始平穩,25.67,23.4,65.2,0.8,0.00,0.500,16.0,-8.3352,-56.0644
10655,1.372,P1: 起始平穩,26.16,23.4,64.7,1.0,0.00,0.500,19.0,-7.8809,-63.9453
10693,1.410,P1: 起始平穩,26.12,23.5,64.9,1.1,0.00,0.500,18.0,-0.0350,-63.9803
10728,1.446,P1: 起始平穩,26.19,23.5,64.7,1.0,0.00,0.500,17.0,-8.0950,-72.0754
10766,1.483,P1: 起始平穩,26.43,23.4,64.0,0.8,0.00,0.500,15.0,-7.8076,-79.8830
10803,1.520,P1: 起始平穩,26.42,23.4,63.8,0.6,0.00,0.500,17.0,0.0137,-79.8693
10837,1.554,P1: 起始平穩,26.57,23.3,63.5,0.6,0.00,0.500,16.0,-7.8693,-87.7386
10874,1.591,P1: 起始平穩,26.98,23.3,63.1,0.7,0.00,0.500,19.0,-7.4014,-95.1401
10907,1.624,P1: 起始平穩,27.01,23.3,63.2,0.9,0.00,0.500,16.0,-7.6310,-102.7711
10947,1.664,P1: 起始平穩,27.46,23.3,62.6,0.9,0.00,0.500,19.0,0.2609,-102.5102
10981,1.698,P1: 起始平穩,27.15,23.3,63.0,0.8,0.00,0.500,18.0,-7.5475,-110.0576
11014,1.731,P1: 起始平穩,27.40,23.3,62.5,0.7,0.00,0.500,15.0,-7.2262,-117.2839
11048,1.765,P1: 起始平穩,27.89,23.2,61.7,0.6,0.00,0.500,17.0,0.2997,-116.9842
11084,1.801,P1: 起始平穩,28.12,23.2,61.4,0.6,0.00,0.500,19.0,-6.9588,-123.9430
11120,1.837,P1: 起始平穩,28.10,23.2,61.7,0.8,0.00,0.500,19.0,-7.0160,-130.9590
11153,1.870,P1: 起始平穩,28.01,23.3,62.1,1.1,0.00,0.500,16.0,-0.0763,-131.0353
11187,1.904,P1: 起始平穩,28.41,23.4,62.0,1.4,0.00,0.500,18.0,-6.8606,-137.8960
11221,1.938,P1: 起始平穩,28.51,23.6,62.2,1.6,0.00,0.500,18.0,-6.7984,-144.6944
11252,1.969,P1: 起始平穩,28.59,23.7,62.2,1.6,0.00,0.500,15.0,0.0380,-144.6564
11286,2.003,P1: 起始平穩,29.13,23.7,61.4,1.4,0.00,0.500,17.0,-6.4696,-151.1259
11322,2.039,P1: 起始平穩,29.21,23.7,61.0,1.1,0.00,0.500,19.0,-6.3256,-157.4515
11356,2.073,P1: 起始平穩,29.06,23.6,60.9,0.8,0.00,0.500,18.0,-6.5227,-163.9742
11389,2.106,P1: 起始平穩,29.06,23.5,60.6,0.7,0.00,0.500,17.0,0.0178,-163.9564
11421,2.138,P1: 起始平穩,29.23,23.4,60.3,0.6,0.00,0.500,16.0,-6.2242,-170.1806
11455,2.172,P1: 起始平穩,29.54,23.4,59.9,0.7,0.00,0.500,18.0,-5.9937,-176.1744
11489,2.206,P1: 起始平穩,29.53,23.4,60.1,0.9,0.00,0.500,18.0,-0.0154,-176.1897
11524,2.241,P1: 起始平穩,29.48,23.4,60.3,1.0,0.00,0.500,19.0,-6.2530,-182.4428
11557,2.274,P1: 起始平穩,29.32,23.4,60.5,1.0,0.00,0.500,16.0,-6.4001,-188.8429
11589,2.306,P1: 起始平穩,29.58,23.4,60.2,1.0,0.00,0.500,16.0,0.1501,-188.6927
11622,2.339,P1: 起始平穩,29.75,23.4,60.0,1.0,0.00,0.500,17.0,-5.9662,-194.6590
11656,2.373,P1: 起始平穩,29.84,23.4,59.9,1.0,0.00,0.500,17.0,-5.9704,-200.6293
11691,2.408,P1: 起始平穩,29.84,23.4,59.9,1.0,0.00,0.500,19.0,0.0014,-200.6279
11726,2.443,P1: 起始平穩,29.62,23.4,60.2,1.0,0.00,0.500,19.0,-6.2594,-206.8874
11758,2.475,P1: 起始平穩,29.47,23.5,60.4,1.0,0.00,0.500,16.0,-6.3110,-213.1984
11793,2.510,P1: 起始平穩,29.75,23.5,60.2,1.1,0.00,0.500,19.0,0.1490,-213.0494
11826,2.543,P1: 起始平穩,29.55,23.5,60.6,1.3,0.00,0.500,17.0,-6.3339,-219.3833
11858,2.575,P1: 起始平穩,29.61,23.6,60.7,1.3,0.00,0.500,15.0,-6.1592,-225.5425
11891,2.608,P1: 起始平穩,29.94,23.6,60.2,1.2,0.00,0.500,17.0,0.1944,-225.3481
11926,2.643,P1: 起始平穩,29.99,23.6,59.9,1.0,0.00,0.500,19.0,-5.8945,-231.2426
11960,2.677,P1: 起始平穩,29.71,23.5,59.9,0.8,0.00,0.500,17.0,-6.2136,-237.4563
11993,2.710,P1: 起始平穩,29.69,23.4,59.6,0.5,0.00,0.500,17.0,0.0165,-237.4398
12026,2.743,P1: 起始平穩,29.77,23.3,59.1,0.3,0.00,0.500,17.0,-5.9941,-243.4339
12060,2.777,P1: 起始平穩,29.85,23.2,59.0,0.3,0.00,0.500,17.0,-5.8953,-249.3292
12091,2.808,P1: 起始平穩,29.86,23.2,59.2,0.6,0.00,0.500,15.0,-0.0094,-249.3386
12124,2.841,P1: 起始平穩,30.19,23.2,59.2,0.8,0.00,0.500,16.0,-5.6255,-254.9641
12159,2.876,P1: 起始平穩,30.25,23.3,59.4,1.1,0.00,0.500,19.0,-5.7630,-260.7271
12193,2.910,P1: 起始平穩,29.93,23.4,60.0,1.3,0.00,0.500,18.0,-0.2021,-260.9291
12227,2.944,P1: 起始平穩,29.86,23.5,60.2,1.3,0.00,0.500,17.0,-6.0254,-266.9546
12260,2.977,P1: 起始平穩,29.86,23.5,60.1,1.1,0.00,0.500,17.0,-6.0161,-272.9706
12306,3.023,P1: 起始平穩,29.81,23.5,60.0,1.0,0.00,0.500,19.0,-6.0493,-279.0199
12341,3.058,P1: 起始平穩,28.61,23.5,61.3,0.9,0.00,0.500,18.0,-0.6778,-279.6977
12376,3.093,P1: 起始平穩,28.62,23.4,61.2,0.8,0.00,0.500,15.0,-6.6930,-286.3907
12413,3.130,P1: 起始平穩,28.59,23.4,61.0,0.7,0.00,0.500,19.0,-6.6993,-293.0900
12449,3.166,P1: 起始平穩,28.42,23.3,61.0,0.5,0.00,0.500,19.0,-0.0849,-293.1748
12485,3.202,P1: 起始平穩,28.28,23.3,61.2,0.6,0.00,0.500,19.0,-6.8637,-300.0385
12523,3.240,P1: 起始平穩,28.21,23.3,61.5,0.8,0.00,0.500,19.0,-6.9749,-307.0134
12555,3.272,P1: 起始平穩,27.97,23.3,62.1,1.0,0.00,0.500,15.0,-7.2457,-314.2592
12588,3.305,P1: 起始平穩,28.38,23.4,61.7,1.1,0.00,0.500,16.0,0.2304,-314.0287
12621,3.338,P1: 起始平穩,28.75,23.4,61.2,1.0,0.00,0.500,16.0,-6.4141,-320.4428
12658,3.375,P1: 起始平穩,28.98,23.4,60.7,0.8,0.00,0.500,19.0,-6.3375,-326.7804
12693,3.410,P1: 起始平穩,28.69,23.3,60.9,0.7,0.00,0.500,18.0,-0.1571,-326.9375
12729,3.446,P1: 起始平穩,28.66,23.3,61.1,0.8,0.00,0.500,18.0,-6.7020,-333.6395
12760,3.477,P1: 起始平穩,28.55,23.4,61.5,1.1,0.00,0.500,15.0,-6.8350,-340.4745
12796,3.513,P1: 起始平穩,28.97,23.5,61.2,1.2,0.00,0.500,19.0,0.2225,-340.2520
12829,3.546,P1: 起始平穩,28.79,23.5,61.5,1.3,0.00,0.500,16.0,-6.6427,-346.8947
12865,3.582,P1: 起始平穩,29.03,23.5,61.2,1.2,0.00,0.500,19.0,-6.3533,-353.2480
12900,3.617,P1: 起始平穩,28.85,23.5,61.2,1.0,0.00,0.500,18.0,-0.0889,-353.3369
12936,3.653,P1: 起始平穩,28.79,23.5,61.2,1.0,0.00,0.500,18.0,-6.6217,-359.9586
12971,3.688,P1: 起始平穩,28.68,23.5,61.3,0.9,0.00,0.500,18.0,-6.7310,-366.6895
13004,3.721,P1: 起始平穩,28.64,23.5,61.2,0.8,0.00,0.500,16.0,-6.7004,-373.3899
13037,3.754,P1: 起始平穩,28.91,23.4,60.6,0.6,0.00,0.500,16.0,0.1747,-373.2153
13072,3.789,P1: 起始平穩,29.14,23.3,60.3,0.6,0.00,0.500,18.0,-6.2403,-379.4556
13107,3.824,P1: 起始平穩,29.07,23.3,60.5,0.8,0.00,0.500,17.0,-6.4844,-385.9399
13141,3.858,P1: 起始平穩,28.98,23.4,60.9,1.0,0.00,0.500,17.0,-0.0668,-386.0068
13177,3.894,P1: 起始平穩,29.00,23.4,61.1,1.2,0.00,0.500,17.0,-6.5250,-392.5317
13213,3.930,P1: 起始平穩,28.83,23.5,61.5,1.3,0.00,0.500,17.0,-6.7306,-399.2624
13246,3.963,P1: 起始平穩,28.70,23.6,61.7,1.3,0.00,0.500,16.0,-0.0754,-399.3377
13279,3.996,P1: 起始平穩,28.99,23.6,61.2,1.1,0.00,0.500,17.0,-6.5154,-405.8531
13313,4.030,P1: 起始平穩,29.09,23.6,60.9,1.0,0.00,0.500,17.0,-6.3864,-412.2395
13347,4.064,P1: 起始平穩,29.15,23.5,60.8,1.0,0.00,0.500,17.0,0.0375,-412.2020
13382,4.100,P1: 起始平穩,29.24,23.5,60.7,1.0,0.00,0.500,18.0,-6.3595,-418.5616
13417,4.134,P1: 起始平穩,29.06,23.5,60.9,1.0,0.00,0.500,17.0,-6.5650,-425.1266
13448,4.165,P1: 起始平穩,29.10,23.5,60.8,1.0,0.00,0.500,15.0,0.0224,-425.1042
13484,4.201,P1: 起始平穩,29.48,23.5,60.4,1.0,0.00,0.500,18.0,-6.2219,-431.3261
13516,4.233,P1: 起始平穩,29.28,23.5,60.6,1.0,0.00,0.500,16.0,-6.4553,-437.7813
13550,4.267,P1: 起始平穩,29.49,23.5,60.4,1.0,0.00,0.500,17.0,0.1215,-437.6599
13583,4.300,P1: 起始平穩,29.57,23.5,60.3,1.0,0.00,0.500,17.0,-6.1680,-443.8278
13619,4.336,P1: 起始平穩,29.60,23.5,60.2,1.0,0.00,0.500,19.0,-6.1351,-449.9629
13655,4.372,P1: 起始平穩,29.32,23.5,60.5,1.0,0.00,0.500,18.0,-6.4691,-456.4320
13688,4.405,P1: 起始平穩,29.11,23.5,60.8,1.0,0.00,0.500,16.0,-0.1208,-456.5529
13723,4.440,P1: 起始平穩,29.30,23.5,60.6,1.0,0.00,0.500,16.0,-6.2100,-462.7629
13758,4.475,P1: 起始平穩,29.25,23.5,60.6,1.0,0.00,0.500,19.0,-6.3778,-469.1407
13791,4.508,P1: 起始平穩,29.09,23.5,60.8,1.0,0.00,0.500,16.0,-0.0955,-469.2361
13824,4.541,P1: 起始平穩,29.34,23.5,60.5,0.9,0.00,0.500,17.0,-6.1476,-475.3838
13859,4.576,P1: 起始平穩,29.39,23.5,60.4,0.9,0.00,0.500,18.0,-6.2381,-481.6219
13892,4.610,P1: 起始平穩,29.35,23.4,60.4,0.9,0.00,0.500,17.0,-0.0215,-481.6434
13928,4.645,P1: 起始平穩,29.37,23.4,60.4,0.9,0.00,0.500,19.0,-6.2592,-487.9026
13960,4.677,P1: 起始平穩,29.14,23.4,60.6,0.9,0.00,0.500,15.0,-6.5339,-494.4365
13993,4.710,P1: 起始平穩,29.46,23.4,60.3,0.9,0.00,0.500,16.0,0.1786,-494.2578
14027,4.744,P1: 起始平穩,29.62,23.4,60.1,0.9,0.00,0.500,17.0,-6.1322,-500.3900
