Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
7157,0.333,P1: 天堂,115.72,2.5,11.5,1.1,0.00,0.494,15.2,-48.0717,-1640.0220
11136,0.667,P1: 天堂,45.19,3.4,24.7,0.4,0.00,0.561,5.5,0.7514,-1620.6250
11625,1.000,P1: 天堂,71.18,3.3,16.1,0.7,0.00,0.663,5.8,0.0225,-1622.0600
12028,1.333,P1: 天堂,70.81,3.2,15.1,0.3,0.00,0.828,6.9,0.2495,-1612.9710
12414,1.667,P1: 天堂,65.83,3.6,18.7,0.4,0.00,0.420,4.8,0.3569,-1604.9110
12810,2.000,P1: 天堂,75.70,3.4,15.5,0.7,0.00,0.623,6.3,0.3172,-1598.1070
13217,2.333,P1: 天堂,68.56,3.5,17.6,0.8,0.00,0.522,4.9,0.4271,-1584.8980
13667,2.667,P1: 天堂,75.39,3.2,14.3,0.7,0.00,0.828,6.5,0.1837,-1581.0580
14623,3.000,P1: 天堂,67.72,3.3,16.6,0.7,0.00,0.689,5.5,0.4161,-1569.0380
15086,3.333,P1: 天堂,72.08,3.4,16.8,1.1,0.00,0.553,5.6,0.3403,-1561.7240
15484,3.667,P1: 天堂,71.60,3.2,15.3,1.1,0.00,0.790,6.1,0.3339,-1554.4720
15896,4.000,P1: 天堂,69.42,3.4,17.0,0.7,0.00,0.582,5.6,0.3165,-1547.2860
16308,4.333,P1: 天堂,71.90,3.5,16.7,0.4,0.00,0.533,6.2,0.3484,-1540.1180
16748,4.667,P1: 天堂,69.09,3.9,20.4,0.8,0.00,0.121,2.6,-0.0874,-1530.9640
17279,5.000,P1: 天堂,90.61,3.6,15.0,0.7,0.00,0.378,4.5,0.2861,-1523.7270
17739,5.333,P1: 天堂,78.22,3.4,15.3,0.8,0.00,0.593,5.5,0.6074,-1506.2640
18572,5.667,P1: 天堂,72.29,3.3,15.8,0.4,0.00,0.663,6.3,0.4720,-1494.7700
19020,6.000,P1: 天堂,68.39,3.2,15.9,0.7,0.00,0.781,7.5,0.1654,-1483.0150
19537,6.333,P1: 天堂,63.35,3.5,18.5,0.6,0.00,0.544,5.6,0.2449,-1475.2500
19988,6.667,P1: 天堂,71.39,3.6,18.3,1.0,0.00,0.357,4.4,0.2113,-1471.5030
20454,7.000,P1: 天堂,78.01,3.4,15.4,0.7,0.00,0.582,4.9,0.3422,-1461.9230
20960,7.333,P1: 天堂,75.46,3.6,17.5,0.8,0.00,0.350,4.5,0.3810,-1450.2190
21405,7.667,P1: 天堂,77.55,3.0,12.9,0.7,0.00,0.997,7.5,-0.5925,-1440.8730
21853,8.000,P1: 天堂,63.80,3.2,16.6,0.7,0.00,0.837,7.1,0.3002,-1429.1180
22658,8.333,P1: 天堂,64.71,3.5,18.4,0.4,0.00,0.509,4.6,0.2696,-1422.2510
22997,8.667,P1: 天堂,76.94,3.4,15.2,0.8,0.00,0.637,5.4,0.3113,-1415.9120
23354,9.000,P1: 天堂,72.90,3.3,15.2,0.7,0.00,0.746,5.8,0.4430,-1403.4810
23731,9.333,P1: 天堂,70.84,3.6,18.2,0.6,0.00,0.348,3.9,0.3510,-1393.0700
24166,9.667,P1: 天堂,81.11,3.3,13.9,0.4,0.00,0.723,7.7,0.2974,-1382.8800
24506,10.000,P1: 天堂,63.14,3.6,19.9,0.7,0.00,0.354,4.8,0.4571,-1367.8020
24868,10.333,P2: 網路地獄,75.53,3.2,14.2,0.6,0.00,0.834,8.3,0.1373,-1361.6830
25412,10.667,P2: 網路地獄,60.59,85.1,73.4,0.8,3.00,0.353,9.6,0.3064,-1349.9790
25852,11.000,P2: 網路地獄,55.97,85.0,17.9,0.7,3.00,1.000,22.0,-0.6573,-1371.7050
26346,11.333,P2: 網路地獄,33.77,85.0,29.6,0.3,3.00,1.000,24.6,-0.7166,-1395.2340
26844,11.667,P2: 網路地獄,30.51,85.0,32.8,1.1,3.00,1.000,24.1,-1.1870,-1433.2340
27322,12.000,P2: 網路地獄,30.85,85.0,32.4,0.7,3.00,1.000,24.4,-1.3111,-1476.7850
27837,12.333,P2: 網路地獄,30.60,85.0,32.7,0.8,3.00,1.000,22.4,-1.2966,-1519.5330
28298,12.667,P2: 網路地獄,32.44,85.0,30.8,0.7,3.00,1.000,23.5,-1.3072,-1562.6010
28784,13.000,P2: 網路地獄,31.45,85.0,31.8,0.7,3.00,1.000,23.7,-1.2329,-1604.4550
29439,13.333,P2: 網路地獄,31.20,85.0,32.1,0.6,3.00,1.000,22.1,-1.2720,-1646.1980
29938,13.667,P2: 網路地獄,32.84,85.0,30.5,0.3,3.00,1.000,23.6,-1.2821,-1687.8330
30437,14.000,P2: 網路地獄,31.32,85.0,31.9,0.7,3.00,1.000,22.2,-1.2181,-1729.1870
30971,14.333,P2: 網路地獄,32.66,85.0,30.6,0.8,3.00,1.000,22.3,-1.2769,-1771.2310
31518,14.667,P2: 網路地獄,32.64,85.0,30.6,0.8,3.00,1.000,22.6,-1.2248,-1811.0880
32040,15.000,P2: 網路地獄,32.30,85.0,31.0,0.7,3.00,1.000,22.5,-1.2253,-1852.5200
32577,15.333,P2: 網路地獄,32.43,85.0,30.8,0.8,3.00,1.000,24.4,-1.2382,-1893.3830
33096,15.667,P2: 網路地獄,30.60,85.0,32.7,1.0,3.00,1.000,24.5,-1.2336,-1934.0100
33898,16.000,P2: 網路地獄,30.44,85.0,32.9,0.7,3.00,1.000,22.4,-1.3070,-1978.2340
34433,16.333,P2: 網路地獄,32.42,85.0,30.8,0.3,3.00,1.000,22.9,-1.3141,-2021.4310
34960,16.667,P2: 網路地獄,32.00,85.0,31.3,0.3,3.00,1.000,23.0,-1.2340,-2061.3290
35507,17.000,P2: 網路地獄,31.93,85.0,31.3,0.7,3.00,1.000,22.2,-1.2500,-2103.2030
36144,17.333,P2: 網路地獄,32.76,85.0,30.5,1.0,3.00,1.000,23.6,-1.2527,-2144.1200
36732,17.667,P2: 網路地獄,31.36,85.0,31.9,0.8,3.00,1.000,24.2,-1.2209,-2184.3840
37333,18.000,P2: 網路地獄,30.72,85.0,32.6,0.7,3.00,1.000,23.3,-1.2755,-2227.5780
38303,18.333,P2: 網路地獄,31.58,85.0,31.7,1.0,3.00,1.000,24.2,-1.3020,-2270.3240
39004,18.667,P2: 網路地獄,30.79,85.0,32.5,1.0,3.00,1.000,24.1,-1.2670,-2312.2790
39640,19.000,P2: 網路地獄,30.83,85.0,32.4,0.7,3.00,1.000,24.4,-1.2992,-2355.7830
40256,19.333,P2: 網路地獄,30.52,85.0,32.8,1.0,3.00,1.000,24.8,-1.2975,-2398.4190
40912,19.667,P2: 網路地獄,30.16,85.0,33.2,0.6,3.00,1.000,24.7,-1.3108,-2441.4750
41545,20.000,P2: 網路地獄,30.26,85.0,33.0,0.7,3.00,1.000,24.5,-1.3263,-2486.5730
42207,20.333,P2: 網路地獄,30.46,85.0,32.8,0.6,3.00,1.000,23.7,-1.3220,-2529.9720
42891,20.667,P2: 網路地獄,31.18,85.0,32.1,0.7,3.00,1.000,24.9,-1.3132,-2572.7600
43851,21.000,P2: 網路地獄,30.10,85.0,33.2,0.7,3.00,1.000,22.4,-1.2828,-2616.2840
44526,21.333,P2: 網路地獄,32.44,85.0,30.8,0.7,3.00,1.000,22.0,-1.3287,-2660.0020
45162,21.667,P2: 網路地獄,32.91,85.0,30.4,0.4,3.00,1.000,23.7,-1.2331,-2700.5600
45757,22.000,P2: 網路地獄,31.24,85.1,37.1,0.7,3.00,0.942,22.9,-1.0314,-2740.8470
46469,22.333,P2: 網路地獄,31.98,85.0,31.3,0.7,3.00,1.000,22.4,-1.2806,-2782.3690
47084,22.667,P2: 網路地獄,32.55,85.0,30.7,0.8,3.00,1.000,23.5,-1.2508,-2823.6130
47684,23.000,P2: 網路地獄,31.43,85.0,31.8,0.7,3.00,1.000,23.8,-1.2288,-2865.0970
48291,23.333,P2: 網路地獄,31.10,85.0,32.2,1.1,3.00,1.000,24.7,-1.2727,-2907.0460
51361,23.667,P2: 網路地獄,30.32,85.0,33.0,0.3,3.00,1.000,22.9,-1.2860,-2949.0510
52014,24.000,P2: 網路地獄,31.98,85.0,31.3,0.7,3.00,1.000,23.8,-1.3191,-2993.8840
52600,24.333,P2: 網路地獄,31.16,85.0,32.1,1.1,3.00,1.000,22.9,-1.2510,-3035.1670
53233,24.667,P2: 網路地獄,31.99,85.0,31.3,0.4,3.00,1.000,22.6,-1.2856,-3076.8990
53807,25.000,P2: 網路地獄,32.32,85.0,30.9,0.7,3.00,1.000,24.3,-1.2505,-3118.8400
54412,25.333,P2: 網路地獄,30.74,85.0,32.5,1.0,3.00,1.000,22.0,-1.2375,-3159.5430
54986,25.667,P2: 網路地獄,32.84,85.2,45.8,1.0,3.00,0.826,18.6,-1.1099,-3201.9690
55945,26.000,P2: 網路地獄,36.98,85.0,27.0,0.7,3.00,1.000,24.2,-1.2179,-3243.0160
56542,26.333,P2: 網路地獄,30.93,85.0,32.3,0.6,3.00,1.000,24.2,-1.0818,-3278.6660
57135,26.667,P2: 網路地獄,30.76,85.0,32.5,1.1,3.00,1.000,24.2,-1.2932,-3321.1120
57715,27.000,P2: 網路地獄,30.70,85.0,32.6,0.7,3.00,1.000,24.3,-1.3005,-3365.0020
58316,27.333,P2: 網路地獄,30.65,85.0,32.6,0.6,3.00,1.000,23.1,-1.3029,-3408.0000
58978,27.667,P2: 網路地獄,31.79,85.0,31.5,0.4,3.00,1.000,24.4,-1.3051,-3450.7850
59633,28.000,P2: 網路地獄,30.59,85.0,32.7,0.7,3.00,1.000,24.1,-1.2584,-3493.3280
60209,28.333,P2: 網路地獄,30.79,85.0,32.5,0.4,3.00,1.000,24.1,-1.3078,-3536.2580
61135,28.667,P2: 網路地獄,30.79,85.0,32.5,0.3,3.00,1.000,23.7,-1.2990,-3578.7060
61686,29.000,P2: 網路地獄,31.16,85.0,32.1,0.7,3.00,1.000,23.5,-1.2997,-3622.1410
62199,29.333,P2: 網路地獄,31.44,85.0,31.8,1.1,3.00,1.000,22.3,-1.2835,-3664.4940
62717,29.667,P2: 網路地獄,32.63,85.0,30.6,0.4,3.00,1.000,24.4,-1.2721,-3706.4780
63211,30.000,P3: 設備地獄,30.62,85.0,32.7,0.7,3.00,1.000,22.8,-1.2258,-3747.4120
64040,30.333,P3: 設備地獄,32.08,10.5,31.2,0.6,2.00,1.000,89.1,-1.3063,-3789.6500
65138,30.667,P3: 設備地獄,11.04,10.0,90.6,0.6,2.00,1.000,87.1,-1.2470,-3823.2810
66166,31.000,P3: 設備地獄,10.50,10.0,95.2,0.7,2.00,1.000,89.1,-7.2354,-4067.1420
67565,31.333,P3: 設備地獄,10.27,10.0,97.4,0.3,2.00,1.000,89.8,-7.6117,-4318.2690
68620,31.667,P3: 設備地獄,10.20,10.0,98.1,0.8,2.00,1.000,89.3,-7.7888,-4574.1500
69777,32.000,P3: 設備地獄,10.24,10.8,108.0,0.7,2.00,0.231,21.9,-7.3494,-4832.2280
70652,32.333,P3: 設備地獄,32.29,10.7,40.6,0.6,2.00,0.273,25.5,-7.2481,-5075.3030
