Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
11431,0.020,,60.00,0.0,26.7,0.0,0.00,0.500,0.0,7.0865,7.0865
12635,0.040,Phase 1: 起始平穩 (Good),59.00,24.9,51.8,9.5,0.00,0.500,17.0,-0.7321,6.3545
12714,0.118,Phase 1: 起始平穩 (Good),58.10,28.8,56.1,9.6,0.00,0.500,16.0,5.9208,12.2753
12745,0.149,Phase 1: 起始平穩 (Good),53.57,31.5,60.2,7.3,0.00,0.500,15.0,5.5194,17.7946
12777,0.182,Phase 1: 起始平穩 (Good),51.44,33.3,62.8,5.5,0.00,0.500,20.0,4.9635,22.7581
12810,0.214,Phase 1: 起始平穩 (Good),49.34,34.5,64.7,4.0,0.00,0.500,19.0,-0.2723,22.4859
12841,0.245,Phase 1: 起始平穩 (Good),47.51,35.2,66.3,3.4,0.00,0.500,15.0,4.7100,27.1959
12873,0.277,Phase 1: 起始平穩 (Good),45.97,35.8,67.6,3.1,0.00,0.500,17.0,4.2556,31.4515
12903,0.308,Phase 1: 起始平穩 (Good),44.50,36.2,68.7,2.9,0.00,0.500,16.0,-0.2173,31.2342
12936,0.340,Phase 1: 起始平穩 (Good),43.33,36.6,69.7,3.0,0.00,0.500,17.0,3.9003,35.1344
12968,0.373,Phase 1: 起始平穩 (Good),42.10,36.9,70.7,3.4,0.00,0.500,17.0,3.6750,38.8095
13002,0.407,Phase 1: 起始平穩 (Good),40.96,37.3,71.8,3.9,0.00,0.500,18.0,-0.2003,38.6092
13035,0.439,Phase 1: 起始平穩 (Good),39.82,37.7,72.9,4.3,0.00,0.500,17.0,3.2816,41.8907
13068,0.473,Phase 1: 起始平穩 (Good),38.90,38.1,73.8,4.6,0.00,0.500,16.0,3.1645,45.0552
13106,0.510,Phase 1: 起始平穩 (Good),37.99,38.4,74.7,4.4,0.00,0.500,19.0,-0.1376,44.9176
13140,0.544,Phase 1: 起始平穩 (Good),36.87,38.5,75.6,3.9,0.00,0.500,17.0,3.0301,47.9478
