Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
4376,0.000,,0.00,0.0,1001.6,0.0,0.00,0.206,0.0,-48.1867,-433.8864
7269,0.083,P1: 天堂,48.83,3.3,21.7,0.8,0.00,0.802,3.2,-0.0157,-434.6288
7537,0.167,P1: 天堂,59.95,3.2,19.1,0.6,0.00,0.585,6.3,0.2176,-433.4124
7803,0.250,P1: 天堂,67.48,3.4,15.8,1.0,0.00,0.841,5.3,0.1361,-431.8142
8049,0.333,P1: 天堂,64.58,3.2,17.0,1.1,0.00,0.763,7.7,0.2671,-429.9152
8291,0.417,P1: 天堂,63.37,3.2,19.8,0.6,0.00,0.317,7.7,0.1952,-428.1418
8527,0.500,P1: 天堂,72.98,3.6,16.1,0.7,0.00,0.613,4.1,0.4175,-425.6205
8750,0.583,P1: 天堂,72.14,3.4,16.6,0.8,0.00,0.553,5.7,0.3836,-422.8289
8992,0.667,P1: 天堂,72.89,3.4,16.0,0.4,0.00,0.620,5.3,0.4230,-419.3404
9220,0.750,P1: 天堂,69.69,3.4,17.6,0.6,0.00,0.455,6.5,0.3402,-416.7346
9450,0.833,P1: 天堂,74.39,3.5,14.4,0.7,0.00,0.843,4.5,0.2202,-413.6608
9676,0.917,P1: 天堂,67.27,3.3,16.7,0.4,0.00,0.674,7.8,0.3518,-410.9835
9923,1.000,P1: 天堂,68.83,3.3,17.0,0.7,0.00,0.593,5.9,0.3586,-408.5898
10169,1.083,P1: 天堂,67.52,3.4,18.9,1.2,0.00,0.376,6.7,0.2062,-407.4313
10443,1.167,P1: 天堂,75.24,3.6,13.7,0.9,0.00,0.933,4.0,-0.0487,-404.8612
10718,1.250,P1: 天堂,66.70,3.2,18.6,0.4,0.00,0.353,8.3,0.2037,-402.7272
10968,1.333,P1: 天堂,72.98,3.5,16.0,0.3,0.00,0.609,4.5,0.3948,-400.8052
11212,1.417,P1: 天堂,71.03,3.4,17.9,0.8,0.00,0.379,6.0,0.2876,-398.3534
11469,1.500,P1: 天堂,76.22,3.6,15.9,1.2,0.00,0.583,4.1,0.4278,-395.4364
11724,1.583,P1: 天堂,75.74,3.5,15.5,0.8,0.00,0.631,4.9,0.4330,-392.1373
11976,1.667,P1: 天堂,72.63,3.4,17.2,0.4,0.00,0.414,5.9,0.3624,-388.8424
12216,1.750,P1: 天堂,74.58,3.5,17.4,0.6,0.00,0.354,4.8,0.3272,-385.6383
12463,1.833,P1: 天堂,77.43,3.6,14.6,0.7,0.00,0.738,4.2,0.4525,-382.5250
12712,1.917,P1: 天堂,68.75,3.4,16.2,1.0,0.00,0.745,7.8,0.3174,-379.5947
12994,2.000,P1: 天堂,66.67,3.3,18.4,0.7,0.00,0.430,7.0,0.2903,-378.0881
13255,2.083,P1: 天堂,71.02,3.5,17.8,0.2,0.00,0.352,5.1,0.3314,-375.9322
