Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
7430,0.000,,0.00,0.0,1001.3,0.0,0.00,0.365,0.0,-48.0730,-1638.2800
12245,0.333,P1: 天堂,74.66,3.6,14.3,1.1,0.00,0.866,4.6,0.1853,-1635.9130
12726,0.667,P1: 天堂,58.85,3.1,18.5,0.4,0.00,0.724,8.8,0.1144,-1631.0860
13181,1.000,P1: 天堂,66.46,3.3,16.3,0.7,0.00,0.794,6.7,0.2454,-1624.3540
13600,1.333,P1: 天堂,60.51,3.2,18.5,0.3,0.00,0.636,8.3,0.2466,-1619.4440
14036,1.667,P1: 天堂,67.01,3.4,17.4,0.4,0.00,0.570,6.5,0.3357,-1609.9430
14426,2.000,P1: 天堂,71.39,3.4,15.9,0.7,0.00,0.692,5.6,0.3989,-1601.1880
14817,2.333,P1: 天堂,64.09,3.3,16.9,0.8,0.00,0.786,7.3,0.2351,-1596.0800
15436,2.667,P1: 天堂,60.44,3.2,18.9,0.7,0.00,0.609,8.2,0.2314,-1591.3750
15826,3.000,P1: 天堂,67.68,3.4,17.6,0.7,0.00,0.535,6.4,0.3342,-1584.1030
16278,3.333,P1: 天堂,70.75,3.5,17.7,1.1,0.00,0.459,5.8,0.3036,-1575.6620
16685,3.667,P1: 天堂,75.98,3.5,14.8,1.1,0.00,0.746,4.8,0.4097,-1564.4930
17088,4.000,P1: 天堂,71.01,3.3,15.5,0.7,0.00,0.760,5.8,0.3600,-1557.0220
17474,4.333,P1: 天堂,65.77,3.2,17.3,0.4,0.00,0.622,6.9,0.2697,-1548.8910
17873,4.667,P1: 天堂,69.87,3.4,17.1,0.8,0.00,0.550,5.9,0.3648,-1540.9210
18370,5.000,P1: 天堂,72.91,3.4,15.6,0.7,0.00,0.701,5.4,0.4120,-1530.0150
18930,5.333,P1: 天堂,70.33,3.3,15.8,0.8,0.00,0.744,5.9,0.3559,-1519.5630
19302,5.667,P1: 天堂,65.04,3.3,19.6,0.4,0.00,0.260,7.1,0.1812,-1513.2640
19702,6.000,P1: 天堂,84.42,3.7,16.3,0.7,0.00,0.304,3.4,0.4057,-1499.2000
20121,6.333,P1: 天堂,82.65,3.7,15.4,0.6,0.00,0.468,3.8,0.4894,-1485.4170
20559,6.667,P1: 天堂,73.41,3.5,15.6,1.0,0.00,0.697,5.4,0.4119,-1474.2770
20973,7.000,P1: 天堂,67.80,3.3,16.9,0.7,0.00,0.650,6.5,0.3405,-1463.5040
21382,7.333,P1: 天堂,70.14,3.3,15.1,0.8,0.00,0.857,5.9,0.1465,-1455.0400
21826,7.667,P1: 天堂,62.48,3.1,18.1,0.7,0.00,0.647,7.7,0.2806,-1450.7830
22477,8.000,P1: 天堂,64.54,3.4,17.4,0.7,0.00,0.686,7.1,0.3060,-1444.1840
22891,8.333,P1: 天堂,67.44,3.3,16.0,0.4,0.00,0.801,6.5,0.2545,-1436.0340
23316,8.667,P1: 天堂,69.61,3.2,17.6,0.8,0.00,0.456,6.0,0.3273,-1427.4470
23756,9.000,P1: 天堂,78.04,3.5,16.2,0.7,0.00,0.451,4.4,0.4403,-1413.3020
24277,9.333,P1: 天堂,78.49,3.5,15.6,0.6,0.00,0.535,4.4,0.4367,-1402.4080
24758,9.667,P1: 天堂,69.03,3.5,16.8,0.4,0.00,0.605,6.2,0.3019,-1393.3760
25185,10.000,P1: 天堂,68.50,3.4,17.0,0.7,0.00,0.613,6.3,0.3585,-1382.4860
25859,10.333,P2: 網路地獄,44.58,84.8,23.0,0.6,3.00,0.993,14.6,-0.8676,-1411.4770
26377,10.667,P2: 網路地獄,31.74,85.0,31.5,0.8,3.00,1.000,23.6,-1.2602,-1454.3220
26932,11.000,P2: 網路地獄,31.40,85.0,31.8,0.7,3.00,1.000,23.5,-1.2739,-1496.3610
27529,11.333,P2: 網路地獄,30.54,85.0,32.7,0.3,3.00,1.000,24.4,-1.3097,-1538.9450
28152,11.667,P2: 網路地獄,30.38,85.0,32.9,1.1,3.00,1.000,24.6,-1.3190,-1583.4330
28738,12.000,P2: 網路地獄,31.15,85.0,32.1,0.7,3.00,1.000,23.7,-1.2840,-1625.5700
29307,12.333,P2: 網路地獄,31.86,85.0,31.4,0.8,3.00,1.000,23.0,-1.2556,-1667.0050
29956,12.667,P2: 網路地獄,31.19,85.0,32.1,0.7,3.00,1.000,23.8,-1.2826,-1710.6130
30838,13.000,P2: 網路地獄,31.53,85.0,31.7,0.7,3.00,1.000,23.4,-1.2685,-1752.0050
31396,13.333,P2: 網路地獄,31.31,85.0,31.9,0.6,3.00,1.000,23.6,-1.2802,-1793.9580
31945,13.667,P2: 網路地獄,32.01,85.0,31.2,0.3,3.00,1.000,22.9,-1.2586,-1835.9140
32472,14.000,P2: 網路地獄,32.81,85.0,30.5,0.7,3.00,1.000,22.1,-1.2192,-1876.0640
33053,14.333,P2: 網路地獄,32.72,85.0,30.6,0.8,3.00,1.000,22.2,-1.2227,-1916.1870
33698,14.667,P2: 網路地獄,32.03,85.0,31.2,0.8,3.00,1.000,22.9,-1.2490,-1958.2080
34269,15.000,P2: 網路地獄,32.92,85.0,30.4,0.7,3.00,1.000,22.0,-1.2150,-1997.9040
34822,15.333,P2: 網路地獄,30.28,85.0,33.0,0.8,3.00,1.000,24.8,-1.3208,-2041.3480
35608,15.667,P2: 網路地獄,30.55,85.0,32.7,1.0,3.00,1.000,24.4,-1.3094,-2085.7320
36220,16.000,P2: 網路地獄,30.94,85.0,32.3,0.7,3.00,1.000,24.0,-1.2930,-2128.0450
36810,16.333,P2: 網路地獄,31.63,85.0,34.1,0.3,3.00,0.972,23.3,-1.1571,-2169.3090
37359,16.667,P2: 網路地獄,32.50,85.0,30.8,0.3,3.00,1.000,22.4,-1.2307,-2210.7730
37947,17.000,P2: 網路地獄,32.58,85.0,30.7,0.7,3.00,1.000,22.4,-1.2276,-2251.2820
38514,17.333,P2: 網路地獄,31.50,85.0,31.7,1.0,3.00,1.000,23.5,-1.2699,-2292.9610
39035,17.667,P2: 網路地獄,31.97,85.0,31.3,0.8,3.00,1.000,22.9,-1.2511,-2335.3050
39768,18.000,P2: 網路地獄,31.24,85.0,32.0,0.7,3.00,1.000,23.7,-1.2805,-2377.4050
40316,18.333,P2: 網路地獄,31.19,85.0,32.1,1.0,3.00,1.000,23.7,-1.2825,-2419.5000
40907,18.667,P2: 網路地獄,31.51,85.0,31.7,1.0,3.00,1.000,23.4,-1.2695,-2462.4320
41493,19.000,P2: 網路地獄,32.56,85.0,30.7,0.7,3.00,1.000,22.3,-1.2285,-2502.9730
42087,19.333,P2: 網路地獄,32.50,85.0,30.8,1.0,3.00,1.000,22.4,-1.2309,-2543.1390
42634,19.667,P2: 網路地獄,31.43,85.0,31.8,0.6,3.00,1.000,23.5,-1.2728,-2586.4110
43217,20.000,P2: 網路地獄,32.11,85.0,31.1,0.7,3.00,1.000,22.8,-1.2459,-2626.7000
43745,20.333,P2: 網路地獄,32.84,85.0,30.4,0.6,3.00,1.000,22.1,-1.2225,-2666.5840
44487,20.667,P2: 網路地獄,31.13,85.0,32.1,0.7,3.00,1.000,23.9,-1.2851,-2710.0850
45043,21.000,P2: 網路地獄,30.88,85.0,32.4,0.7,3.00,1.000,24.1,-1.2955,-2752.8340
45607,21.333,P2: 網路地獄,32.81,85.0,30.5,0.7,3.00,1.000,22.1,-1.2193,-2792.6470
46142,21.667,P2: 網路地獄,32.00,85.0,31.3,0.4,3.00,1.000,22.9,-1.2501,-2835.4480
46764,22.000,P2: 網路地獄,31.72,85.0,31.5,0.7,3.00,1.000,23.2,-1.2732,-2876.5660
47303,22.333,P2: 網路地獄,30.67,85.0,32.6,0.7,3.00,1.000,24.3,-1.3041,-2919.1820
47862,22.667,P2: 網路地獄,31.34,85.0,31.9,0.8,3.00,1.000,23.5,-1.2763,-2962.3440
48391,23.000,P2: 網路地獄,32.30,85.0,31.0,0.7,3.00,1.000,22.6,-1.2384,-3002.9780
51784,23.333,P2: 網路地獄,30.58,85.0,32.7,1.1,3.00,1.000,24.4,-1.3079,-3045.9550
52449,23.667,P2: 網路地獄,30.71,85.0,32.6,0.3,3.00,1.000,24.2,-1.3026,-3089.4070
53017,24.000,P2: 網路地獄,32.13,85.0,31.1,0.7,3.00,1.000,22.7,-1.2451,-3129.9260
