Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
4376,0.000,,0.00,0.0,1001.3,0.0,0.00,0.331,0.0,-48.0997,-435.6039
7269,0.083,P1: 天堂,44.12,3.2,24.9,0.8,0.00,0.622,4.5,-0.0004,-436.5544
7537,0.167,P1: 天堂,58.97,3.3,19.5,0.6,0.00,0.564,5.9,0.2174,-434.8549
7803,0.250,P1: 天堂,68.46,3.4,16.1,1.0,0.00,0.765,4.9,0.3167,-432.8229
8049,0.333,P1: 天堂,69.23,3.3,18.3,1.1,0.00,0.396,6.0,0.1998,-433.0689
8291,0.417,P1: 天堂,75.53,3.5,16.5,0.6,0.00,0.465,4.1,0.4137,-429.9622
8527,0.500,P1: 天堂,74.06,3.5,17.9,0.7,0.00,0.298,5.4,0.1688,-427.6031
8750,0.583,P1: 天堂,77.74,3.7,14.9,0.8,0.00,0.686,4.1,0.4081,-424.5482
8992,0.667,P1: 天堂,69.75,3.4,17.4,0.4,0.00,0.469,7.4,0.3387,-421.5992
9220,0.750,P1: 天堂,73.00,3.5,16.7,0.6,0.00,0.517,4.9,0.3982,-418.8812
9450,0.833,P1: 天堂,72.31,3.5,17.2,0.7,0.00,0.449,5.6,0.3577,-415.8572
9676,0.917,P1: 天堂,72.96,3.5,16.4,0.4,0.00,0.551,5.3,0.3912,-412.5161
9923,1.000,P1: 天堂,71.75,3.5,15.5,0.7,0.00,0.745,5.8,0.3802,-409.4167
10169,1.083,P1: 天堂,66.27,3.3,15.1,1.2,0.00,1.000,7.8,-0.6627,-408.6815
10443,1.167,P1: 天堂,60.22,3.1,19.1,0.9,0.00,0.582,9.7,0.2240,-406.8570
10718,1.250,P1: 天堂,65.23,3.3,17.4,0.4,0.00,0.642,6.1,0.3245,-404.7747
10968,1.333,P1: 天堂,66.18,3.3,16.2,0.3,0.00,0.815,6.6,0.1565,-402.4162
11212,1.417,P1: 天堂,63.99,3.2,18.1,0.8,0.00,0.592,7.7,0.2501,-400.5168
11469,1.500,P1: 天堂,68.90,3.4,16.8,1.2,0.00,0.647,5.4,0.3530,-399.7686
11724,1.583,P1: 天堂,69.12,3.4,17.2,0.8,0.00,0.562,6.1,0.3413,-397.4524
11976,1.667,P1: 天堂,69.00,3.4,18.6,0.4,0.00,0.292,6.2,0.2440,-394.9232
12216,1.750,P1: 天堂,77.32,3.6,15.2,0.6,0.00,0.639,3.6,0.4243,-392.8149
12463,1.833,P1: 天堂,71.26,3.4,16.4,0.7,0.00,0.619,6.7,0.3934,-389.7892
12712,1.917,P1: 天堂,70.49,3.4,16.5,1.0,0.00,0.641,6.0,0.3693,-387.3447
12994,2.000,P1: 天堂,72.29,3.4,14.6,0.7,0.00,0.873,5.2,0.1356,-384.7883
13255,2.083,P1: 天堂,69.73,3.2,17.9,0.2,0.00,0.336,6.4,0.2524,-382.5477
13481,2.167,P1: 天堂,75.53,3.5,14.6,0.5,0.00,0.772,4.2,0.1660,-381.8550
13721,2.250,P1: 天堂,67.22,3.3,16.4,0.9,0.00,0.760,8.1,0.2907,-380.5457
13982,2.333,P1: 天堂,66.40,3.3,17.4,0.8,0.00,0.610,6.9,0.3298,-378.0532
14262,2.417,P1: 天堂,69.23,3.4,16.5,0.7,0.00,0.662,5.7,0.3550,-374.9234
14524,2.500,P1: 天堂,69.57,3.3,17.5,0.7,0.00,0.481,6.0,0.3451,-372.0205
15153,2.583,P1: 天堂,71.02,3.5,16.3,0.7,0.00,0.642,5.5,0.3911,-369.3127
15398,2.667,P1: 天堂,71.77,3.4,16.4,0.7,0.00,0.593,5.5,0.3694,-366.5435
15634,2.750,P1: 天堂,69.54,3.4,18.8,0.7,0.00,0.271,6.4,0.2479,-364.4306
15872,2.833,P1: 天堂,78.07,3.6,15.7,0.7,0.00,0.545,3.5,0.4425,-361.1281
16102,2.917,P1: 天堂,76.95,3.5,16.7,0.4,0.00,0.378,4.8,0.4135,-357.3007
16363,3.000,P1: 天堂,78.66,3.6,15.0,0.7,0.00,0.639,4.2,0.4597,-354.7507
16601,3.083,P1: 天堂,73.59,3.4,16.7,0.8,0.00,0.503,6.0,0.3138,-352.5922
16840,3.167,P1: 天堂,72.52,3.5,16.0,0.6,0.00,0.633,5.6,0.4167,-349.1519
17101,3.250,P1: 天堂,69.62,3.4,14.7,1.0,0.00,0.950,6.5,-0.2107,-347.2650
17373,3.333,P1: 天堂,62.79,3.1,18.1,1.1,0.00,0.659,9.0,0.2694,-347.6347
17633,3.417,P1: 天堂,68.71,3.3,16.9,0.6,0.00,0.597,5.3,0.3499,-345.7558
17896,3.500,P1: 天堂,69.17,3.4,16.5,0.2,0.00,0.641,6.1,0.3766,-343.8598
18158,3.583,P1: 天堂,70.93,3.4,15.7,0.6,0.00,0.723,5.5,0.3839,-340.8655
18403,3.667,P1: 天堂,68.55,3.3,17.7,1.1,0.00,0.507,6.7,0.2656,-340.4809
18660,3.750,P1: 天堂,72.28,3.4,15.9,1.0,0.00,0.675,5.0,0.3681,-337.7381
18902,3.833,P1: 天堂,71.82,3.4,17.1,0.5,0.00,0.463,5.7,0.3507,-334.6517
19142,3.917,P1: 天堂,73.43,3.5,16.5,0.5,0.00,0.520,5.1,0.4063,-331.9122
19383,4.000,P1: 天堂,73.33,3.5,16.3,0.7,0.00,0.567,5.3,0.3984,-329.0218
19702,4.083,P1: 天堂,70.36,3.4,15.1,0.7,0.00,0.848,6.4,0.1723,-327.2407
19977,4.167,P1: 天堂,64.75,3.2,16.5,0.7,0.00,0.818,8.2,0.1178,-325.8930
20256,4.250,P1: 天堂,62.09,3.2,19.4,0.6,0.00,0.429,8.3,0.2206,-323.9666
20491,4.333,P1: 天堂,71.29,3.5,18.0,0.4,0.00,0.325,4.4,0.3207,-321.0688
20738,4.417,P1: 天堂,76.43,3.6,15.1,0.8,0.00,0.688,4.1,0.4540,-317.2802
20994,4.500,P1: 天堂,71.39,3.4,17.3,1.0,0.00,0.486,6.5,0.3360,-314.6979
21217,4.583,P1: 天堂,74.49,3.5,13.6,0.7,0.00,0.974,4.7,-0.4070,-312.2650
21469,4.667,P1: 天堂,68.22,3.2,16.0,0.8,0.00,0.784,7.4,0.2974,-310.3762
21705,4.750,P1: 天堂,67.96,3.2,17.0,0.9,0.00,0.629,6.4,0.2963,-309.1153
21939,4.833,P1: 天堂,69.35,3.3,16.9,0.5,0.00,0.569,5.9,0.3685,-307.3963
22177,4.917,P1: 天堂,70.49,3.4,18.1,0.5,0.00,0.339,5.7,0.3029,-305.5145
22422,5.000,P1: 天堂,74.29,3.6,16.2,0.7,0.00,0.566,4.6,0.4095,-302.5116
22668,5.083,P1: 天堂,71.80,3.5,15.3,0.9,0.00,0.779,6.0,0.3470,-299.5990
23243,5.167,P1: 天堂,67.86,3.3,17.1,0.9,0.00,0.620,7.1,0.2984,-298.5268
23491,5.250,P1: 天堂,67.49,3.4,17.0,0.5,0.00,0.625,6.5,0.3452,-295.8683
23748,5.333,P1: 天堂,69.55,3.4,16.4,0.8,0.00,0.679,5.7,0.3475,-293.1718
24002,5.417,P1: 天堂,67.29,3.3,16.3,0.6,0.00,0.765,6.9,0.2885,-291.5993
24261,5.500,P1: 天堂,64.80,3.3,19.4,0.7,0.00,0.330,7.6,0.1898,-290.3757
24518,5.583,P1: 天堂,73.88,3.6,17.7,0.8,0.00,0.336,4.0,0.2324,-288.0142
24749,5.667,P1: 天堂,77.80,3.6,15.5,0.4,0.00,0.567,4.0,0.4476,-284.0053
24981,5.750,P1: 天堂,73.24,3.5,15.7,0.6,0.00,0.659,6.0,0.2459,-281.9032
25197,5.833,P1: 天堂,71.54,3.4,15.1,0.7,0.00,0.818,5.9,0.2803,-279.7418
25432,5.917,P1: 天堂,65.57,3.2,17.4,0.7,0.00,0.633,8.1,0.3257,-277.5708
25663,6.000,P1: 天堂,66.76,3.3,17.4,0.7,0.00,0.606,6.4,0.3272,-276.4379
25886,6.083,P1: 天堂,69.88,3.4,17.9,0.5,0.00,0.382,5.5,0.2668,-274.2196
26106,6.167,P1: 天堂,72.88,3.5,15.4,0.5,0.00,0.726,5.0,0.3751,-272.9796
26341,6.250,P1: 天堂,69.03,3.4,16.0,0.8,0.00,0.756,6.8,0.2370,-270.6546
