Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
11025,0.020,,60.00,0.0,26.7,0.0,0.00,0.500,0.0,7.6865,7.6865
12282,0.040,Phase 1: 起始平穩 (Good),59.00,25.4,52.3,11.9,0.00,0.500,19.0,-0.8255,6.8610
12370,0.128,Phase 1: 起始平穩 (Good),58.10,29.6,56.8,11.4,0.00,0.500,19.0,13.1150,19.9760
12416,0.173,Phase 1: 起始平穩 (Good),53.43,32.8,61.5,10.6,0.00,0.500,16.0,5.2372,25.2133
12454,0.212,Phase 1: 起始平穩 (Good),50.27,35.2,65.0,9.6,0.00,0.500,18.0,-0.4731,24.7402
12493,0.251,Phase 1: 起始平穩 (Good),47.86,36.7,67.6,7.9,0.00,0.500,19.0,5.1531,29.8933
12532,0.290,Phase 1: 起始平穩 (Good),45.61,37.5,69.5,5.9,0.00,0.500,18.0,4.6062,34.4995
12570,0.328,Phase 1: 起始平穩 (Good),43.60,38.0,70.9,4.6,0.00,0.500,16.0,4.3715,38.8710
12607,0.365,Phase 1: 起始平穩 (Good),41.91,38.2,72.1,4.4,0.00,0.500,18.0,-0.2468,38.6242
12644,0.402,Phase 1: 起始平穩 (Good),40.41,38.5,73.3,4.7,0.00,0.500,18.0,4.1347,42.7590
12680,0.437,Phase 1: 起始平穩 (Good),39.07,38.7,74.3,4.6,0.00,0.500,17.0,3.7276,46.4866
12718,0.475,Phase 1: 起始平穩 (Good),37.98,38.8,75.1,4.0,0.00,0.500,20.0,3.6439,50.1305
12755,0.513,Phase 1: 起始平穩 (Good),36.81,38.9,76.1,4.6,0.00,0.500,19.0,-0.2061,49.9244
12791,0.549,Phase 1: 起始平穩 (Good),35.79,39.5,77.4,6.8,0.00,0.500,16.0,3.3164,53.2408
12824,0.582,Phase 1: 起始平穩 (Good),34.97,40.4,79.0,9.0,0.00,0.500,15.0,2.8105,56.0513
12857,0.615,Phase 1: 起始平穩 (Good),34.56,41.3,80.2,9.9,0.00,0.500,16.0,-0.1297,55.9216
12892,0.649,Phase 1: 起始平穩 (Good),34.11,41.9,81.2,9.4,0.00,0.500,16.0,2.8664,58.7880
12927,0.685,Phase 1: 起始平穩 (Good),33.59,42.2,82.0,8.2,0.00,0.500,18.0,2.7822,61.5703
12964,0.721,Phase 1: 起始平穩 (Good),33.07,42.1,82.4,6.9,0.00,0.500,19.0,2.7754,64.3456
12998,0.756,Phase 1: 起始平穩 (Good),32.49,41.9,82.7,6.0,0.00,0.500,18.0,-0.0497,64.2959
13032,0.790,Phase 1: 起始平穩 (Good),32.11,41.7,82.9,6.1,0.00,0.500,16.0,2.6355,66.9315
13067,0.825,Phase 1: 起始平穩 (Good),31.85,41.7,83.1,6.6,0.00,0.500,18.0,2.5623,69.4938
13100,0.858,Phase 1: 起始平穩 (Good),31.54,41.8,83.5,7.0,0.00,0.500,17.0,-0.0719,69.4219
13137,0.895,Phase 1: 起始平穩 (Good),31.39,41.9,83.7,7.3,0.00,0.500,19.0,2.4717,71.8936
13172,0.930,Phase 1: 起始平穩 (Good),31.00,42.0,84.3,7.6,0.00,0.500,18.0,2.3513,74.2449
13210,0.967,Phase 1: 起始平穩 (Good),30.70,42.2,84.8,8.0,0.00,0.500,19.0,-0.0745,74.1704
13245,1.003,Phase 1: 起始平穩 (Good),30.33,42.5,85.5,8.6,0.00,0.500,20.0,2.2580,76.4283
13278,1.036,Phase 1: 起始平穩 (Good),30.09,42.9,86.1,9.4,0.00,0.500,17.0,2.0880,78.5163
