Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
7157,0.000,,0.00,0.0,1002.0,0.0,0.00,0.000,0.0,-49.0908,-1643.3250
11136,0.333,P1: 天堂,93.32,4.0,13.2,1.1,0.00,0.646,2.0,0.6230,-1629.3890
11625,0.667,P1: 天堂,67.64,3.4,17.0,0.4,0.00,0.613,6.7,0.3084,-1620.1680
12028,1.000,P1: 天堂,69.29,3.4,17.3,0.7,0.00,0.523,6.1,0.3527,-1610.8330
12414,1.333,P1: 天堂,70.31,3.5,16.0,0.3,0.00,0.688,5.9,0.3755,-1600.2770
12810,1.667,P1: 天堂,67.60,3.3,17.9,0.4,0.00,0.458,6.5,0.3185,-1590.9400
13217,2.000,P1: 天堂,74.08,3.5,14.7,0.7,0.00,0.811,5.1,0.3207,-1579.0570
13667,2.333,P1: 天堂,62.32,3.2,19.5,0.8,0.00,0.426,7.8,0.2308,-1576.6170
14623,2.667,P1: 天堂,79.15,3.6,14.5,0.7,0.00,0.709,4.2,0.4866,-1564.7550
15086,3.000,P1: 天堂,65.60,3.3,17.1,0.7,0.00,0.696,7.0,0.2885,-1557.4140
15484,3.333,P1: 天堂,66.93,3.3,16.3,1.1,0.00,0.782,6.6,0.2799,-1550.8650
15896,3.667,P1: 天堂,61.84,3.2,16.2,1.1,0.00,1.000,7.9,-0.6637,-1549.6860
16308,4.000,P1: 天堂,57.44,3.0,20.9,0.7,0.00,0.380,9.1,0.1540,-1547.9750
16748,4.333,P1: 天堂,77.39,3.6,14.6,0.4,0.00,0.719,4.5,0.4581,-1535.2640
17279,4.667,P1: 天堂,71.08,3.3,16.9,0.8,0.00,0.533,5.8,0.3281,-1525.5640
17739,5.000,P1: 天堂,74.53,3.5,17.9,0.7,0.00,0.271,5.1,0.1941,-1513.6220
18572,5.333,P1: 天堂,81.50,3.7,15.4,0.8,0.00,0.527,3.9,0.4851,-1500.4290
19020,5.667,P1: 天堂,74.85,3.5,17.5,0.4,0.00,0.300,5.1,0.3452,-1488.5240
19537,6.000,P1: 天堂,79.25,3.7,14.2,0.7,0.00,0.750,4.3,0.4636,-1474.5040
19988,6.333,P1: 天堂,69.71,3.3,16.6,0.6,0.00,0.611,6.1,0.3803,-1463.6840
20454,6.667,P1: 天堂,68.91,3.4,16.3,1.0,0.00,0.725,6.2,0.3465,-1454.0490
20960,7.000,P1: 天堂,71.36,3.3,16.4,0.7,0.00,0.606,5.7,0.3992,-1442.2790
21405,7.333,P1: 天堂,66.42,3.4,18.1,0.8,0.00,0.516,6.8,0.3086,-1434.6040
21853,7.667,P1: 天堂,69.19,3.5,16.9,0.7,0.00,0.602,6.1,0.3462,-1426.5670
22658,8.000,P1: 天堂,69.41,3.4,17.4,0.7,0.00,0.516,6.1,0.3452,-1415.9870
22997,8.333,P1: 天堂,74.71,3.5,15.3,0.4,0.00,0.672,5.0,0.4436,-1402.8170
23354,8.667,P1: 天堂,67.85,3.3,19.2,0.8,0.00,0.275,6.5,0.1488,-1394.1740
23731,9.000,P1: 天堂,81.07,3.7,15.6,0.7,0.00,0.495,3.9,0.4823,-1379.1830
24166,9.333,P1: 天堂,70.94,3.5,16.8,0.6,0.00,0.562,5.8,0.3728,-1370.6500
24506,9.667,P1: 天堂,71.74,3.4,17.0,0.4,0.00,0.486,5.6,0.2801,-1363.3870
24868,10.000,P1: 天堂,71.36,3.5,17.7,0.7,0.00,0.411,5.7,0.3459,-1353.5380
25412,10.333,P2: 網路地獄,53.46,85.0,18.7,0.6,3.00,1.000,10.6,-0.7483,-1376.0270
25852,10.667,P2: 網路地獄,31.95,85.0,31.3,0.8,3.00,1.000,23.8,-1.2519,-1418.3180
26346,11.000,P2: 網路地獄,31.16,85.0,34.2,0.7,3.00,0.976,23.8,-1.1908,-1460.0500
26844,11.333,P2: 網路地獄,31.14,85.0,32.1,0.3,3.00,1.000,23.8,-1.2897,-1501.9000
27322,11.667,P2: 網路地獄,32.10,85.0,31.2,1.1,3.00,1.000,22.8,-1.2460,-1543.7300
27837,12.000,P2: 網路地獄,30.48,85.0,32.8,0.7,3.00,1.000,24.5,-1.3126,-1586.7510
28298,12.333,P2: 網路地獄,32.07,85.0,31.2,0.8,3.00,1.000,22.8,-1.2473,-1627.9130
28784,12.667,P2: 網路地獄,32.84,85.0,30.5,0.7,3.00,1.000,22.1,-1.2181,-1669.2440
29439,13.000,P2: 網路地獄,31.06,85.0,40.4,0.7,3.00,0.906,23.9,-1.0572,-1711.5160
29938,13.333,P2: 網路地獄,34.53,85.1,42.6,0.6,3.00,0.844,20.5,-0.9417,-1749.4370
30437,13.667,P2: 網路地獄,34.91,85.2,28.6,0.3,3.00,1.000,20.3,-1.1460,-1787.6440
30971,14.000,P2: 網路地獄,31.46,85.0,31.8,0.7,3.00,1.000,23.6,-1.2713,-1829.5460
31518,14.333,P2: 網路地獄,30.42,85.0,32.9,0.8,3.00,1.000,24.6,-1.3147,-1872.8460
32040,14.667,P2: 網路地獄,30.28,85.0,33.0,0.8,3.00,1.000,24.7,-1.3208,-1917.5450
32577,15.000,P2: 網路地獄,31.30,85.0,31.9,0.7,3.00,1.000,23.6,-1.2779,-1959.7180
33096,15.333,P2: 網路地獄,32.03,85.0,31.2,0.8,3.00,1.000,22.9,-1.2490,-2000.7940
33898,15.667,P2: 網路地獄,32.31,85.0,31.0,1.0,3.00,1.000,22.6,-1.2382,-2042.2030
34433,16.000,P2: 網路地獄,32.25,85.0,31.0,0.7,3.00,1.000,22.7,-1.2401,-2082.9630
34960,16.333,P2: 網路地獄,31.45,85.0,31.8,0.3,3.00,1.000,23.5,-1.2718,-2124.0540
35507,16.667,P2: 網路地獄,31.68,85.0,31.6,0.3,3.00,1.000,23.2,-1.2628,-2165.7090
36144,17.000,P2: 網路地獄,32.12,85.0,31.1,0.7,3.00,1.000,22.8,-1.2452,-2206.3530
36732,17.333,P2: 網路地獄,30.28,85.0,33.0,1.0,3.00,1.000,24.8,-1.3210,-2249.8050
37333,17.667,P2: 網路地獄,32.04,85.0,31.2,0.8,3.00,1.000,22.8,-1.2485,-2292.2510
38303,18.000,P2: 網路地獄,31.86,85.0,31.4,0.7,3.00,1.000,23.1,-1.2555,-2333.2770
39004,18.333,P2: 網路地獄,32.55,85.0,30.7,1.0,3.00,1.000,22.4,-1.2288,-2373.6820
39640,18.667,P2: 網路地獄,32.77,85.0,30.5,1.0,3.00,1.000,22.2,-1.2217,-2414.7660
40256,19.000,P2: 網路地獄,32.71,85.0,30.6,0.7,3.00,1.000,22.2,-1.2228,-2454.7120
40912,19.333,P2: 網路地獄,32.53,85.0,30.7,1.0,3.00,1.000,22.4,-1.2296,-2494.9670
41545,19.667,P2: 網路地獄,31.98,85.0,31.3,0.6,3.00,1.000,23.0,-1.2508,-2537.1910
42207,20.000,P2: 網路地獄,30.69,85.0,32.6,0.7,3.00,1.000,24.3,-1.3032,-2580.1980
42891,20.333,P2: 網路地獄,31.53,85.0,35.4,0.6,3.00,0.958,23.4,-1.1209,-2621.9120
43851,20.667,P2: 網路地獄,32.20,85.0,31.1,0.7,3.00,1.000,22.7,-1.2422,-2664.0080
44526,21.000,P2: 網路地獄,31.51,85.0,31.7,0.7,3.00,1.000,23.4,-1.2696,-2705.6820
45162,21.333,P2: 網路地獄,31.47,85.0,31.8,0.7,3.00,1.000,23.4,-1.2710,-2747.2380
45757,21.667,P2: 網路地獄,31.08,85.0,32.2,0.4,3.00,1.000,23.9,-1.3572,-2791.4900
46469,22.000,P2: 網路地獄,30.82,85.0,32.4,0.7,3.00,1.000,24.1,-1.2979,-2834.3200
47084,22.333,P2: 網路地獄,32.14,85.0,31.1,0.7,3.00,1.000,22.7,-1.2445,-2874.8610
47684,22.667,P2: 網路地獄,32.04,85.0,31.2,0.8,3.00,1.000,22.9,-1.2483,-2917.1250
48291,23.000,P2: 網路地獄,32.23,85.0,31.0,0.7,3.00,1.000,22.7,-1.2413,-2958.0850
51361,23.333,P2: 網路地獄,31.34,85.0,31.9,1.1,3.00,1.000,23.6,-1.2764,-3000.2060
52014,23.667,P2: 網路地獄,31.11,85.0,32.1,0.3,3.00,1.000,23.8,-1.2859,-3042.6700
52600,24.000,P2: 網路地獄,30.99,85.0,32.3,0.7,3.00,1.000,23.9,-1.2906,-3084.8830
53233,24.333,P2: 網路地獄,31.46,85.0,31.8,1.1,3.00,1.000,23.4,-1.2715,-3126.3320
53807,24.667,P2: 網路地獄,31.04,85.0,32.2,0.4,3.00,1.000,23.9,-1.2890,-3169.6580
54412,25.000,P2: 網路地獄,30.78,85.0,32.5,0.7,3.00,1.000,24.2,-1.2995,-3212.2190
54986,25.333,P2: 網路地獄,30.37,85.0,32.9,1.0,3.00,1.000,24.6,-1.3170,-3255.3460
55945,25.667,P2: 網路地獄,30.06,85.0,33.3,1.0,3.00,1.000,25.0,-1.3308,-3300.5940
56542,26.000,P2: 網路地獄,31.62,85.0,31.6,0.7,3.00,1.000,23.2,-1.2649,-3342.1390
57135,26.333,P2: 網路地獄,31.88,85.0,31.4,0.6,3.00,1.000,23.0,-1.2548,-3382.6920
57715,26.667,P2: 網路地獄,30.97,85.0,32.3,1.1,3.00,1.000,24.0,-1.2919,-3426.5540
58316,27.000,P2: 網路地獄,30.92,85.0,32.3,0.7,3.00,1.000,24.0,-1.2935,-3469.2380
58978,27.333,P2: 網路地獄,31.40,85.0,31.8,0.6,3.00,1.000,23.5,-1.2739,-3510.3850
59633,27.667,P2: 網路地獄,31.44,85.0,41.2,0.4,3.00,0.892,23.5,-1.0306,-3552.3960
60209,28.000,P2: 網路地獄,33.97,85.1,29.4,0.7,3.00,1.000,21.0,-1.1774,-3590.9800
61135,28.333,P2: 網路地獄,30.23,85.0,33.1,0.4,3.00,1.000,24.9,-1.3233,-3634.3160
61686,28.667,P2: 網路地獄,30.47,85.0,32.8,0.3,3.00,1.000,24.5,-1.3127,-3678.0300
62199,29.000,P2: 網路地獄,32.12,85.0,31.1,0.7,3.00,1.000,22.7,-1.2451,-3718.8480
62717,29.333,P2: 網路地獄,31.49,85.0,31.8,1.1,3.00,1.000,23.4,-1.2701,-3760.6860
63211,29.667,P2: 網路地獄,31.22,85.0,32.0,0.4,3.00,1.000,23.7,-1.2813,-3804.4740
64040,30.000,P3: 設備地獄,11.22,10.5,89.1,0.7,2.00,1.000,87.1,-7.0907,-4036.7970
65138,30.333,P3: 設備地獄,10.38,10.0,96.3,0.6,2.00,1.000,88.3,-7.7007,-4290.6470
66166,30.667,P3: 設備地獄,10.28,10.0,97.3,0.6,2.00,1.000,89.0,-7.7822,-4554.7640
67565,31.000,P3: 設備地獄,10.29,10.0,99.2,0.7,2.00,0.843,88.9,-7.0821,-4807.4520
68620,31.333,P3: 設備地獄,11.78,10.2,84.9,0.3,2.00,1.000,76.1,-6.7138,-5027.2690
69777,31.667,P3: 設備地獄,10.45,10.0,95.7,0.8,2.00,1.000,87.9,-7.6526,-5286.6180
70652,32.000,P3: 設備地獄,10.28,10.0,97.3,0.7,2.00,1.000,89.0,-7.7784,-5542.0240
71604,32.333,P3: 設備地獄,10.26,10.0,105.9,0.6,2.00,0.327,89.1,-7.1497,-5791.9390
