Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
13885,0.020,,60.00,20.0,46.7,0.0,0.00,0.332,0.0,7.3606,7.3606
15070,0.040,P1: 起始平穩,58.50,23.1,50.2,5.5,0.00,0.332,11.0,-0.2931,7.0675
15153,0.123,P1: 起始平穩,57.23,25.8,53.3,6.6,0.00,0.248,14.0,14.1146,21.1822
15199,0.169,P1: 起始平穩,50.45,29.3,59.1,12.1,0.00,0.248,10.4,-1.3205,19.8617
15238,0.208,P1: 起始平穩,46.16,32.0,63.6,11.3,0.00,0.232,11.4,5.3109,25.1726
15267,0.236,P1: 起始平穩,43.07,33.7,66.9,9.1,0.00,0.220,8.0,4.3100,29.4825
15303,0.273,P1: 起始平穩,41.91,34.8,68.7,7.6,0.00,0.214,8.6,4.4818,33.9643
15332,0.301,P1: 起始平穩,39.75,35.4,70.5,5.8,0.00,0.214,10.4,-0.3591,33.6052
15368,0.338,P1: 起始平穩,38.97,35.6,71.3,4.8,0.00,0.184,7.4,4.2508,37.8560
15404,0.374,P1: 起始平穩,37.22,35.9,72.8,4.7,0.00,0.167,5.5,3.8290,41.6850
15445,0.415,P1: 起始平穩,35.85,36.3,74.2,5.4,0.00,0.167,8.0,-0.2735,41.4115
15474,0.443,P1: 起始平穩,34.12,36.7,76.0,5.8,0.00,0.161,8.0,3.5708,44.9823
15497,0.467,P1: 起始平穩,34.26,37.0,76.2,5.9,0.00,0.161,5.8,0.0170,44.9993
15536,0.505,P1: 起始平穩,35.46,37.4,75.6,6.3,0.00,0.159,7.8,3.8075,48.8068
15561,0.531,P1: 起始平穩,34.07,37.9,77.3,7.3,0.00,0.160,8.8,3.1990,52.0059
15584,0.553,P1: 起始平穩,34.77,38.4,77.1,7.7,0.00,0.160,5.8,0.1101,52.1160
15605,0.574,P1: 起始平穩,36.28,38.7,76.3,7.6,0.00,0.163,4.8,4.1431,56.2591
