Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
6743,0.000,,0.00,0.0,1001.2,0.0,0.00,0.417,0.0,-48.0866,-435.3781
10938,0.083,P1: 天堂,41.81,3.1,26.5,0.8,0.00,0.564,5.2,-0.0618,-436.4745
11233,0.167,P1: 天堂,60.44,3.3,19.5,0.6,0.00,0.507,5.0,0.2077,-434.5476
11477,0.250,P1: 天堂,66.74,3.5,18.4,1.0,0.00,0.474,5.6,0.1977,-432.8460
11737,0.333,P1: 天堂,69.30,3.5,14.4,1.1,0.00,0.997,5.7,-0.6314,-431.7361
12071,0.417,P1: 天堂,63.52,3.1,19.1,0.6,0.00,0.423,8.6,0.1879,-429.8235
12374,0.500,P1: 天堂,71.35,3.5,14.2,0.7,0.00,0.974,4.6,-0.4368,-429.0826
12645,0.583,P1: 天堂,65.23,3.1,18.0,0.8,0.00,0.556,8.2,0.2692,-427.2608
12891,0.667,P1: 天堂,68.19,3.4,16.6,0.4,0.00,0.661,5.9,0.3099,-424.2990
13163,0.750,P1: 天堂,71.01,3.3,16.2,0.6,0.00,0.639,5.3,0.3827,-421.5903
13408,0.833,P1: 天堂,67.48,3.4,16.1,0.7,0.00,0.790,7.1,0.2667,-419.3549
13649,0.917,P1: 天堂,67.33,3.3,17.9,0.4,0.00,0.466,6.5,0.3209,-416.5610
13920,1.000,P1: 天堂,69.79,3.5,16.7,0.7,0.00,0.618,5.6,0.3756,-413.9908
14163,1.083,P1: 天堂,68.27,3.4,16.7,1.2,0.00,0.681,6.6,0.3258,-412.7957
14416,1.167,P1: 天堂,66.96,3.3,17.5,0.9,0.00,0.586,6.8,0.3311,-412.2239
14660,1.250,P1: 天堂,69.01,3.4,17.8,0.4,0.00,0.426,5.8,0.3178,-410.8281
14880,1.333,P1: 天堂,71.45,3.5,15.6,0.3,0.00,0.723,5.3,0.2742,-408.2580
15121,1.417,P1: 天堂,66.84,3.3,17.0,0.8,0.00,0.674,7.5,0.3365,-406.0887
15362,1.500,P1: 天堂,69.51,3.3,15.3,1.2,0.00,0.861,5.6,0.1587,-404.6396
15606,1.583,P1: 天堂,63.16,3.2,17.6,0.8,0.00,0.711,8.8,0.2693,-403.2603
15849,1.667,P1: 天堂,65.03,3.3,18.2,0.4,0.00,0.500,6.7,0.2851,-400.5425
16086,1.750,P1: 天堂,69.99,3.4,17.8,0.6,0.00,0.411,5.2,0.3018,-398.0818
16318,1.833,P1: 天堂,73.20,3.5,17.2,0.7,0.00,0.436,4.9,0.3511,-395.3478
16547,1.917,P1: 天堂,74.12,3.6,15.3,1.0,0.00,0.722,5.0,0.4182,-391.7428
