Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
4376,0.000,,0.00,0.0,1001.1,0.0,0.00,0.429,0.0,-48.0624,-435.1617
7269,0.083,P1: 天堂,41.95,3.1,25.8,0.8,0.00,0.675,5.1,-0.0979,-439.6503
7537,0.167,P1: 天堂,57.61,3.3,18.7,0.6,0.00,0.766,6.0,0.1625,-438.4476
7803,0.250,P1: 天堂,63.20,3.2,16.8,1.0,0.00,0.840,6.5,0.1048,-437.4031
8049,0.333,P1: 天堂,61.36,3.2,18.2,1.1,0.00,0.700,8.3,0.1996,-436.9132
8291,0.417,P1: 天堂,64.78,3.3,18.5,0.6,0.00,0.485,6.5,0.2809,-436.1046
8527,0.500,P1: 天堂,68.23,3.4,16.7,0.7,0.00,0.665,5.8,0.3487,-434.7166
8750,0.583,P1: 天堂,70.57,3.4,17.3,0.8,0.00,0.485,5.5,0.2272,-433.5378
8992,0.667,P1: 天堂,72.84,3.5,15.8,0.4,0.00,0.655,5.1,0.4243,-430.1921
9220,0.750,P1: 天堂,70.48,3.4,16.1,0.6,0.00,0.683,6.2,0.3782,-427.7065
9450,0.833,P1: 天堂,69.62,3.3,16.8,0.7,0.00,0.586,6.2,0.3677,-425.8398
9676,0.917,P1: 天堂,70.70,3.4,16.7,0.4,0.00,0.562,5.6,0.3703,-422.5473
9923,1.000,P1: 天堂,70.86,3.4,14.8,0.7,0.00,0.887,5.8,-0.0877,-420.5675
10169,1.083,P1: 天堂,67.91,3.2,17.9,1.2,0.00,0.504,6.9,0.2896,-420.1460
10443,1.167,P1: 天堂,72.72,3.4,17.1,0.9,0.00,0.462,4.8,0.3257,-416.8898
10718,1.250,P1: 天堂,72.17,3.5,17.2,0.4,0.00,0.431,5.6,0.3303,-414.2975
10968,1.333,P1: 天堂,74.71,3.5,13.7,0.3,0.00,0.941,4.7,-0.4010,-413.2810
11212,1.417,P1: 天堂,68.28,3.2,18.8,0.8,0.00,0.313,7.5,0.2386,-411.3819
11469,1.500,P1: 天堂,74.20,3.5,13.5,1.2,0.00,1.000,4.4,-0.5180,-409.4870
11724,1.583,P1: 天堂,69.00,3.2,16.0,0.8,0.00,0.742,7.0,0.2765,-408.5152
11976,1.667,P1: 天堂,68.54,3.2,18.3,0.4,0.00,0.344,6.3,0.2759,-405.7551
12216,1.750,P1: 天堂,74.40,3.5,16.7,0.6,0.00,0.464,4.3,0.3999,-404.2568
12463,1.833,P1: 天堂,75.69,3.5,16.0,0.7,0.00,0.553,4.7,0.4298,-400.9965
12712,1.917,P1: 天堂,73.46,3.5,17.6,1.0,0.00,0.386,5.6,0.3488,-398.3562
12994,2.000,P1: 天堂,77.34,3.6,16.8,0.7,0.00,0.377,4.1,0.2902,-395.5829
13255,2.083,P1: 天堂,78.13,3.6,15.6,0.2,0.00,0.512,4.4,0.4613,-392.5961
13481,2.167,P1: 天堂,75.68,3.5,15.1,0.5,0.00,0.691,5.2,0.3499,-389.2883
13721,2.250,P1: 天堂,72.69,3.4,17.0,0.9,0.00,0.482,5.9,0.3772,-387.2171
13982,2.333,P1: 天堂,74.40,3.5,16.6,0.8,0.00,0.506,4.9,0.4092,-384.1165
14262,2.417,P1: 天堂,74.18,3.5,16.3,0.7,0.00,0.537,5.2,0.3715,-380.9271
14524,2.500,P1: 天堂,74.71,3.5,17.3,0.7,0.00,0.372,5.0,0.3714,-377.6260
15153,2.583,P1: 天堂,78.14,3.6,15.4,0.7,0.00,0.581,4.0,0.4292,-374.8606
15398,2.667,P1: 天堂,75.96,3.5,17.8,0.7,0.00,0.245,5.1,0.1771,-371.4885
15634,2.750,P1: 天堂,81.66,3.7,13.7,0.7,0.00,0.764,3.3,0.4367,-367.9243
15872,2.833,P1: 天堂,72.69,3.4,16.7,0.7,0.00,0.512,6.9,0.3718,-366.1573
16102,2.917,P1: 天堂,75.31,3.5,13.6,0.4,0.00,0.950,4.6,-0.2846,-363.6651
