Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
6743,0.000,,0.00,0.0,1001.1,0.0,0.00,0.435,0.0,-48.0508,-435.3274
10938,0.083,P1: 天堂,41.49,3.1,24.1,0.8,0.00,1.000,5.3,-0.9642,-440.9822
11233,0.167,P1: 天堂,49.97,3.0,22.9,0.6,0.00,0.482,9.4,0.0287,-440.8806
11477,0.250,P1: 天堂,63.04,3.4,17.8,1.0,0.00,0.696,5.3,0.2756,-439.4812
11737,0.333,P1: 天堂,67.09,3.3,16.4,1.1,0.00,0.771,5.9,0.2831,-438.0232
12071,0.417,P1: 天堂,63.75,3.3,16.9,0.6,0.00,0.789,8.0,0.2302,-436.9718
12374,0.500,P1: 天堂,62.24,3.2,19.0,0.7,0.00,0.500,8.0,0.2499,-436.5979
12645,0.583,P1: 天堂,70.86,3.4,15.9,0.8,0.00,0.716,4.6,0.3773,-434.5606
12891,0.667,P1: 天堂,68.50,3.3,17.8,0.4,0.00,0.437,6.7,0.3201,-431.5871
13163,0.750,P1: 天堂,71.82,3.5,16.1,0.6,0.00,0.648,5.1,0.4063,-429.2162
13408,0.833,P1: 天堂,69.56,3.4,19.0,0.7,0.00,0.235,6.4,0.1895,-426.6459
13649,0.917,P1: 天堂,76.91,3.7,14.3,0.4,0.00,0.790,3.8,0.3874,-423.7775
13920,1.000,P1: 天堂,70.12,3.3,15.7,0.7,0.00,0.761,7.1,0.3452,-420.9518
14163,1.083,P1: 天堂,67.77,3.3,17.3,1.2,0.00,0.604,6.8,0.3156,-419.7395
14416,1.167,P1: 天堂,66.97,3.4,17.6,0.9,0.00,0.578,6.7,0.3310,-417.4345
14660,1.250,P1: 天堂,68.57,3.4,17.0,0.4,0.00,0.578,6.0,0.3548,-414.8319
14880,1.333,P1: 天堂,69.38,3.4,18.9,0.3,0.00,0.221,6.0,0.1089,-412.8600
15121,1.417,P1: 天堂,77.98,3.7,15.9,0.8,0.00,0.517,3.5,0.4109,-409.9439
15362,1.500,P1: 天堂,73.11,3.5,16.6,1.2,0.00,0.565,6.1,0.3970,-408.3132
15606,1.583,P1: 天堂,71.61,3.5,15.3,0.8,0.00,0.787,5.9,0.2680,-405.5356
15849,1.667,P1: 天堂,65.62,3.3,18.8,0.4,0.00,0.379,8.1,0.2573,-403.6092
16086,1.750,P1: 天堂,72.41,3.5,14.6,0.6,0.00,0.866,4.5,0.0915,-401.2892
16318,1.833,P1: 天堂,65.18,3.2,17.7,0.7,0.00,0.599,8.4,0.2193,-399.5600
16547,1.917,P1: 天堂,66.74,3.4,15.8,1.0,0.00,0.878,6.4,0.0732,-397.2460
16796,2.000,P1: 天堂,61.97,3.2,18.3,0.7,0.00,0.629,8.8,0.2706,-396.4305
17026,2.083,P1: 天堂,66.03,3.3,17.1,0.2,0.00,0.649,6.1,0.3229,-394.9014
17269,2.167,P1: 天堂,66.95,3.3,17.6,0.5,0.00,0.541,6.4,0.3265,-392.2936
17512,2.250,P1: 天堂,71.96,3.4,16.1,0.9,0.00,0.648,4.9,0.4068,-390.2835
17745,2.333,P1: 天堂,72.25,3.4,16.7,0.8,0.00,0.537,5.5,0.3892,-387.7658
17979,2.417,P1: 天堂,70.95,3.4,14.9,0.7,0.00,0.863,6.0,0.1778,-385.9375
18218,2.500,P1: 天堂,64.97,3.2,18.3,0.7,0.00,0.503,8.2,0.2700,-384.0484
18682,2.583,P1: 天堂,68.18,3.4,18.3,0.7,0.00,0.404,5.8,0.3070,-382.3914
19025,2.667,P1: 天堂,71.38,3.5,16.9,0.7,0.00,0.535,5.2,0.3800,-379.1878
19314,2.750,P1: 天堂,70.46,3.5,18.7,0.7,0.00,0.271,6.0,-0.0062,-377.9055
19577,2.833,P1: 天堂,76.44,3.7,15.2,0.7,0.00,0.661,4.0,0.3920,-374.9525
19833,2.917,P1: 天堂,69.91,3.4,19.8,0.4,0.00,0.061,7.1,-0.5817,-372.9207
20127,3.000,P1: 天堂,82.90,3.8,16.5,0.7,0.00,0.320,2.4,0.4170,-369.6555
20391,3.083,P1: 天堂,80.15,3.7,13.2,0.8,0.00,0.890,4.5,0.1854,-367.2839
20703,3.167,P1: 天堂,71.50,3.3,16.9,0.6,0.00,0.500,7.1,0.3797,-364.5097
20981,3.250,P1: 天堂,72.79,3.4,18.4,1.0,0.00,0.269,5.2,0.1666,-361.8015
21253,3.333,P1: 天堂,78.46,3.6,14.4,1.1,0.00,0.752,3.7,0.4462,-358.3954
21534,3.417,P1: 天堂,70.08,3.4,16.8,0.6,0.00,0.581,7.4,0.3788,-355.1830
21793,3.500,P1: 天堂,72.85,3.4,16.8,0.2,0.00,0.457,5.0,0.3559,-352.3767
22094,3.583,P1: 天堂,74.09,3.5,14.5,0.6,0.00,0.844,5.0,0.2689,-349.9201
22363,3.667,P1: 天堂,67.11,3.3,16.1,1.1,0.00,0.819,7.9,0.1534,-348.6216
22652,3.750,P1: 天堂,63.10,3.2,18.6,1.0,0.00,0.563,8.3,0.2727,-347.3300
22916,3.833,P1: 天堂,66.36,3.4,17.4,0.5,0.00,0.602,6.2,0.3331,-344.8008
23174,3.917,P1: 天堂,69.19,3.4,16.2,0.5,0.00,0.699,5.7,0.3241,-342.1231
23522,4.000,P1: 天堂,68.94,3.3,18.2,0.7,0.00,0.392,6.2,0.2717,-340.0103
23816,4.083,P1: 天堂,75.86,3.5,15.9,0.7,0.00,0.556,4.0,0.4409,-336.7239
24072,4.167,P1: 天堂,74.79,3.5,14.6,0.7,0.00,0.804,5.2,0.3428,-334.2545
24323,4.250,P1: 天堂,70.01,3.3,18.2,0.6,0.00,0.338,6.7,0.2765,-331.4199
24549,4.333,P1: 天堂,74.64,3.6,15.2,0.4,0.00,0.695,4.5,0.2711,-328.8716
24767,4.417,P1: 天堂,70.82,3.4,16.8,0.8,0.00,0.557,6.4,0.3747,-325.8255
24998,4.500,P1: 天堂,73.03,3.4,15.8,1.0,0.00,0.675,5.0,0.4194,-323.3725
25222,4.583,P1: 天堂,67.70,3.4,20.1,0.7,0.00,0.124,7.4,-0.1577,-321.4606
25438,4.667,P1: 天堂,79.67,3.7,12.6,0.8,0.00,1.000,2.9,-0.4277,-319.0584
25667,4.750,P1: 天堂,69.64,3.2,17.2,0.9,0.00,0.532,7.8,0.3024,-317.2822
25899,4.833,P1: 天堂,69.28,3.4,18.4,0.5,0.00,0.337,6.2,0.2963,-315.2881
26142,4.917,P1: 天堂,73.81,3.6,16.1,0.5,0.00,0.576,4.6,0.4228,-312.0562
26401,5.000,P1: 天堂,71.27,3.5,16.4,0.7,0.00,0.624,6.1,0.3984,-309.1519
26677,5.083,P1: 天堂,71.31,3.4,15.6,0.9,0.00,0.749,5.7,0.3609,-307.6405
27214,5.167,P1: 天堂,68.62,3.3,17.5,0.9,0.00,0.518,6.7,0.3413,-305.2999
27490,5.250,P1: 天堂,70.94,3.4,19.8,0.5,0.00,0.046,5.4,-0.6887,-303.4721
27754,5.333,P1: 天堂,84.33,3.8,15.8,0.8,0.00,0.404,2.2,0.4834,-299.5870
28020,5.417,P1: 天堂,80.94,3.7,17.5,0.6,0.00,0.184,4.4,0.2246,-296.9488
28303,5.500,P1: 天堂,83.94,3.8,14.8,0.7,0.00,0.553,3.3,0.5252,-293.0060
28618,5.583,P1: 天堂,76.10,3.5,16.5,0.8,0.00,0.467,5.9,0.4042,-290.3858
28872,5.667,P1: 天堂,75.32,3.5,15.5,0.4,0.00,0.635,5.1,0.4531,-286.5211
29143,5.750,P1: 天堂,70.19,3.4,15.6,0.6,0.00,0.767,6.8,0.3362,-283.5562
29398,5.833,P1: 天堂,65.64,3.3,20.6,0.7,0.00,0.100,7.8,-0.6120,-283.4754
29675,5.917,P1: 天堂,80.25,3.7,15.2,0.7,0.00,0.578,2.6,0.4775,-279.4041
29951,6.000,P1: 天堂,77.20,3.5,13.5,0.7,0.00,0.905,5.0,0.1107,-276.5370
30185,6.083,P1: 天堂,66.02,3.2,18.5,0.5,0.00,0.420,9.1,0.2362,-274.9251
30440,6.167,P1: 天堂,71.65,3.5,16.0,0.5,0.00,0.659,4.8,0.3614,-271.9440
30687,6.250,P1: 天堂,69.46,3.4,14.6,0.8,0.00,0.964,6.4,-0.3643,-271.2201
30924,6.333,P1: 天堂,64.32,3.1,18.8,0.6,0.00,0.429,8.2,0.2687,-269.8021
31149,6.417,P1: 天堂,70.38,3.4,15.5,0.8,0.00,0.800,5.0,0.2774,-266.9835
31390,6.500,P1: 天堂,68.10,3.3,17.9,0.7,0.00,0.458,6.7,0.3165,-264.4639
31650,6.583,P1: 天堂,71.50,3.5,15.2,0.6,0.00,0.804,5.2,0.2983,-262.1674
31884,6.667,P1: 天堂,66.97,3.3,18.4,1.0,0.00,0.452,7.4,0.2974,-264.0429
32142,6.750,P1: 天堂,73.93,3.5,16.3,0.8,0.00,0.562,4.3,0.3847,-261.3888
32393,6.833,P1: 天堂,74.15,3.4,16.3,0.7,0.00,0.540,5.1,0.4062,-258.3703
32638,6.917,P1: 天堂,72.98,3.5,16.5,0.7,0.00,0.548,5.5,0.4005,-254.8771
32881,7.000,P1: 天堂,72.13,3.5,15.8,0.7,0.00,0.688,5.7,0.4057,-251.8397
33130,7.083,P1: 天堂,71.92,3.4,14.3,0.9,0.00,0.931,5.6,-0.0681,-249.6941
33403,7.167,P1: 天堂,67.78,3.2,17.5,0.9,0.00,0.537,7.1,0.2992,-247.0246
33676,7.250,P1: 天堂,68.80,3.4,16.3,0.5,0.00,0.706,6.0,0.1145,-245.8174
33925,7.333,P1: 天堂,67.57,3.3,15.0,0.8,0.00,0.970,6.7,-0.3856,-243.9542
34165,7.417,P1: 天堂,64.79,3.1,16.6,0.6,0.00,0.800,7.6,0.2283,-241.6975
34407,7.500,P1: 天堂,62.89,3.2,18.4,0.4,0.00,0.558,7.9,0.2571,-239.9687
34668,7.583,P1: 天堂,67.16,3.4,17.5,0.7,0.00,0.573,5.9,0.2698,-238.4297
34902,7.667,P1: 天堂,68.40,3.4,17.1,0.7,0.00,0.599,6.1,0.3483,-236.7459
35345,7.750,P1: 天堂,71.95,3.4,16.8,0.7,0.00,0.522,5.1,0.3827,-233.9753
35592,7.833,P1: 天堂,70.27,3.5,16.0,0.7,0.00,0.710,6.2,0.3578,-231.2222
35848,7.917,P1: 天堂,69.92,3.3,16.2,0.4,0.00,0.675,6.0,0.3677,-228.0193
36117,8.000,P1: 天堂,70.29,3.3,15.5,0.7,0.00,0.790,5.8,0.3185,-225.6996
36384,8.083,P1: 天堂,69.96,3.2,16.1,1.0,0.00,0.713,6.0,0.3548,-223.8059
36642,8.167,P1: 天堂,66.90,3.3,18.6,0.7,0.00,0.394,7.2,0.2300,-221.8134
36897,8.250,P1: 天堂,71.20,3.5,18.7,0.6,0.00,0.233,5.1,0.0798,-219.4276
