Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
4376,0.000,,0.00,0.0,1001.1,0.0,0.00,0.441,0.0,-48.0463,-434.1752
7269,0.083,P1: 天堂,41.23,3.1,27.7,0.8,0.00,0.415,5.4,-0.1222,-435.8965
7537,0.167,P1: 天堂,61.56,3.4,19.1,0.6,0.00,0.519,4.6,0.1962,-434.9212
7803,0.250,P1: 天堂,67.07,3.5,18.8,1.0,0.00,0.403,5.7,0.2808,-432.7166
8049,0.333,P1: 天堂,72.87,3.6,15.4,1.1,0.00,0.748,4.6,0.3559,-431.3357
8291,0.417,P1: 天堂,67.86,3.3,17.1,0.6,0.00,0.607,7.3,0.3484,-428.4879
8527,0.500,P1: 天堂,67.28,3.4,16.8,0.7,0.00,0.675,6.6,0.3348,-425.8777
8750,0.583,P1: 天堂,66.66,3.3,18.0,0.8,0.00,0.517,6.8,0.2874,-423.7940
8992,0.667,P1: 天堂,68.12,3.4,15.6,0.4,0.00,0.843,6.1,0.0487,-421.7136
9220,0.750,P1: 天堂,66.76,3.2,17.6,0.6,0.00,0.547,6.9,0.3230,-420.1078
9450,0.833,P1: 天堂,70.50,3.4,14.2,0.7,0.00,1.000,5.3,-0.7290,-418.3483
9676,0.917,P1: 天堂,63.24,3.1,19.4,0.4,0.00,0.358,9.0,0.2150,-416.5040
9923,1.000,P1: 天堂,70.37,3.5,16.6,0.7,0.00,0.614,4.9,0.3261,-413.8843
10169,1.083,P1: 天堂,70.59,3.4,15.8,1.2,0.00,0.759,5.8,0.3431,-411.2544
10443,1.167,P1: 天堂,69.06,3.3,15.6,0.9,0.00,0.814,6.4,0.2618,-409.0205
10718,1.250,P1: 天堂,67.36,3.2,18.3,0.4,0.00,0.384,6.8,0.2886,-407.2725
10968,1.333,P1: 天堂,71.56,3.5,17.9,0.3,0.00,0.319,5.0,0.3100,-405.6311
11212,1.417,P1: 天堂,78.42,3.6,14.8,0.8,0.00,0.677,3.6,0.4725,-402.0896
