Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
29139,0.020,,60.00,20.0,46.7,0.0,0.00,0.454,0.0,8.2394,8.2394
30962,0.040,P1: 起始平穩,58.50,23.5,50.6,9.4,0.00,0.454,17.6,-0.3670,7.8724
31036,0.114,P1: 起始平穩,57.23,26.6,54.0,10.5,0.00,0.431,15.6,7.3284,15.2007
31066,0.144,P1: 起始平穩,50.66,29.6,59.4,13.5,0.00,0.351,12.9,6.4808,21.6815
31093,0.171,P1: 起始平穩,48.16,32.2,62.9,12.6,0.00,0.336,13.5,5.5309,27.2123
31120,0.198,P1: 起始平穩,46.46,33.9,65.4,10.8,0.00,0.336,13.1,-0.3002,26.9121
31145,0.223,P1: 起始平穩,45.03,34.9,67.1,9.1,0.00,0.356,11.1,5.2094,32.1216
31173,0.251,P1: 起始平穩,44.26,35.4,68.0,7.9,0.00,0.356,14.7,-0.1163,32.0052
31201,0.279,P1: 起始平穩,42.97,35.7,68.9,6.9,0.00,0.399,12.7,4.8292,36.8344
31229,0.307,P1: 起始平穩,41.96,35.7,69.5,6.9,0.00,0.399,14.0,-0.1736,36.6608
31258,0.336,P1: 起始平穩,40.99,35.9,70.3,7.8,0.00,0.333,15.0,4.5550,41.2158
31286,0.364,P1: 起始平穩,40.07,36.6,71.5,9.1,0.00,0.333,14.0,-0.2238,40.9920
31311,0.389,P1: 起始平穩,39.43,37.3,72.6,10.1,0.00,0.291,13.0,4.4128,45.4048
31336,0.414,P1: 起始平穩,39.38,38.0,73.4,10.3,0.00,0.291,10.7,-0.0366,45.3682
31358,0.436,P1: 起始平穩,39.57,38.5,73.7,9.7,0.00,0.302,8.7,4.4042,49.7723
31386,0.464,P1: 起始平穩,40.48,38.6,73.3,8.9,0.00,0.302,13.1,0.1889,49.9612
31412,0.490,P1: 起始平穩,39.77,38.5,73.7,7.7,0.00,0.342,12.1,4.4511,54.4122
31440,0.518,P1: 起始平穩,39.42,38.1,73.5,6.6,0.00,0.342,13.2,-0.0211,54.3911
31469,0.547,P1: 起始平穩,38.87,37.6,73.3,5.7,0.00,0.330,14.2,4.3834,58.7745
31498,0.575,P1: 起始平穩,38.28,37.2,73.3,5.4,0.00,0.297,12.9,4.2445,63.0190
31525,0.603,P1: 起始平穩,37.78,36.9,73.4,5.4,0.00,0.297,12.9,-0.0807,62.9383
31550,0.628,P1: 起始平穩,37.60,36.8,73.3,5.5,0.00,0.269,10.9,4.2200,67.1582
31575,0.653,P1: 起始平穩,37.90,36.7,73.1,5.6,0.00,0.269,10.1,0.0623,67.2205
31599,0.677,P1: 起始平穩,38.28,36.7,72.9,5.9,0.00,0.244,10.1,4.4645,71.6850
31621,0.699,P1: 起始平穩,38.74,37.0,72.8,6.8,0.00,0.244,8.3,0.0539,71.7389
31641,0.719,P1: 起始平穩,39.83,37.5,72.6,7.9,0.00,0.244,7.3,0.1534,71.8923
31664,0.742,P1: 起始平穩,41.15,38.0,72.3,8.9,0.00,0.335,9.3,4.6928,76.5851
31692,0.770,P1: 起始平穩,41.54,38.3,72.4,9.6,0.00,0.339,14.1,4.7695,81.3546
31720,0.798,P1: 起始平穩,40.65,38.6,73.2,9.7,0.00,0.339,12.2,-0.1718,81.1828
31745,0.823,P1: 起始平穩,39.94,38.6,73.7,8.9,0.00,0.313,11.2,4.3651,85.5479
31771,0.848,P1: 起始平穩,40.01,38.5,73.5,7.9,0.00,0.313,11.4,0.0521,85.6000
31794,0.871,P1: 起始平穩,39.86,38.3,73.3,6.8,0.00,0.291,9.4,4.5754,90.1754
31820,0.898,P1: 起始平穩,40.39,37.9,72.7,5.9,0.00,0.291,12.7,0.1380,90.3134
31844,0.922,P1: 起始平穩,40.03,37.6,72.5,5.5,0.00,0.267,11.7,4.6442,94.9575
31870,0.948,P1: 起始平穩,40.16,37.4,72.3,5.7,0.00,0.267,11.0,0.0261,94.9836
31892,0.970,P1: 起始平穩,40.05,37.4,72.4,6.5,0.00,0.245,9.0,4.6475,99.6311
31913,0.991,P1: 起始平穩,40.64,37.7,72.3,7.4,0.00,0.245,7.3,0.0783,99.7094
31937,1.015,P1: 起始平穩,41.74,38.0,72.0,8.0,0.00,0.245,10.3,0.1724,99.8817
31960,1.038,P1: 起始平穩,41.85,38.4,72.2,8.4,0.00,0.308,9.3,4.8608,104.7425
31985,1.063,P1: 起始平穩,42.11,38.5,72.2,8.5,0.00,0.308,11.2,0.0405,104.7830
32008,1.086,P1: 起始平穩,41.76,38.5,72.5,8.4,0.00,0.298,9.2,4.8504,109.6334
32033,1.111,P1: 起始平穩,42.10,38.5,72.3,8.0,0.00,0.298,11.9,0.0765,109.7099
32058,1.136,P1: 起始平穩,41.65,38.3,72.3,7.1,0.00,0.272,10.9,4.9108,114.6207
32082,1.160,P1: 起始平穩,41.42,38.0,72.2,5.9,0.00,0.272,9.2,0.0029,114.6236
32106,1.184,P1: 起始平穩,41.50,37.6,71.7,4.8,0.00,0.250,10.2,5.0662,119.6898
32129,1.207,P1: 起始平穩,41.48,37.1,71.2,4.0,0.00,0.250,8.5,0.0356,119.7255
32151,1.229,P1: 起始平穩,41.73,36.7,70.6,3.6,0.00,0.245,8.5,5.1899,124.9153
32174,1.252,P1: 起始平穩,42.27,36.3,69.9,3.4,0.00,0.245,8.3,0.1171,125.0325
32198,1.276,P1: 起始平穩,42.48,35.9,69.5,3.3,0.00,0.244,8.3,5.3437,130.3762
32223,1.301,P1: 起始平穩,42.52,35.7,69.2,3.3,0.00,0.244,11.3,0.0167,130.3929
32248,1.326,P1: 起始平穩,42.00,35.6,69.4,3.7,0.00,0.240,11.3,5.1015,135.4944
32274,1.352,P1: 起始平穩,41.66,35.7,69.7,4.8,0.00,0.240,11.2,-0.0974,135.3970
32299,1.377,P1: 起始平穩,41.27,36.1,70.3,6.4,0.00,0.242,11.2,4.8373,140.2343
32322,1.400,P1: 起始平穩,41.17,36.8,71.1,8.1,0.00,0.242,9.3,-0.0941,140.1402
32344,1.422,P1: 起始平穩,41.44,37.6,71.7,9.5,0.00,0.366,9.3,4.6566,144.7969
32372,1.450,P1: 起始平穩,41.97,38.1,71.9,10.5,0.00,0.366,15.0,0.0793,144.8762
