Timestamp(ms),Elapsed(s),IsURSActive,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LocalLag(ms),LocalRatio,EdgeRatio,Reward,Phase,SyncRTT,SyncLag,CubeCount,ParticleRate,Temperature(C)
63912206209456,0.000,1,60.00,5.0,7.1,0.00,0.000,7.27,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,0,0,40.0
63912206210182,0.000,1,60.00,5.0,7.4,0.48,0.000,7.03,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210214,0.020,1,60.00,5.0,7.4,0.48,0.000,7.06,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210245,0.052,1,60.00,5.0,7.6,0.61,0.000,7.50,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210291,0.095,1,60.00,5.0,7.7,0.77,0.000,7.38,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210330,0.134,1,60.00,5.0,7.9,1.05,0.000,7.07,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210355,0.160,1,60.00,5.0,8.0,1.20,0.000,7.16,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210377,0.182,1,60.00,5.0,8.0,1.16,0.000,7.50,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210400,0.204,1,60.00,5.0,7.9,1.04,0.000,7.46,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210428,0.232,1,60.00,5.0,7.7,0.89,0.000,7.07,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210450,0.255,1,60.00,5.0,7.6,0.73,0.000,7.05,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210476,0.280,1,60.00,5.0,7.6,0.61,0.000,7.47,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210500,0.304,1,60.00,5.0,7.4,0.50,0.000,7.19,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210526,0.330,1,60.00,5.0,7.4,0.43,0.000,7.38,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210552,0.356,1,60.00,5.0,7.4,0.43,0.000,7.40,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210580,0.382,1,60.00,5.0,7.5,0.50,0.000,7.36,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210605,0.409,1,60.00,5.0,7.5,0.60,0.000,7.08,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210632,0.437,1,60.00,5.0,7.6,0.68,0.000,7.39,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210664,0.466,1,60.00,5.0,7.6,0.70,0.000,7.41,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210690,0.495,1,60.00,5.0,7.7,0.72,0.000,7.57,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210717,0.521,1,60.00,5.0,7.7,0.80,0.000,7.09,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210750,0.544,1,60.00,5.0,7.8,0.90,0.000,7.33,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210769,0.573,1,56.10,5.0,7.8,0.96,0.000,7.36,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210789,0.594,1,52.24,6.4,8.9,0.96,0.000,7.01,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210809,0.614,1,50.11,7.4,9.7,0.90,0.000,7.58,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210829,0.634,1,48.46,8.2,10.3,0.81,0.000,7.25,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210847,0.652,1,47.10,8.9,10.8,0.71,0.000,7.13,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210866,0.670,1,46.08,9.6,11.3,0.62,0.000,7.57,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210885,0.690,1,45.23,10.2,11.6,0.51,0.000,7.35,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210903,0.708,1,44.47,10.8,12.0,0.37,0.000,7.30,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210922,0.727,1,43.89,11.3,12.3,0.27,0.000,7.50,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210942,0.748,1,43.40,11.7,12.6,0.20,0.000,7.36,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210961,0.766,1,42.94,12.3,13.0,0.20,0.000,7.24,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206210980,0.784,1,42.61,12.7,13.3,0.26,0.000,7.06,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206211000,0.805,1,42.34,13.0,13.8,0.37,0.000,7.31,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206211018,0.823,1,42.08,13.4,14.2,0.51,0.000,7.27,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206211037,0.842,1,41.90,13.7,14.6,0.62,0.000,7.57,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206211056,0.861,1,41.74,14.1,14.9,0.72,0.000,7.16,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206211073,0.879,1,41.60,14.3,15.2,0.82,0.000,7.22,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206211090,0.896,1,41.50,14.6,15.4,0.89,0.000,7.15,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206211108,0.913,1,41.42,14.8,15.7,0.95,0.000,7.58,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206211126,0.931,1,41.35,15.0,15.8,0.97,0.000,7.04,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206211144,0.949,1,41.28,15.2,16.0,0.96,0.000,7.29,0.202,0.798,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
63912206211162,0.967,1,41.23,15.4,16.1,0.92,0.000,7.37,0.202,0.798,0.0000,P1: Baseline (No Stress),0,0,6,400,40.0
