Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
11210,0.020,,120.00,2.0,3.2,0.0,0.00,0.200,0.0,0.0000,0.0000
12685,0.040,[SPIKE] 觸發！,112.95,6.2,7.9,0.7,0.00,0.200,4.0,0.0000,0.0000
12789,0.145,[SPIKE] 突發網路波動,108.44,10.0,10.8,0.8,0.02,0.200,3.0,0.0000,0.0000
12850,0.206,[SPIKE] 突發網路波動,90.12,31.9,28.4,0.6,0.29,0.200,3.8,0.0000,0.0000
12901,0.256,[SPIKE] 突發網路波動,87.42,36.5,32.2,0.8,0.41,0.200,4.0,0.0000,0.0000
12953,0.309,[SPIKE] 突發網路波動,86.90,41.0,36.0,1.1,0.55,0.200,3.2,0.0000,0.0000
13013,0.369,[SPIKE] 突發網路波動,85.18,45.2,38.3,1.1,0.72,0.224,3.4,0.0000,0.0000
13069,0.424,[SPIKE] 突發網路波動,83.82,49.2,41.2,0.7,0.90,0.224,3.9,0.0000,0.0000
13131,0.487,[SPIKE] 突發網路波動,83.01,52.2,43.2,0.6,1.05,0.224,3.5,0.0000,0.0000
13194,0.549,[SPIKE] 突發網路波動,83.70,56.1,46.5,0.8,1.25,0.224,3.6,0.0000,0.0000
13245,0.600,[SPIKE] 突發網路波動,82.74,58.6,48.5,0.8,1.39,0.224,3.7,0.0000,0.0000
13308,0.663,[SPIKE] 突發網路波動,80.73,61.1,48.4,0.6,1.53,0.259,4.7,0.0000,0.0000
13364,0.720,[SPIKE] 突發網路波動,81.74,63.8,50.1,0.4,1.67,0.259,3.8,0.0000,0.0000
13415,0.770,[SPIKE] 突發網路波動,81.45,65.9,51.7,0.5,1.78,0.259,3.7,0.0000,0.0000
13468,0.823,[SPIKE] 突發網路波動,81.10,68.5,53.7,0.7,1.91,0.259,3.6,0.0000,0.0000
13519,0.874,[SPIKE] 突發網路波動,81.15,70.6,55.2,0.6,2.01,0.259,3.6,0.0000,0.0000
13571,0.927,[SPIKE] 突發網路波動,81.21,72.6,56.6,0.5,2.10,0.259,3.6,0.0000,0.0000
13624,0.979,[SPIKE] 突發網路波動,80.80,74.7,55.5,0.5,2.18,0.298,4.6,0.0000,0.0000
13682,1.037,[SPIKE] 突發網路波動,79.27,76.9,57.2,0.7,2.27,0.298,4.5,0.0000,0.0000
13750,1.106,[SPIKE] 突發網路波動,78.57,79.0,59.2,1.1,2.34,0.298,5.3,0.0000,0.0000
13808,1.163,[SPIKE] 突發網路波動,78.11,81.7,60.8,1.1,2.43,0.298,4.3,0.0000,0.0000
13868,1.223,[SPIKE] 突發網路波動,78.30,75.4,56.4,0.8,2.49,0.298,5.1,0.0000,0.0000
13928,1.283,[SPIKE] 突發網路波動,76.04,68.2,48.8,0.4,2.55,0.335,5.3,0.0000,0.0000
