Timestamp(ms),Elapsed(s),IsURSActive,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LocalLag(ms),LocalRatio,EdgeRatio,Reward,Phase,SyncRTT,SyncLag,CubeCount,ParticleRate,Temperature(C)
63912205870184,0.000,1,60.00,5.0,7.0,0.00,0.000,7.01,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,0,0,38.2
63912205870695,0.000,1,60.00,5.0,7.2,0.19,0.000,7.36,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,38.2
63912205870727,0.020,1,60.00,5.0,7.3,0.19,0.000,7.49,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,38.2
63912205870784,0.077,1,60.00,5.0,7.2,0.22,0.000,7.31,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,38.2
63912205870829,0.123,1,60.00,5.0,7.5,0.56,0.000,7.07,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,38.2
63912205870863,0.160,1,60.00,5.0,7.7,0.81,0.000,7.20,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,38.2
63912205870899,0.191,1,60.00,5.0,7.9,1.05,0.000,7.38,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,38.2
63912205870924,0.222,1,60.00,5.0,8.0,1.19,0.000,7.44,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,38.2
63912205870955,0.252,1,60.00,5.0,8.0,1.17,0.000,7.33,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,38.2
63912205870984,0.282,1,60.00,5.0,7.9,1.01,0.000,7.34,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,38.2
63912205871015,0.310,1,60.00,5.0,7.7,0.81,0.000,7.15,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,38.2
63912205871041,0.339,1,60.00,5.0,7.5,0.66,0.000,7.02,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,38.2
