Timestamp(ms),Elapsed(s),IsURSActive,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LocalLag(ms),LocalRatio,EdgeRatio,Reward,Phase,SyncRTT,SyncLag,CubeCount,ParticleRate,Temperature(C)
63912205724730,0.000,1,60.00,5.0,7.0,0.00,0.000,7.23,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,0,0,37.5
63912205725256,0.000,1,60.00,5.0,7.7,0.78,0.000,7.16,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725304,0.020,1,60.00,5.0,7.6,0.78,0.000,7.13,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725351,0.071,1,60.00,5.0,7.7,0.90,0.000,7.11,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725398,0.118,1,60.00,5.0,8.0,1.19,0.000,7.49,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725426,0.146,1,60.00,5.0,7.9,1.11,0.000,7.20,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725448,0.170,1,60.00,5.0,7.8,0.92,0.000,7.25,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725467,0.190,1,60.00,5.0,7.6,0.77,0.000,7.02,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725492,0.215,1,60.00,5.0,7.6,0.67,0.000,7.13,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725517,0.239,1,60.00,5.0,7.4,0.53,0.000,7.08,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725546,0.267,1,60.00,5.0,7.3,0.36,0.000,7.16,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725570,0.291,1,60.00,5.0,7.3,0.22,0.000,7.43,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725595,0.314,1,60.00,5.0,7.2,0.20,0.000,7.44,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725618,0.340,1,60.00,5.0,7.3,0.27,0.000,7.33,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725641,0.363,1,60.00,5.0,7.4,0.43,0.000,7.13,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725671,0.393,1,60.00,5.0,7.5,0.58,0.000,7.23,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725699,0.421,1,60.00,5.0,7.6,0.74,0.000,7.10,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725729,0.451,1,60.00,5.0,7.8,0.91,0.000,7.36,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725757,0.480,1,60.00,5.0,8.0,1.10,0.000,7.53,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725787,0.509,1,60.00,5.0,8.0,1.20,0.000,7.40,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725815,0.537,1,60.00,5.0,8.0,1.15,0.000,7.56,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725844,0.565,1,55.50,5.0,7.8,0.99,0.000,7.13,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725871,0.595,1,52.11,6.3,8.7,0.80,0.000,7.36,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725900,0.623,1,49.49,7.5,9.5,0.65,0.000,7.22,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725929,0.651,1,47.57,8.5,10.2,0.51,0.000,7.24,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725955,0.678,1,46.13,9.4,10.9,0.43,0.000,7.15,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205725983,0.706,1,45.09,10.2,11.6,0.43,0.000,7.44,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205726010,0.733,1,44.27,10.9,12.2,0.51,0.000,7.25,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205726039,0.762,1,43.65,11.5,12.8,0.61,0.000,7.25,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205726067,0.789,1,43.17,12.1,13.3,0.69,0.000,7.57,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205726095,0.818,1,42.82,12.6,13.7,0.70,0.000,7.38,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205726124,0.846,1,42.54,13.1,14.2,0.73,0.000,7.49,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205726150,0.873,1,42.34,13.5,14.5,0.82,0.000,7.23,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205726176,0.901,1,42.19,13.9,14.8,0.92,0.000,7.00,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205726205,0.929,1,42.07,14.2,15.2,0.97,0.000,7.48,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205726232,0.957,1,41.98,14.5,15.3,0.94,0.000,7.11,0.203,0.797,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
63912205726261,0.985,1,41.92,14.8,15.5,0.84,0.000,7.47,0.203,0.797,0.0000,P1: Baseline (No Stress),0,0,6,400,37.5
