Timestamp(ms),Elapsed(s),IsURSActive,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LocalLag(ms),LocalRatio,EdgeRatio,Reward,Phase,SyncRTT,SyncLag,CubeCount,ParticleRate,Temperature(C)
63912203037109,0.000,1,60.00,5.0,11.9,0.00,0.000,16.18,0.530,0.470,0.4180,P1: Baseline (No Stress),0,0,0,0,36.0
63912203037856,0.000,1,60.00,5.0,11.9,1.14,0.000,15.29,0.530,0.470,0.4180,P1: Baseline (No Stress),0,0,16,235,36.0
63912203037885,0.020,1,60.00,5.0,12.6,1.14,0.000,16.47,0.530,0.470,0.4510,P1: Baseline (No Stress),0,0,16,235,36.0
63912203037935,0.069,1,60.00,5.0,12.3,1.02,0.000,16.13,0.530,0.470,0.4510,P1: Baseline (No Stress),0,0,16,235,36.0
63912203037987,0.115,1,60.00,5.0,10.4,0.71,0.000,13.94,0.435,0.565,0.9377,P1: Baseline (No Stress),0,0,16,235,36.0
63912203038062,0.196,1,60.00,5.0,9.6,0.44,0.000,12.91,0.394,0.606,1.4336,P1: Baseline (No Stress),0,0,13,283,36.0
63912203038104,0.243,1,60.00,5.0,9.2,0.24,0.000,12.22,0.394,0.606,1.4376,P1: Baseline (No Stress),0,0,12,303,36.0
63912203038129,0.269,1,60.00,5.0,9.5,0.53,0.000,12.43,0.394,0.606,1.4376,P1: Baseline (No Stress),0,0,12,303,36.0
63912203038179,0.315,1,60.00,5.0,9.8,0.68,0.000,12.95,0.403,0.597,1.9348,P1: Baseline (No Stress),0,0,12,303,36.0
63912203038204,0.344,1,60.00,5.0,9.8,0.95,0.000,12.45,0.403,0.597,1.9348,P1: Baseline (No Stress),0,0,12,303,36.0
63912203038231,0.371,1,60.00,5.0,9.7,1.13,0.000,12.08,0.403,0.597,1.9348,P1: Baseline (No Stress),0,0,12,303,36.0
63912203038273,0.403,1,60.00,5.0,11.6,1.20,0.000,14.87,0.506,0.494,2.3850,P1: Baseline (No Stress),0,0,12,303,36.0
63912203038340,0.473,1,60.00,5.0,12.1,1.12,0.000,15.88,0.506,0.494,2.3953,P1: Baseline (No Stress),0,0,15,247,36.0
63912203038383,0.515,1,60.00,5.0,10.8,0.70,0.000,14.56,0.449,0.551,2.8772,P1: Baseline (No Stress),0,0,15,247,36.0
63912203038452,0.588,1,60.00,5.0,10.3,0.50,0.000,13.68,0.449,0.551,2.8772,P1: Baseline (No Stress),0,0,13,276,36.0
63912203038484,0.621,1,46.24,5.0,9.8,0.49,0.000,13.12,0.415,0.585,3.2877,P1: Baseline (No Stress),0,0,13,276,36.0
63912203038518,0.656,1,42.65,4.6,9.7,0.61,0.000,13.21,0.415,0.585,3.2662,P1: Baseline (No Stress),0,0,12,292,36.0
63912203038544,0.684,1,39.96,4.3,9.3,0.69,0.000,12.50,0.415,0.585,3.2501,P1: Baseline (No Stress),0,0,12,292,36.0
63912203038582,0.718,1,38.38,4.0,10.3,0.70,0.000,14.40,0.467,0.533,3.5958,P1: Baseline (No Stress),0,0,12,292,36.0
63912203038616,0.753,1,36.96,3.8,10.0,0.76,0.000,14.02,0.467,0.533,3.5872,P1: Baseline (No Stress),0,0,14,267,36.0
63912203038653,0.790,1,35.94,3.6,10.1,0.89,0.000,14.27,0.467,0.533,3.5811,P1: Baseline (No Stress),0,0,14,267,36.0
63912203038689,0.826,1,35.19,3.3,9.1,0.97,0.000,12.94,0.426,0.574,3.9219,P1: Baseline (No Stress),0,0,14,267,36.0
63912203038722,0.860,1,34.67,3.2,9.2,0.91,0.000,13.40,0.426,0.574,3.9188,P1: Baseline (No Stress),0,0,13,287,36.0
63912203038750,0.890,1,34.33,3.0,8.9,0.76,0.000,13.16,0.426,0.574,3.9168,P1: Baseline (No Stress),0,0,13,287,36.0
63912203038783,0.919,1,34.11,2.9,6.9,0.61,0.000,10.08,0.308,0.692,4.2848,P1: Baseline (No Stress),0,0,13,287,36.0
63912203038842,0.983,1,33.95,2.8,6.9,0.42,0.000,10.53,0.308,0.692,4.2838,P1: Baseline (No Stress),0,0,9,346,36.0
63912203038885,1.027,1,33.73,2.6,6.0,0.20,0.000,9.33,0.267,0.733,4.6580,P1: Baseline (No Stress),0,0,9,346,36.0
63912203038914,1.056,1,33.64,2.5,6.1,0.43,0.000,9.12,0.267,0.733,4.6575,P1: Baseline (No Stress),0,0,8,366,36.0
63912203038942,1.085,1,33.60,2.5,6.2,0.61,0.000,9.25,0.267,0.733,4.6573,P1: Baseline (No Stress),0,0,8,366,36.0
63912203038974,1.116,1,33.57,2.4,6.3,0.76,0.000,9.36,0.275,0.725,5.0291,P1: Baseline (No Stress),0,0,8,366,36.0
63912203039003,1.147,1,33.55,2.4,6.4,0.90,0.000,9.25,0.275,0.725,5.0289,P1: Baseline (No Stress),0,0,8,366,36.0
63912203039035,1.177,1,32.26,2.3,6.3,0.97,0.000,9.00,0.275,0.725,5.0212,P1: Baseline (No Stress),0,0,8,366,36.0
63912203039075,1.208,1,31.31,2.4,8.4,0.94,0.000,12.88,0.407,0.593,5.3316,P1: Baseline (No Stress),0,0,8,366,36.0
63912203039151,1.289,1,30.62,2.5,8.3,0.83,0.000,12.62,0.407,0.593,5.3407,P1: Baseline (No Stress),0,0,12,296,36.0
63912203039187,1.322,1,29.54,2.6,7.3,0.70,0.000,11.23,0.333,0.667,5.6751,P1: Baseline (No Stress),0,0,12,296,36.0
63912203039252,1.392,1,29.29,2.7,7.3,0.70,0.000,11.06,0.333,0.667,5.6736,P1: Baseline (No Stress),0,0,10,333,36.0
63912203039282,1.420,1,28.98,2.7,6.0,0.70,0.000,8.08,0.219,0.781,6.0263,P1: Baseline (No Stress),0,0,10,333,36.0
63912203039364,1.506,1,28.91,2.8,5.9,0.70,0.000,7.41,0.201,0.799,6.3775,P1: Baseline (No Stress),0,0,7,391,36.0
63912203039408,1.551,1,28.77,2.8,5.9,0.70,0.000,7.52,0.201,0.799,6.3785,P1: Baseline (No Stress),0,0,6,399,36.0
63912203039439,1.584,1,28.74,2.9,5.9,0.70,0.000,7.39,0.201,0.799,6.3782,P1: Baseline (No Stress),0,0,6,399,36.0
63912203039476,1.619,1,28.72,2.9,6.1,0.70,0.000,7.91,0.223,0.777,6.7289,P1: Baseline (No Stress),0,0,6,399,36.0
63912203039511,1.654,1,28.70,2.9,6.2,0.70,0.000,8.11,0.223,0.777,6.7288,P1: Baseline (No Stress),0,0,7,389,36.0
63912203039544,1.688,1,28.70,2.9,6.2,0.70,0.000,8.06,0.223,0.777,6.7288,P1: Baseline (No Stress),0,0,7,389,36.0
63912203039575,1.718,1,27.92,2.9,6.0,0.69,0.000,7.58,0.220,0.780,7.0750,P1: Baseline (No Stress),0,0,7,389,36.0
63912203039605,1.750,1,27.41,2.8,6.0,0.63,0.000,8.08,0.220,0.780,7.0719,P1: Baseline (No Stress),0,0,7,389,36.0
63912203039637,1.781,1,27.03,2.7,5.8,0.52,0.000,7.89,0.220,0.780,7.0696,P1: Baseline (No Stress),0,0,7,389,36.0
63912203039666,1.811,1,26.75,2.6,5.4,0.43,0.000,6.83,0.188,0.812,7.4063,P1: Baseline (No Stress),0,0,7,389,36.0
63912203039695,1.839,1,26.55,2.6,5.4,0.44,0.000,7.23,0.188,0.812,7.4083,P1: Baseline (No Stress),0,0,6,406,36.0
63912203039722,1.867,1,26.41,2.5,5.4,0.53,0.000,7.22,0.188,0.812,7.4075,P1: Baseline (No Stress),0,0,6,406,36.0
63912203039754,1.896,1,26.30,2.4,5.9,0.67,0.000,8.31,0.239,0.761,7.7360,P1: Baseline (No Stress),0,0,6,406,36.0
63912203039781,1.925,1,26.22,2.4,6.0,0.80,0.000,8.55,0.239,0.761,7.7406,P1: Baseline (No Stress),0,0,7,381,36.0
63912203039810,1.954,1,26.16,2.4,5.9,0.84,0.000,8.22,0.239,0.761,7.7403,P1: Baseline (No Stress),0,0,7,381,36.0
63912203039839,1.983,1,26.12,2.3,5.9,0.78,0.000,8.41,0.239,0.761,7.7400,P1: Baseline (No Stress),0,0,7,381,36.0
63912203039867,2.010,1,26.08,2.3,5.9,0.65,0.000,8.82,0.252,0.748,8.0697,P1: Baseline (No Stress),0,0,7,381,36.0
63912203039896,2.039,1,26.06,2.3,5.7,0.56,0.000,8.36,0.252,0.748,8.0709,P1: Baseline (No Stress),0,0,8,374,36.0
63912203039922,2.066,1,26.04,2.2,5.7,0.56,0.000,8.53,0.252,0.748,8.0708,P1: Baseline (No Stress),0,0,8,374,36.0
63912203039952,2.094,1,26.03,2.2,5.9,0.67,0.000,8.77,0.267,0.733,8.3971,P1: Baseline (No Stress),0,0,8,374,36.0
63912203039979,2.122,1,26.02,2.2,6.1,0.81,0.000,9.29,0.267,0.733,8.3986,P1: Baseline (No Stress),0,0,8,366,36.0
63912203040005,2.149,1,26.01,2.2,6.2,1.00,0.000,9.05,0.267,0.733,8.3986,P1: Baseline (No Stress),0,0,8,366,36.0
63912203040035,2.177,1,26.00,2.1,6.4,1.15,0.000,9.48,0.267,0.733,8.3985,P1: Baseline (No Stress),0,0,8,366,36.0
63912203040070,2.205,1,26.00,2.1,7.1,1.20,0.000,10.70,0.337,0.663,8.7038,P1: Baseline (No Stress),0,0,8,366,36.0
63912203040129,2.269,1,25.99,2.1,7.1,1.11,0.000,10.78,0.337,0.663,8.7108,P1: Baseline (No Stress),0,0,10,332,36.0
63912203040162,2.293,1,30.06,2.1,9.9,0.71,0.000,15.30,0.484,0.516,9.0098,P1: Baseline (No Stress),0,0,10,332,36.0
63912203040231,2.367,1,30.99,2.1,9.8,0.59,0.000,15.30,0.484,0.516,9.0301,P1: Baseline (No Stress),0,0,15,258,36.0
63912203040267,2.400,1,32.87,2.1,7.5,0.20,0.000,12.77,0.386,0.614,9.3711,P1: Baseline (No Stress),0,0,15,258,36.0
63912203040334,2.473,1,33.36,2.1,7.4,0.26,0.000,12.22,0.386,0.614,9.3838,P1: Baseline (No Stress),0,0,12,307,36.0
63912203040387,2.518,1,33.99,2.0,10.1,0.70,0.000,15.34,0.508,0.492,9.6875,P1: Baseline (No Stress),0,0,12,307,36.0
63912203040462,2.597,1,34.20,2.0,9.2,0.97,0.000,13.91,0.466,0.534,10.0056,P1: Baseline (No Stress),0,0,15,246,36.0
63912203040500,2.637,1,34.41,2.0,9.6,1.15,0.000,14.70,0.466,0.534,10.0111,P1: Baseline (No Stress),0,0,14,267,36.0
63912203040539,2.677,1,34.46,2.0,9.1,0.91,0.000,13.92,0.466,0.534,10.0115,P1: Baseline (No Stress),0,0,14,267,36.0
63912203040589,2.715,1,34.50,2.0,7.8,0.67,0.000,12.48,0.402,0.598,10.3558,P1: Baseline (No Stress),0,0,14,267,36.0
