Timestamp(ms),Elapsed(s),IsURSActive,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LocalLag(ms),LocalRatio,EdgeRatio,Reward,Phase,SyncRTT,SyncLag,CubeCount,ParticleRate,Temperature(C)
63912203210716,0.000,1,60.00,5.0,10.8,0.00,0.000,14.68,0.500,0.500,0.0000,P1: Baseline (No Stress),0,0,0,0,37.2
63912203211188,0.000,1,60.00,5.0,11.2,0.59,0.000,14.80,0.500,0.500,0.0000,P1: Baseline (No Stress),0,0,15,250,37.2
63912203211236,0.020,1,60.00,5.0,14.5,0.59,0.000,18.67,0.626,0.374,0.3674,P1: Baseline (No Stress),0,0,15,250,37.2
63912203211331,0.115,1,60.00,5.0,11.9,0.70,0.000,15.64,0.530,0.470,0.8515,P1: Baseline (No Stress),0,0,19,187,37.2
63912203211421,0.205,1,60.00,5.0,14.6,1.20,0.000,18.38,0.631,0.369,1.2584,P1: Baseline (No Stress),0,0,16,235,37.2
63912203211496,0.286,1,60.00,5.0,15.3,0.78,0.000,19.62,0.631,0.369,1.2685,P1: Baseline (No Stress),0,0,19,185,37.2
63912203211543,0.334,1,60.00,5.0,11.4,0.43,0.000,15.27,0.501,0.499,1.7313,P1: Baseline (No Stress),0,0,19,185,37.2
63912203211641,0.427,1,60.00,5.0,10.2,0.48,0.000,13.90,0.426,0.574,2.2209,P1: Baseline (No Stress),0,0,15,250,37.2
63912203211719,0.510,1,60.00,5.0,8.9,0.70,0.000,11.35,0.335,0.665,2.7285,P1: Baseline (No Stress),0,0,13,287,37.2
63912203211790,0.591,1,60.00,5.0,8.8,0.92,0.000,10.58,0.335,0.665,2.7375,P1: Baseline (No Stress),0,0,10,332,37.2
63912203211831,0.623,1,43.60,5.0,11.8,0.85,0.000,15.30,0.528,0.472,3.0910,P1: Baseline (No Stress),0,0,10,332,37.2
63912203211925,0.715,1,39.88,4.6,11.1,0.68,0.000,15.25,0.474,0.526,3.4152,P1: Baseline (No Stress),0,0,16,236,37.2
63912203212010,0.801,1,34.11,3.8,8.5,0.20,0.000,12.17,0.397,0.603,3.7219,P1: Baseline (No Stress),0,0,14,263,37.2
63912203212086,0.885,1,31.87,3.3,8.7,0.59,0.000,12.88,0.397,0.603,3.7162,P1: Baseline (No Stress),0,0,12,301,37.2
63912203212125,0.918,1,30.95,2.9,10.6,0.96,0.000,14.98,0.515,0.485,3.9871,P1: Baseline (No Stress),0,0,12,301,37.2
