Timestamp(ms),Elapsed(s),IsURSActive,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LocalLag(ms),LocalRatio,EdgeRatio,Reward,Phase,SyncRTT,SyncLag,CubeCount,ParticleRate,Temperature(C)
63912205522462,0.000,1,60.00,5.0,7.0,0.00,0.000,7.24,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,0,0,34.7
63912205523260,0.000,1,60.00,5.0,7.4,0.44,0.000,7.25,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523319,0.020,1,60.00,5.0,7.4,0.44,0.000,7.05,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523349,0.072,1,60.00,5.0,7.4,0.50,0.000,7.04,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523389,0.114,1,60.00,5.0,7.7,0.75,0.000,7.53,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523422,0.147,1,60.00,5.0,7.8,1.02,0.000,7.10,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523446,0.172,1,60.00,5.0,8.0,1.18,0.000,7.31,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523473,0.199,1,60.00,5.0,8.1,1.20,0.000,7.49,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523498,0.224,1,60.00,5.0,7.9,1.09,0.000,7.40,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523525,0.252,1,60.00,5.0,7.8,0.92,0.000,7.20,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523552,0.279,1,60.00,5.0,7.7,0.75,0.000,7.34,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523582,0.308,1,60.00,5.0,7.5,0.61,0.000,7.28,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523607,0.334,1,60.00,5.0,7.4,0.42,0.000,7.21,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523638,0.363,1,60.00,5.0,7.2,0.26,0.000,7.01,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523665,0.392,1,60.00,5.0,7.3,0.19,0.000,7.54,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523694,0.421,1,60.00,5.0,7.3,0.27,0.000,7.23,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523720,0.447,1,60.00,5.0,7.4,0.45,0.000,7.30,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523744,0.471,1,60.00,5.0,7.6,0.62,0.000,7.38,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523769,0.497,1,60.00,5.0,7.7,0.75,0.000,7.30,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523793,0.521,1,60.00,5.0,7.8,0.90,0.000,7.28,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523817,0.543,1,60.00,5.0,7.9,1.06,0.000,7.50,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523852,0.579,1,55.99,5.0,8.0,1.17,0.000,7.44,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523880,0.607,1,50.92,6.9,9.5,1.18,0.000,7.03,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523908,0.636,1,48.17,8.2,10.4,1.04,0.000,7.16,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523939,0.665,1,46.03,9.4,11.3,0.84,0.000,7.58,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523965,0.693,1,44.39,10.4,12.0,0.68,0.000,7.38,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205523993,0.721,1,43.22,11.3,12.5,0.55,0.000,7.10,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
63912205524023,0.749,1,42.32,12.1,13.1,0.45,0.000,7.35,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,34.7
