Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
15171,0.000,,120.00,2.0,3.2,0.0,0.00,0.200,0.0,0.0000,0.0000
16633,0.020,P1: 天堂,113.25,2.1,4.6,0.7,0.00,0.200,3.8,0.0000,0.0000
16735,0.040,P1: 天堂,107.94,2.3,4.8,0.8,0.00,0.200,3.6,0.0000,0.0000
16794,0.190,P1: 天堂,91.08,3.0,5.2,0.6,0.00,0.200,3.7,0.0000,0.0000
16844,0.240,P1: 天堂,88.48,3.1,5.4,0.8,0.00,0.200,3.1,0.0000,0.0000
16895,0.292,P1: 天堂,86.51,3.2,5.8,1.1,0.00,0.200,3.4,0.0000,0.0000
16951,0.347,P1: 天堂,86.34,3.4,5.8,1.1,0.00,0.200,3.3,0.0000,0.0000
17003,0.400,P1: 天堂,85.62,3.4,5.7,0.8,0.00,0.200,3.5,0.0000,0.0000
17057,0.453,P1: 天堂,84.84,3.5,5.5,0.6,0.00,0.200,3.2,0.0000,0.0000
17111,0.507,P1: 天堂,84.59,3.6,5.7,0.6,0.00,0.200,3.7,0.0000,0.0000
17167,0.562,P1: 天堂,84.99,3.6,5.9,0.8,0.00,0.200,3.6,0.0000,0.0000
17222,0.618,P1: 天堂,84.89,3.6,5.9,0.7,0.00,0.200,3.9,0.0000,0.0000
17277,0.673,P1: 天堂,84.97,3.7,5.6,0.5,0.00,0.200,3.4,0.0000,0.0000
17336,0.731,P1: 天堂,84.54,3.7,5.6,0.5,0.00,0.200,3.2,0.0000,0.0000
17394,0.788,P1: 天堂,84.24,3.7,5.8,0.7,0.00,0.200,3.3,0.0000,0.0000
17455,0.849,P1: 天堂,83.85,3.7,5.9,0.7,0.00,0.200,3.8,0.0000,0.0000
17514,0.909,P1: 天堂,84.87,3.8,5.7,0.5,0.00,0.200,3.5,0.0000,0.0000
17574,0.969,P1: 天堂,84.33,3.8,5.7,0.5,0.00,0.200,3.6,0.0000,0.0000
17630,1.025,P1: 天堂,84.02,3.8,5.9,0.7,0.00,0.200,3.3,0.0000,0.0000
17685,1.081,P1: 天堂,83.96,3.8,6.2,1.1,0.00,0.200,3.5,0.0000,0.0000
17740,1.136,P1: 天堂,84.09,3.8,6.3,1.2,0.00,0.200,3.8,0.0000,0.0000
17794,1.190,P1: 天堂,84.15,3.8,5.9,0.9,0.00,0.200,3.0,0.0000,0.0000
17850,1.246,P1: 天堂,85.13,3.8,5.8,0.6,0.00,0.200,3.5,0.0000,0.0000
17905,1.301,P1: 天堂,84.34,3.8,5.6,0.2,0.00,0.200,3.7,0.0000,0.0000
17960,1.355,P1: 天堂,84.41,3.8,5.7,0.3,0.00,0.200,4.0,0.0000,0.0000
18016,1.412,P1: 天堂,84.19,3.8,5.9,0.7,0.00,0.200,3.8,0.0000,0.0000
18071,1.467,P1: 天堂,83.96,3.8,6.1,1.0,0.00,0.200,3.6,0.0000,0.0000
18127,1.522,P1: 天堂,83.97,3.8,6.4,1.2,0.00,0.200,4.0,0.0000,0.0000
18183,1.578,P1: 天堂,84.67,3.8,6.2,0.9,0.00,0.200,4.0,0.0000,0.0000
18238,1.634,P1: 天堂,84.48,3.8,5.9,0.6,0.00,0.200,3.7,0.0000,0.0000
18295,1.691,P1: 天堂,83.97,3.8,5.7,0.4,0.00,0.200,3.8,0.0000,0.0000
18351,1.746,P1: 天堂,84.31,3.8,5.7,0.5,0.00,0.200,3.0,0.0000,0.0000
18406,1.802,P1: 天堂,84.00,3.8,5.9,0.7,0.00,0.200,3.7,0.0000,0.0000
18463,1.858,P1: 天堂,84.64,3.8,5.9,0.7,0.00,0.200,3.2,0.0000,0.0000
18518,1.914,P1: 天堂,84.50,3.8,6.0,0.9,0.00,0.200,3.1,0.0000,0.0000
18573,1.969,P1: 天堂,83.87,3.8,6.2,0.9,0.00,0.200,4.0,0.0000,0.0000
18630,2.025,P1: 天堂,83.97,3.8,5.9,0.7,0.00,0.200,3.8,0.0000,0.0000
18684,2.080,P1: 天堂,84.41,3.8,5.6,0.3,0.00,0.200,3.4,0.0000,0.0000
18743,2.138,P1: 天堂,84.23,3.8,5.5,0.2,0.00,0.200,3.6,0.0000,0.0000
18799,2.195,P1: 天堂,83.54,3.8,5.8,0.6,0.00,0.200,3.6,0.0000,0.0000
18855,2.251,P1: 天堂,84.24,3.8,6.0,0.8,0.00,0.200,3.4,0.0000,0.0000
18909,2.305,P1: 天堂,84.50,3.8,6.1,1.0,0.00,0.200,3.7,0.0000,0.0000
18964,2.360,P1: 天堂,85.47,3.8,5.9,0.8,0.00,0.200,3.1,0.0000,0.0000
19019,2.415,P1: 天堂,85.00,3.8,6.0,0.7,0.00,0.200,3.8,0.0000,0.0000
19074,2.463,P1: 天堂,84.75,3.8,6.0,0.7,0.00,0.200,4.0,0.0000,0.0000
19135,2.526,P1: 天堂,84.73,3.8,6.0,0.7,0.00,0.200,3.8,0.0000,0.0000
19196,2.591,P1: 天堂,84.96,3.8,5.9,0.7,0.00,0.200,3.6,0.0000,0.0000
19252,2.648,P1: 天堂,84.67,3.8,6.0,0.7,0.00,0.200,3.8,0.0000,0.0000
19313,2.707,P1: 天堂,85.34,3.8,5.8,0.7,0.00,0.200,3.1,0.0000,0.0000
19375,2.770,P1: 天堂,85.42,3.8,5.9,0.7,0.00,0.200,3.7,0.0000,0.0000
19436,2.831,P1: 天堂,84.10,3.8,6.0,0.7,0.00,0.200,4.0,0.0000,0.0000
19498,2.892,P1: 天堂,84.57,3.8,5.7,0.5,0.00,0.200,3.4,0.0000,0.0000
19548,2.942,P1: 天堂,84.77,3.8,5.7,0.4,0.00,0.200,3.8,0.0000,0.0000
19607,3.002,P1: 天堂,84.47,3.8,5.8,0.6,0.00,0.200,3.6,0.0000,0.0000
19664,3.059,P1: 天堂,84.69,3.8,6.0,0.8,0.00,0.200,3.4,0.0000,0.0000
19721,3.116,P1: 天堂,84.46,3.8,5.9,0.7,0.00,0.200,3.6,0.0000,0.0000
19778,3.174,P1: 天堂,84.76,3.8,5.7,0.5,0.00,0.200,3.3,0.0000,0.0000
19835,3.230,P1: 天堂,84.90,3.8,6.0,0.8,0.00,0.200,3.8,0.0000,0.0000
19894,3.288,P1: 天堂,85.21,3.8,6.2,1.1,0.00,0.200,3.6,0.0000,0.0000
19954,3.348,P1: 天堂,84.95,3.8,6.2,1.1,0.00,0.200,3.2,0.0000,0.0000
20014,3.409,P1: 天堂,84.74,3.8,5.9,0.8,0.00,0.200,3.3,0.0000,0.0000
20069,3.463,P1: 天堂,84.38,3.8,5.7,0.4,0.00,0.200,3.6,0.0000,0.0000
20128,3.521,P1: 天堂,84.62,3.8,5.6,0.2,0.00,0.200,3.9,0.0000,0.0000
20182,3.576,P1: 天堂,84.37,3.8,5.7,0.4,0.00,0.200,3.8,0.0000,0.0000
20235,3.631,P1: 天堂,83.56,3.8,6.0,0.8,0.00,0.200,3.8,0.0000,0.0000
20290,3.686,P1: 天堂,83.77,3.8,6.3,1.1,0.00,0.200,3.8,0.0000,0.0000
20349,3.743,P1: 天堂,84.59,3.8,6.2,1.2,0.00,0.200,3.4,0.0000,0.0000
20405,3.800,P1: 天堂,84.55,3.8,6.1,0.8,0.00,0.200,3.9,0.0000,0.0000
20459,3.855,P1: 天堂,84.58,3.8,5.7,0.5,0.00,0.200,3.0,0.0000,0.0000
20518,3.913,P1: 天堂,84.61,3.8,5.7,0.4,0.00,0.200,3.5,0.0000,0.0000
20573,3.969,P1: 天堂,84.12,3.8,5.9,0.6,0.00,0.200,3.8,0.0000,0.0000
20627,4.023,P1: 天堂,84.04,3.8,5.8,0.7,0.00,0.200,3.2,0.0000,0.0000
20682,4.078,P1: 天堂,83.53,3.8,6.0,0.7,0.00,0.200,3.9,0.0000,0.0000
20740,4.135,P1: 天堂,83.53,3.8,6.0,0.7,0.00,0.200,4.0,0.0000,0.0000
20799,4.194,P1: 天堂,83.76,3.8,6.0,0.7,0.00,0.200,3.9,0.0000,0.0000
20857,4.252,P1: 天堂,84.64,3.8,5.8,0.7,0.00,0.200,3.1,0.0000,0.0000
20915,4.310,P1: 天堂,85.07,3.8,5.7,0.5,0.00,0.200,3.4,0.0000,0.0000
20974,4.368,P1: 天堂,85.19,3.8,5.6,0.5,0.00,0.200,3.1,0.0000,0.0000
21031,4.426,P1: 天堂,84.97,3.8,6.0,0.7,0.00,0.200,3.7,0.0000,0.0000
21086,4.481,P1: 天堂,84.83,3.8,6.1,1.0,0.00,0.200,3.6,0.0000,0.0000
21142,4.538,P1: 天堂,84.63,3.8,6.0,0.9,0.00,0.200,3.2,0.0000,0.0000
21202,4.597,P1: 天堂,85.16,3.8,5.9,0.7,0.00,0.200,3.3,0.0000,0.0000
21260,4.656,P1: 天堂,84.94,3.8,5.9,0.7,0.00,0.200,3.6,0.0000,0.0000
21320,4.715,P1: 天堂,84.48,3.8,6.1,0.9,0.00,0.200,3.4,0.0000,0.0000
21376,4.772,P1: 天堂,84.83,3.8,6.0,0.9,0.00,0.200,3.0,0.0000,0.0000
21432,4.827,P1: 天堂,84.78,3.8,5.9,0.7,0.00,0.200,3.5,0.0000,0.0000
21488,4.884,P1: 天堂,84.69,3.8,5.6,0.4,0.00,0.200,3.3,0.0000,0.0000
