Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
4279,0.020,,120.00,0.0,10.3,0.0,0.00,0.500,0.0,0.0000,0.0000
5320,0.040,P1: 起始平穩,109.50,4.3,16.7,1.2,0.00,0.892,9.5,0.0000,0.0000
5385,0.105,P1: 起始平穩,100.58,4.5,17.6,1.1,0.00,0.791,16.4,0.0000,0.0000
5423,0.144,P1: 起始平穩,87.80,6.0,20.1,0.7,0.00,0.695,13.9,0.0000,0.0000
5454,0.174,P1: 起始平穩,78.50,7.1,22.5,0.6,0.00,0.615,13.4,0.0000,0.0000
5485,0.205,P1: 起始平穩,71.61,8.3,24.9,0.7,0.00,0.546,12.2,0.0000,0.0000
5547,0.267,P1: 起始平穩,65.79,9.6,27.4,0.7,0.00,0.489,12.2,0.0000,0.0000
5576,0.297,P1: 起始平穩,58.32,11.9,31.8,0.8,0.00,0.441,11.3,0.0000,0.0000
5608,0.328,P1: 起始平穩,54.70,12.9,34.1,0.9,0.00,0.402,10.6,0.0000,0.0000
5633,0.353,P1: 起始平穩,51.32,13.9,36.5,1.1,0.00,0.369,8.0,0.0000,0.0000
5656,0.376,P1: 起始平穩,49.51,14.8,38.1,1.1,0.00,0.341,5.5,0.0000,0.0000
5679,0.400,P1: 起始平穩,48.68,15.5,39.1,1.1,0.00,0.318,8.1,0.0000,0.0000
5710,0.430,P1: 起始平穩,47.71,16.1,40.1,1.0,0.00,0.299,7.8,0.0000,0.0000
5735,0.455,P1: 起始平穩,45.51,16.9,41.7,0.8,0.00,0.284,8.5,0.0000,0.0000
5756,0.477,P1: 起始平穩,44.69,17.4,42.5,0.7,0.00,0.271,5.3,0.0000,0.0000
5779,0.499,P1: 起始平穩,44.87,17.8,42.8,0.7,0.00,0.260,4.1,0.0000,0.0000
5803,0.523,P1: 起始平穩,44.81,18.2,43.3,0.8,0.00,0.251,7.9,0.0000,0.0000
5827,0.547,P1: 起始平穩,44.42,18.6,44.0,0.9,0.00,0.244,7.8,0.0000,0.0000
