Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
4101,0.020,,60.00,20.0,46.7,0.0,0.00,1.000,0.0,0.0000,0.0000
5066,0.040,P1: 起始平穩,58.50,22.3,60.6,11.3,0.00,1.000,32.0,0.0000,0.0000
5154,0.129,P1: 起始平穩,57.23,24.1,62.8,11.3,0.00,1.000,34.0,0.0000,0.0000
5205,0.180,P1: 起始平穩,50.34,25.6,67.2,11.7,0.00,1.000,33.0,0.0000,0.0000
5255,0.229,P1: 起始平穩,45.70,26.5,68.6,10.2,0.00,1.000,31.0,0.0000,0.0000
5303,0.278,P1: 起始平穩,41.87,26.8,68.9,8.2,0.00,0.740,30.0,0.0000,0.0000
5345,0.319,P1: 起始平穩,38.69,27.6,70.3,6.9,0.00,0.740,22.2,0.0000,0.0000
5389,0.363,P1: 起始平穩,36.54,28.3,72.7,7.0,0.00,0.740,23.2,0.0000,0.0000
5432,0.406,P1: 起始平穩,34.45,29.0,76.0,8.0,0.00,0.740,22.2,0.0000,0.0000
5475,0.450,P1: 起始平穩,32.75,29.6,78.4,8.3,0.00,0.740,24.2,0.0000,0.0000
5517,0.491,P1: 起始平穩,31.32,30.1,80.0,8.0,0.00,0.504,22.2,0.0000,0.0000
5552,0.526,P1: 起始平穩,30.24,31.4,83.5,9.0,0.00,0.504,18.1,0.0000,0.0000
5587,0.562,P1: 起始平穩,29.96,32.7,86.8,10.7,0.00,0.504,19.1,0.0000,0.0000
5619,0.594,P1: 起始平穩,29.69,34.0,89.5,11.8,0.00,0.504,15.1,0.0000,0.0000
5654,0.629,P1: 起始平穩,29.93,35.1,90.3,11.9,0.00,0.504,18.1,0.0000,0.0000
5690,0.664,P1: 起始平穩,29.73,35.8,90.4,11.0,0.00,0.504,19.1,0.0000,0.0000
5726,0.700,P1: 起始平穩,29.50,36.0,89.6,9.7,0.00,0.362,19.1,0.0000,0.0000
5752,0.727,P1: 起始平穩,29.23,36.3,88.0,7.6,0.00,0.362,10.9,0.0000,0.0000
5780,0.754,P1: 起始平穩,30.52,36.1,84.7,5.9,0.00,0.362,12.9,0.0000,0.0000
5807,0.782,P1: 起始平穩,31.35,35.7,81.9,4.4,0.00,0.362,12.9,0.0000,0.0000
5835,0.809,P1: 起始平穩,32.13,35.1,79.6,3.4,0.00,0.362,11.9,0.0000,0.0000
5861,0.835,P1: 起始平穩,32.78,34.6,77.9,2.8,0.00,0.362,10.9,0.0000,0.0000
5889,0.863,P1: 起始平穩,33.67,34.1,76.3,2.6,0.00,0.362,11.9,0.0000,0.0000
5919,0.893,P1: 起始平穩,33.98,33.8,76.5,3.2,0.00,0.362,14.9,0.0000,0.0000
5947,0.921,P1: 起始平穩,33.82,34.1,79.2,5.5,0.00,0.277,12.9,0.0000,0.0000
5975,0.949,P1: 起始平穩,34.12,35.1,82.8,8.4,0.00,0.277,12.3,0.0000,0.0000
6002,0.976,P1: 起始平穩,34.42,36.4,86.4,10.9,0.00,0.277,11.3,0.0000,0.0000
6030,1.004,P1: 起始平穩,34.74,37.7,88.6,12.1,0.00,0.277,12.3,0.0000,0.0000
6054,1.028,P1: 起始平穩,34.95,38.7,89.2,11.8,0.00,0.277,8.3,0.0000,0.0000
6077,1.052,P1: 起始平穩,35.91,39.3,88.1,11.0,0.00,0.277,8.3,0.0000,0.0000
6102,1.077,P1: 起始平穩,36.88,39.6,86.7,10.0,0.00,0.277,9.3,0.0000,0.0000
6128,1.102,P1: 起始平穩,37.37,39.7,85.4,8.9,0.00,0.277,10.3,0.0000,0.0000
6152,1.126,P1: 起始平穩,37.61,39.5,84.3,8.2,0.00,0.226,8.3,0.0000,0.0000
6177,1.151,P1: 起始平穩,38.23,39.5,83.6,8.0,0.00,0.226,9.8,0.0000,0.0000
6199,1.173,P1: 起始平穩,38.56,39.6,83.8,8.3,0.00,0.226,6.8,0.0000,0.0000
6224,1.198,P1: 起始平穩,39.55,39.8,83.8,8.8,0.00,0.226,9.8,0.0000,0.0000
6250,1.224,P1: 起始平穩,39.54,40.0,84.7,9.4,0.00,0.226,10.8,0.0000,0.0000
6273,1.248,P1: 起始平穩,39.42,40.3,85.4,9.7,0.00,0.226,8.8,0.0000,0.0000
6298,1.273,P1: 起始平穩,39.89,40.5,85.5,9.9,0.00,0.226,9.8,0.0000,0.0000
6323,1.298,P1: 起始平穩,39.90,40.6,85.2,9.5,0.00,0.226,9.8,0.0000,0.0000
6345,1.319,P1: 起始平穩,39.90,40.5,84.2,8.6,0.00,0.226,6.8,0.0000,0.0000
6369,1.343,P1: 起始平穩,40.95,40.3,82.4,7.7,0.00,0.276,8.8,0.0000,0.0000
6395,1.370,P1: 起始平穩,41.08,39.8,80.9,6.8,0.00,0.276,11.3,0.0000,0.0000
6422,1.396,P1: 起始平穩,40.59,39.2,80.2,6.3,0.00,0.276,11.3,0.0000,0.0000
6446,1.421,P1: 起始平穩,40.15,38.8,80.2,6.4,0.00,0.276,8.3,0.0000,0.0000
6470,1.444,P1: 起始平穩,40.22,38.7,80.5,7.0,0.00,0.276,8.3,0.0000,0.0000
6495,1.470,P1: 起始平穩,40.58,38.6,80.9,7.6,0.00,0.276,10.3,0.0000,0.0000
6523,1.497,P1: 起始平穩,40.38,38.7,81.7,8.2,0.00,0.276,11.3,0.0000,0.0000
6552,1.526,P1: 起始平穩,39.77,38.8,82.5,8.5,0.00,0.276,12.3,0.0000,0.0000
6579,1.554,P1: 起始平穩,39.03,38.9,82.7,8.2,0.00,0.226,12.3,0.0000,0.0000
6601,1.576,P1: 起始平穩,38.60,38.9,82.3,7.4,0.00,0.226,7.8,0.0000,0.0000
6628,1.602,P1: 起始平穩,39.56,38.8,80.8,6.7,0.00,0.226,10.8,0.0000,0.0000
6649,1.624,P1: 起始平穩,39.33,38.6,80.1,6.1,0.00,0.226,6.8,0.0000,0.0000
6671,1.646,P1: 起始平穩,40.38,38.4,78.9,5.8,0.00,0.226,7.8,0.0000,0.0000
6697,1.672,P1: 起始平穩,41.08,38.1,77.8,5.4,0.00,0.226,10.8,0.0000,0.0000
6722,1.697,P1: 起始平穩,40.69,37.7,77.0,4.7,0.00,0.226,9.8,0.0000,0.0000
6745,1.720,P1: 起始平穩,40.64,37.3,75.9,4.0,0.00,0.226,8.8,0.0000,0.0000
6768,1.743,P1: 起始平穩,41.09,36.9,75.1,3.8,0.00,0.226,8.8,0.0000,0.0000
6790,1.765,P1: 起始平穩,41.46,36.7,75.1,4.2,0.00,0.275,6.8,0.0000,0.0000
6816,1.790,P1: 起始平穩,42.04,36.6,75.5,5.2,0.00,0.275,10.3,0.0000,0.0000
6842,1.817,P1: 起始平穩,41.59,36.7,77.3,6.5,0.00,0.275,11.3,0.0000,0.0000
6866,1.841,P1: 起始平穩,41.00,37.2,79.5,8.0,0.00,0.275,8.3,0.0000,0.0000
6898,1.873,P1: 起始平穩,41.09,37.7,81.2,9.1,0.00,0.275,12.3,0.0000,0.0000
6924,1.899,P1: 起始平穩,39.62,38.4,83.8,10.2,0.00,0.275,9.3,0.0000,0.0000
6950,1.925,P1: 起始平穩,39.43,39.0,84.8,10.4,0.00,0.275,9.3,0.0000,0.0000
6977,1.951,P1: 起始平穩,39.36,39.4,85.1,10.3,0.00,0.275,10.3,0.0000,0.0000
7009,1.983,P1: 起始平穩,39.11,39.7,85.3,10.0,0.00,0.225,12.3,0.0000,0.0000
7035,2.009,P1: 起始平穩,37.91,40.1,86.7,10.2,0.00,0.225,9.8,0.0000,0.0000
7060,2.035,P1: 起始平穩,38.04,40.6,87.7,10.9,0.00,0.225,9.8,0.0000,0.0000
7083,2.058,P1: 起始平穩,38.18,41.2,89.1,11.8,0.00,0.225,6.8,0.0000,0.0000
7107,2.081,P1: 起始平穩,38.95,41.7,89.5,12.2,0.00,0.225,7.8,0.0000,0.0000
7131,2.105,P1: 起始平穩,39.56,42.0,89.1,11.8,0.00,0.225,8.8,0.0000,0.0000
7156,2.130,P1: 起始平穩,39.75,42.1,87.8,10.6,0.00,0.225,8.8,0.0000,0.0000
7180,2.155,P1: 起始平穩,39.88,41.8,85.9,9.1,0.00,0.225,7.8,0.0000,0.0000
7206,2.180,P1: 起始平穩,39.97,41.3,84.1,7.8,0.00,0.195,9.8,0.0000,0.0000
7230,2.204,P1: 起始平穩,39.92,40.9,83.2,7.2,0.00,0.195,8.9,0.0000,0.0000
7254,2.228,P1: 起始平穩,40.12,40.7,83.1,7.6,0.00,0.195,8.9,0.0000,0.0000
7279,2.253,P1: 起始平穩,40.36,40.6,83.8,8.4,0.00,0.195,8.9,0.0000,0.0000
7302,2.276,P1: 起始平穩,40.33,40.7,84.4,8.9,0.00,0.195,8.9,0.0000,0.0000
7324,2.299,P1: 起始平穩,40.76,40.7,83.6,8.4,0.00,0.195,7.9,0.0000,0.0000
7346,2.320,P1: 起始平穩,41.30,40.4,81.7,7.1,0.00,0.195,6.9,0.0000,0.0000
7367,2.342,P1: 起始平穩,42.19,39.8,79.1,5.6,0.00,0.195,6.9,0.0000,0.0000
7388,2.362,P1: 起始平穩,42.81,39.1,76.5,4.1,0.00,0.195,5.9,0.0000,0.0000
7408,2.383,P1: 起始平穩,43.62,38.3,74.4,3.2,0.00,0.257,5.9,0.0000,0.0000
7434,2.408,P1: 起始平穩,44.46,37.5,72.9,3.0,0.00,0.257,10.7,0.0000,0.0000
7459,2.434,P1: 起始平穩,43.67,36.9,73.5,3.7,0.00,0.257,10.7,0.0000,0.0000
7484,2.458,P1: 起始平穩,43.01,36.8,75.0,5.0,0.00,0.257,9.7,0.0000,0.0000
7507,2.481,P1: 起始平穩,42.64,37.0,76.9,6.5,0.00,0.257,7.7,0.0000,0.0000
7530,2.505,P1: 起始平穩,42.83,37.4,78.7,8.0,0.00,0.257,8.7,0.0000,0.0000
7555,2.529,P1: 起始平穩,42.76,38.0,80.5,9.2,0.00,0.257,9.7,0.0000,0.0000
7580,2.554,P1: 起始平穩,42.46,38.5,81.6,9.5,0.00,0.257,10.7,0.0000,0.0000
7603,2.578,P1: 起始平穩,42.04,38.8,81.5,8.9,0.00,0.257,7.7,0.0000,0.0000
7627,2.601,P1: 起始平穩,42.23,38.8,80.3,7.8,0.00,0.294,7.7,0.0000,0.0000
7654,2.628,P1: 起始平穩,42.28,38.5,78.8,6.6,0.00,0.294,11.8,0.0000,0.0000
7681,2.655,P1: 起始平穩,41.50,38.0,77.7,5.5,0.00,0.294,12.8,0.0000,0.0000
7705,2.680,P1: 起始平穩,40.78,37.5,76.5,4.5,0.00,0.294,9.8,0.0000,0.0000
7733,2.707,P1: 起始平穩,40.76,36.9,75.3,3.9,0.00,0.294,12.8,0.0000,0.0000
7758,2.733,P1: 起始平穩,40.11,36.4,75.1,3.8,0.00,0.294,9.8,0.0000,0.0000
7786,2.761,P1: 起始平穩,39.96,36.0,75.3,4.2,0.00,0.294,12.8,0.0000,0.0000
7810,2.785,P1: 起始平穩,39.38,36.0,76.3,5.0,0.00,0.294,8.8,0.0000,0.0000
7834,2.808,P1: 起始平穩,39.70,36.0,76.8,5.6,0.00,0.237,8.8,0.0000,0.0000
7857,2.831,P1: 起始平穩,40.07,36.3,77.0,5.8,0.00,0.237,7.1,0.0000,0.0000
7881,2.855,P1: 起始平穩,40.57,36.5,76.9,5.8,0.00,0.237,8.1,0.0000,0.0000
7903,2.878,P1: 起始平穩,40.73,36.6,77.0,5.8,0.00,0.237,7.1,0.0000,0.0000
