Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
4465,0.020,,0.00,0.0,1002.0,0.0,0.00,0.500,0.0,0.0000,0.0000
5711,0.040,P1: 起始平穩,13.10,2.1,81.4,0.9,0.00,0.960,5.5,0.0000,0.0000
5776,0.105,P1: 起始平穩,21.31,2.1,52.1,1.1,0.00,0.920,8.8,0.0000,0.0000
5804,0.133,P1: 起始平穩,47.97,2.1,26.0,1.0,0.00,0.791,4.6,0.0000,0.0000
5825,0.154,P1: 起始平穩,54.76,2.1,23.2,0.9,0.00,0.734,5.0,0.0000,0.0000
5853,0.182,P1: 起始平穩,57.03,2.2,22.5,0.8,0.00,0.691,6.7,0.0000,0.0000
5873,0.202,P1: 起始平穩,62.06,2.2,21.1,0.7,0.00,0.637,4.5,0.0000,0.0000
5895,0.224,P1: 起始平穩,63.31,2.3,20.9,0.8,0.00,0.597,6.2,0.0000,0.0000
5919,0.248,P1: 起始平穩,63.70,2.3,20.9,1.0,0.00,0.553,7.0,0.0000,0.0000
5938,0.267,P1: 起始平穩,65.27,2.3,20.8,1.1,0.00,0.504,5.8,0.0000,0.0000
5953,0.282,P1: 起始平穩,69.96,2.4,20.0,1.3,0.00,0.554,2.5,0.0000,0.0000
5971,0.300,P1: 起始平穩,70.09,2.4,20.1,1.4,0.00,0.525,5.8,0.0000,0.0000
5989,0.318,P1: 起始平穩,69.56,2.4,20.3,1.6,0.00,0.489,6.6,0.0000,0.0000
6007,0.336,P1: 起始平穩,71.03,2.4,20.1,1.6,0.00,0.452,4.4,0.0000,0.0000
6025,0.354,P1: 起始平穩,71.43,2.5,20.0,1.6,0.00,0.417,5.3,0.0000,0.0000
6042,0.371,P1: 起始平穩,71.94,2.5,19.9,1.5,0.00,0.425,5.1,0.0000,0.0000
6065,0.394,P1: 起始平穩,74.42,2.5,19.3,1.3,0.00,0.425,3.1,0.0000,0.0000
6082,0.411,P1: 起始平穩,75.60,2.5,18.9,1.1,0.00,0.419,4.1,0.0000,0.0000
6098,0.427,P1: 起始平穩,77.50,2.5,18.4,1.0,0.00,0.402,3.1,0.0000,0.0000
6119,0.448,P1: 起始平穩,76.32,2.6,18.5,0.9,0.00,0.378,6.0,0.0000,0.0000
6138,0.467,P1: 起始平穩,76.19,2.6,18.5,0.8,0.00,0.353,4.9,0.0000,0.0000
6153,0.482,P1: 起始平穩,78.51,2.6,18.1,0.7,0.00,0.323,2.8,0.0000,0.0000
6170,0.499,P1: 起始平穩,79.27,2.6,18.0,0.8,0.00,0.289,3.6,0.0000,0.0000
6185,0.514,P1: 起始平穩,82.87,2.6,17.5,0.8,0.00,0.257,1.4,0.0000,0.0000
6200,0.529,P1: 起始平穩,84.35,2.7,17.4,0.9,0.00,0.222,2.3,0.0000,0.0000
6215,0.544,P1: 起始平穩,86.01,2.7,17.3,1.0,0.00,0.191,2.1,0.0000,0.0000
6232,0.561,P1: 起始平穩,85.35,2.7,17.5,1.1,0.00,0.163,4.0,0.0000,0.0000
6245,0.574,P1: 起始平穩,88.92,2.7,17.1,1.1,0.00,0.150,0.8,0.0000,0.0000
6261,0.590,P1: 起始平穩,90.18,2.8,17.0,1.1,0.00,0.150,1.8,0.0000,0.0000
6274,0.603,P1: 起始平穩,93.12,2.8,16.6,1.1,0.00,0.150,0.8,0.0000,0.0000
6291,0.620,P1: 起始平穩,91.08,2.8,16.8,1.0,0.00,0.150,4.8,0.0000,0.0000
6306,0.635,P1: 起始平穩,90.95,2.8,16.7,0.9,0.00,0.153,2.8,0.0000,0.0000
6319,0.648,P1: 起始平穩,93.54,2.8,16.3,0.8,0.00,0.161,0.8,0.0000,0.0000
6332,0.661,P1: 起始平穩,94.16,2.8,16.2,0.7,0.00,0.174,1.8,0.0000,0.0000
6349,0.678,P1: 起始平穩,92.58,2.8,16.3,0.7,0.00,0.194,3.9,0.0000,0.0000
6366,0.695,P1: 起始平穩,90.82,2.8,16.4,0.6,0.00,0.226,4.0,0.0000,0.0000
6381,0.710,P1: 起始平穩,93.07,2.8,16.1,0.6,0.00,0.264,1.1,0.0000,0.0000
6399,0.728,P1: 起始平穩,91.06,2.8,16.3,0.6,0.00,0.309,4.3,0.0000,0.0000
6414,0.743,P1: 起始平穩,92.68,2.8,16.2,0.6,0.00,0.362,1.5,0.0000,0.0000
6429,0.758,P1: 起始平穩,93.53,2.7,16.1,0.7,0.00,0.418,1.8,0.0000,0.0000
6448,0.777,P1: 起始平穩,91.72,2.7,16.4,0.8,0.00,0.477,4.1,0.0000,0.0000
6466,0.795,P1: 起始平穩,88.45,2.7,16.8,0.9,0.00,0.544,5.4,0.0000,0.0000
6482,0.811,P1: 起始平穩,88.78,2.6,16.8,0.9,0.00,0.612,2.7,0.0000,0.0000
6509,0.838,P1: 起始平穩,85.43,2.6,17.2,0.9,0.00,0.678,7.1,0.0000,0.0000
6526,0.855,P1: 起始平穩,85.40,2.5,17.1,0.9,0.00,0.752,3.4,0.0000,0.0000
6547,0.876,P1: 起始平穩,82.40,2.4,17.5,0.9,0.00,0.813,6.8,0.0000,0.0000
6566,0.895,P1: 起始平穩,80.92,2.4,17.5,0.8,0.00,0.872,5.1,0.0000,0.0000
6586,0.915,P1: 起始平穩,78.66,2.3,17.7,0.7,0.00,0.923,6.4,0.0000,0.0000
6604,0.933,P1: 起始平穩,78.41,2.2,17.6,0.6,0.00,0.965,4.6,0.0000,0.0000
6625,0.954,P1: 起始平穩,75.72,2.2,18.0,0.6,0.00,0.998,7.8,0.0000,0.0000
6644,0.973,P1: 起始平穩,74.61,2.1,18.1,0.6,0.00,1.000,6.0,0.0000,0.0000
6664,0.993,P1: 起始平穩,73.76,2.1,18.3,0.6,0.00,1.000,6.0,0.0000,0.0000
6682,1.011,P1: 起始平穩,73.98,2.1,18.3,0.8,0.00,1.000,5.0,0.0000,0.0000
6706,1.035,P1: 起始平穩,71.82,2.1,18.9,0.9,0.00,0.995,8.0,0.0000,0.0000
6727,1.056,P1: 起始平穩,69.60,2.0,19.4,1.0,0.00,0.986,8.0,0.0000,0.0000
6749,1.078,P1: 起始平穩,67.43,2.0,20.1,1.2,0.00,0.944,8.9,0.0000,0.0000
6768,1.097,P1: 起始平穩,68.18,2.0,20.1,1.4,0.00,0.899,5.7,0.0000,0.0000
6790,1.119,P1: 起始平穩,68.05,2.1,20.3,1.5,0.00,0.861,6.5,0.0000,0.0000
6808,1.137,P1: 起始平穩,69.06,2.1,20.2,1.6,0.00,0.819,5.3,0.0000,0.0000
6828,1.157,P1: 起始平穩,69.10,2.1,20.1,1.6,0.00,0.782,6.1,0.0000,0.0000
6845,1.174,P1: 起始平穩,71.35,2.1,19.6,1.4,0.00,0.755,3.9,0.0000,0.0000
6865,1.194,P1: 起始平穩,71.27,2.2,19.5,1.3,0.00,0.730,5.8,0.0000,0.0000
6882,1.211,P1: 起始平穩,73.48,2.2,18.9,1.1,0.00,0.713,3.6,0.0000,0.0000
6901,1.230,P1: 起始平穩,73.24,2.2,18.9,1.0,0.00,0.700,5.6,0.0000,0.0000
6920,1.249,P1: 起始平穩,73.08,2.2,18.8,0.9,0.00,0.696,5.5,0.0000,0.0000
6937,1.266,P1: 起始平穩,75.12,2.3,18.3,0.7,0.00,0.702,3.5,0.0000,0.0000
6954,1.283,P1: 起始平穩,76.57,2.3,17.9,0.6,0.00,0.713,3.5,0.0000,0.0000
6972,1.301,P1: 起始平穩,76.72,2.3,17.7,0.4,0.00,0.733,4.6,0.0000,0.0000
6991,1.320,P1: 起始平穩,75.85,2.3,17.8,0.3,0.00,0.763,5.7,0.0000,0.0000
7012,1.341,P1: 起始平穩,73.44,2.3,18.1,0.3,0.00,0.803,7.8,0.0000,0.0000
7032,1.361,P1: 起始平穩,72.73,2.2,18.3,0.3,0.00,0.854,6.0,0.0000,0.0000
7050,1.379,P1: 起始平穩,72.87,2.2,18.4,0.4,0.00,0.912,5.3,0.0000,0.0000
7070,1.399,P1: 起始平穩,71.91,2.2,18.7,0.6,0.00,0.973,6.6,0.0000,0.0000
7089,1.418,P1: 起始平穩,71.64,2.1,18.9,0.8,0.00,1.000,5.9,0.0000,0.0000
7110,1.439,P1: 起始平穩,70.54,2.1,19.2,0.9,0.00,1.000,7.0,0.0000,0.0000
7132,1.461,P1: 起始平穩,68.80,2.1,19.7,1.1,0.00,1.000,8.0,0.0000,0.0000
7152,1.481,P1: 起始平穩,69.00,2.1,19.8,1.3,0.00,1.000,6.0,0.0000,0.0000
7174,1.503,P1: 起始平穩,67.62,2.0,20.3,1.4,0.00,0.961,8.0,0.0000,0.0000
7196,1.525,P1: 起始平穩,65.81,2.0,20.8,1.6,0.00,0.918,8.8,0.0000,0.0000
7216,1.545,P1: 起始平穩,65.22,2.1,21.0,1.6,0.00,0.873,7.6,0.0000,0.0000
7240,1.569,P1: 起始平穩,64.22,2.1,21.2,1.5,0.00,0.832,8.4,0.0000,0.0000
7256,1.585,P1: 起始平穩,67.50,2.1,20.3,1.4,0.00,0.786,4.2,0.0000,0.0000
7277,1.606,P1: 起始平穩,66.56,2.1,20.3,1.2,0.00,0.752,7.9,0.0000,0.0000
7297,1.626,P1: 起始平穩,65.74,2.2,20.4,1.0,0.00,0.711,7.8,0.0000,0.0000
7316,1.645,P1: 起始平穩,66.00,2.2,20.2,0.9,0.00,0.671,6.6,0.0000,0.0000
7333,1.662,P1: 起始平穩,68.24,2.2,19.6,0.8,0.00,0.664,4.4,0.0000,0.0000
7353,1.682,P1: 起始平穩,67.56,2.3,19.7,0.7,0.00,0.648,7.3,0.0000,0.0000
7371,1.700,P1: 起始平穩,69.74,2.3,19.2,0.6,0.00,0.629,4.2,0.0000,0.0000
7390,1.719,P1: 起始平穩,69.63,2.3,19.2,0.6,0.00,0.602,6.1,0.0000,0.0000
7411,1.740,P1: 起始平穩,68.87,2.3,19.4,0.6,0.00,0.573,7.0,0.0000,0.0000
7426,1.755,P1: 起始平穩,72.73,2.4,18.8,0.7,0.00,0.544,2.9,0.0000,0.0000
7441,1.770,P1: 起始平穩,75.17,2.4,18.4,0.8,0.00,0.509,2.7,0.0000,0.0000
7457,1.786,P1: 起始平穩,76.43,2.4,18.3,0.8,0.00,0.475,3.5,0.0000,0.0000
7473,1.802,P1: 起始平穩,77.74,2.4,18.2,0.9,0.00,0.444,3.4,0.0000,0.0000
7489,1.818,P1: 起始平穩,79.04,2.5,18.0,0.9,0.00,0.418,3.2,0.0000,0.0000
7506,1.835,P1: 起始平穩,79.26,2.5,18.0,0.9,0.00,0.395,4.1,0.0000,0.0000
