Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
4326,0.020,,120.00,0.0,10.3,0.0,0.00,1.000,0.0,0.0000,0.0000
5370,0.040,P1: 起始平穩,109.50,2.3,15.0,1.6,0.00,1.000,16.0,0.0000,0.0000
5508,0.178,P1: 起始平穩,100.58,2.5,16.1,1.6,0.00,1.000,16.0,0.0000,0.0000
5553,0.223,P1: 起始平穩,86.58,3.2,18.2,1.4,0.00,0.320,15.0,0.0000,0.0000
5584,0.254,P1: 起始平穩,76.88,8.9,25.2,1.2,0.00,0.320,8.8,0.0000,0.0000
5609,0.279,P1: 起始平穩,70.22,11.6,29.0,1.2,0.00,0.320,5.8,0.0000,0.0000
5642,0.312,P1: 起始平穩,65.61,13.2,31.5,1.1,0.00,0.184,8.8,0.0000,0.0000
5680,0.350,P1: 起始平穩,60.39,15.6,35.2,1.1,0.00,0.184,3.8,0.0000,0.0000
5706,0.376,P1: 起始平穩,55.27,17.6,38.7,1.1,0.00,0.184,4.8,0.0000,0.0000
5729,0.399,P1: 起始平穩,52.64,18.6,40.6,1.1,0.00,0.184,6.8,0.0000,0.0000
5747,0.417,P1: 起始平穩,51.25,19.2,41.7,1.0,0.00,0.157,3.8,0.0000,0.0000
5765,0.435,P1: 起始平穩,52.28,19.7,41.8,1.0,0.00,0.157,3.4,0.0000,0.0000
5783,0.453,P1: 起始平穩,52.83,20.1,42.0,0.9,0.00,0.157,3.4,0.0000,0.0000
5803,0.473,P1: 起始平穩,52.85,20.5,42.3,0.9,0.00,0.157,5.4,0.0000,0.0000
5824,0.494,P1: 起始平穩,52.71,20.8,42.7,0.9,0.00,0.157,6.4,0.0000,0.0000
5842,0.512,P1: 起始平穩,51.91,21.1,43.3,1.0,0.00,0.157,3.4,0.0000,0.0000
5866,0.535,P1: 起始平穩,52.15,21.3,43.6,1.1,0.00,0.151,6.4,0.0000,0.0000
5890,0.560,P1: 起始平穩,50.84,21.6,44.6,1.3,0.00,0.151,5.3,0.0000,0.0000
5910,0.580,P1: 起始平穩,49.29,21.9,45.7,1.4,0.00,0.151,2.3,0.0000,0.0000
5928,0.598,P1: 起始平穩,49.61,22.1,45.8,1.5,0.00,0.151,3.3,0.0000,0.0000
5951,0.621,P1: 起始平穩,50.45,22.3,45.7,1.6,0.00,0.151,6.3,0.0000,0.0000
5969,0.639,P1: 起始平穩,49.45,22.5,46.3,1.6,0.00,0.151,2.3,0.0000,0.0000
5993,0.663,P1: 起始平穩,50.10,22.6,46.1,1.6,0.00,0.151,6.3,0.0000,0.0000
6012,0.682,P1: 起始平穩,49.01,22.7,46.6,1.5,0.00,0.151,3.3,0.0000,0.0000
6034,0.704,P1: 起始平穩,49.29,22.7,46.4,1.4,0.00,0.151,6.3,0.0000,0.0000
6056,0.726,P1: 起始平穩,48.87,22.7,46.4,1.2,0.00,0.151,6.3,0.0000,0.0000
