Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
4439,0.020,,0.00,0.0,1002.0,0.0,0.00,0.500,0.0,0.0000,0.0000
5434,0.040,P1: 正常環境,11.82,5.5,93.0,0.9,0.00,0.980,7.0,0.0000,0.0000
5549,0.155,P1: 正常環境,18.68,8.0,64.5,1.1,0.00,0.961,11.8,0.0000,0.0000
5581,0.186,P1: 正常環境,38.53,13.8,42.5,0.8,0.00,0.862,12.6,0.0000,0.0000
5605,0.211,P1: 正常環境,41.02,14.3,41.4,0.8,0.00,0.839,12.6,0.0000,0.0000
5631,0.237,P1: 正常環境,43.14,14.6,40.6,0.9,0.00,0.821,11.4,0.0000,0.0000
5653,0.258,P1: 正常環境,47.04,14.8,39.1,1.0,0.00,0.802,8.2,0.0000,0.0000
5674,0.280,P1: 正常環境,49.11,14.9,38.5,1.2,0.00,0.785,9.0,0.0000,0.0000
5697,0.303,P1: 正常環境,49.19,15.0,38.7,1.4,0.00,0.769,11.9,0.0000,0.0000
5717,0.323,P1: 正常環境,51.14,15.0,38.2,1.6,0.00,0.751,8.7,0.0000,0.0000
5741,0.347,P1: 正常環境,53.32,15.1,37.5,1.6,0.00,0.735,7.5,0.0000,0.0000
5765,0.371,P1: 正常環境,54.03,15.2,37.2,1.5,0.00,0.716,9.3,0.0000,0.0000
5790,0.395,P1: 正常環境,54.04,15.2,37.0,1.3,0.00,0.697,10.2,0.0000,0.0000
5810,0.415,P1: 正常環境,54.17,15.2,36.8,1.1,0.00,0.679,10.0,0.0000,0.0000
5827,0.432,P1: 正常環境,56.35,15.2,36.0,1.0,0.00,0.664,6.8,0.0000,0.0000
5847,0.453,P1: 正常環境,56.24,15.3,35.9,0.8,0.00,0.651,9.6,0.0000,0.0000
5867,0.472,P1: 正常環境,57.50,15.3,35.4,0.8,0.00,0.638,7.5,0.0000,0.0000
5885,0.490,P1: 正常環境,59.37,15.3,34.9,0.7,0.00,0.626,6.4,0.0000,0.0000
5903,0.509,P1: 正常環境,60.15,15.3,34.7,0.8,0.00,0.615,7.3,0.0000,0.0000
5921,0.527,P1: 正常環境,60.90,15.3,34.6,0.9,0.00,0.606,7.2,0.0000,0.0000
5940,0.546,P1: 正常環境,60.92,15.4,34.7,1.0,0.00,0.597,8.1,0.0000,0.0000
5959,0.564,P1: 正常環境,60.99,15.4,34.8,1.1,0.00,0.589,8.0,0.0000,0.0000
5976,0.581,P1: 正常環境,61.78,15.4,34.7,1.1,0.00,0.582,6.9,0.0000,0.0000
5994,0.600,P1: 正常環境,62.44,15.4,34.5,1.1,0.00,0.577,6.8,0.0000,0.0000
6013,0.619,P1: 正常環境,62.38,15.4,34.5,1.1,0.00,0.573,7.8,0.0000,0.0000
6030,0.636,P1: 正常環境,63.89,15.4,34.0,0.9,0.00,0.569,5.7,0.0000,0.0000
6049,0.655,P1: 正常環境,63.66,15.4,33.9,0.8,0.00,0.567,7.7,0.0000,0.0000
6066,0.671,P1: 正常環境,65.00,15.4,33.5,0.7,0.00,0.566,5.7,0.0000,0.0000
6083,0.688,P1: 正常環境,65.99,15.4,33.2,0.6,0.00,0.566,5.7,0.0000,0.0000
6103,0.709,P1: 正常環境,64.36,15.4,33.5,0.6,0.00,0.567,9.7,0.0000,0.0000
6119,0.725,P1: 正常環境,65.69,15.4,33.2,0.6,0.00,0.566,5.7,0.0000,0.0000
6136,0.742,P1: 正常環境,65.84,15.4,33.2,0.6,0.00,0.568,6.7,0.0000,0.0000
6156,0.762,P1: 正常環境,64.23,15.4,33.7,0.7,0.00,0.570,9.7,0.0000,0.0000
6175,0.781,P1: 正常環境,63.22,15.4,34.0,0.8,0.00,0.570,8.7,0.0000,0.0000
6191,0.797,P1: 正常環境,64.60,15.4,33.8,0.9,0.00,0.571,5.7,0.0000,0.0000
6211,0.817,P1: 正常環境,63.27,15.4,34.2,0.9,0.00,0.572,9.7,0.0000,0.0000
6231,0.836,P1: 正常環境,61.84,15.4,34.5,0.9,0.00,0.571,9.7,0.0000,0.0000
6248,0.854,P1: 正常環境,62.67,15.4,34.3,0.9,0.00,0.570,6.7,0.0000,0.0000
6268,0.873,P1: 正常環境,61.54,15.4,34.6,0.9,0.00,0.568,9.7,0.0000,0.0000
6287,0.893,P1: 正常環境,60.45,15.4,34.8,0.8,0.00,0.565,9.7,0.0000,0.0000
6307,0.913,P1: 正常環境,59.58,15.4,34.9,0.7,0.00,0.560,9.6,0.0000,0.0000
6327,0.933,P1: 正常環境,58.89,15.4,35.0,0.6,0.00,0.554,9.6,0.0000,0.0000
6345,0.951,P1: 正常環境,60.40,15.4,34.6,0.6,0.00,0.548,6.5,0.0000,0.0000
6364,0.969,P1: 正常環境,60.25,15.4,34.6,0.6,0.00,0.541,8.5,0.0000,0.0000
6380,0.986,P1: 正常環境,61.55,15.4,34.3,0.6,0.00,0.534,6.4,0.0000,0.0000
6397,1.002,P1: 正常環境,63.34,15.4,33.9,0.7,0.00,0.527,5.3,0.0000,0.0000
6414,1.020,P1: 正常環境,63.45,15.5,34.0,0.8,0.00,0.519,7.3,0.0000,0.0000
6430,1.036,P1: 正常環境,65.15,15.5,33.7,0.9,0.00,0.511,5.2,0.0000,0.0000
6447,1.052,P1: 正常環境,65.75,15.5,33.7,1.0,0.00,0.502,6.1,0.0000,0.0000
6463,1.069,P1: 正常環境,67.16,15.5,33.5,1.2,0.00,0.493,5.0,0.0000,0.0000
6483,1.088,P1: 正常環境,65.77,15.5,34.0,1.3,0.00,0.484,8.9,0.0000,0.0000
6499,1.105,P1: 正常環境,65.80,15.5,34.2,1.5,0.00,0.474,6.8,0.0000,0.0000
6522,1.128,P1: 正常環境,65.88,15.5,34.3,1.6,0.00,0.464,6.7,0.0000,0.0000
6548,1.154,P1: 正常環境,66.07,15.5,34.2,1.6,0.00,0.453,6.6,0.0000,0.0000
6565,1.170,P1: 正常環境,67.44,15.5,33.8,1.5,0.00,0.441,5.5,0.0000,0.0000
6581,1.186,P1: 正常環境,68.26,15.5,33.5,1.3,0.00,0.433,5.4,0.0000,0.0000
6596,1.202,P1: 正常環境,68.99,15.5,33.2,1.2,0.00,0.425,5.3,0.0000,0.0000
6612,1.218,P1: 正常環境,69.67,15.5,33.0,1.1,0.00,0.418,5.2,0.0000,0.0000
6627,1.232,P1: 正常環境,71.17,15.6,32.5,0.9,0.00,0.411,4.2,0.0000,0.0000
6643,1.249,P1: 正常環境,72.41,15.6,32.2,0.8,0.00,0.406,4.1,0.0000,0.0000
6658,1.264,P1: 正常環境,73.65,15.6,31.9,0.7,0.00,0.401,4.1,0.0000,0.0000
6676,1.281,P1: 正常環境,72.47,15.6,32.0,0.6,0.00,0.397,7.0,0.0000,0.0000
6692,1.297,P1: 正常環境,72.05,15.6,31.9,0.4,0.00,0.392,6.0,0.0000,0.0000
6709,1.315,P1: 正常環境,70.51,15.6,32.1,0.3,0.00,0.389,7.9,0.0000,0.0000
6725,1.331,P1: 正常環境,70.47,15.6,32.0,0.3,0.00,0.386,5.9,0.0000,0.0000
6740,1.345,P1: 正常環境,71.24,15.6,31.9,0.3,0.00,0.384,4.9,0.0000,0.0000
6756,1.362,P1: 正常環境,70.52,15.6,32.1,0.3,0.00,0.382,6.8,0.0000,0.0000
6770,1.376,P1: 正常環境,72.33,15.6,31.9,0.5,0.00,0.380,3.8,0.0000,0.0000
6788,1.393,P1: 正常環境,71.01,15.6,32.3,0.6,0.00,0.379,7.8,0.0000,0.0000
6804,1.410,P1: 正常環境,70.21,15.6,32.6,0.7,0.00,0.377,6.8,0.0000,0.0000
6819,1.425,P1: 正常環境,71.15,15.6,32.5,0.9,0.00,0.375,4.8,0.0000,0.0000
6836,1.442,P1: 正常環境,70.48,15.6,32.8,1.0,0.00,0.373,6.7,0.0000,0.0000
6850,1.456,P1: 正常環境,72.42,15.6,32.5,1.1,0.00,0.370,3.7,0.0000,0.0000
6867,1.473,P1: 正常環境,71.64,15.6,32.8,1.2,0.00,0.368,6.7,0.0000,0.0000
6883,1.489,P1: 正常環境,70.86,15.6,33.1,1.4,0.00,0.364,6.7,0.0000,0.0000
6899,1.505,P1: 正常環境,70.97,15.6,33.2,1.5,0.00,0.360,5.6,0.0000,0.0000
6914,1.520,P1: 正常環境,71.89,15.6,33.1,1.6,0.00,0.356,4.6,0.0000,0.0000
6929,1.535,P1: 正常環境,72.68,15.6,33.0,1.6,0.00,0.351,4.6,0.0000,0.0000
6946,1.551,P1: 正常環境,71.95,15.6,33.1,1.6,0.00,0.346,6.5,0.0000,0.0000
6960,1.565,P1: 正常環境,73.94,15.6,32.7,1.5,0.00,0.339,3.5,0.0000,0.0000
