Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
11936,0.000,,120.00,2.0,3.2,0.0,0.00,0.200,0.0,0.0000,0.0000
13461,0.020,P1: 天堂,113.54,2.1,4.6,0.7,0.00,0.200,3.5,0.0000,0.0000
13572,0.040,P1: 天堂,107.75,2.3,4.8,0.8,0.00,0.200,3.9,0.0000,0.0000
13628,0.193,P1: 天堂,89.43,3.0,5.1,0.6,0.00,0.200,3.4,0.0000,0.0000
13684,0.249,P1: 天堂,87.41,3.1,5.5,0.9,0.00,0.200,3.5,0.0000,0.0000
13758,0.307,P1: 天堂,86.35,3.3,5.8,1.2,0.00,0.200,3.3,0.0000,0.0000
13813,0.379,P1: 天堂,85.75,3.4,5.7,0.9,0.00,0.200,3.2,0.0000,0.0000
13871,0.437,P1: 天堂,84.77,3.5,5.7,0.6,0.00,0.200,4.0,0.0000,0.0000
13928,0.493,P1: 天堂,84.02,3.5,5.7,0.6,0.00,0.200,3.9,0.0000,0.0000
13985,0.550,P1: 天堂,84.16,3.6,5.8,0.8,0.00,0.200,3.5,0.0000,0.0000
14040,0.604,P1: 天堂,84.61,3.6,5.8,0.8,0.00,0.200,3.2,0.0000,0.0000
14094,0.660,P1: 天堂,84.11,3.7,5.7,0.5,0.00,0.200,3.7,0.0000,0.0000
14148,0.714,P1: 天堂,83.71,3.7,5.7,0.4,0.00,0.200,4.0,0.0000,0.0000
14201,0.768,P1: 天堂,83.58,3.7,5.8,0.6,0.00,0.200,3.8,0.0000,0.0000
14264,0.830,P1: 天堂,83.29,3.7,5.9,0.7,0.00,0.200,3.9,0.0000,0.0000
14317,0.883,P1: 天堂,83.51,3.7,5.7,0.6,0.00,0.200,3.2,0.0000,0.0000
14384,0.938,P1: 天堂,84.29,3.8,5.6,0.4,0.00,0.200,3.5,0.0000,0.0000
14441,1.007,P1: 天堂,83.86,3.8,5.9,0.6,0.00,0.200,3.9,0.0000,0.0000
14492,1.057,P1: 天堂,84.70,3.8,6.0,0.9,0.00,0.200,3.0,0.0000,0.0000
14554,1.120,P1: 天堂,85.49,3.8,6.2,1.2,0.00,0.200,3.1,0.0000,0.0000
14606,1.172,P1: 天堂,85.76,3.8,6.0,1.0,0.00,0.200,3.1,0.0000,0.0000
14656,1.223,P1: 天堂,85.54,3.8,5.8,0.7,0.00,0.200,3.1,0.0000,0.0000
14706,1.273,P1: 天堂,85.12,3.8,5.7,0.4,0.00,0.200,3.7,0.0000,0.0000
14759,1.325,P1: 天堂,85.46,3.8,5.4,0.2,0.00,0.200,3.1,0.0000,0.0000
14810,1.376,P1: 天堂,85.15,3.8,5.7,0.4,0.00,0.200,3.6,0.0000,0.0000
14863,1.428,P1: 天堂,85.83,3.8,5.8,0.7,0.00,0.200,3.0,0.0000,0.0000
14923,1.486,P1: 天堂,85.13,3.8,6.2,1.1,0.00,0.200,3.2,0.0000,0.0000
14979,1.544,P1: 天堂,85.07,3.8,6.3,1.2,0.00,0.200,3.6,0.0000,0.0000
15037,1.601,P1: 天堂,84.22,3.8,6.0,0.8,0.00,0.200,3.5,0.0000,0.0000
15090,1.656,P1: 天堂,84.69,3.8,5.7,0.5,0.00,0.200,3.1,0.0000,0.0000
15157,1.709,P1: 天堂,85.15,3.8,5.6,0.4,0.00,0.200,3.3,0.0000,0.0000
15212,1.777,P1: 天堂,84.64,3.8,5.8,0.6,0.00,0.200,3.4,0.0000,0.0000
15273,1.839,P1: 天堂,83.99,3.8,6.0,0.7,0.00,0.200,3.9,0.0000,0.0000
15335,1.899,P1: 天堂,84.14,3.8,6.1,0.9,0.00,0.200,3.6,0.0000,0.0000
15402,1.963,P1: 天堂,84.15,3.8,6.1,0.9,0.00,0.200,3.7,0.0000,0.0000
15471,2.023,P1: 天堂,84.35,3.8,5.8,0.7,0.00,0.200,3.3,0.0000,0.0000
15527,2.092,P1: 天堂,83.88,3.8,5.5,0.3,0.00,0.200,3.3,0.0000,0.0000
15584,2.149,P1: 天堂,84.22,3.8,5.6,0.3,0.00,0.200,3.6,0.0000,0.0000
