Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
4685,0.020,,0.00,0.0,1002.0,0.0,0.00,0.500,0.0,0.0000,0.0000
5746,0.040,P1: 極致5G,13.10,2.9,82.2,0.9,0.00,0.960,5.5,0.0000,0.0000
5868,0.162,P1: 極致5G,23.55,3.5,49.0,1.1,0.00,0.920,5.8,0.0000,0.0000
5889,0.183,P1: 極致5G,57.48,4.8,25.0,0.7,0.00,0.677,5.6,0.0000,0.0000
5907,0.200,P1: 極致5G,59.51,5.0,24.5,0.7,0.00,0.634,6.4,0.0000,0.0000
5925,0.218,P1: 極致5G,61.01,5.1,24.3,0.8,0.00,0.599,6.2,0.0000,0.0000
5941,0.234,P1: 極致5G,63.32,5.1,23.8,0.9,0.00,0.563,5.0,0.0000,0.0000
5958,0.251,P1: 極致5G,65.20,5.2,23.6,1.0,0.00,0.531,4.8,0.0000,0.0000
5972,0.266,P1: 極致5G,69.19,5.3,22.9,1.2,0.00,0.497,2.7,0.0000,0.0000
5987,0.281,P1: 極致5G,71.26,5.3,22.6,1.3,0.00,0.469,3.5,0.0000,0.0000
6001,0.295,P1: 極致5G,74.43,5.4,22.2,1.4,0.00,0.438,2.3,0.0000,0.0000
6019,0.313,P1: 極致5G,73.70,5.4,22.5,1.5,0.00,0.410,6.2,0.0000,0.0000
6036,0.330,P1: 極致5G,73.87,5.4,22.6,1.6,0.00,0.375,5.1,0.0000,0.0000
6053,0.347,P1: 極致5G,73.32,5.5,22.7,1.6,0.00,0.341,5.9,0.0000,0.0000
6069,0.363,P1: 極致5G,74.88,5.5,22.4,1.5,0.00,0.306,3.7,0.0000,0.0000
6088,0.382,P1: 極致5G,75.29,5.6,22.2,1.4,0.00,0.275,4.5,0.0000,0.0000
6103,0.396,P1: 極致5G,80.20,5.6,21.3,1.2,0.00,0.236,1.4,0.0000,0.0000
6121,0.415,P1: 極致5G,79.38,5.6,21.3,1.1,0.00,0.207,5.2,0.0000,0.0000
6135,0.429,P1: 極致5G,82.25,5.7,20.8,1.0,0.00,0.170,2.0,0.0000,0.0000
6149,0.442,P1: 極致5G,83.17,5.7,20.6,0.9,0.00,0.150,2.9,0.0000,0.0000
6168,0.461,P1: 極致5G,83.12,5.7,20.6,0.8,0.00,0.150,3.8,0.0000,0.0000
6182,0.476,P1: 極致5G,85.90,5.8,20.1,0.7,0.00,0.150,1.8,0.0000,0.0000
6197,0.490,P1: 極致5G,89.20,5.8,19.7,0.7,0.00,0.150,0.8,0.0000,0.0000
6213,0.506,P1: 極致5G,89.34,5.8,19.8,0.8,0.00,0.150,2.8,0.0000,0.0000
6228,0.521,P1: 極致5G,90.78,5.8,19.7,0.9,0.00,0.150,1.8,0.0000,0.0000
6240,0.534,P1: 極致5G,93.47,5.8,19.4,0.9,0.00,0.150,0.8,0.0000,0.0000
6252,0.546,P1: 極致5G,95.47,5.8,19.3,1.0,0.00,0.150,0.8,0.0000,0.0000
6266,0.560,P1: 極致5G,97.11,5.8,19.2,1.1,0.00,0.150,0.8,0.0000,0.0000
6285,0.579,P1: 極致5G,94.40,5.8,19.5,1.1,0.00,0.150,4.8,0.0000,0.0000
6302,0.596,P1: 極致5G,92.44,5.8,19.8,1.1,0.00,0.150,3.8,0.0000,0.0000
6316,0.609,P1: 極致5G,95.21,5.8,19.4,1.1,0.00,0.150,0.8,0.0000,0.0000
6331,0.625,P1: 極致5G,94.57,5.8,19.4,1.0,0.00,0.150,2.8,0.0000,0.0000
6348,0.641,P1: 極致5G,93.95,5.8,19.4,0.9,0.00,0.150,2.8,0.0000,0.0000
6365,0.658,P1: 極致5G,92.24,5.8,19.5,0.8,0.00,0.153,3.8,0.0000,0.0000
6381,0.675,P1: 極致5G,89.74,5.8,19.7,0.7,0.00,0.161,4.8,0.0000,0.0000
6395,0.688,P1: 極致5G,91.10,5.8,19.4,0.6,0.00,0.174,1.8,0.0000,0.0000
6413,0.706,P1: 極致5G,89.17,5.8,19.6,0.6,0.00,0.189,4.9,0.0000,0.0000
6429,0.722,P1: 極致5G,89.08,5.8,19.6,0.6,0.00,0.210,2.9,0.0000,0.0000
6443,0.737,P1: 極致5G,91.68,5.8,19.3,0.6,0.00,0.234,1.1,0.0000,0.0000
6459,0.753,P1: 極致5G,93.51,5.8,19.2,0.7,0.00,0.261,1.2,0.0000,0.0000
6479,0.772,P1: 極致5G,90.51,5.8,19.6,0.7,0.00,0.290,5.3,0.0000,0.0000
6495,0.789,P1: 極致5G,90.90,5.8,19.6,0.8,0.00,0.321,2.4,0.0000,0.0000
6511,0.805,P1: 極致5G,89.79,5.8,19.8,0.9,0.00,0.353,3.6,0.0000,0.0000
6529,0.823,P1: 極致5G,87.81,5.7,20.0,0.9,0.00,0.321,4.8,0.0000,0.0000
6543,0.837,P1: 極致5G,89.90,5.7,19.8,0.9,0.00,0.353,1.6,0.0000,0.0000
6560,0.854,P1: 極致5G,88.12,5.7,20.0,0.9,0.00,0.383,4.8,0.0000,0.0000
6579,0.872,P1: 極致5G,85.33,5.7,20.3,0.9,0.00,0.349,5.9,0.0000,0.0000
6596,0.890,P1: 極致5G,84.90,5.7,20.3,0.8,0.00,0.312,3.7,0.0000,0.0000
6615,0.909,P1: 極致5G,82.86,5.7,20.5,0.7,0.00,0.278,5.6,0.0000,0.0000
6631,0.925,P1: 極致5G,83.29,5.7,20.3,0.6,0.00,0.239,3.4,0.0000,0.0000
6646,0.939,P1: 極致5G,86.57,5.7,19.8,0.6,0.00,0.254,1.2,0.0000,0.0000
6659,0.953,P1: 極致5G,88.89,5.7,19.5,0.6,0.00,0.263,1.3,0.0000,0.0000
6676,0.969,P1: 極致5G,87.63,5.7,19.7,0.6,0.00,0.269,4.3,0.0000,0.0000
6688,0.982,P1: 極致5G,89.99,5.7,19.5,0.6,0.00,0.270,1.3,0.0000,0.0000
6702,0.996,P1: 極致5G,90.42,5.7,19.5,0.7,0.00,0.266,2.3,0.0000,0.0000
6716,1.010,P1: 極致5G,89.82,5.7,19.6,0.8,0.00,0.259,3.3,0.0000,0.0000
6732,1.026,P1: 極致5G,87.64,5.7,20.0,0.9,0.00,0.248,5.3,0.0000,0.0000
6748,1.042,P1: 極致5G,85.58,5.7,20.4,1.0,0.00,0.216,5.2,0.0000,0.0000
6762,1.056,P1: 極致5G,87.14,5.7,20.3,1.1,0.00,0.184,2.1,0.0000,0.0000
6777,1.071,P1: 極致5G,85.62,5.8,20.6,1.2,0.00,0.156,4.9,0.0000,0.0000
7208,1.404,P1: 極致5G,87.47,5.8,20.6,1.3,0.00,0.150,1.8,0.0000,0.0000
7224,1.420,P1: 極致5G,76.83,5.8,21.7,0.8,0.00,0.150,4.8,0.0000,0.0000
7241,1.437,P1: 極致5G,76.77,5.8,21.8,0.9,0.00,0.150,4.8,0.0000,0.0000
7255,1.451,P1: 極致5G,77.70,5.8,21.8,1.0,0.00,0.150,3.8,0.0000,0.0000
7268,1.464,P1: 極致5G,80.59,5.8,21.4,1.2,0.00,0.150,1.8,0.0000,0.0000
7283,1.479,P1: 極致5G,80.10,5.8,21.6,1.3,0.00,0.150,4.8,0.0000,0.0000
7298,1.494,P1: 極致5G,79.59,5.8,21.8,1.4,0.00,0.150,4.8,0.0000,0.0000
7313,1.509,P1: 極致5G,79.14,5.8,22.0,1.5,0.00,0.150,4.8,0.0000,0.0000
7327,1.523,P1: 極致5G,79.65,5.8,22.0,1.6,0.00,0.150,3.8,0.0000,0.0000
7338,1.534,P1: 極致5G,83.65,5.8,21.4,1.6,0.00,0.150,0.8,0.0000,0.0000
7351,1.547,P1: 極致5G,85.24,5.8,21.2,1.6,0.00,0.150,1.8,0.0000,0.0000
7363,1.559,P1: 極致5G,86.90,5.8,20.9,1.5,0.00,0.150,1.8,0.0000,0.0000
7374,1.570,P1: 極致5G,89.52,5.8,20.5,1.4,0.00,0.150,0.8,0.0000,0.0000
7389,1.586,P1: 極致5G,88.15,5.8,20.5,1.3,0.00,0.150,4.8,0.0000,0.0000
7404,1.601,P1: 極致5G,86.44,5.8,20.6,1.2,0.00,0.150,4.8,0.0000,0.0000
7418,1.614,P1: 極致5G,86.96,5.8,20.4,1.1,0.00,0.150,2.8,0.0000,0.0000
7430,1.626,P1: 極致5G,88.53,5.8,20.1,1.0,0.00,0.150,1.8,0.0000,0.0000
7441,1.637,P1: 極致5G,90.94,5.8,19.7,0.9,0.00,0.150,0.8,0.0000,0.0000
7456,1.652,P1: 極致5G,89.43,5.8,19.8,0.8,0.00,0.150,4.8,0.0000,0.0000
7470,1.666,P1: 極致5G,89.55,5.8,19.7,0.7,0.00,0.150,2.8,0.0000,0.0000
7485,1.682,P1: 極致5G,87.86,5.8,19.9,0.6,0.00,0.150,4.8,0.0000,0.0000
7497,1.693,P1: 極致5G,91.00,5.8,19.4,0.6,0.00,0.150,0.8,0.0000,0.0000
7511,1.707,P1: 極致5G,90.12,5.8,19.5,0.6,0.00,0.150,3.8,0.0000,0.0000
7524,1.720,P1: 極致5G,90.13,5.8,19.5,0.6,0.00,0.150,2.8,0.0000,0.0000
7538,1.734,P1: 極致5G,89.23,5.8,19.7,0.6,0.00,0.150,3.8,0.0000,0.0000
7553,1.749,P1: 極致5G,87.55,5.8,19.9,0.6,0.00,0.150,4.8,0.0000,0.0000
7568,1.765,P1: 極致5G,85.98,5.8,20.2,0.7,0.00,0.150,4.8,0.0000,0.0000
7584,1.780,P1: 極致5G,84.64,5.8,20.5,0.8,0.00,0.150,4.8,0.0000,0.0000
7597,1.793,P1: 極致5G,85.42,5.8,20.4,0.9,0.00,0.150,2.8,0.0000,0.0000
7610,1.806,P1: 極致5G,86.01,5.8,20.4,0.9,0.00,0.150,2.8,0.0000,0.0000
7625,1.822,P1: 極致5G,84.81,5.8,20.6,0.9,0.00,0.150,4.8,0.0000,0.0000
7641,1.837,P1: 極致5G,83.62,5.8,20.7,0.9,0.00,0.150,4.8,0.0000,0.0000
7655,1.852,P1: 極致5G,83.49,5.8,20.8,0.9,0.00,0.150,3.8,0.0000,0.0000
7672,1.868,P1: 極致5G,82.55,5.8,20.9,1.0,0.00,0.150,4.8,0.0000,0.0000
7686,1.882,P1: 極致5G,82.58,5.8,21.0,1.0,0.00,0.150,3.8,0.0000,0.0000
7700,1.896,P1: 極致5G,82.60,5.8,21.1,1.1,0.00,0.150,3.8,0.0000,0.0000
7711,1.908,P1: 極致5G,86.19,5.8,20.6,1.2,0.00,0.150,0.8,0.0000,0.0000
7724,1.920,P1: 極致5G,86.63,5.8,20.6,1.2,0.00,0.150,2.8,0.0000,0.0000
7737,1.934,P1: 極致5G,87.07,5.8,20.6,1.3,0.00,0.150,2.8,0.0000,0.0000
7749,1.945,P1: 極致5G,89.89,5.8,20.3,1.3,0.00,0.150,0.8,0.0000,0.0000
7764,1.961,P1: 極致5G,88.47,5.8,20.5,1.3,0.00,0.150,4.8,0.0000,0.0000
7777,1.974,P1: 極致5G,88.72,5.8,20.4,1.3,0.00,0.150,2.8,0.0000,0.0000
7789,1.985,P1: 極致5G,90.01,5.8,20.2,1.2,0.00,0.150,1.8,0.0000,0.0000
7804,2.000,P1: 極致5G,88.49,5.8,20.3,1.2,0.00,0.150,4.8,0.0000,0.0000
7817,2.013,P1: 極致5G,89.97,5.8,20.0,1.1,0.00,0.150,1.8,0.0000,0.0000
7829,2.025,P1: 極致5G,91.07,5.8,19.8,1.0,0.00,0.180,1.8,0.0000,0.0000
7842,2.038,P1: 極致5G,90.83,5.8,19.7,0.9,0.00,0.212,2.9,0.0000,0.0000
7857,2.054,P1: 極致5G,90.47,5.8,19.7,0.8,0.00,0.244,3.1,0.0000,0.0000
7874,2.070,P1: 極致5G,88.07,5.8,19.8,0.7,0.00,0.277,5.2,0.0000,0.0000
7890,2.087,P1: 極致5G,85.80,5.8,20.0,0.5,0.00,0.310,5.4,0.0000,0.0000
7905,2.102,P1: 極致5G,85.55,5.8,19.9,0.4,0.00,0.341,3.5,0.0000,0.0000
7918,2.114,P1: 極致5G,87.51,5.8,19.5,0.3,0.00,0.370,1.7,0.0000,0.0000
7931,2.127,P1: 極致5G,87.72,5.7,19.4,0.3,0.00,0.397,2.9,0.0000,0.0000
7944,2.141,P1: 極致5G,88.90,5.7,19.2,0.3,0.00,0.422,2.0,0.0000,0.0000
7960,2.156,P1: 極致5G,88.71,5.7,19.3,0.3,0.00,0.444,3.1,0.0000,0.0000
7978,2.174,P1: 極致5G,86.62,5.7,19.6,0.4,0.00,0.461,5.2,0.0000,0.0000
7995,2.191,P1: 極致5G,84.40,5.6,20.0,0.6,0.00,0.425,5.3,0.0000,0.0000
8010,2.207,P1: 極致5G,83.74,5.6,20.3,0.7,0.00,0.390,4.1,0.0000,0.0000
8027,2.223,P1: 極致5G,81.79,5.6,20.7,0.8,0.00,0.360,6.0,0.0000,0.0000
8043,2.239,P1: 極致5G,80.14,5.6,21.0,1.0,0.00,0.327,5.8,0.0000,0.0000
8057,2.254,P1: 極致5G,80.66,5.6,21.1,1.1,0.00,0.294,3.6,0.0000,0.0000
8069,2.266,P1: 極致5G,83.46,5.6,20.8,1.1,0.00,0.266,1.5,0.0000,0.0000
8083,2.279,P1: 極致5G,84.63,5.7,20.7,1.2,0.00,0.242,2.3,0.0000,0.0000
8095,2.291,P1: 極致5G,87.19,5.7,20.4,1.3,0.00,0.215,1.2,0.0000,0.0000
8108,2.305,P1: 極致5G,88.21,5.7,20.3,1.3,0.00,0.190,2.1,0.0000,0.0000
8124,2.320,P1: 極致5G,86.60,5.7,20.6,1.3,0.00,0.164,5.0,0.0000,0.0000
8135,2.331,P1: 極致5G,89.87,5.7,20.1,1.3,0.00,0.150,0.8,0.0000,0.0000
8148,2.345,P1: 極致5G,89.91,5.8,20.1,1.2,0.00,0.150,2.8,0.0000,0.0000
8164,2.360,P1: 極致5G,88.23,5.8,20.3,1.2,0.00,0.150,4.8,0.0000,0.0000
8176,2.372,P1: 極致5G,91.31,5.8,19.8,1.1,0.00,0.150,0.8,0.0000,0.0000
8191,2.387,P1: 極致5G,89.63,5.8,20.0,1.0,0.00,0.150,4.8,0.0000,0.0000
