Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
4294,0.020,,0.00,0.0,1002.0,0.0,0.00,0.500,0.0,0.0000,0.0000
5254,0.040,P1: 起始平穩,14.70,2.3,73.2,0.9,0.00,0.970,4.0,0.0000,0.0000
5309,0.095,P1: 起始平穩,22.64,2.2,49.4,1.1,0.00,0.940,8.8,0.0000,0.0000
5337,0.123,P1: 起始平穩,36.69,2.2,32.5,1.1,0.00,0.858,9.5,0.0000,0.0000
5356,0.142,P1: 起始平穩,43.78,2.2,28.0,0.9,0.00,0.816,6.9,0.0000,0.0000
5377,0.163,P1: 起始平穩,47.15,2.2,26.3,0.8,0.00,0.787,7.5,0.0000,0.0000
5402,0.188,P1: 起始平穩,49.59,2.3,25.2,0.7,0.00,0.756,8.3,0.0000,0.0000
5444,0.230,P1: 起始平穩,50.68,2.4,24.8,0.8,0.00,0.717,10.0,0.0000,0.0000
5471,0.257,P1: 起始平穩,55.98,2.5,23.3,1.0,0.00,0.655,6.7,0.0000,0.0000
5497,0.283,P1: 起始平穩,56.20,2.5,23.5,1.2,0.00,0.614,9.2,0.0000,0.0000
5521,0.307,P1: 起始平穩,58.35,2.6,23.2,1.4,0.00,0.575,6.9,0.0000,0.0000
5548,0.334,P1: 起始平穩,58.50,2.7,23.4,1.6,0.00,0.539,8.6,0.0000,0.0000
5572,0.358,P1: 起始平穩,58.86,2.8,23.3,1.6,0.00,0.500,8.3,0.0000,0.0000
5593,0.379,P1: 起始平穩,62.38,2.8,22.3,1.4,0.00,0.463,5.0,0.0000,0.0000
5615,0.401,P1: 起始平穩,63.16,2.9,22.0,1.3,0.00,0.431,6.7,0.0000,0.0000
5635,0.421,P1: 起始平穩,67.36,3.0,20.9,1.1,0.00,0.399,3.4,0.0000,0.0000
5657,0.443,P1: 起始平穩,68.56,3.0,20.5,0.9,0.00,0.369,5.2,0.0000,0.0000
5679,0.465,P1: 起始平穩,71.09,3.1,20.0,0.8,0.00,0.336,4.0,0.0000,0.0000
5701,0.487,P1: 起始平穩,71.14,3.2,20.0,0.7,0.00,0.302,5.7,0.0000,0.0000
5719,0.505,P1: 起始平穩,75.40,3.2,19.3,0.8,0.00,0.303,2.4,0.0000,0.0000
5741,0.527,P1: 起始平穩,74.15,3.3,19.6,0.8,0.00,0.303,6.4,0.0000,0.0000
5760,0.546,P1: 起始平穩,77.88,3.3,19.1,1.0,0.00,0.303,2.4,0.0000,0.0000
5782,0.569,P1: 起始平穩,76.11,3.3,19.5,1.1,0.00,0.303,6.4,0.0000,0.0000
5803,0.589,P1: 起始平穩,76.57,3.3,19.5,1.1,0.00,0.303,4.4,0.0000,0.0000
5823,0.609,P1: 起始平穩,78.14,3.4,19.3,1.1,0.00,0.303,3.4,0.0000,0.0000
5843,0.629,P1: 起始平穩,78.18,3.4,19.2,1.0,0.00,0.303,4.4,0.0000,0.0000
5862,0.648,P1: 起始平穩,80.95,3.4,18.6,0.9,0.00,0.303,2.4,0.0000,0.0000
5886,0.672,P1: 起始平穩,78.72,3.4,18.8,0.7,0.00,0.304,6.4,0.0000,0.0000
5907,0.693,P1: 起始平穩,80.09,3.4,18.5,0.6,0.00,0.304,3.4,0.0000,0.0000
5926,0.712,P1: 起始平穩,81.00,3.4,18.3,0.6,0.00,0.304,3.4,0.0000,0.0000
5950,0.736,P1: 起始平穩,78.65,3.4,18.7,0.6,0.00,0.304,6.4,0.0000,0.0000
5969,0.755,P1: 起始平穩,81.61,3.4,18.3,0.7,0.00,0.304,2.4,0.0000,0.0000
5991,0.777,P1: 起始平穩,81.02,3.4,18.5,0.8,0.00,0.305,4.4,0.0000,0.0000
6014,0.800,P1: 起始平穩,78.37,3.4,19.0,0.9,0.00,0.305,6.4,0.0000,0.0000
6035,0.821,P1: 起始平穩,78.36,3.4,19.1,0.9,0.00,0.305,4.4,0.0000,0.0000
6054,0.840,P1: 起始平穩,79.59,3.4,18.9,0.9,0.00,0.305,3.4,0.0000,0.0000
6073,0.859,P1: 起始平穩,80.53,3.4,18.7,0.9,0.00,0.305,3.4,0.0000,0.0000
6097,0.883,P1: 起始平穩,78.27,3.4,19.0,0.9,0.00,0.306,6.4,0.0000,0.0000
6116,0.902,P1: 起始平穩,81.37,3.4,18.4,0.8,0.00,0.306,2.4,0.0000,0.0000
6135,0.921,P1: 起始平穩,83.29,3.4,18.1,0.7,0.00,0.306,2.4,0.0000,0.0000
6158,0.944,P1: 起始平穩,81.41,3.4,18.3,0.6,0.00,0.306,5.4,0.0000,0.0000
6181,0.967,P1: 起始平穩,78.63,3.4,18.7,0.6,0.00,0.306,6.4,0.0000,0.0000
6204,0.990,P1: 起始平穩,76.37,3.4,19.1,0.6,0.00,0.307,6.5,0.0000,0.0000
6226,1.012,P1: 起始平穩,75.58,3.4,19.4,0.7,0.00,0.307,5.5,0.0000,0.0000
6245,1.032,P1: 起始平穩,78.99,3.4,18.9,0.9,0.00,0.307,2.5,0.0000,0.0000
6267,1.053,P1: 起始平穩,77.86,3.4,19.2,1.0,0.00,0.307,5.5,0.0000,0.0000
6290,1.076,P1: 起始平穩,75.85,3.4,19.8,1.2,0.00,0.274,6.5,0.0000,0.0000
6313,1.099,P1: 起始平穩,76.66,3.4,19.8,1.4,0.00,0.240,4.2,0.0000,0.0000
