Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
4491,0.020,,0.00,0.0,1002.0,0.0,0.00,0.500,0.0,0.0000,0.0000
5489,0.040,P1: 正常環境 (天堂),12.22,2.4,87.1,0.9,0.00,0.980,6.5,0.0000,0.0000
5577,0.129,P1: 正常環境 (天堂),23.70,2.6,47.8,1.1,0.00,0.961,4.9,0.0000,0.0000
5673,0.225,P1: 正常環境 (天堂),46.20,2.9,27.4,0.9,0.00,0.877,7.8,0.0000,0.0000
5699,0.250,P1: 正常環境 (天堂),56.95,3.1,23.6,1.0,0.00,0.793,7.4,0.0000,0.0000
5719,0.271,P1: 正常環境 (天堂),58.82,3.1,23.3,1.2,0.00,0.772,7.0,0.0000,0.0000
5738,0.289,P1: 正常環境 (天堂),60.99,3.1,22.9,1.3,0.00,0.754,5.9,0.0000,0.0000
5757,0.309,P1: 正常環境 (天堂),61.18,3.2,23.0,1.5,0.00,0.738,7.8,0.0000,0.0000
5775,0.327,P1: 正常環境 (天堂),63.01,3.2,22.7,1.6,0.00,0.720,5.7,0.0000,0.0000
5792,0.343,P1: 正常環境 (天堂),65.34,3.2,22.1,1.6,0.00,0.704,4.6,0.0000,0.0000
5808,0.359,P1: 正常環境 (天堂),68.28,3.2,21.4,1.5,0.00,0.689,3.5,0.0000,0.0000
5829,0.380,P1: 正常環境 (天堂),68.19,3.2,21.3,1.4,0.00,0.674,6.4,0.0000,0.0000
5847,0.399,P1: 正常環境 (天堂),69.10,3.3,21.0,1.2,0.00,0.656,5.4,0.0000,0.0000
5867,0.419,P1: 正常環境 (天堂),68.25,3.3,21.0,1.1,0.00,0.640,7.3,0.0000,0.0000
5885,0.436,P1: 正常環境 (天堂),70.34,3.3,20.5,0.9,0.00,0.623,4.2,0.0000,0.0000
5907,0.458,P1: 正常環境 (天堂),69.45,3.3,20.6,0.8,0.00,0.609,7.1,0.0000,0.0000
5925,0.476,P1: 正常環境 (天堂),71.73,3.3,20.0,0.7,0.00,0.593,4.0,0.0000,0.0000
5945,0.496,P1: 正常環境 (天堂),72.29,3.4,19.9,0.7,0.00,0.592,5.0,0.0000,0.0000
5966,0.517,P1: 正常環境 (天堂),71.03,3.4,20.3,0.8,0.00,0.579,7.0,0.0000,0.0000
5987,0.538,P1: 正常環境 (天堂),70.02,3.4,20.6,0.9,0.00,0.567,6.9,0.0000,0.0000
6004,0.556,P1: 正常環境 (天堂),72.31,3.4,20.3,1.0,0.00,0.555,3.8,0.0000,0.0000
6023,0.574,P1: 正常環境 (天堂),73.99,3.4,20.0,1.1,0.00,0.547,3.8,0.0000,0.0000
6040,0.591,P1: 正常環境 (天堂),76.72,3.4,19.6,1.1,0.00,0.551,2.7,0.0000,0.0000
6057,0.608,P1: 正常環境 (天堂),78.81,3.4,19.2,1.1,0.00,0.555,2.8,0.0000,0.0000
6075,0.627,P1: 正常環境 (天堂),79.41,3.4,19.0,1.0,0.00,0.561,3.8,0.0000,0.0000
6096,0.647,P1: 正常環境 (天堂),77.96,3.4,19.1,0.9,0.00,0.567,5.8,0.0000,0.0000
6118,0.670,P1: 正常環境 (天堂),76.60,3.4,19.2,0.8,0.00,0.575,5.8,0.0000,0.0000
6136,0.687,P1: 正常環境 (天堂),79.17,3.4,18.7,0.6,0.00,0.584,2.9,0.0000,0.0000
6156,0.708,P1: 正常環境 (天堂),77.75,3.4,18.9,0.6,0.00,0.593,5.9,0.0000,0.0000
6174,0.725,P1: 正常環境 (天堂),79.75,3.4,18.5,0.6,0.00,0.603,3.0,0.0000,0.0000
6193,0.744,P1: 正常環境 (天堂),79.95,3.4,18.5,0.6,0.00,0.613,4.0,0.0000,0.0000
6212,0.764,P1: 正常環境 (天堂),80.07,3.4,18.6,0.7,0.00,0.624,4.1,0.0000,0.0000
6231,0.783,P1: 正常環境 (天堂),80.11,3.4,18.7,0.8,0.00,0.634,4.1,0.0000,0.0000
6253,0.804,P1: 正常環境 (天堂),78.19,3.4,19.1,0.9,0.00,0.644,6.2,0.0000,0.0000
6272,0.823,P1: 正常環境 (天堂),78.47,3.4,19.1,0.9,0.00,0.654,4.2,0.0000,0.0000
6293,0.844,P1: 正常環境 (天堂),76.75,3.4,19.3,0.9,0.00,0.663,6.3,0.0000,0.0000
6314,0.865,P1: 正常環境 (天堂),75.14,3.4,19.6,0.9,0.00,0.671,6.3,0.0000,0.0000
6339,0.890,P1: 正常環境 (天堂),73.78,3.4,19.8,0.8,0.00,0.679,6.4,0.0000,0.0000
6358,0.909,P1: 正常環境 (天堂),74.83,3.3,19.4,0.7,0.00,0.685,4.4,0.0000,0.0000
6378,0.929,P1: 正常環境 (天堂),74.46,3.3,19.4,0.6,0.00,0.689,5.4,0.0000,0.0000
6400,0.952,P1: 正常環境 (天堂),72.42,3.3,19.7,0.6,0.00,0.693,7.4,0.0000,0.0000
6421,0.972,P1: 正常環境 (天堂),72.43,3.3,19.7,0.6,0.00,0.696,5.5,0.0000,0.0000
6442,0.993,P1: 正常環境 (天堂),71.52,3.3,19.9,0.6,0.00,0.697,6.5,0.0000,0.0000
6462,1.013,P1: 正常環境 (天堂),72.75,3.3,19.8,0.8,0.00,0.698,4.5,0.0000,0.0000
6481,1.032,P1: 正常環境 (天堂),74.91,3.3,19.5,0.9,0.00,0.698,3.5,0.0000,0.0000
6503,1.055,P1: 正常環境 (天堂),73.62,3.3,19.9,1.0,0.00,0.697,6.5,0.0000,0.0000
6526,1.077,P1: 正常環境 (天堂),71.53,3.3,20.5,1.2,0.00,0.679,7.5,0.0000,0.0000
6550,1.101,P1: 正常環境 (天堂),69.93,3.3,21.0,1.4,0.00,0.660,7.4,0.0000,0.0000
6570,1.121,P1: 正常環境 (天堂),70.66,3.3,21.0,1.6,0.00,0.640,5.3,0.0000,0.0000
6591,1.142,P1: 正常環境 (天堂),73.59,3.3,20.5,1.6,0.00,0.623,3.2,0.0000,0.0000
6610,1.161,P1: 正常環境 (天堂),76.18,3.3,20.0,1.5,0.00,0.606,3.1,0.0000,0.0000
6632,1.183,P1: 正常環境 (天堂),74.26,3.4,20.2,1.4,0.00,0.591,7.0,0.0000,0.0000
6652,1.204,P1: 正常環境 (天堂),73.41,3.4,20.2,1.2,0.00,0.575,6.0,0.0000,0.0000
6670,1.222,P1: 正常環境 (天堂),74.98,3.4,19.8,1.0,0.00,0.574,3.9,0.0000,0.0000
6691,1.242,P1: 正常環境 (天堂),74.23,3.4,19.8,0.9,0.00,0.573,5.9,0.0000,0.0000
6712,1.263,P1: 正常環境 (天堂),72.67,3.4,19.9,0.8,0.00,0.573,6.9,0.0000,0.0000
6730,1.281,P1: 正常環境 (天堂),75.84,3.4,19.2,0.6,0.00,0.574,2.9,0.0000,0.0000
6751,1.302,P1: 正常環境 (天堂),74.96,3.4,19.2,0.4,0.00,0.576,5.9,0.0000,0.0000
6769,1.320,P1: 正常環境 (天堂),76.30,3.4,18.8,0.3,0.00,0.578,3.9,0.0000,0.0000
6787,1.339,P1: 正常環境 (天堂),77.22,3.4,18.6,0.3,0.00,0.580,3.9,0.0000,0.0000
6808,1.359,P1: 正常環境 (天堂),76.06,3.4,18.9,0.3,0.00,0.583,5.9,0.0000,0.0000
6827,1.379,P1: 正常環境 (天堂),77.08,3.4,18.8,0.4,0.00,0.587,3.9,0.0000,0.0000
6845,1.397,P1: 正常環境 (天堂),77.88,3.4,18.9,0.6,0.00,0.590,3.9,0.0000,0.0000
6864,1.416,P1: 正常環境 (天堂),77.45,3.4,19.1,0.8,0.00,0.593,5.0,0.0000,0.0000
6882,1.433,P1: 正常環境 (天堂),79.36,3.4,18.9,0.9,0.00,0.596,3.0,0.0000,0.0000
