Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
4371,0.020,,0.00,0.0,1002.0,0.0,0.00,0.500,0.0,0.0000,0.0000
5334,0.040,P1: 起始平穩,11.10,2.9,95.9,0.9,0.00,0.970,8.0,0.0000,0.0000
5407,0.113,P1: 起始平穩,19.14,3.5,58.8,1.1,0.00,0.940,9.7,0.0000,0.0000
5443,0.149,P1: 起始平穩,35.48,4.5,35.7,1.0,0.00,0.831,11.4,0.0000,0.0000
5483,0.188,P1: 起始平穩,40.11,4.8,32.5,0.8,0.00,0.777,11.3,0.0000,0.0000
5512,0.217,P1: 起始平穩,44.11,5.0,30.4,0.8,0.00,0.718,10.8,0.0000,0.0000
5537,0.243,P1: 起始平穩,47.38,5.1,29.1,0.9,0.00,0.674,9.2,0.0000,0.0000
5563,0.268,P1: 起始平穩,49.89,5.2,28.3,1.1,0.00,0.636,8.7,0.0000,0.0000
5588,0.294,P1: 起始平穩,51.38,5.2,28.0,1.3,0.00,0.598,9.4,0.0000,0.0000
5610,0.315,P1: 起始平穩,55.60,5.3,26.8,1.5,0.00,0.559,6.0,0.0000,0.0000
5630,0.335,P1: 起始平穩,57.80,5.3,26.2,1.6,0.00,0.527,6.6,0.0000,0.0000
5651,0.356,P1: 起始平穩,57.62,5.4,26.3,1.6,0.00,0.497,9.3,0.0000,0.0000
5670,0.376,P1: 起始平穩,58.34,5.4,26.0,1.5,0.00,0.465,8.0,0.0000,0.0000
5687,0.393,P1: 起始平穩,60.63,5.4,25.2,1.3,0.00,0.437,5.7,0.0000,0.0000
5707,0.413,P1: 起始平穩,60.51,5.5,25.1,1.1,0.00,0.411,8.4,0.0000,0.0000
5726,0.431,P1: 起始平穩,62.11,5.5,24.6,1.0,0.00,0.381,6.1,0.0000,0.0000
5743,0.449,P1: 起始平穩,63.57,5.5,24.1,0.9,0.00,0.353,5.8,0.0000,0.0000
5763,0.469,P1: 起始平穩,64.16,5.6,23.9,0.8,0.00,0.327,6.5,0.0000,0.0000
5784,0.489,P1: 起始平穩,64.15,5.6,23.9,0.7,0.00,0.297,7.3,0.0000,0.0000
5803,0.509,P1: 起始平穩,64.37,5.6,23.9,0.8,0.00,0.266,7.0,0.0000,0.0000
5822,0.528,P1: 起始平穩,64.78,5.6,23.9,0.9,0.00,0.237,6.7,0.0000,0.0000
5838,0.543,P1: 起始平穩,68.39,5.7,23.3,1.0,0.00,0.208,3.4,0.0000,0.0000
5853,0.558,P1: 起始平穩,71.13,5.7,22.8,1.1,0.00,0.185,3.1,0.0000,0.0000
5867,0.572,P1: 起始平穩,73.68,5.7,22.4,1.1,0.00,0.163,2.9,0.0000,0.0000
5881,0.587,P1: 起始平穩,77.21,5.7,21.8,1.1,0.00,0.150,1.6,0.0000,0.0000
5898,0.604,P1: 起始平穩,76.56,5.8,21.9,1.1,0.00,0.150,5.5,0.0000,0.0000
5914,0.620,P1: 起始平穩,77.81,5.8,21.7,1.0,0.00,0.150,3.5,0.0000,0.0000
5929,0.635,P1: 起始平穩,78.80,5.8,21.4,0.9,0.00,0.150,3.5,0.0000,0.0000
5947,0.652,P1: 起始平穩,77.88,5.8,21.5,0.8,0.00,0.150,5.5,0.0000,0.0000
5966,0.672,P1: 起始平穩,76.99,5.8,21.5,0.7,0.00,0.150,5.5,0.0000,0.0000
5980,0.686,P1: 起始平穩,79.71,5.8,21.0,0.6,0.00,0.150,2.5,0.0000,0.0000
5996,0.702,P1: 起始平穩,79.48,5.8,21.0,0.6,0.00,0.150,4.5,0.0000,0.0000
