Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
4667,0.020,,0.00,0.0,1002.0,0.0,0.00,0.500,0.0,0.0000,0.0000
5622,0.040,P1: 極致5G,14.12,2.9,76.6,0.9,0.00,0.950,4.5,0.0000,0.0000
5673,0.092,P1: 極致5G,24.44,3.5,47.4,1.1,0.00,0.907,5.7,0.0000,0.0000
5698,0.116,P1: 極致5G,45.95,4.3,29.2,1.1,0.00,0.805,4.5,0.0000,0.0000
5718,0.136,P1: 極致5G,50.08,4.6,27.5,1.0,0.00,0.773,7.0,0.0000,0.0000
5737,0.156,P1: 極致5G,52.94,4.8,26.5,0.8,0.00,0.755,6.9,0.0000,0.0000
5753,0.172,P1: 極致5G,58.24,4.9,24.8,0.8,0.00,0.740,3.8,0.0000,0.0000
5770,0.189,P1: 極致5G,60.15,5.0,24.3,0.7,0.00,0.734,5.7,0.0000,0.0000
5785,0.204,P1: 極致5G,63.76,5.0,23.5,0.8,0.00,0.725,3.7,0.0000,0.0000
5809,0.227,P1: 極致5G,64.19,5.1,23.5,0.8,0.00,0.721,6.6,0.0000,0.0000
5842,0.260,P1: 極致5G,68.28,5.1,22.8,1.0,0.00,0.695,3.6,0.0000,0.0000
5877,0.295,P1: 極致5G,68.07,5.2,23.1,1.2,0.00,0.643,6.5,0.0000,0.0000
5907,0.325,P1: 極致5G,71.52,5.3,22.8,1.5,0.00,0.579,4.2,0.0000,0.0000
5929,0.347,P1: 極致5G,70.00,5.3,23.2,1.6,0.00,0.520,6.9,0.0000,0.0000
5945,0.363,P1: 極致5G,74.19,5.4,22.4,1.5,0.00,0.472,2.6,0.0000,0.0000
5976,0.394,P1: 極致5G,74.86,5.4,22.2,1.4,0.00,0.432,4.4,0.0000,0.0000
6035,0.453,P1: 極致5G,80.30,5.5,21.0,1.1,0.00,0.356,2.2,0.0000,0.0000
6063,0.482,P1: 極致5G,81.31,5.6,20.6,0.8,0.00,0.222,3.8,0.0000,0.0000
6087,0.505,P1: 極致5G,81.08,5.6,20.7,0.7,0.00,0.150,4.1,0.0000,0.0000
6105,0.523,P1: 極致5G,87.10,5.7,20.0,0.8,0.00,0.150,0.8,0.0000,0.0000
6127,0.545,P1: 極致5G,86.38,5.7,20.3,0.9,0.00,0.150,3.8,0.0000,0.0000
6147,0.565,P1: 極致5G,85.66,5.8,20.5,1.1,0.00,0.150,3.8,0.0000,0.0000
6165,0.583,P1: 極致5G,88.11,5.8,20.3,1.1,0.00,0.150,1.8,0.0000,0.0000
6184,0.603,P1: 極致5G,87.23,5.8,20.4,1.1,0.00,0.150,3.8,0.0000,0.0000
6203,0.622,P1: 極致5G,87.77,5.8,20.2,1.0,0.00,0.150,2.8,0.0000,0.0000
6220,0.638,P1: 極致5G,91.60,5.8,19.7,0.9,0.00,0.150,0.8,0.0000,0.0000
6238,0.656,P1: 極致5G,92.78,5.8,19.4,0.8,0.00,0.150,1.8,0.0000,0.0000
6259,0.677,P1: 極致5G,93.82,5.8,19.2,0.7,0.00,0.150,1.8,0.0000,0.0000
6282,0.701,P1: 極致5G,90.56,5.8,19.5,0.6,0.00,0.150,4.8,0.0000,0.0000
6305,0.723,P1: 極致5G,92.38,5.8,19.2,0.6,0.00,0.150,1.8,0.0000,0.0000
6328,0.747,P1: 極致5G,95.93,5.8,18.9,0.6,0.00,0.150,0.8,0.0000,0.0000
6351,0.769,P1: 極致5G,94.73,5.8,19.1,0.7,0.00,0.150,2.8,0.0000,0.0000
6376,0.794,P1: 極致5G,91.03,5.8,19.7,0.8,0.00,0.150,4.8,0.0000,0.0000
6401,0.819,P1: 極致5G,87.79,5.8,20.1,0.9,0.00,0.150,4.8,0.0000,0.0000
6421,0.839,P1: 極致5G,88.32,5.8,20.1,0.9,0.00,0.150,2.8,0.0000,0.0000
6445,0.863,P1: 極致5G,88.68,5.8,20.0,0.9,0.00,0.150,2.8,0.0000,0.0000
6466,0.885,P1: 極致5G,89.01,5.8,19.9,0.9,0.00,0.183,2.8,0.0000,0.0000
6490,0.909,P1: 極致5G,87.59,5.8,20.0,0.8,0.00,0.168,3.9,0.0000,0.0000
6512,0.931,P1: 極致5G,87.99,5.8,19.8,0.6,0.00,0.193,2.8,0.0000,0.0000
6536,0.954,P1: 極致5G,86.66,5.8,19.9,0.6,0.00,0.218,4.0,0.0000,0.0000
6557,0.976,P1: 極致5G,90.69,5.8,19.4,0.6,0.00,0.242,1.1,0.0000,0.0000
6579,0.997,P1: 極致5G,89.89,5.8,19.6,0.7,0.00,0.265,3.2,0.0000,0.0000
6604,1.023,P1: 極致5G,87.77,5.8,20.0,0.8,0.00,0.288,4.3,0.0000,0.0000
6624,1.043,P1: 極致5G,85.64,5.8,20.4,0.9,0.00,0.226,4.4,0.0000,0.0000
6644,1.062,P1: 極致5G,84.66,5.8,20.7,1.1,0.00,0.170,4.1,0.0000,0.0000
6663,1.081,P1: 極致5G,84.20,5.8,20.9,1.3,0.00,0.150,3.8,0.0000,0.0000
6681,1.099,P1: 極致5G,86.76,5.8,20.8,1.4,0.00,0.150,1.8,0.0000,0.0000
6701,1.119,P1: 極致5G,85.08,5.8,21.1,1.6,0.00,0.150,4.8,0.0000,0.0000
6720,1.139,P1: 極致5G,87.67,5.8,20.8,1.6,0.00,0.150,1.8,0.0000,0.0000
6742,1.160,P1: 極致5G,85.69,5.8,21.1,1.6,0.00,0.150,4.8,0.0000,0.0000
6768,1.187,P1: 極致5G,90.36,5.8,20.3,1.4,0.00,0.150,0.8,0.0000,0.0000
6789,1.207,P1: 極致5G,92.43,5.8,19.8,1.2,0.00,0.150,1.8,0.0000,0.0000
6807,1.225,P1: 極致5G,95.72,5.8,19.3,1.0,0.00,0.150,0.8,0.0000,0.0000
6823,1.241,P1: 極致5G,98.06,5.8,18.9,0.9,0.00,0.150,0.8,0.0000,0.0000
6842,1.260,P1: 極致5G,95.77,5.8,19.1,0.8,0.00,0.150,3.8,0.0000,0.0000
6858,1.276,P1: 極致5G,98.25,5.8,18.6,0.6,0.00,0.150,0.8,0.0000,0.0000
6874,1.293,P1: 極致5G,98.38,5.8,18.5,0.5,0.00,0.150,1.8,0.0000,0.0000
6892,1.310,P1: 極致5G,97.15,5.8,18.5,0.3,0.00,0.150,2.8,0.0000,0.0000
6910,1.328,P1: 極致5G,96.04,5.8,18.5,0.3,0.00,0.150,2.8,0.0000,0.0000
6929,1.347,P1: 極致5G,93.84,5.8,18.8,0.3,0.00,0.150,3.8,0.0000,0.0000
6949,1.367,P1: 極致5G,90.85,5.8,19.2,0.3,0.00,0.150,4.8,0.0000,0.0000
6969,1.387,P1: 極致5G,88.19,5.8,19.7,0.5,0.00,0.150,4.8,0.0000,0.0000
6989,1.407,P1: 極致5G,86.11,5.8,20.1,0.7,0.00,0.150,4.8,0.0000,0.0000
7008,1.426,P1: 極致5G,85.50,5.8,20.4,0.8,0.00,0.150,3.8,0.0000,0.0000
7028,1.446,P1: 極致5G,83.91,5.8,20.7,1.0,0.00,0.150,4.8,0.0000,0.0000
7048,1.466,P1: 極致5G,83.70,5.8,20.9,1.1,0.00,0.150,3.8,0.0000,0.0000
7068,1.486,P1: 極致5G,83.53,5.8,21.1,1.3,0.00,0.150,3.8,0.0000,0.0000
7088,1.506,P1: 極致5G,83.39,5.8,21.3,1.5,0.00,0.150,3.8,0.0000,0.0000
7105,1.523,P1: 極致5G,86.18,5.8,21.0,1.6,0.00,0.150,1.8,0.0000,0.0000
7126,1.544,P1: 極致5G,84.64,5.8,21.3,1.6,0.00,0.150,4.8,0.0000,0.0000
7143,1.562,P1: 極致5G,85.69,5.8,21.1,1.5,0.00,0.150,2.8,0.0000,0.0000
7161,1.579,P1: 極致5G,87.89,5.8,20.6,1.4,0.00,0.150,1.8,0.0000,0.0000
7177,1.596,P1: 極致5G,89.68,5.8,20.3,1.3,0.00,0.150,1.8,0.0000,0.0000
7194,1.613,P1: 極致5G,91.14,5.8,19.9,1.1,0.00,0.157,1.8,0.0000,0.0000
7212,1.630,P1: 極致5G,90.96,5.8,19.8,1.0,0.00,0.164,2.8,0.0000,0.0000
7230,1.648,P1: 極致5G,90.75,5.8,19.7,0.9,0.00,0.170,2.8,0.0000,0.0000
7246,1.664,P1: 極致5G,93.77,5.8,19.2,0.7,0.00,0.177,0.9,0.0000,0.0000
7263,1.681,P1: 極致5G,94.38,5.8,19.1,0.7,0.00,0.184,1.9,0.0000,0.0000
7280,1.698,P1: 極致5G,94.87,5.8,19.0,0.6,0.00,0.190,1.9,0.0000,0.0000
7298,1.716,P1: 極致5G,95.25,5.8,18.9,0.6,0.00,0.196,1.9,0.0000,0.0000
7315,1.733,P1: 極致5G,97.20,5.8,18.7,0.6,0.00,0.202,1.0,0.0000,0.0000
7333,1.751,P1: 極致5G,97.12,5.8,18.8,0.6,0.00,0.208,2.0,0.0000,0.0000
7354,1.772,P1: 極致5G,94.40,5.8,19.1,0.7,0.00,0.215,4.0,0.0000,0.0000
7374,1.792,P1: 極致5G,91.78,5.8,19.5,0.8,0.00,0.221,4.1,0.0000,0.0000
7396,1.814,P1: 極致5G,88.66,5.8,20.0,0.9,0.00,0.227,5.1,0.0000,0.0000
7416,1.834,P1: 極致5G,87.01,5.8,20.2,0.9,0.00,0.166,4.1,0.0000,0.0000
7436,1.854,P1: 極致5G,86.14,5.8,20.3,0.9,0.00,0.150,3.8,0.0000,0.0000
7458,1.876,P1: 極致5G,84.35,5.8,20.6,1.0,0.00,0.150,4.8,0.0000,0.0000
7474,1.892,P1: 極致5G,89.33,5.8,20.1,1.1,0.00,0.150,0.8,0.0000,0.0000
7495,1.913,P1: 極致5G,87.39,5.8,20.4,1.1,0.00,0.150,4.8,0.0000,0.0000
7514,1.932,P1: 極致5G,86.52,5.8,20.6,1.2,0.00,0.150,3.8,0.0000,0.0000
7534,1.952,P1: 極致5G,84.77,5.8,20.9,1.3,0.00,0.150,4.8,0.0000,0.0000
7555,1.974,P1: 極致5G,83.24,5.8,21.1,1.3,0.00,0.150,4.8,0.0000,0.0000
7574,1.992,P1: 極致5G,86.31,5.8,20.6,1.2,0.00,0.150,1.8,0.0000,0.0000
7595,2.013,P1: 極致5G,85.71,5.8,20.6,1.1,0.00,0.150,3.8,0.0000,0.0000
7614,2.032,P1: 極致5G,88.28,5.8,20.2,1.0,0.00,0.150,1.8,0.0000,0.0000
7633,2.052,P1: 極致5G,88.62,5.8,20.0,0.8,0.00,0.180,2.8,0.0000,0.0000
7651,2.070,P1: 極致5G,90.22,5.8,19.6,0.7,0.00,0.210,1.9,0.0000,0.0000
7672,2.090,P1: 極致5G,91.23,5.8,19.3,0.5,0.00,0.239,2.1,0.0000,0.0000
7694,2.112,P1: 極致5G,89.15,5.8,19.4,0.4,0.00,0.268,4.2,0.0000,0.0000
7714,2.132,P1: 極致5G,88.45,5.8,19.4,0.3,0.00,0.296,3.3,0.0000,0.0000
7733,2.151,P1: 極致5G,89.18,5.8,19.3,0.3,0.00,0.324,2.5,0.0000,0.0000
7755,2.173,P1: 極致5G,87.11,5.7,19.6,0.4,0.00,0.351,4.6,0.0000,0.0000
7777,2.195,P1: 極致5G,83.92,5.7,20.2,0.6,0.00,0.323,5.8,0.0000,0.0000
7795,2.214,P1: 極致5G,87.19,5.7,19.9,0.7,0.00,0.337,1.6,0.0000,0.0000
7814,2.233,P1: 極致5G,87.80,5.7,20.0,0.9,0.00,0.350,2.7,0.0000,0.0000
7836,2.254,P1: 極致5G,85.82,5.7,20.4,1.0,0.00,0.311,4.8,0.0000,0.0000
7856,2.274,P1: 極致5G,85.50,5.7,20.5,1.2,0.00,0.262,3.6,0.0000,0.0000
7876,2.294,P1: 極致5G,85.57,5.7,20.6,1.2,0.00,0.211,3.3,0.0000,0.0000
7897,2.316,P1: 極致5G,84.68,5.7,20.8,1.3,0.00,0.155,4.1,0.0000,0.0000
7914,2.332,P1: 極致5G,89.47,5.8,20.2,1.3,0.00,0.150,0.8,0.0000,0.0000
7934,2.352,P1: 極致5G,87.50,5.8,20.4,1.2,0.00,0.150,4.8,0.0000,0.0000
7953,2.371,P1: 極致5G,88.00,5.8,20.3,1.1,0.00,0.150,2.8,0.0000,0.0000
7969,2.388,P1: 極致5G,89.94,5.8,20.0,1.0,0.00,0.150,1.8,0.0000,0.0000
7986,2.404,P1: 極致5G,93.01,5.8,19.5,1.0,0.00,0.150,0.8,0.0000,0.0000
8003,2.421,P1: 極致5G,93.96,5.8,19.4,0.9,0.00,0.150,1.8,0.0000,0.0000
8019,2.438,P1: 極致5G,94.76,5.8,19.3,0.9,0.00,0.150,1.8,0.0000,0.0000
8039,2.458,P1: 極致5G,92.92,5.8,19.5,0.9,0.00,0.150,3.8,0.0000,0.0000
8059,2.478,P1: 極致5G,89.94,5.8,19.9,0.9,0.00,0.150,4.8,0.0000,0.0000
8077,2.495,P1: 極致5G,89.99,5.8,19.9,0.9,0.00,0.150,2.8,0.0000,0.0000
8097,2.515,P1: 極致5G,88.82,5.8,20.0,0.9,0.00,0.150,3.8,0.0000,0.0000
8112,2.531,P1: 極致5G,92.59,5.8,19.6,0.9,0.00,0.150,0.8,0.0000,0.0000
8129,2.547,P1: 極致5G,93.55,5.8,19.5,0.9,0.00,0.150,1.8,0.0000,0.0000
8147,2.566,P1: 極致5G,91.88,5.8,19.7,0.9,0.00,0.150,3.8,0.0000,0.0000
8163,2.582,P1: 極致5G,94.92,5.8,19.3,0.9,0.00,0.150,0.8,0.0000,0.0000
8181,2.599,P1: 極致5G,94.23,5.8,19.4,0.9,0.00,0.150,2.8,0.0000,0.0000
8197,2.616,P1: 極致5G,96.81,5.8,19.1,0.9,0.00,0.150,0.8,0.0000,0.0000
8213,2.631,P1: 極致5G,98.82,5.8,18.9,0.9,0.00,0.150,0.8,0.0000,0.0000
8229,2.647,P1: 極致5G,100.45,5.8,18.7,0.9,0.00,0.150,0.8,0.0000,0.0000
8249,2.667,P1: 極致5G,96.95,5.8,19.1,0.9,0.00,0.150,4.8,0.0000,0.0000
8267,2.685,P1: 極致5G,95.74,5.8,19.2,0.9,0.00,0.150,2.8,0.0000,0.0000
8283,2.702,P1: 極致5G,98.11,5.8,19.0,0.9,0.00,0.150,0.8,0.0000,0.0000
8302,2.720,P1: 極致5G,96.91,5.8,19.1,0.9,0.00,0.150,2.8,0.0000,0.0000
8320,2.738,P1: 極致5G,95.77,5.8,19.2,0.9,0.00,0.150,2.8,0.0000,0.0000
8338,2.756,P1: 極致5G,94.85,5.8,19.3,0.9,0.00,0.150,2.8,0.0000,0.0000
8356,2.774,P1: 極致5G,94.09,5.8,19.4,0.9,0.00,0.150,2.8,0.0000,0.0000
8372,2.790,P1: 極致5G,96.72,5.8,19.1,0.9,0.00,0.150,0.8,0.0000,0.0000
8388,2.807,P1: 極致5G,98.69,5.8,18.9,0.9,0.00,0.150,0.8,0.0000,0.0000
8404,2.823,P1: 極致5G,100.40,5.8,18.7,0.9,0.00,0.150,0.8,0.0000,0.0000
8422,2.840,P1: 極致5G,100.22,5.8,18.8,0.9,0.00,0.150,1.8,0.0000,0.0000
8440,2.859,P1: 極致5G,98.61,5.8,18.9,0.9,0.00,0.150,2.8,0.0000,0.0000
8461,2.879,P1: 極致5G,94.90,5.8,19.3,0.9,0.00,0.150,4.8,0.0000,0.0000
8478,2.896,P1: 極致5G,97.71,5.8,18.9,0.8,0.00,0.150,0.8,0.0000,0.0000
8496,2.915,P1: 極致5G,96.51,5.8,18.9,0.7,0.00,0.150,2.8,0.0000,0.0000
8514,2.932,P1: 極致5G,95.46,5.8,18.9,0.6,0.00,0.150,2.8,0.0000,0.0000
8532,2.950,P1: 極致5G,96.06,5.8,18.8,0.6,0.00,0.150,1.8,0.0000,0.0000
8548,2.967,P1: 極致5G,98.30,5.8,18.6,0.6,0.00,0.150,0.8,0.0000,0.0000
8567,2.986,P1: 極致5G,97.06,5.8,18.8,0.6,0.00,0.150,2.8,0.0000,0.0000
8584,3.002,P1: 極致5G,99.33,5.8,18.6,0.7,0.00,0.150,0.8,0.0000,0.0000
8601,3.019,P1: 極致5G,99.31,5.8,18.7,0.8,0.00,0.150,1.8,0.0000,0.0000
8621,3.040,P1: 極致5G,95.65,5.8,19.2,0.9,0.00,0.150,4.8,0.0000,0.0000
8638,3.056,P1: 極致5G,96.30,5.8,19.3,1.1,0.00,0.150,1.8,0.0000,0.0000
8658,3.077,P1: 極致5G,93.25,5.8,19.7,1.1,0.00,0.150,4.8,0.0000,0.0000
8675,3.093,P1: 極致5G,94.33,5.8,19.6,1.1,0.00,0.150,1.8,0.0000,0.0000
8692,3.111,P1: 極致5G,93.71,5.8,19.6,1.1,0.00,0.150,2.8,0.0000,0.0000
8710,3.128,P1: 極致5G,93.14,5.8,19.6,1.0,0.00,0.150,2.8,0.0000,0.0000
8729,3.147,P1: 極致5G,91.46,5.8,19.7,0.9,0.00,0.150,3.8,0.0000,0.0000
8745,3.163,P1: 極致5G,94.66,5.8,19.2,0.8,0.00,0.150,0.8,0.0000,0.0000
8763,3.181,P1: 極致5G,94.01,5.8,19.2,0.7,0.00,0.150,2.8,0.0000,0.0000
8779,3.197,P1: 極致5G,96.63,5.8,18.9,0.7,0.00,0.150,0.8,0.0000,0.0000
8797,3.216,P1: 極致5G,95.67,5.8,19.1,0.8,0.00,0.150,2.8,0.0000,0.0000
8816,3.234,P1: 極致5G,93.49,5.8,19.4,0.9,0.00,0.150,3.8,0.0000,0.0000
8836,3.255,P1: 極致5G,90.57,5.8,19.9,1.0,0.00,0.150,4.8,0.0000,0.0000
8853,3.272,P1: 極致5G,92.14,5.8,19.9,1.2,0.00,0.150,1.8,0.0000,0.0000
8871,3.290,P1: 極致5G,91.84,5.8,20.1,1.4,0.00,0.150,2.8,0.0000,0.0000
8892,3.310,P1: 極致5G,89.33,5.8,20.5,1.5,0.00,0.150,4.8,0.0000,0.0000
8908,3.327,P1: 極致5G,91.15,5.8,20.4,1.6,0.00,0.150,1.8,0.0000,0.0000
8930,3.348,P1: 極致5G,88.90,5.8,20.7,1.6,0.00,0.152,4.8,0.0000,0.0000
8951,3.369,P1: 極致5G,86.45,5.8,20.9,1.5,0.00,0.150,4.8,0.0000,0.0000
8969,3.387,P1: 極致5G,90.89,5.8,20.2,1.3,0.00,0.150,0.8,0.0000,0.0000
8985,3.404,P1: 極致5G,94.04,5.8,19.7,1.2,0.00,0.180,0.8,0.0000,0.0000
9005,3.424,P1: 極致5G,92.17,5.8,19.7,1.0,0.00,0.209,3.9,0.0000,0.0000
9026,3.445,P1: 極致5G,90.10,5.8,19.8,0.9,0.00,0.238,4.0,0.0000,0.0000
9046,3.464,P1: 極致5G,89.48,5.8,19.7,0.7,0.00,0.267,3.2,0.0000,0.0000
9065,3.483,P1: 極致5G,90.25,5.8,19.4,0.6,0.00,0.295,2.3,0.0000,0.0000
9083,3.501,P1: 極致5G,92.24,5.8,19.0,0.4,0.00,0.322,1.5,0.0000,0.0000
9105,3.523,P1: 極致5G,89.79,5.7,19.2,0.3,0.00,0.349,4.6,0.0000,0.0000
