Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
3757,0.000,,0.00,0.0,1001.0,0.0,0.00,0.500,0.0,0.0000,0.0000
4652,0.020,P1: 天堂,12.37,2.4,80.9,0.7,0.00,0.980,6.3,0.0000,0.0000
4710,0.040,P1: 天堂,19.20,2.6,52.3,0.8,0.00,0.961,11.7,0.0000,0.0000
4776,0.142,P1: 天堂,46.56,3.0,22.2,0.6,0.00,0.869,8.4,0.0000,0.0000
4841,0.207,P1: 天堂,50.62,3.1,20.8,0.6,0.00,0.816,9.6,0.0000,0.0000
4904,0.272,P1: 天堂,53.68,3.2,20.0,1.0,0.00,0.778,8.8,0.0000,0.0000
4958,0.326,P1: 天堂,57.72,3.2,18.8,1.2,0.00,0.773,9.3,0.0000,0.0000
5014,0.384,P1: 天堂,59.32,3.2,18.3,0.9,0.00,0.766,6.8,0.0000,0.0000
5079,0.444,P1: 天堂,57.90,3.2,18.7,0.6,0.00,0.760,9.6,0.0000,0.0000
5139,0.505,P1: 天堂,58.26,3.2,18.6,0.6,0.00,0.760,9.5,0.0000,0.0000
5197,0.565,P1: 天堂,61.79,3.2,17.6,0.8,0.00,0.767,6.9,0.0000,0.0000
5264,0.630,P1: 天堂,60.79,3.2,17.7,0.6,0.00,0.784,7.5,0.0000,0.0000
5335,0.699,P1: 天堂,59.34,3.2,17.9,0.4,0.00,0.812,9.2,0.0000,0.0000
5403,0.768,P1: 天堂,59.64,3.2,17.7,0.6,0.00,0.844,8.4,0.0000,0.0000
5468,0.835,P1: 天堂,61.98,3.2,16.9,0.7,0.00,0.872,6.8,0.0000,0.0000
5537,0.902,P1: 天堂,61.87,3.1,16.8,0.5,0.00,0.892,7.6,0.0000,0.0000
5608,0.972,P1: 天堂,60.04,3.1,17.2,0.5,0.00,0.901,8.8,0.0000,0.0000
5679,1.043,P1: 天堂,59.19,3.1,17.5,0.8,0.00,0.901,8.5,0.0000,0.0000
5752,1.116,P1: 天堂,57.56,3.1,18.0,1.2,0.00,0.895,9.5,0.0000,0.0000
5802,1.164,P1: 天堂,55.94,3.1,18.5,1.0,0.00,0.891,10.1,0.0000,0.0000
5872,1.239,P1: 天堂,57.98,3.1,17.9,0.6,0.00,0.890,6.8,0.0000,0.0000
5939,1.305,P1: 天堂,60.96,3.1,17.0,0.2,0.00,0.895,6.7,0.0000,0.0000
6009,1.373,P1: 天堂,59.19,3.1,17.4,0.4,0.00,0.905,9.3,0.0000,0.0000
6078,1.443,P1: 天堂,59.71,3.1,17.3,0.8,0.00,0.915,7.3,0.0000,0.0000
6149,1.511,P1: 天堂,59.37,3.1,17.4,1.2,0.00,0.918,9.9,0.0000,0.0000
6221,1.586,P1: 天堂,58.37,3.1,17.6,0.9,0.00,0.914,8.1,0.0000,0.0000
6291,1.654,P1: 天堂,58.45,3.1,17.7,0.5,0.00,0.902,10.3,0.0000,0.0000
6360,1.726,P1: 天堂,59.81,3.1,17.3,0.5,0.00,0.888,7.4,0.0000,0.0000
6428,1.792,P1: 天堂,60.39,3.1,17.3,0.7,0.00,0.876,9.3,0.0000,0.0000
6499,1.865,P1: 天堂,60.01,3.1,17.4,0.8,0.00,0.870,6.8,0.0000,0.0000
