Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
4464,0.020,,0.00,0.0,1002.0,0.0,0.00,0.500,0.0,0.0000,0.0000
5458,0.040,P1: 極致5G,16.73,2.9,65.6,0.9,0.00,0.962,2.5,0.0000,0.0000
5506,0.088,P1: 極致5G,26.52,3.5,44.2,1.1,0.00,0.938,5.8,0.0000,0.0000
5526,0.107,P1: 極致5G,45.68,4.3,29.3,1.1,0.00,0.893,4.7,0.0000,0.0000
5542,0.124,P1: 極致5G,50.37,4.5,27.3,1.0,0.00,0.902,5.5,0.0000,0.0000
5561,0.142,P1: 極致5G,52.30,4.6,26.7,0.9,0.00,0.916,7.5,0.0000,0.0000
5578,0.160,P1: 極致5G,54.82,4.7,25.8,0.8,0.00,0.925,6.6,0.0000,0.0000
5597,0.179,P1: 極致5G,56.74,4.8,25.2,0.7,0.00,0.933,6.6,0.0000,0.0000
5617,0.198,P1: 極致5G,59.26,4.9,24.5,0.7,0.00,0.930,5.7,0.0000,0.0000
5640,0.221,P1: 極致5G,59.19,4.9,24.6,0.8,0.00,0.918,8.7,0.0000,0.0000
5671,0.253,P1: 極致5G,60.81,5.0,24.4,0.9,0.00,0.886,6.6,0.0000,0.0000
5698,0.280,P1: 極致5G,60.50,5.0,24.7,1.2,0.00,0.826,8.4,0.0000,0.0000
5721,0.302,P1: 極致5G,65.17,5.1,23.8,1.4,0.00,0.762,4.1,0.0000,0.0000
5743,0.325,P1: 極致5G,65.34,5.1,24.0,1.6,0.00,0.700,6.8,0.0000,0.0000
5766,0.348,P1: 極致5G,65.76,5.2,24.0,1.6,0.00,0.636,6.5,0.0000,0.0000
5787,0.369,P1: 極致5G,66.40,5.2,23.8,1.5,0.00,0.575,6.2,0.0000,0.0000
5809,0.391,P1: 極致5G,67.16,5.3,23.5,1.3,0.00,0.523,5.9,0.0000,0.0000
5831,0.413,P1: 極致5G,68.05,5.3,23.2,1.2,0.00,0.482,5.6,0.0000,0.0000
5853,0.435,P1: 極致5G,68.98,5.4,22.9,1.0,0.00,0.453,5.4,0.0000,0.0000
5875,0.456,P1: 極致5G,71.05,5.4,22.3,0.8,0.00,0.439,4.3,0.0000,0.0000
5897,0.478,P1: 極致5G,74.11,5.5,21.7,0.7,0.00,0.439,3.2,0.0000,0.0000
5920,0.501,P1: 極致5G,74.08,5.5,21.7,0.7,0.00,0.451,5.2,0.0000,0.0000
5943,0.524,P1: 極致5G,73.98,5.5,21.9,0.8,0.00,0.471,5.3,0.0000,0.0000
5964,0.546,P1: 極致5G,76.37,5.5,21.6,1.0,0.00,0.497,3.4,0.0000,0.0000
5984,0.565,P1: 極致5G,79.41,5.5,21.2,1.1,0.00,0.526,2.5,0.0000,0.0000
6007,0.589,P1: 極致5G,78.02,5.5,21.4,1.1,0.00,0.551,5.6,0.0000,0.0000
6032,0.613,P1: 極致5G,75.56,5.5,21.8,1.1,0.00,0.566,6.8,0.0000,0.0000
6056,0.637,P1: 極致5G,73.47,5.5,22.1,1.0,0.00,0.568,6.8,0.0000,0.0000
6077,0.659,P1: 極致5G,75.32,5.5,21.5,0.8,0.00,0.557,3.8,0.0000,0.0000
6100,0.682,P1: 極致5G,75.49,5.5,21.4,0.7,0.00,0.536,4.8,0.0000,0.0000
6125,0.706,P1: 極致5G,74.63,5.5,21.4,0.6,0.00,0.501,5.7,0.0000,0.0000
6145,0.727,P1: 極致5G,78.48,5.5,20.8,0.6,0.00,0.457,2.5,0.0000,0.0000
6169,0.750,P1: 極致5G,76.64,5.5,21.2,0.6,0.00,0.410,6.3,0.0000,0.0000
6189,0.770,P1: 極致5G,77.51,5.5,21.1,0.7,0.00,0.361,4.0,0.0000,0.0000
6205,0.787,P1: 極致5G,81.32,5.6,20.7,0.8,0.00,0.317,1.8,0.0000,0.0000
6225,0.806,P1: 極致5G,80.72,5.6,20.9,0.9,0.00,0.279,4.6,0.0000,0.0000
6241,0.823,P1: 極致5G,84.59,5.6,20.4,0.9,0.00,0.250,1.4,0.0000,0.0000
6258,0.839,P1: 極致5G,87.65,5.6,20.0,0.9,0.00,0.232,1.2,0.0000,0.0000
6277,0.858,P1: 極致5G,87.56,5.7,20.0,0.9,0.00,0.222,3.2,0.0000,0.0000
6296,0.878,P1: 極致5G,88.98,5.7,19.8,0.9,0.00,0.225,2.1,0.0000,0.0000
6314,0.895,P1: 極致5G,91.95,5.7,19.4,0.8,0.00,0.239,1.1,0.0000,0.0000
6332,0.914,P1: 極致5G,91.13,5.7,19.4,0.7,0.00,0.262,3.2,0.0000,0.0000
