Timestamp(ms),Elapsed(s),Phase,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LoadRatio,CPU_Load(ms),Reward_Inst,Reward_Cum
4480,0.020,,0.00,0.0,1002.0,0.0,0.00,0.500,0.0,0.0000,0.0000
5521,0.040,P1: 起始平穩,16.73,2.1,64.8,0.9,0.00,0.970,2.5,0.0000,0.0000
5601,0.120,P1: 起始平穩,27.45,2.1,41.6,1.1,0.00,0.940,4.9,0.0000,0.0000
5674,0.193,P1: 起始平穩,51.55,2.1,24.4,0.9,0.00,0.820,5.7,0.0000,0.0000
5772,0.291,P1: 起始平穩,58.41,2.1,22.0,0.8,0.00,0.711,7.1,0.0000,0.0000
5860,0.379,P1: 起始平穩,63.88,2.3,21.4,1.5,0.00,0.564,6.6,0.0000,0.0000
5896,0.415,P1: 起始平穩,79.03,2.4,18.3,1.3,0.00,0.635,2.8,0.0000,0.0000
5933,0.452,P1: 起始平穩,74.63,2.4,18.7,1.0,0.00,0.664,7.2,0.0000,0.0000
5980,0.499,P1: 起始平穩,74.21,2.4,18.6,0.8,0.00,0.693,5.3,0.0000,0.0000
6017,0.536,P1: 起始平穩,75.68,2.3,18.4,0.8,0.00,0.731,4.5,0.0000,0.0000
6050,0.569,P1: 起始平穩,76.08,2.3,18.5,1.0,0.00,0.760,4.7,0.0000,0.0000
6080,0.599,P1: 起始平穩,77.89,2.3,18.2,1.1,0.00,0.787,3.8,0.0000,0.0000
6117,0.636,P1: 起始平穩,77.23,2.3,18.3,1.1,0.00,0.811,4.9,0.0000,0.0000
6145,0.664,P1: 起始平穩,74.88,2.2,18.4,0.8,0.00,0.840,6.1,0.0000,0.0000
6187,0.706,P1: 起始平穩,72.28,2.2,18.7,0.7,0.00,0.863,7.2,0.0000,0.0000
6215,0.734,P1: 起始平穩,70.91,2.2,18.8,0.6,0.00,0.896,6.3,0.0000,0.0000
6241,0.760,P1: 起始平穩,69.04,2.1,19.3,0.6,0.00,0.919,7.5,0.0000,0.0000
6266,0.785,P1: 起始平穩,68.57,2.1,19.5,0.8,0.00,0.939,6.6,0.0000,0.0000
6288,0.807,P1: 起始平穩,70.38,2.1,19.2,0.9,0.00,0.959,4.7,0.0000,0.0000
6314,0.833,P1: 起始平穩,68.68,2.1,19.6,0.9,0.00,0.977,7.8,0.0000,0.0000
6336,0.855,P1: 起始平穩,70.23,2.1,19.2,0.9,0.00,0.998,4.9,0.0000,0.0000
6360,0.879,P1: 起始平穩,68.46,2.0,19.5,0.9,0.00,1.000,8.0,0.0000,0.0000
6385,0.904,P1: 起始平穩,66.90,2.0,19.8,0.8,0.00,1.000,8.0,0.0000,0.0000
6409,0.928,P1: 起始平穩,67.53,2.0,19.5,0.7,0.00,1.000,6.0,0.0000,0.0000
6435,0.954,P1: 起始平穩,68.02,2.0,19.3,0.6,0.00,1.000,6.0,0.0000,0.0000
6466,0.985,P1: 起始平穩,65.67,2.0,19.8,0.6,0.00,1.000,9.0,0.0000,0.0000
6491,1.010,P1: 起始平穩,64.48,2.0,20.2,0.7,0.00,0.954,8.0,0.0000,0.0000
6516,1.035,P1: 起始平穩,64.87,2.0,20.3,0.9,0.00,0.916,6.8,0.0000,0.0000
6552,1.071,P1: 起始平穩,66.41,2.0,20.1,1.0,0.00,0.879,5.6,0.0000,0.0000
6581,1.100,P1: 起始平穩,65.56,2.1,20.7,1.3,0.00,0.825,7.4,0.0000,0.0000
6604,1.123,P1: 起始平穩,67.75,2.1,20.4,1.6,0.00,0.782,5.1,0.0000,0.0000
6628,1.147,P1: 起始平穩,67.30,2.1,20.6,1.6,0.00,0.747,6.9,0.0000,0.0000
6649,1.168,P1: 起始平穩,70.64,2.2,19.8,1.5,0.00,0.766,3.7,0.0000,0.0000
6672,1.191,P1: 起始平穩,70.63,2.2,19.7,1.4,0.00,0.783,5.8,0.0000,0.0000
6692,1.211,P1: 起始平穩,72.83,2.2,19.1,1.2,0.00,0.801,3.9,0.0000,0.0000
6717,1.236,P1: 起始平穩,71.45,2.2,19.2,1.0,0.00,0.817,7.0,0.0000,0.0000
