Timestamp(ms),Elapsed(s),IsURSActive,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LocalLag(ms),LocalRatio,EdgeRatio,Reward,Phase,SyncRTT,SyncLag,CubeCount,ParticleRate,Temperature(C)
63913784700663,1.081,1,36.39,2.5,8.5,0.92,0.000,13.07,0.408,0.592,4.5777,P1: Baseline (No Stress),0,0,0,0,42.7
63913784700693,1.107,1,36.29,2.3,7.7,0.70,0.000,12.64,0.349,0.651,4.9425,P1: Baseline (No Stress),0,0,0,0,42.7
63913784700765,1.183,1,36.52,2.3,7.3,0.70,0.000,11.62,0.349,0.651,4.9498,P1: Baseline (No Stress),0,0,0,0,42.7
63913784700787,1.207,1,36.93,2.5,7.3,0.70,0.000,10.93,0.364,0.636,5.3190,P1: Baseline (No Stress),0,0,0,0,42.7
63913784700808,1.228,1,37.01,2.5,7.4,0.70,0.000,11.29,0.364,0.636,5.3209,P1: Baseline (No Stress),0,0,0,0,42.7
63913784700830,1.250,1,37.07,2.6,7.7,0.70,0.000,12.04,0.364,0.636,5.3212,P1: Baseline (No Stress),0,0,0,0,42.7
63913784700851,1.271,1,37.11,2.6,7.5,0.70,0.000,11.22,0.364,0.636,5.3215,P1: Baseline (No Stress),0,0,0,0,42.7
63913784700873,1.292,1,37.15,2.6,7.4,0.70,0.000,11.18,0.349,0.651,5.6960,P1: Baseline (No Stress),0,0,0,0,42.7
63913784700893,1.314,1,37.18,2.7,7.4,0.70,0.000,11.19,0.349,0.651,5.6976,P1: Baseline (No Stress),0,0,0,0,42.7
63913784700914,1.335,1,37.20,2.7,7.4,0.70,0.000,11.22,0.349,0.651,5.6978,P1: Baseline (No Stress),0,0,0,0,42.7
63913784700934,1.355,1,37.22,2.7,7.5,0.70,0.000,11.50,0.349,0.651,5.6979,P1: Baseline (No Stress),0,0,0,0,42.7
63913784700955,1.376,1,37.23,2.7,7.5,0.70,0.000,11.35,0.349,0.651,5.6980,P1: Baseline (No Stress),0,0,0,0,42.7
63913784700976,1.396,1,37.25,2.8,7.7,0.70,0.000,11.77,0.348,0.652,6.0748,P1: Baseline (No Stress),0,0,0,0,42.7
63913784700997,1.417,1,37.26,2.8,7.5,0.70,0.000,11.32,0.348,0.652,6.0750,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701017,1.438,1,37.26,2.8,7.6,0.70,0.000,11.61,0.348,0.652,6.0750,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701039,1.458,1,37.27,2.8,7.5,0.70,0.000,11.10,0.348,0.652,6.0750,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701060,1.481,1,37.28,2.8,7.7,0.70,0.000,11.71,0.348,0.652,6.0751,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701081,1.501,1,37.28,2.8,7.5,0.70,0.000,11.37,0.340,0.660,6.4535,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701102,1.523,1,37.28,2.9,7.4,0.70,0.000,10.88,0.340,0.660,6.4542,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701123,1.543,1,37.29,2.9,7.5,0.67,0.000,11.43,0.340,0.660,6.4543,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701143,1.563,1,37.29,2.9,7.2,0.60,0.000,10.59,0.340,0.660,6.4543,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701163,1.584,1,37.29,2.9,7.3,0.52,0.000,11.08,0.340,0.660,6.4543,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701184,1.604,1,37.29,2.9,7.7,0.46,0.000,11.33,0.394,0.606,6.8128,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701206,1.626,1,37.29,2.9,8.1,0.42,0.000,12.42,0.394,0.606,6.8181,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701229,1.649,1,37.29,2.9,8.4,0.44,0.000,12.97,0.394,0.606,6.8182,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701252,1.672,1,38.93,2.9,8.2,0.51,0.000,12.51,0.394,0.606,6.8280,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701280,1.695,1,40.29,2.8,8.8,0.61,0.000,12.89,0.451,0.549,7.1853,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701347,1.765,1,41.39,2.8,9.5,0.73,0.000,14.41,0.451,0.549,7.1976,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701374,1.793,1,43.49,2.6,9.7,0.79,0.000,14.54,0.472,0.528,7.5824,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701398,1.818,1,43.99,2.5,9.9,0.68,0.000,15.21,0.472,0.528,7.5875,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701421,1.842,1,44.34,2.5,9.6,0.58,0.000,14.60,0.472,0.528,7.5896,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701445,1.866,1,44.60,2.4,9.6,0.55,0.000,14.73,0.472,0.528,7.5912,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701477,1.890,1,44.80,2.4,9.0,0.60,0.000,15.13,0.394,0.606,7.9932,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701553,1.971,1,44.96,2.4,7.9,0.70,0.000,12.27,0.394,0.606,8.0020,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701577,1.997,1,45.29,2.3,8.6,1.18,0.000,12.76,0.429,0.571,8.3988,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701600,2.020,1,45.35,2.2,8.9,1.20,0.000,13.54,0.429,0.571,8.4027,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701622,2.043,1,45.39,2.2,9.0,1.11,0.000,13.90,0.429,0.571,8.4029,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701644,2.064,1,45.43,2.2,8.4,0.97,0.000,12.76,0.429,0.571,8.4031,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701665,2.086,1,45.45,2.2,8.3,0.83,0.000,12.75,0.429,0.571,8.4033,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701694,2.108,1,45.47,2.2,7.8,0.71,0.000,13.78,0.332,0.668,8.8239,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701756,2.175,1,45.49,2.1,6.8,0.59,0.000,10.93,0.332,0.668,8.8337,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701783,2.198,1,45.52,2.1,6.9,0.21,0.000,10.84,0.388,0.612,9.2429,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701847,2.266,1,43.86,2.1,7.5,0.20,0.000,12.45,0.388,0.612,9.2385,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701870,2.290,1,40.76,2.1,7.5,0.58,0.000,11.80,0.400,0.600,9.6013,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701891,2.312,1,40.09,2.1,7.7,0.70,0.000,12.04,0.400,0.600,9.5985,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701912,2.333,1,39.57,2.1,7.8,0.83,0.000,12.23,0.400,0.600,9.5954,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701933,2.354,1,39.20,2.1,8.0,0.97,0.000,12.36,0.400,0.600,9.5931,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701955,2.376,1,38.88,2.1,8.4,1.10,0.000,13.18,0.400,0.600,9.5912,P1: Baseline (No Stress),0,0,0,0,42.7
63913784701982,2.397,1,38.63,2.1,7.5,1.19,0.000,12.65,0.303,0.697,9.9777,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702065,2.484,1,38.42,2.0,6.6,1.20,0.000,9.62,0.303,0.697,9.9862,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702086,2.506,1,37.92,2.0,6.2,0.72,0.000,9.93,0.284,0.716,10.3804,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702104,2.525,1,37.85,2.0,5.9,0.61,0.000,9.11,0.284,0.716,10.3820,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702124,2.544,1,37.80,2.0,5.9,0.52,0.000,9.32,0.284,0.716,10.3817,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702143,2.564,1,37.76,2.0,6.0,0.45,0.000,9.74,0.284,0.716,10.3814,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702162,2.583,1,37.72,2.0,5.8,0.42,0.000,9.17,0.284,0.716,10.3812,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702183,2.603,1,37.70,2.0,6.4,0.43,0.000,9.91,0.349,0.651,10.7537,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702203,2.624,1,37.67,2.0,6.9,0.49,0.000,11.46,0.349,0.651,10.7602,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702225,2.646,1,37.65,2.0,6.9,0.57,0.000,11.18,0.349,0.651,10.7600,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702245,2.666,1,37.63,2.0,7.1,0.64,0.000,11.58,0.349,0.651,10.7599,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702266,2.687,1,37.62,2.0,7.0,0.69,0.000,11.39,0.349,0.651,10.7599,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702288,2.708,1,37.61,2.0,6.7,0.70,0.000,11.26,0.298,0.702,11.1461,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702309,2.729,1,37.60,2.0,6.4,0.70,0.000,10.26,0.298,0.702,11.1512,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702328,2.749,1,38.87,2.0,6.3,0.70,0.000,10.04,0.298,0.702,11.1588,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702348,2.769,1,39.86,2.0,6.3,0.70,0.000,10.00,0.298,0.702,11.1647,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702374,2.789,1,40.65,2.0,6.9,0.70,0.000,9.96,0.419,0.581,11.5286,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702438,2.857,1,41.30,2.0,8.2,0.70,0.000,12.98,0.419,0.581,11.5446,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702462,2.882,1,42.76,2.0,8.3,0.70,0.000,13.35,0.419,0.581,11.5534,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702486,2.905,1,43.10,2.0,8.0,0.70,0.000,13.40,0.384,0.616,11.9515,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702507,2.927,1,43.33,2.0,7.4,0.69,0.000,11.73,0.384,0.616,11.9564,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702529,2.949,1,43.52,2.0,7.3,0.65,0.000,11.61,0.384,0.616,11.9575,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702551,2.971,1,43.66,2.0,7.4,0.58,0.000,11.84,0.384,0.616,11.9584,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702587,2.993,1,43.78,2.0,7.1,0.50,0.000,11.78,0.360,0.640,12.3687,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702653,3.070,1,43.88,2.0,6.9,0.44,0.000,11.33,0.360,0.640,12.3716,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702676,3.096,1,44.08,2.0,7.2,0.60,0.000,11.90,0.358,0.642,12.7864,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702697,3.118,1,44.12,2.0,7.0,0.74,0.000,11.14,0.358,0.642,12.7868,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702722,3.139,1,44.15,2.0,7.3,0.84,0.000,11.71,0.358,0.642,12.7870,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702744,3.164,1,44.17,2.0,7.3,0.93,0.000,11.64,0.358,0.642,12.7871,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702766,3.187,1,44.19,2.0,7.4,0.97,0.000,11.78,0.358,0.642,12.7872,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702788,3.208,1,44.20,2.0,7.4,0.95,0.000,11.29,0.379,0.621,13.1950,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702811,3.230,1,44.21,2.0,7.7,0.89,0.000,12.21,0.379,0.621,13.1971,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702833,3.254,1,44.22,2.0,7.7,0.81,0.000,12.36,0.379,0.621,13.1971,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702855,3.275,1,43.74,2.0,7.4,0.73,0.000,11.83,0.379,0.621,13.1943,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702883,3.298,1,43.39,2.1,6.9,0.70,0.000,11.85,0.299,0.701,13.6120,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702959,3.377,1,43.10,2.2,6.4,0.70,0.000,10.11,0.299,0.701,13.6182,P1: Baseline (No Stress),0,0,0,0,42.7
63913784702985,3.399,1,42.46,2.4,6.8,0.92,0.000,9.53,0.359,0.641,14.0172,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703049,3.468,1,42.35,2.4,7.6,0.97,0.000,11.56,0.359,0.641,14.0226,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703080,3.493,1,42.14,2.6,7.3,0.80,0.000,11.76,0.303,0.697,14.4330,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703143,3.561,1,42.10,2.6,6.6,0.68,0.000,9.69,0.303,0.697,14.4383,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703164,3.584,1,42.02,2.7,6.7,0.42,0.000,10.41,0.303,0.697,14.4378,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703191,3.605,1,42.00,2.7,7.0,0.44,0.000,10.09,0.381,0.619,14.8262,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703269,3.688,1,41.99,2.8,7.8,0.49,0.000,11.91,0.381,0.619,14.8338,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703299,3.713,1,41.96,2.8,7.5,0.70,0.000,11.59,0.321,0.679,15.2457,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703361,3.780,1,41.95,2.8,7.0,0.71,0.000,10.06,0.321,0.679,15.2457,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703407,3.812,1,41.94,2.9,7.6,0.93,0.000,10.55,0.375,0.625,15.6431,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703482,3.894,1,39.33,2.9,7.7,0.97,0.000,12.46,0.277,0.723,16.0237,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703535,3.954,1,35.35,2.6,6.3,0.67,0.000,8.99,0.277,0.723,16.0096,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703556,3.976,1,33.94,2.5,6.3,0.57,0.000,9.61,0.277,0.723,16.0011,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703582,3.995,1,33.60,2.5,6.6,0.64,0.000,9.45,0.337,0.663,16.3530,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703645,4.063,1,33.36,2.4,7.1,0.73,0.000,10.91,0.337,0.663,16.3576,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703668,4.088,1,32.80,2.3,7.2,0.81,0.000,11.29,0.337,0.663,16.3542,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703695,4.109,1,32.68,2.3,6.6,0.70,0.000,10.47,0.285,0.715,16.7187,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703763,4.182,1,32.60,2.3,6.2,0.60,0.000,9.48,0.285,0.715,16.7182,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703785,4.203,1,32.41,2.2,6.4,0.67,0.000,9.41,0.334,0.666,17.0646,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703806,4.226,1,32.37,2.2,6.8,0.76,0.000,10.51,0.334,0.666,17.0694,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703830,4.249,1,32.35,2.2,6.9,0.83,0.000,10.79,0.334,0.666,17.0692,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703853,4.273,1,32.32,2.2,7.1,0.84,0.000,11.17,0.334,0.666,17.0690,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703882,4.301,1,32.30,2.1,6.8,0.77,0.000,11.32,0.290,0.710,17.4258,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703911,4.331,1,32.29,2.1,6.1,0.63,0.000,9.32,0.290,0.710,17.4301,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703938,4.358,1,32.27,2.1,6.2,0.50,0.000,10.08,0.290,0.710,17.4301,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703961,4.382,1,32.84,2.1,6.1,0.43,0.000,9.86,0.290,0.710,17.4335,P1: Baseline (No Stress),0,0,0,0,42.7
63913784703986,4.406,1,33.23,2.1,6.3,0.43,0.000,9.95,0.319,0.681,17.7908,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704012,4.432,1,33.54,2.1,6.5,0.50,0.000,10.72,0.319,0.681,17.7956,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704041,4.461,1,33.80,2.1,6.6,0.59,0.000,10.79,0.319,0.681,17.7972,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704077,4.496,1,34.03,2.1,6.6,0.68,0.000,10.29,0.333,0.667,18.1585,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704108,4.528,1,34.22,2.1,6.7,0.70,0.000,10.69,0.333,0.667,18.1611,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704138,4.557,1,34.35,2.1,6.8,0.70,0.000,10.80,0.333,0.667,18.1619,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704162,4.582,1,34.44,2.0,6.8,0.70,0.000,10.79,0.333,0.667,18.1624,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704187,4.607,1,34.49,2.0,6.7,0.70,0.000,11.19,0.309,0.691,18.5301,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704214,4.634,1,34.54,2.0,6.4,0.70,0.000,10.22,0.309,0.691,18.5328,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704244,4.664,1,34.57,2.0,6.5,0.70,0.000,10.30,0.309,0.691,18.5330,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704277,4.696,1,34.60,2.0,6.5,0.70,0.000,10.43,0.309,0.691,18.9039,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704304,4.724,1,34.63,2.0,6.4,0.70,0.000,10.13,0.309,0.691,18.9041,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704329,4.749,1,34.64,2.0,6.5,0.66,0.000,10.58,0.309,0.691,18.9042,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704354,4.773,1,34.65,2.0,6.4,0.58,0.000,10.33,0.309,0.691,18.9042,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704385,4.800,1,34.66,2.0,6.4,0.49,0.000,10.11,0.342,0.658,19.2638,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704445,4.864,1,34.67,2.0,6.7,0.43,0.000,11.17,0.342,0.658,19.2671,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704467,4.887,1,34.68,2.0,6.8,0.58,0.000,11.02,0.342,0.658,19.2672,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704492,4.911,1,34.87,2.0,6.6,0.69,0.000,10.85,0.302,0.698,19.6411,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704518,4.939,1,35.02,2.0,6.5,0.80,0.000,10.43,0.302,0.698,19.6420,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704551,4.970,1,35.15,2.0,6.5,0.85,0.000,10.31,0.302,0.698,19.6428,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704581,5.001,1,35.27,2.0,6.5,0.77,0.000,10.01,0.326,0.674,20.0110,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704610,5.029,1,35.35,2.0,6.6,0.64,0.000,10.54,0.326,0.674,20.0139,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704633,5.053,1,35.41,2.0,6.6,0.56,0.000,10.75,0.326,0.674,20.0143,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704659,5.078,1,35.44,2.0,6.5,0.56,0.000,10.35,0.326,0.674,20.0145,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704686,5.105,1,35.48,2.0,6.6,0.65,0.000,11.01,0.304,0.696,20.3894,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704714,5.133,1,35.50,2.0,6.4,0.78,0.000,10.09,0.304,0.696,20.3918,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704742,5.162,1,35.52,2.0,6.4,0.85,0.000,9.83,0.304,0.696,20.3920,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704771,5.190,1,35.54,2.0,6.4,0.80,0.000,9.95,0.311,0.689,20.7673,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704796,5.216,1,35.55,2.0,6.4,0.69,0.000,10.29,0.311,0.689,20.7681,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704821,5.241,1,35.55,2.0,6.2,0.59,0.000,9.80,0.311,0.689,20.7681,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704846,5.266,1,35.56,2.0,6.3,0.55,0.000,10.10,0.311,0.689,20.7682,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704880,5.293,1,35.56,2.0,6.2,0.60,0.000,10.53,0.278,0.722,21.1481,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704936,5.355,1,35.57,2.0,6.0,0.72,0.000,9.25,0.278,0.722,21.1514,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704956,5.376,1,35.57,2.0,6.2,0.96,0.000,9.48,0.278,0.722,21.1514,P1: Baseline (No Stress),0,0,0,0,42.7
63913784704982,5.402,1,35.58,2.0,6.3,0.97,0.000,9.35,0.308,0.692,21.5253,P1: Baseline (No Stress),0,0,0,0,42.7
63913784705011,5.430,1,35.58,2.0,6.4,0.91,0.000,9.78,0.308,0.692,21.5283,P1: Baseline (No Stress),0,0,0,0,42.7
63913784705040,5.460,1,35.94,2.0,6.4,0.81,0.000,9.88,0.308,0.692,21.5305,P1: Baseline (No Stress),0,0,0,0,42.7
63913784705070,5.489,1,36.22,2.1,6.4,0.72,0.000,10.23,0.282,0.718,21.9159,P1: Baseline (No Stress),0,0,0,0,42.7
63913784705094,5.515,1,36.42,2.2,6.3,0.70,0.000,9.80,0.282,0.718,21.9198,P1: Baseline (No Stress),0,0,0,0,42.7
63913784705121,5.540,1,36.56,2.3,6.4,0.70,0.000,9.86,0.282,0.718,21.9206,P1: Baseline (No Stress),0,0,0,0,42.7
63913784705146,5.565,1,36.67,2.4,6.2,0.70,0.000,9.25,0.282,0.718,21.9212,P1: Baseline (No Stress),0,0,0,0,42.7
63913784705174,5.592,1,36.75,2.4,6.5,0.70,0.000,9.78,0.296,0.704,22.3069,P1: Baseline (No Stress),0,0,0,0,42.7
63913784705200,5.620,1,36.82,2.5,6.5,0.70,0.000,9.48,0.296,0.704,22.3087,P1: Baseline (No Stress),0,0,0,0,42.7
63913784705227,5.647,1,36.87,2.5,6.5,0.70,0.000,9.63,0.296,0.704,22.3090,P1: Baseline (No Stress),0,0,0,0,42.7
63913784705255,5.675,1,36.91,2.6,6.5,0.70,0.000,9.53,0.296,0.704,22.3092,P1: Baseline (No Stress),0,0,0,0,42.7
