Timestamp(ms),Elapsed(s),IsURSActive,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LocalLag(ms),LocalRatio,EdgeRatio,Reward,Phase,SyncRTT,SyncLag,CubeCount,ParticleRate,Temperature(C)
63912210763791,0.000,1,60.00,5.0,12.1,0.00,0.000,16.62,0.530,0.470,0.4180,P1: Baseline (No Stress),0,0,0,0,39.2
63912210764263,0.000,1,60.00,5.0,12.2,0.64,0.000,16.17,0.530,0.470,0.4180,P1: Baseline (No Stress),0,0,16,235,39.2
63912210764321,0.020,1,60.00,5.0,12.1,0.64,0.000,16.06,0.530,0.470,0.4510,P1: Baseline (No Stress),0,0,16,235,39.2
63912210764360,0.082,1,60.00,5.0,12.2,0.74,0.000,16.24,0.530,0.470,0.4510,P1: Baseline (No Stress),0,0,16,235,39.2
63912210764460,0.140,1,60.00,5.0,9.9,1.13,0.000,12.54,0.400,0.600,0.9492,P1: Baseline (No Stress),0,0,16,235,39.2
63912210764553,0.220,1,60.00,5.0,13.0,1.13,0.000,16.92,0.559,0.441,1.3886,P1: Baseline (No Stress),0,0,12,300,39.2
63912210764599,0.320,1,60.00,5.0,11.7,0.66,0.000,15.24,0.528,0.472,1.8405,P1: Baseline (No Stress),0,0,17,221,39.2
63912210764645,0.369,1,60.00,5.0,12.0,0.47,0.000,16.12,0.528,0.472,1.8405,P1: Baseline (No Stress),0,0,16,236,39.2
63912210764728,0.406,1,60.00,5.0,10.4,0.64,0.000,14.09,0.433,0.567,2.3184,P1: Baseline (No Stress),0,0,16,236,39.2
63912210764821,0.493,1,60.00,5.0,9.0,0.70,0.000,11.45,0.346,0.654,2.8332,P1: Baseline (No Stress),0,0,13,284,39.2
63912210764847,0.578,1,60.00,5.0,9.0,0.89,0.000,11.09,0.346,0.654,2.8419,P1: Baseline (No Stress),0,0,10,327,39.2
63912210764874,0.606,1,60.00,5.0,9.3,0.86,0.000,11.83,0.374,0.626,3.3449,P1: Baseline (No Stress),0,0,10,327,39.2
63912210764902,0.634,1,52.52,5.0,9.3,0.73,0.000,11.92,0.374,0.626,3.3029,P1: Baseline (No Stress),0,0,11,313,39.2
63912210764930,0.663,1,46.81,4.7,9.0,0.58,0.000,11.95,0.374,0.626,3.2687,P1: Baseline (No Stress),0,0,11,313,39.2
63912210764959,0.691,1,42.43,4.4,8.8,0.39,0.000,12.19,0.374,0.626,3.2424,P1: Baseline (No Stress),0,0,11,313,39.2
63912210764995,0.719,1,39.16,4.1,10.4,0.23,0.000,14.57,0.497,0.503,3.5815,P1: Baseline (No Stress),0,0,11,313,39.2
63912210765076,0.799,1,36.76,3.9,8.7,0.20,0.000,12.49,0.410,0.590,3.9138,P1: Baseline (No Stress),0,0,15,251,39.2
63912210765144,0.874,1,32.62,3.4,8.8,0.63,0.000,12.91,0.410,0.590,3.8977,P1: Baseline (No Stress),0,0,12,295,39.2
63912210765187,0.908,1,30.84,3.0,13.1,0.96,0.000,18.14,0.584,0.416,4.1337,P1: Baseline (No Stress),0,0,12,295,39.2
