Timestamp(ms),Elapsed(s),IsURSActive,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LocalLag(ms),LocalRatio,EdgeRatio,Reward,Phase,SyncRTT,SyncLag,CubeCount,ParticleRate,Temperature(C)
63913784988751,0.000,1,60.00,5.0,4.5,0.00,0.000,2.00,0.500,0.500,0.0000,P1: Baseline (No Stress),0,0,0,0,43.2
63913784989512,0.000,1,60.00,5.0,11.6,1.20,0.000,14.99,0.500,0.500,0.0000,P1: Baseline (No Stress),0,0,0,0,43.2
63913784989569,0.020,1,60.00,5.0,14.2,1.20,0.000,15.41,0.833,0.167,0.2409,P1: Baseline (No Stress),0,0,0,0,43.2
63913784989667,0.115,1,60.00,5.0,16.7,1.18,0.000,23.60,0.554,0.446,0.7176,P1: Baseline (No Stress),0,0,0,0,43.2
63913784989741,0.198,1,60.00,5.0,12.7,0.65,0.000,16.80,0.554,0.446,0.7455,P1: Baseline (No Stress),0,0,0,0,43.2
63913784989772,0.232,1,60.00,5.0,12.7,0.43,0.000,16.91,0.552,0.448,1.1875,P1: Baseline (No Stress),0,0,0,0,43.2
63913784989798,0.260,1,60.00,5.0,12.4,0.53,0.000,16.37,0.552,0.448,1.1875,P1: Baseline (No Stress),0,0,0,0,43.2
63913784989827,0.288,1,60.00,5.0,12.3,0.64,0.000,16.10,0.552,0.448,1.1875,P1: Baseline (No Stress),0,0,0,0,43.2
63913784989861,0.316,1,60.00,5.0,11.7,0.69,0.000,15.96,0.487,0.513,1.6489,P1: Baseline (No Stress),0,0,0,0,43.2
63913784989931,0.389,1,60.00,5.0,11.5,0.70,0.000,15.47,0.487,0.513,1.6554,P1: Baseline (No Stress),0,0,0,0,43.2
63913784989963,0.419,1,60.00,5.0,10.1,0.90,0.000,14.59,0.335,0.665,2.1570,P1: Baseline (No Stress),0,0,0,0,43.2
63913784990040,0.498,1,60.00,5.0,8.8,0.97,0.000,10.38,0.335,0.665,2.1722,P1: Baseline (No Stress),0,0,0,0,43.2
63913784990064,0.525,1,60.00,5.0,8.9,0.73,0.000,11.18,0.343,0.657,2.6861,P1: Baseline (No Stress),0,0,0,0,43.2
63913784990088,0.549,1,60.00,5.0,8.7,0.59,0.000,10.80,0.343,0.657,2.6869,P1: Baseline (No Stress),0,0,0,0,43.2
63913784990110,0.572,1,54.64,5.0,8.6,0.43,0.000,10.95,0.343,0.657,2.6547,P1: Baseline (No Stress),0,0,0,0,43.2
63913784990132,0.594,1,50.59,4.7,8.4,0.29,0.000,10.97,0.343,0.657,2.6304,P1: Baseline (No Stress),0,0,0,0,43.2
63913784990162,0.617,1,47.42,4.5,9.0,0.20,0.000,11.02,0.524,0.476,2.9907,P1: Baseline (No Stress),0,0,0,0,43.2
63913784990231,0.691,1,44.84,4.3,11.2,0.21,0.000,15.43,0.524,0.476,2.9933,P1: Baseline (No Stress),0,0,0,0,43.2
63913784990259,0.720,1,39.57,3.7,11.8,0.62,0.000,16.23,0.548,0.452,3.3121,P1: Baseline (No Stress),0,0,0,0,43.2
63913784990285,0.746,1,38.37,3.5,11.9,0.77,0.000,16.50,0.548,0.452,3.3074,P1: Baseline (No Stress),0,0,0,0,43.2
63913784990311,0.773,1,37.53,3.4,11.7,0.89,0.000,16.27,0.548,0.452,3.3023,P1: Baseline (No Stress),0,0,0,0,43.2
63913784990336,0.797,1,36.89,3.2,11.9,0.97,0.000,16.69,0.548,0.452,3.2985,P1: Baseline (No Stress),0,0,0,0,43.2
63913784990366,0.823,1,36.42,3.1,9.6,0.96,0.000,16.55,0.333,0.667,3.6528,P1: Baseline (No Stress),0,0,0,0,43.2
63913784990424,0.884,1,36.05,3.0,7.5,0.90,0.000,10.65,0.333,0.667,3.6721,P1: Baseline (No Stress),0,0,0,0,43.2
63913784990447,0.907,1,35.46,2.8,7.1,0.71,0.000,10.38,0.327,0.673,4.0395,P1: Baseline (No Stress),0,0,0,0,43.2
63913784990467,0.929,1,35.32,2.7,7.2,0.70,0.000,10.81,0.327,0.673,4.0392,P1: Baseline (No Stress),0,0,0,0,43.2
63913784990487,0.949,1,35.21,2.7,7.0,0.70,0.000,10.30,0.327,0.673,4.0386,P1: Baseline (No Stress),0,0,0,0,43.2
63913784990508,0.970,1,35.13,2.6,7.2,0.70,0.000,10.96,0.327,0.673,4.0381,P1: Baseline (No Stress),0,0,0,0,43.2
