Timestamp(ms),Elapsed(s),IsURSActive,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LocalLag(ms),LocalRatio,EdgeRatio,Reward,Phase,SyncRTT,SyncLag,CubeCount,ParticleRate,Temperature(C)
63912206022812,0.000,1,60.00,5.0,7.1,0.00,0.000,7.30,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,0,0,39.0
63912206023297,0.000,1,60.00,5.0,7.2,0.19,0.000,7.06,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023329,0.020,1,60.00,5.0,7.2,0.19,0.000,7.18,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023378,0.069,1,60.00,5.0,7.3,0.24,0.000,7.46,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023423,0.113,1,60.00,5.0,7.5,0.54,0.000,7.46,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023455,0.146,1,60.00,5.0,7.7,0.79,0.000,7.16,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023475,0.167,1,60.00,5.0,7.9,1.00,0.000,7.36,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023497,0.189,1,60.00,5.0,7.9,1.13,0.000,7.22,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023516,0.208,1,60.00,5.0,8.0,1.20,0.000,7.28,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023537,0.229,1,60.00,5.0,8.1,1.19,0.000,7.57,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023559,0.251,1,60.00,5.0,7.9,1.11,0.000,7.30,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023580,0.272,1,60.00,5.0,7.9,0.97,0.000,7.59,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023600,0.292,1,60.00,5.0,7.8,0.84,0.000,7.51,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023622,0.314,1,60.00,5.0,7.7,0.72,0.000,7.59,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023642,0.334,1,60.00,5.0,7.5,0.61,0.000,7.28,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023664,0.356,1,60.00,5.0,7.5,0.52,0.000,7.57,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023687,0.378,1,60.00,5.0,7.4,0.45,0.000,7.41,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023706,0.398,1,60.00,5.0,7.4,0.42,0.000,7.13,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023729,0.421,1,60.00,5.0,7.4,0.45,0.000,7.39,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023748,0.440,1,60.00,5.0,7.5,0.52,0.000,7.53,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023767,0.460,1,60.00,5.0,7.6,0.60,0.000,7.39,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023787,0.479,1,60.00,5.0,7.6,0.66,0.000,7.57,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023805,0.498,1,60.00,5.0,7.6,0.69,0.000,7.24,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023823,0.515,1,60.00,5.0,7.6,0.70,0.000,7.28,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023846,0.537,1,60.00,5.0,7.6,0.70,0.000,7.12,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023863,0.556,1,57.67,5.0,7.7,0.75,0.000,7.31,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023882,0.574,1,55.96,5.7,8.3,0.81,0.000,7.56,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023903,0.594,1,54.62,6.4,8.9,0.88,0.000,7.58,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023922,0.614,1,53.37,7.1,9.5,0.95,0.000,7.57,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023944,0.636,1,52.39,7.6,10.0,0.97,0.000,7.47,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023963,0.655,1,51.49,8.3,10.5,0.95,0.000,7.51,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206023986,0.678,1,50.83,8.8,10.8,0.89,0.000,7.38,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
63912206024004,0.697,1,50.23,9.3,11.2,0.79,0.000,7.41,0.200,0.800,0.0000,P1: Baseline (No Stress),0,0,6,400,39.0
