Timestamp(ms),Elapsed(s),IsURSActive,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LocalLag(ms),LocalRatio,EdgeRatio,Reward,Phase,SyncRTT,SyncLag,CubeCount,ParticleRate,Temperature(C)
63912210613024,4.254,1,27.83,2.0,7.5,0.76,0.000,11.85,0.390,0.610,14.5180,P1: Baseline (No Stress),0,0,12,305,38.7
63912210613059,4.287,1,27.84,2.0,7.6,0.85,0.000,11.88,0.390,0.610,14.5181,P1: Baseline (No Stress),0,0,12,305,38.7
63912210613090,4.320,1,27.85,2.0,7.3,0.78,0.000,11.65,0.362,0.638,14.8318,P1: Baseline (No Stress),0,0,12,305,38.7
63912210613120,4.349,1,27.86,2.0,7.2,0.62,0.000,11.77,0.362,0.638,14.8347,P1: Baseline (No Stress),0,0,11,319,38.7
63912210613147,4.377,1,27.86,2.0,7.0,0.49,0.000,11.43,0.362,0.638,14.8347,P1: Baseline (No Stress),0,0,11,319,38.7
63912210613179,4.405,1,27.87,2.0,5.5,0.42,0.000,8.92,0.247,0.753,15.1656,P1: Baseline (No Stress),0,0,11,319,38.7
63912210613237,4.469,1,27.87,2.0,5.4,0.45,0.000,8.23,0.247,0.753,15.1771,P1: Baseline (No Stress),0,0,7,376,38.7
63912210613259,4.491,1,29.01,2.0,5.7,0.66,0.000,8.78,0.247,0.753,15.1839,P1: Baseline (No Stress),0,0,7,376,38.7
63912210613312,4.527,1,29.26,2.0,8.1,0.70,0.000,12.81,0.420,0.580,15.4910,P1: Baseline (No Stress),0,0,7,376,38.7
63912210613373,4.600,1,29.56,2.0,8.2,0.70,0.000,12.97,0.420,0.580,15.4928,P1: Baseline (No Stress),0,0,13,290,38.7
63912210613411,4.635,1,29.93,2.0,7.0,0.70,0.000,11.14,0.358,0.642,15.8229,P1: Baseline (No Stress),0,0,13,290,38.7
63912210613488,4.716,1,30.03,2.0,7.1,0.70,0.000,11.46,0.349,0.651,16.1558,P1: Baseline (No Stress),0,0,11,321,38.7
63912210613513,4.741,1,30.16,2.0,7.0,0.70,0.000,11.32,0.349,0.651,16.1576,P1: Baseline (No Stress),0,0,11,321,38.7
63912210613543,4.773,1,30.19,2.0,6.9,0.66,0.000,11.20,0.349,0.651,16.1577,P1: Baseline (No Stress),0,0,11,321,38.7
63912210613584,4.814,1,30.21,2.0,6.4,0.55,0.000,10.29,0.325,0.675,16.4961,P1: Baseline (No Stress),0,0,11,321,38.7
63912210613620,4.850,1,30.23,2.0,6.5,0.43,0.000,10.78,0.325,0.675,16.4986,P1: Baseline (No Stress),0,0,10,338,38.7
63912210613640,4.872,1,30.24,2.0,6.3,0.46,0.000,10.15,0.325,0.675,16.4987,P1: Baseline (No Stress),0,0,10,338,38.7
63912210613671,4.902,1,30.25,2.0,6.6,0.54,0.000,10.80,0.325,0.675,16.4987,P1: Baseline (No Stress),0,0,10,338,38.7
63912210613706,4.932,1,30.25,2.0,5.6,0.69,0.000,8.49,0.242,0.758,16.8561,P1: Baseline (No Stress),0,0,10,338,38.7
63912210613767,4.999,1,30.26,2.0,5.7,0.81,0.000,8.28,0.242,0.758,16.8562,P1: Baseline (No Stress),0,0,7,379,38.7
63912210613801,5.033,1,30.26,2.0,5.6,0.72,0.000,8.42,0.244,0.756,17.2134,P1: Baseline (No Stress),0,0,7,379,38.7
63912210613835,5.068,1,29.68,2.0,5.5,0.59,0.000,8.30,0.244,0.756,17.2099,P1: Baseline (No Stress),0,0,7,379,38.7
63912210613869,5.103,1,29.25,2.0,5.5,0.56,0.000,8.50,0.244,0.756,17.2073,P1: Baseline (No Stress),0,0,7,379,38.7
63912210613903,5.136,1,28.95,2.0,5.5,0.69,0.000,8.10,0.224,0.776,17.5593,P1: Baseline (No Stress),0,0,7,379,38.7
63912210613933,5.166,1,28.75,2.0,5.4,0.83,0.000,7.60,0.224,0.776,17.5581,P1: Baseline (No Stress),0,0,7,388,38.7
63912210613963,5.197,1,28.61,2.0,5.6,0.83,0.000,8.10,0.224,0.776,17.5573,P1: Baseline (No Stress),0,0,7,388,38.7
63912210613993,5.225,1,28.51,2.0,5.6,0.73,0.000,8.53,0.240,0.760,17.9046,P1: Baseline (No Stress),0,0,7,388,38.7
63912210614029,5.253,1,28.44,2.0,5.5,0.61,0.000,8.19,0.240,0.760,17.9042,P1: Baseline (No Stress),0,0,7,380,38.7
63912210614048,5.282,1,28.39,2.0,5.4,0.55,0.000,8.07,0.240,0.760,17.9038,P1: Baseline (No Stress),0,0,7,380,38.7
63912210614078,5.310,1,28.35,2.0,5.3,0.60,0.000,7.97,0.221,0.779,18.2504,P1: Baseline (No Stress),0,0,7,380,38.7
63912210614104,5.338,1,28.32,2.0,5.4,0.73,0.000,7.93,0.221,0.779,18.2521,P1: Baseline (No Stress),0,0,7,389,38.7
63912210614122,5.355,1,28.30,2.0,5.6,0.86,0.000,8.12,0.221,0.779,18.2519,P1: Baseline (No Stress),0,0,7,389,38.7
63912210614146,5.379,1,28.29,2.0,5.6,0.93,0.000,7.85,0.221,0.779,18.2519,P1: Baseline (No Stress),0,0,7,389,38.7
63912210614162,5.397,1,28.28,2.0,5.6,0.97,0.000,7.59,0.221,0.779,18.2518,P1: Baseline (No Stress),0,0,7,389,38.7
63912210614194,5.420,1,28.27,2.0,6.4,0.96,0.000,9.64,0.300,0.700,18.5789,P1: Baseline (No Stress),0,0,7,389,38.7
63912210614256,5.485,1,28.26,2.0,6.4,0.91,0.000,10.02,0.300,0.700,18.5867,P1: Baseline (No Stress),0,0,9,350,38.7
63912210614293,5.522,1,28.25,2.0,5.2,0.71,0.000,7.27,0.192,0.808,18.9251,P1: Baseline (No Stress),0,0,9,350,38.7
63912210614370,5.602,1,28.24,2.0,5.1,0.70,0.000,6.98,0.192,0.808,18.9358,P1: Baseline (No Stress),0,0,6,404,38.7
63912210614392,5.625,1,28.23,2.0,5.2,0.70,0.000,7.11,0.193,0.807,19.2849,P1: Baseline (No Stress),0,0,6,404,38.7
63912210614440,5.674,1,29.44,2.0,5.2,0.70,0.000,7.32,0.193,0.807,19.2922,P1: Baseline (No Stress),0,0,6,404,38.7
63912210614484,5.709,1,31.20,2.0,6.9,0.70,0.000,11.00,0.347,0.653,19.6282,P1: Baseline (No Stress),0,0,6,404,38.7
63912210614546,5.776,1,32.04,2.0,7.0,0.70,0.000,11.36,0.347,0.653,19.6486,P1: Baseline (No Stress),0,0,10,327,38.7
63912210614584,5.810,1,33.02,2.0,6.1,0.86,0.000,9.35,0.281,0.719,20.0152,P1: Baseline (No Stress),0,0,10,327,38.7
63912210614650,5.880,1,33.32,2.0,6.1,0.96,0.000,9.19,0.281,0.719,20.0236,P1: Baseline (No Stress),0,0,8,360,38.7
63912210614674,5.905,1,33.69,2.0,6.2,0.82,0.000,9.59,0.281,0.719,20.3970,P1: Baseline (No Stress),0,0,8,360,38.7
63912210614705,5.938,1,33.77,2.0,5.9,0.70,0.000,9.04,0.281,0.719,20.3975,P1: Baseline (No Stress),0,0,8,360,38.7
63912210614734,5.966,1,33.84,2.0,6.0,0.56,0.000,9.83,0.281,0.719,20.3980,P1: Baseline (No Stress),0,0,8,360,38.7
63912210614753,5.986,1,33.89,2.0,6.0,0.56,0.000,9.58,0.281,0.719,20.3983,P1: Baseline (No Stress),0,0,8,360,38.7
63912210614785,6.017,1,33.92,2.0,5.8,0.62,0.000,9.25,0.260,0.740,20.7728,P1: Baseline (No Stress),0,0,8,360,38.7
63912210614815,6.047,1,33.96,2.0,5.7,0.75,0.000,8.55,0.260,0.740,20.7752,P1: Baseline (No Stress),0,0,8,370,38.7
63912210614843,6.075,1,33.98,2.0,6.0,0.84,0.000,9.15,0.260,0.740,20.7754,P1: Baseline (No Stress),0,0,8,370,38.7
63912210614860,6.094,1,34.00,2.0,5.8,0.82,0.000,8.78,0.260,0.740,20.7755,P1: Baseline (No Stress),0,0,8,370,38.7
63912210614885,6.117,1,34.00,2.0,5.9,0.75,0.000,9.18,0.258,0.742,21.1528,P1: Baseline (No Stress),0,0,8,370,38.7
63912210614902,6.135,1,34.01,2.0,5.7,0.63,0.000,8.91,0.258,0.742,21.1531,P1: Baseline (No Stress),0,0,8,370,38.7
63912210614926,6.159,1,34.02,2.0,5.6,0.55,0.000,8.64,0.258,0.742,21.1531,P1: Baseline (No Stress),0,0,8,370,38.7
63912210614943,6.176,1,34.21,2.0,5.5,0.46,0.000,8.52,0.258,0.742,21.1543,P1: Baseline (No Stress),0,0,8,370,38.7
63912210614961,6.194,1,34.33,2.0,5.6,0.43,0.000,8.82,0.258,0.742,21.1550,P1: Baseline (No Stress),0,0,8,370,38.7
63912210614986,6.214,1,34.43,2.0,5.1,0.43,0.000,7.66,0.223,0.777,21.5364,P1: Baseline (No Stress),0,0,8,370,38.7
63912210615059,6.291,1,34.53,2.0,5.2,0.47,0.000,7.60,0.223,0.777,21.5405,P1: Baseline (No Stress),0,0,7,389,38.7
63912210615082,6.313,1,34.75,2.0,5.7,0.70,0.000,8.65,0.250,0.750,21.9211,P1: Baseline (No Stress),0,0,7,389,38.7
63912210615116,6.349,1,34.79,2.0,5.7,0.70,0.000,8.81,0.250,0.750,21.9241,P1: Baseline (No Stress),0,0,7,375,38.7
63912210615149,6.382,1,34.84,2.0,5.8,0.70,0.000,8.95,0.250,0.750,21.9243,P1: Baseline (No Stress),0,0,7,375,38.7
63912210615184,6.416,1,34.87,2.0,5.6,0.70,0.000,8.56,0.237,0.763,22.3091,P1: Baseline (No Stress),0,0,7,375,38.7
63912210615214,6.447,1,34.89,2.0,5.5,0.70,0.000,8.28,0.237,0.763,22.3105,P1: Baseline (No Stress),0,0,7,381,38.7
63912210615244,6.477,1,34.91,2.0,5.6,0.70,0.000,8.52,0.237,0.763,22.3106,P1: Baseline (No Stress),0,0,7,381,38.7
63912210615275,6.506,1,34.92,2.0,5.7,0.70,0.000,8.80,0.249,0.751,22.6940,P1: Baseline (No Stress),0,0,7,381,38.7
63912210615302,6.536,1,34.92,2.0,5.7,0.70,0.000,8.91,0.249,0.751,22.6952,P1: Baseline (No Stress),0,0,7,376,38.7
63912210615330,6.563,1,34.93,2.0,5.6,0.67,0.000,8.59,0.249,0.751,22.6953,P1: Baseline (No Stress),0,0,7,376,38.7
63912210615359,6.592,1,34.93,2.0,5.6,0.59,0.000,8.76,0.249,0.751,22.6953,P1: Baseline (No Stress),0,0,7,376,38.7
63912210615387,6.619,1,34.94,2.0,5.7,0.48,0.000,9.17,0.269,0.731,23.0745,P1: Baseline (No Stress),0,0,7,376,38.7
63912210615415,6.646,1,34.94,2.0,5.8,0.42,0.000,9.43,0.269,0.731,23.0765,P1: Baseline (No Stress),0,0,8,366,38.7
63912210615442,6.675,1,34.94,2.0,5.7,0.45,0.000,9.08,0.269,0.731,23.0765,P1: Baseline (No Stress),0,0,8,366,38.7
63912210615470,6.702,1,34.94,2.0,5.9,0.55,0.000,9.42,0.269,0.731,23.0765,P1: Baseline (No Stress),0,0,8,366,38.7
63912210615505,6.730,1,35.41,2.0,6.2,0.69,0.000,9.84,0.288,0.712,23.4568,P1: Baseline (No Stress),0,0,8,366,38.7
63912210615563,6.794,1,35.78,2.0,6.2,0.83,0.000,9.64,0.288,0.712,23.4590,P1: Baseline (No Stress),0,0,9,356,38.7
63912210615591,6.816,1,36.32,2.0,6.9,0.97,0.000,11.01,0.327,0.673,23.8320,P1: Baseline (No Stress),0,0,9,356,38.7
63912210615624,6.855,1,36.44,2.0,6.7,0.92,0.000,10.27,0.327,0.673,23.8365,P1: Baseline (No Stress),0,0,10,337,38.7
63912210615653,6.883,1,36.60,2.0,6.8,0.78,0.000,11.08,0.327,0.673,23.8374,P1: Baseline (No Stress),0,0,10,337,38.7
63912210615685,6.916,1,36.68,2.0,6.1,0.71,0.000,9.74,0.282,0.718,24.2225,P1: Baseline (No Stress),0,0,10,337,38.7
63912210615704,6.937,1,36.75,2.0,6.0,0.70,0.000,9.23,0.282,0.718,24.2274,P1: Baseline (No Stress),0,0,8,359,38.7
63912210615733,6.964,1,36.78,2.0,6.1,0.67,0.000,9.59,0.282,0.718,24.2276,P1: Baseline (No Stress),0,0,8,359,38.7
63912210615762,6.994,1,36.81,2.0,6.0,0.58,0.000,9.61,0.282,0.718,24.2278,P1: Baseline (No Stress),0,0,8,359,38.7
63912210615790,7.022,1,36.84,2.0,5.7,0.47,0.000,9.01,0.274,0.726,24.6187,P1: Baseline (No Stress),0,0,8,359,38.7
63912210615807,7.040,1,36.86,2.0,5.6,0.42,0.000,8.86,0.274,0.726,24.6196,P1: Baseline (No Stress),0,0,8,359,38.7
63912210615831,7.064,1,36.87,2.0,5.9,0.44,0.000,9.61,0.274,0.726,24.6197,P1: Baseline (No Stress),0,0,8,359,38.7
63912210615848,7.081,1,36.88,2.0,5.9,0.50,0.000,9.52,0.274,0.726,24.6197,P1: Baseline (No Stress),0,0,8,359,38.7
63912210615874,7.105,1,36.89,2.0,6.0,0.58,0.000,9.42,0.286,0.714,25.0080,P1: Baseline (No Stress),0,0,8,359,38.7
63912210615892,7.125,1,36.90,2.0,6.0,0.70,0.000,9.35,0.286,0.714,25.0093,P1: Baseline (No Stress),0,0,8,359,38.7
63912210615915,7.147,1,36.90,2.0,6.2,0.79,0.000,9.78,0.286,0.714,25.0093,P1: Baseline (No Stress),0,0,8,359,38.7
63912210615933,7.166,1,36.91,2.0,6.2,0.84,0.000,9.67,0.286,0.714,25.0094,P1: Baseline (No Stress),0,0,8,359,38.7
