Timestamp(ms),Elapsed(s),IsURSActive,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LocalLag(ms),LocalRatio,EdgeRatio,Reward,Phase,SyncRTT,SyncLag,CubeCount,ParticleRate,Temperature(C)
63913784559918,0.000,1,60.00,5.0,3.4,0.00,0.000,2.00,0.718,0.282,0.3133,P1: Baseline (No Stress),0,0,0,0,42.0
63913784560707,0.000,1,60.00,5.0,16.9,0.25,0.000,20.64,0.718,0.282,0.3133,P1: Baseline (No Stress),0,0,0,0,42.0
63913784560745,0.020,1,60.00,5.0,17.3,0.25,0.000,21.17,0.718,0.282,0.3651,P1: Baseline (No Stress),0,0,0,0,42.0
63913784560780,0.054,1,60.00,5.0,17.9,0.37,0.000,22.07,0.718,0.282,0.3651,P1: Baseline (No Stress),0,0,0,0,42.0
63913784560816,0.091,1,60.00,5.0,17.8,0.59,0.000,21.86,0.718,0.282,0.3651,P1: Baseline (No Stress),0,0,0,0,42.0
63913784560859,0.125,1,60.00,5.0,15.8,0.79,0.000,21.77,0.576,0.424,0.7971,P1: Baseline (No Stress),0,0,0,0,42.0
63913784560948,0.212,1,60.00,5.0,12.2,1.01,0.000,17.40,0.442,0.558,1.2680,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561046,0.309,1,60.00,5.0,10.2,1.08,0.000,13.75,0.374,0.626,1.7806,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561118,0.389,1,60.00,5.0,9.0,0.53,0.000,11.52,0.374,0.626,1.7873,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561145,0.418,1,60.00,5.0,8.9,0.49,0.000,11.37,0.358,0.642,2.2980,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561167,0.443,1,60.00,5.0,9.0,0.60,0.000,11.59,0.358,0.642,2.2980,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561190,0.466,1,60.00,5.0,9.2,0.67,0.000,11.82,0.358,0.642,2.2980,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561212,0.488,1,60.00,5.0,9.1,0.70,0.000,11.63,0.358,0.642,2.2980,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561235,0.511,1,60.00,5.0,8.9,0.70,0.000,11.34,0.327,0.673,2.8137,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561257,0.533,1,60.00,5.0,8.8,0.74,0.000,10.98,0.327,0.673,2.8168,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561280,0.555,1,55.45,5.0,8.6,0.81,0.000,10.21,0.327,0.673,2.7895,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561301,0.577,1,51.92,5.0,8.8,0.89,0.000,10.54,0.327,0.673,2.7683,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561329,0.599,1,48.94,5.0,9.1,0.96,0.000,10.31,0.504,0.496,3.1457,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561407,0.682,1,46.73,5.0,11.8,0.97,0.000,15.53,0.504,0.496,3.1501,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561437,0.713,1,41.41,5.0,12.0,0.66,0.000,15.79,0.535,0.465,3.4849,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561463,0.738,1,40.32,5.0,11.8,0.47,0.000,15.51,0.535,0.465,3.4814,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561489,0.765,1,39.63,5.0,12.4,0.30,0.000,16.75,0.535,0.465,3.4773,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561514,0.791,1,39.09,5.0,12.1,0.20,0.000,16.40,0.535,0.465,3.4740,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561546,0.816,1,38.68,5.0,10.7,0.22,0.000,15.90,0.396,0.604,3.8456,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561610,0.885,1,38.38,5.0,9.4,0.34,0.000,12.50,0.396,0.604,3.8438,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561634,0.910,1,37.84,5.0,9.8,0.75,0.000,12.86,0.399,0.601,4.2090,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561655,0.931,1,37.73,5.0,9.6,0.87,0.000,12.15,0.399,0.601,4.2086,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561677,0.954,1,37.64,5.0,9.6,0.95,0.000,12.13,0.399,0.601,4.2081,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561698,0.974,1,37.58,5.0,9.6,0.97,0.000,12.02,0.399,0.601,4.2077,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561721,0.997,1,37.53,5.0,10.0,0.95,0.000,13.03,0.407,0.593,4.5680,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561744,1.021,1,37.48,5.0,10.1,0.88,0.000,13.36,0.407,0.593,4.5685,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561765,1.042,1,37.44,5.0,9.7,0.79,0.000,12.51,0.407,0.593,4.5683,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561787,1.064,1,37.42,5.0,9.8,0.72,0.000,12.76,0.407,0.593,4.5681,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561809,1.086,1,37.80,5.0,9.9,0.70,0.000,13.01,0.407,0.593,4.5704,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561831,1.108,1,38.11,4.7,9.8,0.70,0.000,13.20,0.405,0.595,4.9354,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561854,1.130,1,38.36,4.5,9.6,0.70,0.000,13.21,0.405,0.595,4.9371,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561876,1.152,1,38.57,4.3,9.4,0.70,0.000,12.97,0.405,0.595,4.9384,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561898,1.175,1,38.73,4.1,9.4,0.70,0.000,13.17,0.405,0.595,4.9393,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561920,1.196,1,38.86,3.9,8.9,0.70,0.000,12.32,0.406,0.594,5.3088,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561941,1.218,1,38.96,3.8,8.8,0.70,0.000,12.27,0.406,0.594,5.3094,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561964,1.240,1,39.05,3.6,9.1,0.70,0.000,13.08,0.406,0.594,5.3099,P1: Baseline (No Stress),0,0,0,0,42.0
63913784561986,1.263,1,39.11,3.5,8.9,0.70,0.000,12.97,0.406,0.594,5.3103,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562007,1.284,1,39.17,3.4,8.7,0.70,0.000,12.61,0.406,0.594,5.3107,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562030,1.306,1,39.21,3.2,8.8,0.70,0.000,13.19,0.391,0.609,5.6853,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562051,1.328,1,39.25,3.1,8.5,0.70,0.000,12.63,0.391,0.609,5.6869,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562071,1.348,1,39.27,3.0,8.1,0.70,0.000,11.88,0.391,0.609,5.6871,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562093,1.370,1,39.29,3.0,8.2,0.70,0.000,12.08,0.391,0.609,5.6872,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562114,1.391,1,39.31,2.9,8.4,0.70,0.000,12.91,0.391,0.609,5.6873,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562137,1.413,1,39.33,2.8,8.2,0.70,0.000,12.66,0.379,0.621,6.0666,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562160,1.435,1,39.34,2.7,8.1,0.70,0.000,12.53,0.379,0.621,6.0679,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562180,1.457,1,39.35,2.7,7.7,0.70,0.000,11.54,0.379,0.621,6.0679,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562201,1.478,1,39.35,2.6,7.8,0.70,0.000,11.81,0.379,0.621,6.0680,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562224,1.500,1,39.36,2.6,8.0,0.70,0.000,12.58,0.372,0.628,6.4501,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562245,1.522,1,39.37,2.5,7.8,0.68,0.000,12.12,0.372,0.628,6.4508,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562266,1.543,1,39.37,2.5,7.7,0.63,0.000,11.98,0.372,0.628,6.4508,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562288,1.565,1,39.37,2.4,7.7,0.55,0.000,12.32,0.372,0.628,6.4509,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562309,1.586,1,39.38,2.4,7.4,0.47,0.000,11.70,0.372,0.628,6.4509,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562331,1.608,1,40.63,2.4,7.7,0.43,0.000,12.40,0.383,0.617,6.8368,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562352,1.629,1,41.64,2.3,7.4,0.43,0.000,11.73,0.383,0.617,6.8440,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562373,1.650,1,42.46,2.3,7.5,0.49,0.000,11.76,0.383,0.617,6.8490,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562395,1.672,1,43.12,2.3,7.7,0.58,0.000,12.31,0.383,0.617,6.8529,P1: Baseline (No Stress),0,0,0,0,42.0
63913784562416,1.693,1,43.67,2.3,7.5,0.69,0.000,11.58,0.383,0.617,6.8562,P1: Baseline (No Stress),0,0,0,0,42.0
