Timestamp(ms),Elapsed(s),IsURSActive,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LocalLag(ms),LocalRatio,EdgeRatio,Reward,Phase,SyncRTT,SyncLag,CubeCount,ParticleRate,Temperature(C)
63913785612677,0.000,1,60.00,5.0,4.5,0.00,0.000,2.00,0.500,0.500,0.0000,P1: Baseline (No Stress),0,0,0,0,43.7
63913785613438,0.000,1,60.00,5.0,11.7,1.20,0.000,15.23,0.500,0.500,0.0000,P1: Baseline (No Stress),0,0,0,0,43.7
63913785613489,0.020,1,60.00,5.0,14.7,1.20,0.000,15.95,0.833,0.167,0.2408,P1: Baseline (No Stress),0,0,0,0,43.7
63913785613582,0.112,1,60.00,5.0,17.5,1.17,0.000,25.08,0.551,0.449,0.7185,P1: Baseline (No Stress),0,0,0,0,43.7
63913785613655,0.193,1,60.00,5.0,12.6,0.65,0.000,16.61,0.551,0.449,0.7467,P1: Baseline (No Stress),0,0,0,0,43.7
63913785613692,0.226,1,60.00,5.0,12.6,0.43,0.000,16.79,0.552,0.448,1.1888,P1: Baseline (No Stress),0,0,0,0,43.7
63913785613719,0.261,1,60.00,5.0,12.5,0.52,0.000,16.63,0.552,0.448,1.1888,P1: Baseline (No Stress),0,0,0,0,43.7
63913785613746,0.288,1,60.00,5.0,12.5,0.65,0.000,16.39,0.552,0.448,1.1888,P1: Baseline (No Stress),0,0,0,0,43.7
63913785613777,0.315,1,60.00,5.0,11.9,0.70,0.000,16.31,0.487,0.513,1.6503,P1: Baseline (No Stress),0,0,0,0,43.7
63913785613839,0.380,1,60.00,5.0,11.0,0.70,0.000,14.53,0.487,0.513,1.6568,P1: Baseline (No Stress),0,0,0,0,43.7
63913785613873,0.409,1,60.00,5.0,10.2,0.88,0.000,14.84,0.336,0.664,2.1582,P1: Baseline (No Stress),0,0,0,0,43.7
63913785613944,0.483,1,60.00,5.0,9.0,0.96,0.000,10.95,0.336,0.664,2.1733,P1: Baseline (No Stress),0,0,0,0,43.7
63913785613966,0.509,1,60.00,5.0,8.9,0.79,0.000,10.97,0.337,0.663,2.6894,P1: Baseline (No Stress),0,0,0,0,43.7
63913785613987,0.530,1,60.00,5.0,8.8,0.66,0.000,10.94,0.337,0.663,2.6895,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614015,0.559,1,55.21,5.0,8.6,0.54,0.000,10.76,0.337,0.663,2.6607,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614068,0.603,1,50.10,5.1,9.2,0.35,0.000,10.92,0.493,0.507,3.0215,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614130,0.672,1,44.66,5.3,11.5,0.19,0.000,15.69,0.493,0.507,3.0047,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614156,0.700,1,39.78,5.4,11.7,0.53,0.000,15.60,0.493,0.507,2.9759,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614187,0.724,1,38.61,5.5,12.4,0.68,0.000,14.75,0.640,0.360,3.2524,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614253,0.795,1,37.79,5.5,14.8,0.81,0.000,18.47,0.640,0.360,3.2477,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614288,0.825,1,36.32,5.7,12.1,0.96,0.000,18.43,0.356,0.644,3.6180,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614366,0.906,1,35.95,5.7,9.6,0.88,0.000,11.42,0.366,0.634,3.9799,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614388,0.931,1,35.36,5.8,9.8,0.70,0.000,12.21,0.366,0.634,3.9776,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614408,0.952,1,35.25,5.8,9.6,0.70,0.000,11.45,0.366,0.634,3.9770,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614435,0.979,1,35.18,5.8,9.6,0.70,0.000,11.50,0.366,0.634,3.9766,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614478,1.020,1,35.11,5.8,9.5,0.70,0.000,11.27,0.357,0.643,4.3384,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614499,1.042,1,35.03,5.9,9.6,0.70,0.000,11.36,0.357,0.643,4.3390,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614523,1.066,1,35.01,5.9,9.6,0.70,0.000,11.46,0.357,0.643,4.3388,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614547,1.090,1,34.43,5.9,9.5,0.70,0.000,11.10,0.357,0.643,4.3354,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614576,1.119,1,33.97,5.6,9.6,0.70,0.000,11.76,0.372,0.628,4.6856,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614596,1.140,1,33.56,5.3,9.4,0.70,0.000,11.70,0.372,0.628,4.6840,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614621,1.163,1,33.33,5.1,9.5,0.70,0.000,12.28,0.372,0.628,4.6823,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614645,1.189,1,33.11,5.0,9.1,0.70,0.000,11.56,0.372,0.628,4.6807,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614670,1.213,1,32.93,4.8,9.3,0.70,0.000,12.11,0.387,0.613,5.0191,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614694,1.238,1,32.80,4.6,9.4,0.70,0.000,12.72,0.387,0.613,5.0198,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614716,1.260,1,32.69,4.4,9.1,0.70,0.000,12.25,0.387,0.613,5.0191,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614738,1.281,1,32.62,4.3,9.0,0.70,0.000,12.13,0.387,0.613,5.0187,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614762,1.303,1,32.56,4.2,8.9,0.70,0.000,11.96,0.403,0.597,5.3491,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614784,1.327,1,32.51,4.1,9.3,0.70,0.000,12.86,0.403,0.597,5.3505,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614808,1.351,1,32.47,4.0,9.3,0.68,0.000,13.10,0.403,0.597,5.3502,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614833,1.377,1,32.44,3.9,9.0,0.62,0.000,12.58,0.403,0.597,5.3500,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614865,1.402,1,32.41,3.8,9.4,0.53,0.000,13.20,0.449,0.551,5.6615,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614925,1.467,1,32.39,3.8,9.6,0.44,0.000,13.85,0.449,0.551,5.6659,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614948,1.492,1,32.36,3.6,9.5,0.53,0.000,13.57,0.449,0.551,5.6657,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614973,1.515,1,32.35,3.5,9.9,0.65,0.000,14.11,0.474,0.526,5.9703,P1: Baseline (No Stress),0,0,0,0,43.7
63913785614999,1.542,1,32.34,3.5,9.9,0.76,0.000,13.97,0.474,0.526,5.9728,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615033,1.577,1,32.34,3.4,9.9,0.84,0.000,13.89,0.474,0.526,5.9727,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615056,1.600,1,32.33,3.4,10.2,0.80,0.000,14.64,0.474,0.526,5.9727,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615081,1.623,1,33.87,3.3,9.8,0.71,0.000,14.32,0.451,0.549,6.2971,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615103,1.647,1,35.08,3.3,9.3,0.61,0.000,13.43,0.451,0.549,6.3043,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615126,1.669,1,36.04,3.3,9.5,0.55,0.000,13.96,0.451,0.549,6.3101,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615148,1.692,1,36.78,3.3,9.2,0.57,0.000,13.34,0.451,0.549,6.3145,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615176,1.714,1,37.37,3.2,10.0,0.65,0.000,14.08,0.501,0.499,6.6364,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615238,1.781,1,37.83,3.2,10.6,0.76,0.000,15.17,0.501,0.499,6.6441,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615264,1.807,1,38.73,3.2,10.7,1.16,0.000,15.48,0.477,0.523,6.9913,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615288,1.832,1,38.95,3.1,10.5,1.20,0.000,15.02,0.477,0.523,6.9951,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615312,1.856,1,39.12,3.1,10.5,1.13,0.000,15.25,0.477,0.523,6.9961,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615335,1.879,1,39.24,3.1,10.1,0.98,0.000,14.44,0.477,0.523,6.9968,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615358,1.902,1,39.33,3.1,9.8,0.83,0.000,14.01,0.477,0.523,6.9974,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615388,1.925,1,39.41,3.1,9.6,0.70,0.000,15.18,0.400,0.600,7.3718,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615458,2.000,1,39.47,3.1,8.5,0.57,0.000,12.65,0.400,0.600,7.3722,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615483,2.025,1,39.59,3.1,8.3,0.19,0.000,12.19,0.439,0.561,7.7349,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615506,2.050,1,39.61,3.1,8.8,0.24,0.000,13.23,0.439,0.561,7.7351,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615528,2.072,1,39.63,3.1,8.9,0.38,0.000,13.41,0.439,0.561,7.7352,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615550,2.094,1,39.64,3.1,9.1,0.52,0.000,13.49,0.439,0.561,7.7352,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615573,2.116,1,39.65,3.0,8.9,0.66,0.000,13.36,0.413,0.587,8.1044,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615595,2.139,1,39.66,3.0,8.8,0.77,0.000,13.07,0.413,0.587,8.1070,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615617,2.160,1,39.70,3.0,8.7,0.91,0.000,12.66,0.413,0.587,8.1072,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615639,2.183,1,39.73,3.1,9.1,1.06,0.000,13.17,0.413,0.587,8.1074,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615662,2.205,1,39.75,3.2,9.4,1.17,0.000,13.37,0.440,0.560,8.4680,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615684,2.228,1,39.77,3.3,9.6,1.20,0.000,13.56,0.440,0.560,8.4708,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615706,2.250,1,39.78,3.3,9.8,1.14,0.000,14.08,0.440,0.560,8.4709,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615727,2.271,1,39.80,3.4,9.4,1.02,0.000,13.31,0.440,0.560,8.4710,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615749,2.293,1,39.81,3.4,9.3,0.87,0.000,13.14,0.440,0.560,8.4710,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615770,2.314,1,39.81,3.5,8.8,0.75,0.000,13.05,0.373,0.627,8.8494,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615790,2.334,1,39.82,3.5,8.2,0.64,0.000,11.67,0.373,0.627,8.8561,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615809,2.353,1,39.82,3.6,8.1,0.54,0.000,11.39,0.373,0.627,8.8561,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615830,2.373,1,39.83,3.6,8.1,0.47,0.000,11.56,0.373,0.627,8.8562,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615849,2.392,1,39.83,3.6,8.1,0.43,0.000,11.53,0.373,0.627,8.8562,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615870,2.413,1,39.83,3.7,8.5,0.43,0.000,12.03,0.400,0.600,9.2307,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615891,2.434,1,39.84,3.7,8.5,0.48,0.000,12.07,0.400,0.600,9.2333,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615911,2.454,1,39.84,3.7,8.6,0.55,0.000,12.11,0.400,0.600,9.2333,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615932,2.476,1,39.84,3.7,8.8,0.63,0.000,12.59,0.400,0.600,9.2334,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615953,2.498,1,39.84,3.8,9.1,0.68,0.000,13.16,0.400,0.600,9.2334,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615974,2.517,1,39.84,3.8,8.6,0.70,0.000,12.11,0.382,0.618,9.6143,P1: Baseline (No Stress),0,0,0,0,43.7
63913785615994,2.539,1,39.84,3.8,8.7,0.70,0.000,12.26,0.382,0.618,9.6161,P1: Baseline (No Stress),0,0,0,0,43.7
