Timestamp(ms),Elapsed(s),IsURSActive,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LocalLag(ms),LocalRatio,EdgeRatio,Reward,Phase,SyncRTT,SyncLag,CubeCount,ParticleRate,Temperature(C)
63912203397131,0.000,1,60.00,5.0,11.4,0.00,0.000,15.37,0.530,0.470,0.4180,P1: Baseline (No Stress),0,0,0,0,38.2
63912203397850,0.000,1,60.00,5.0,12.3,0.41,0.000,16.70,0.530,0.470,0.4180,P1: Baseline (No Stress),0,0,16,235,38.2
63912203397879,0.020,1,60.00,5.0,12.2,0.41,0.000,16.40,0.530,0.470,0.4510,P1: Baseline (No Stress),0,0,16,235,38.2
63912203397925,0.065,1,60.00,5.0,12.1,0.55,0.000,16.17,0.530,0.470,0.4510,P1: Baseline (No Stress),0,0,16,235,38.2
63912203397964,0.103,1,60.00,5.0,12.0,0.79,0.000,15.98,0.512,0.488,0.9074,P1: Baseline (No Stress),0,0,16,235,38.2
63912203397993,0.132,1,60.00,5.0,12.1,1.05,0.000,15.93,0.512,0.488,0.9093,P1: Baseline (No Stress),0,0,15,244,38.2
63912203398019,0.161,1,60.00,5.0,11.8,1.18,0.000,15.34,0.512,0.488,0.9093,P1: Baseline (No Stress),0,0,15,244,38.2
63912203398052,0.190,1,60.00,5.0,13.1,1.18,0.000,17.08,0.555,0.445,1.3458,P1: Baseline (No Stress),0,0,15,244,38.2
63912203398080,0.221,1,60.00,5.0,12.8,1.05,0.000,16.62,0.555,0.445,1.3501,P1: Baseline (No Stress),0,0,17,222,38.2
63912203398109,0.248,1,60.00,5.0,12.9,0.84,0.000,16.87,0.555,0.445,1.3501,P1: Baseline (No Stress),0,0,17,222,38.2
63912203398136,0.277,1,60.00,5.0,12.4,0.69,0.000,16.20,0.555,0.445,1.3501,P1: Baseline (No Stress),0,0,17,222,38.2
63912203398166,0.306,1,60.00,5.0,12.4,0.55,0.000,16.72,0.528,0.472,1.7996,P1: Baseline (No Stress),0,0,17,222,38.2
63912203398194,0.334,1,60.00,5.0,11.8,0.45,0.000,15.75,0.528,0.472,1.8023,P1: Baseline (No Stress),0,0,16,236,38.2
63912203398221,0.363,1,60.00,5.0,11.6,0.43,0.000,15.31,0.528,0.472,1.8023,P1: Baseline (No Stress),0,0,16,236,38.2
63912203398252,0.392,1,60.00,5.0,11.3,0.49,0.000,15.18,0.490,0.510,2.2652,P1: Baseline (No Stress),0,0,16,236,38.2
63912203398278,0.421,1,60.00,5.0,10.9,0.60,0.000,14.42,0.490,0.510,2.2690,P1: Baseline (No Stress),0,0,15,255,38.2
63912203398307,0.448,1,60.00,5.0,11.5,0.68,0.000,15.37,0.490,0.510,2.2690,P1: Baseline (No Stress),0,0,15,255,38.2
63912203398335,0.477,1,60.00,5.0,11.4,0.70,0.000,15.33,0.490,0.510,2.2690,P1: Baseline (No Stress),0,0,15,255,38.2
63912203398369,0.505,1,60.00,5.0,10.7,0.72,0.000,14.38,0.454,0.546,2.7453,P1: Baseline (No Stress),0,0,15,255,38.2
63912203398437,0.577,1,60.00,5.0,10.5,0.81,0.000,13.66,0.454,0.546,2.7490,P1: Baseline (No Stress),0,0,14,273,38.2
63912203398494,0.627,1,48.97,5.0,13.2,0.97,0.000,17.31,0.564,0.436,3.1200,P1: Baseline (No Stress),0,0,14,273,38.2
63912203398561,0.699,1,44.87,4.5,12.2,0.80,0.000,16.33,0.544,0.456,3.4480,P1: Baseline (No Stress),0,0,17,218,38.2
63912203398588,0.729,1,41.57,3.8,11.3,0.38,0.000,15.65,0.544,0.456,3.4302,P1: Baseline (No Stress),0,0,16,228,38.2
63912203398624,0.765,1,40.75,3.6,11.6,0.22,0.000,16.40,0.544,0.456,3.4253,P1: Baseline (No Stress),0,0,16,228,38.2
63912203398655,0.793,1,40.07,3.4,8.5,0.22,0.000,12.67,0.414,0.586,3.7822,P1: Baseline (No Stress),0,0,16,228,38.2
63912203398717,0.860,1,39.68,3.3,8.8,0.37,0.000,13.37,0.414,0.586,3.7929,P1: Baseline (No Stress),0,0,12,293,38.2
63912203398745,0.888,1,39.09,3.0,8.3,0.76,0.000,12.47,0.376,0.624,4.1654,P1: Baseline (No Stress),0,0,12,293,38.2
63912203398771,0.918,1,38.93,2.9,8.0,0.89,0.000,11.58,0.376,0.624,4.1683,P1: Baseline (No Stress),0,0,11,312,38.2
63912203398796,0.943,1,38.81,2.8,7.9,0.97,0.000,11.48,0.376,0.624,4.1675,P1: Baseline (No Stress),0,0,11,312,38.2
63912203398823,0.969,1,38.73,2.7,8.2,0.96,0.000,12.34,0.376,0.624,4.1671,P1: Baseline (No Stress),0,0,11,312,38.2
63912203398852,0.992,1,38.67,2.6,7.7,0.88,0.000,11.77,0.357,0.643,4.5480,P1: Baseline (No Stress),0,0,11,312,38.2
63912203398911,1.056,1,38.63,2.6,7.5,0.79,0.000,11.44,0.357,0.643,4.5497,P1: Baseline (No Stress),0,0,11,321,38.2
63912203398950,1.092,1,38.55,2.4,6.2,0.70,0.000,8.87,0.272,0.728,4.9430,P1: Baseline (No Stress),0,0,11,321,38.2
63912203399021,1.166,1,38.53,2.4,6.1,0.70,0.000,8.81,0.272,0.728,4.9514,P1: Baseline (No Stress),0,0,8,364,38.2
63912203399056,1.191,1,33.06,2.3,10.0,0.70,0.000,15.34,0.487,0.513,5.2036,P1: Baseline (No Stress),0,0,8,364,38.2
63912203399144,1.285,1,31.99,2.3,9.9,0.70,0.000,15.06,0.487,0.513,5.2186,P1: Baseline (No Stress),0,0,15,257,38.2
63912203399174,1.315,1,29.62,2.2,10.4,0.70,0.000,15.40,0.529,0.471,5.4881,P1: Baseline (No Stress),0,0,15,257,38.2
63912203399219,1.361,1,29.24,2.2,10.4,0.70,0.000,15.31,0.529,0.471,5.4858,P1: Baseline (No Stress),0,0,16,236,38.2
63912203399260,1.401,1,28.83,2.1,10.6,0.70,0.000,15.87,0.522,0.478,5.7501,P1: Baseline (No Stress),0,0,16,236,38.2
63912203399288,1.428,1,28.60,2.1,10.7,0.70,0.000,16.13,0.522,0.478,5.7495,P1: Baseline (No Stress),0,0,16,236,38.2
63912203399313,1.456,1,28.48,2.1,10.3,0.70,0.000,15.36,0.522,0.478,5.7488,P1: Baseline (No Stress),0,0,16,236,38.2
63912203399342,1.484,1,28.40,2.1,10.5,0.70,0.000,15.71,0.522,0.478,5.7483,P1: Baseline (No Stress),0,0,16,236,38.2
63912203399372,1.513,1,28.33,2.1,9.3,0.66,0.000,14.64,0.465,0.535,6.0345,P1: Baseline (No Stress),0,0,16,236,38.2
