Timestamp(ms),Elapsed(s),IsURSActive,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LocalLag(ms),LocalRatio,EdgeRatio,Reward,Phase,SyncRTT,SyncLag,CubeCount,ParticleRate,Temperature(C)
63913785459960,0.000,1,60.00,5.0,3.4,0.00,0.000,2.00,0.718,0.282,0.3133,P1: Baseline (No Stress),0,0,0,0,43.7
63913785460730,0.000,1,60.00,5.0,18.0,1.11,0.000,21.81,0.718,0.282,0.3133,P1: Baseline (No Stress),0,0,0,0,43.7
63913785460770,0.020,1,60.00,5.0,16.8,1.11,0.000,20.14,0.718,0.282,0.3651,P1: Baseline (No Stress),0,0,0,0,43.7
63913785460803,0.052,1,60.00,5.0,17.1,0.99,0.000,20.70,0.718,0.282,0.3651,P1: Baseline (No Stress),0,0,0,0,43.7
63913785460837,0.087,1,60.00,5.0,17.6,0.78,0.000,21.52,0.718,0.282,0.3651,P1: Baseline (No Stress),0,0,0,0,43.7
63913785460876,0.119,1,60.00,5.0,15.7,0.60,0.000,20.22,0.640,0.360,0.7683,P1: Baseline (No Stress),0,0,0,0,43.7
63913785460962,0.202,1,60.00,5.0,14.4,0.47,0.000,19.56,0.570,0.430,1.1958,P1: Baseline (No Stress),0,0,0,0,43.7
63913785461049,0.294,1,60.00,5.0,12.8,0.56,0.000,17.39,0.531,0.469,1.6497,P1: Baseline (No Stress),0,0,0,0,43.7
63913785461076,0.327,1,60.00,5.0,12.0,0.71,0.000,15.75,0.531,0.469,1.6536,P1: Baseline (No Stress),0,0,0,0,43.7
63913785461103,0.353,1,60.00,5.0,11.9,0.81,0.000,15.48,0.531,0.469,1.6536,P1: Baseline (No Stress),0,0,0,0,43.7
63913785461129,0.380,1,60.00,5.0,12.1,0.91,0.000,15.74,0.531,0.469,1.6536,P1: Baseline (No Stress),0,0,0,0,43.7
63913785461161,0.406,1,60.00,5.0,11.5,0.97,0.000,16.09,0.431,0.569,2.1315,P1: Baseline (No Stress),0,0,0,0,43.7
63913785461228,0.476,1,60.00,5.0,10.2,0.96,0.000,13.17,0.431,0.569,2.1415,P1: Baseline (No Stress),0,0,0,0,43.7
63913785461253,0.503,1,60.00,5.0,10.2,0.65,0.000,13.64,0.420,0.580,2.6321,P1: Baseline (No Stress),0,0,0,0,43.7
63913785461276,0.527,1,60.00,5.0,10.0,0.49,0.000,13.57,0.420,0.580,2.6333,P1: Baseline (No Stress),0,0,0,0,43.7
63913785461300,0.550,1,54.85,5.0,10.0,0.33,0.000,13.72,0.420,0.580,2.6024,P1: Baseline (No Stress),0,0,0,0,43.7
63913785461323,0.574,1,50.89,5.0,9.8,0.22,0.000,13.39,0.420,0.580,2.5786,P1: Baseline (No Stress),0,0,0,0,43.7
63913785461352,0.597,1,47.64,5.0,10.6,0.20,0.000,13.44,0.539,0.461,2.9402,P1: Baseline (No Stress),0,0,0,0,43.7
63913785461430,0.679,1,45.13,5.0,11.7,0.27,0.000,15.53,0.539,0.461,2.9371,P1: Baseline (No Stress),0,0,0,0,43.7
63913785461458,0.708,1,39.85,5.0,12.3,0.75,0.000,16.57,0.511,0.489,3.2747,P1: Baseline (No Stress),0,0,0,0,43.7
63913785461482,0.733,1,38.78,5.0,11.5,0.89,0.000,15.04,0.511,0.489,3.2684,P1: Baseline (No Stress),0,0,0,0,43.7
