Timestamp(ms),Elapsed(s),IsURSActive,FPS,RTT(ms),MTP(ms),Jitter(ms),Loss(%),LocalLag(ms),LocalRatio,EdgeRatio,Reward,Phase,SyncRTT,SyncLag,CubeCount,ParticleRate,Temperature(C)
63913784323262,0.000,1,60.00,5.0,3.4,0.00,0.000,2.00,0.718,0.282,0.3133,P1: Baseline (No Stress),0,0,0,0,41.5
63913784324021,0.000,1,60.00,5.0,17.1,0.38,0.000,20.90,0.718,0.282,0.3133,P1: Baseline (No Stress),0,0,0,0,41.5
63913784324059,0.020,1,60.00,5.0,16.9,0.38,0.000,20.64,0.718,0.282,0.3651,P1: Baseline (No Stress),0,0,0,0,41.5
63913784324096,0.056,1,60.00,5.0,16.5,0.52,0.000,19.96,0.718,0.282,0.3651,P1: Baseline (No Stress),0,0,0,0,41.5
63913784324130,0.090,1,60.00,5.0,16.7,0.72,0.000,20.16,0.718,0.282,0.3651,P1: Baseline (No Stress),0,0,0,0,41.5
63913784324171,0.123,1,60.00,5.0,14.9,0.93,0.000,20.52,0.552,0.448,0.8072,P1: Baseline (No Stress),0,0,0,0,41.5
63913784324264,0.214,1,60.00,5.0,11.3,1.13,0.000,16.38,0.389,0.611,1.3088,P1: Baseline (No Stress),0,0,0,0,41.5
63913784324341,0.298,1,60.00,5.0,9.7,0.92,0.000,12.63,0.374,0.626,1.8133,P1: Baseline (No Stress),0,0,0,0,41.5
63913784324365,0.326,1,60.00,5.0,9.2,0.48,0.000,12.08,0.374,0.626,1.8148,P1: Baseline (No Stress),0,0,0,0,41.5
63913784324389,0.350,1,60.00,5.0,9.1,0.42,0.000,11.88,0.374,0.626,1.8148,P1: Baseline (No Stress),0,0,0,0,41.5
63913784324413,0.373,1,60.00,5.0,9.2,0.44,0.000,12.26,0.374,0.626,1.8148,P1: Baseline (No Stress),0,0,0,0,41.5
63913784324436,0.396,1,60.00,5.0,9.1,0.51,0.000,11.57,0.382,0.618,2.3174,P1: Baseline (No Stress),0,0,0,0,41.5
