Wall time,Step,Value
1772464619.3770084,40000,0.19316986203193665
1772464675.8387809,60000,0.22430893778800964
1772464732.1645718,80000,0.1742250621318817
1772464788.8539026,100000,0.189842090010643
1772464845.1501622,120000,0.19735389947891235
1772464905.7308447,140000,0.1806008219718933
1772464967.7894478,160000,0.2081470936536789
1772465036.2419817,180000,0.18933193385601044
1772465099.6187944,200000,0.21346130967140198
1772465158.707919,220000,0.20696312189102173
1772465218.4971402,240000,0.17408743500709534
1772465280.2548473,260000,0.2325744777917862
1772465344.7680707,280000,0.2093702256679535
1772465407.470158,300000,0.22152066230773926
1772465467.2000587,320000,0.1893606334924698
1772465522.3802931,340000,0.1998603641986847
1772465585.8597312,360000,0.19938743114471436
1772465648.2217329,380000,0.20394255220890045
1772465706.3147755,400000,0.1718500554561615
1772465760.7480636,420000,0.18759573996067047
1772465816.2845464,440000,0.18940097093582153
1772465866.5403411,460000,0.2015864998102188
1772465920.2677672,480000,0.18245141208171844
1772465969.5485342,500000,0.1950920820236206
1772466027.134455,520000,0.23052504658699036
1772466087.7610178,540000,0.17321400344371796
1772466146.2825718,560000,0.18720385432243347
1772466210.5413697,580000,0.1882934719324112
1772466266.6302538,600000,0.14863285422325134
1772466326.0928314,620000,0.1998959332704544
1772466379.4964104,640000,0.23159411549568176
1772466431.4666774,660000,0.1994650661945343
1772466483.7622175,680000,0.2058568000793457
1772466535.5518372,700000,0.2063048630952835
1772466586.7883387,720000,0.16168692708015442
1772466638.927993,740000,0.22469700872898102
1772466690.9629378,760000,0.22887592017650604
1772466744.0746508,780000,0.17400042712688446
1772466795.9724917,800000,0.23694464564323425
1772466850.4068604,820000,0.20549096167087555
1772466904.8095565,840000,0.2074955254793167
1772466959.7525523,860000,0.18436820805072784
1772467012.131546,880000,0.1804131716489792
1772467065.5162706,900000,0.21570995450019836
1772467117.0905948,920000,0.20220822095870972
1772467170.145834,940000,0.17716071009635925
1772467221.7321043,960000,0.1762825846672058
1772467278.4662478,980000,0.1597442328929901
1772467331.0375452,1000000,0.22179658710956573
1772467385.0264075,1020000,0.17774948477745056
1772467437.9350111,1040000,0.18871034681797028
1772467491.174912,1060000,0.18937532603740692
1772467543.0643146,1080000,0.19267840683460236
1772467596.6840863,1100000,0.19025741517543793
1772467650.1308408,1120000,0.20906946063041687
1772467703.3614633,1140000,0.1833057552576065
1772467755.2704716,1160000,0.2241259068250656
1772467808.9791217,1180000,0.17744167149066925
1772467863.04085,1200000,0.16162356734275818
1772467914.7115881,1220000,0.20547950267791748
1772467967.4314854,1240000,0.19346250593662262
1772468022.2674654,1260000,0.20916517078876495
1772468075.6512861,1280000,0.2095196694135666
1772468127.7368236,1300000,0.21353690326213837
1772468181.1704035,1320000,0.20219680666923523
1772468234.8133614,1340000,0.19657817482948303
1772468287.4222684,1360000,0.20417223870754242
1772468340.164573,1380000,0.21521489322185516
1772468393.397987,1400000,0.2042882889509201
1772468445.946218,1420000,0.19740281999111176
1772468497.5096626,1440000,0.19334383308887482
1772468549.2416415,1460000,0.2212247997522354
1772468601.5182452,1480000,0.20593146979808807
1772468654.612435,1500000,0.194623202085495
1772468708.1705806,1520000,0.18360289931297302
1772468762.2613258,1540000,0.19414100050926208
1772468816.7706296,1560000,0.19484533369541168
1772468869.8558877,1580000,0.17933370172977448
1772468923.0236301,1600000,0.1916770488023758
1772468975.3331738,1620000,0.18778946995735168
1772469080.1406572,1660000,0.1940515637397766
1772469133.523889,1680000,0.23523736000061035
1772469187.1666758,1700000,0.2082933485507965
1772469237.9576607,1720000,0.18638812005519867
1772469290.2865622,1740000,0.211747407913208
1772469344.2010753,1760000,0.21880806982517242
1772469395.8734715,1780000,0.21034452319145203
1772469447.2852912,1800000,0.21650633215904236
1772469499.7428806,1820000,0.1979123055934906
1772469553.7092128,1840000,0.18959486484527588
1772469607.9661655,1860000,0.20417992770671844
1772469660.749323,1880000,0.21512645483016968
1772469715.0684774,1900000,0.15950258076190948
1772469767.6983733,1920000,0.20959711074829102
1772469821.9959588,1940000,0.21203619241714478
1772469874.1016974,1960000,0.1679559350013733
1772469927.5922718,1980000,0.21180249750614166
1772469979.799849,2000000,0.1797165870666504
1772470033.1964273,2020000,0.17171184718608856
1772470086.0432343,2040000,0.2169020026922226
1772470139.6450408,2060000,0.22046814858913422
1772470191.1403203,2080000,0.180484339594841
1772470240.6486688,2100000,0.20665554702281952
1772470292.5034394,2120000,0.2035266011953354
1772470343.8475382,2140000,0.22631961107254028
1772470395.3984501,2160000,0.1770196557044983
1772470447.041831,2180000,0.2200385183095932
1772470499.2295892,2200000,0.17377659678459167
1772470550.091708,2220000,0.2025565803050995
1772470600.1842253,2240000,0.2188885509967804
1772470650.9652398,2260000,0.2130439281463623
1772470703.0839643,2280000,0.17939811944961548
1772470755.2668412,2300000,0.2164178192615509
1772470808.0201764,2320000,0.17624619603157043
1772470858.6067083,2340000,0.1658163070678711
1772470910.590932,2360000,0.1886681169271469
1772470959.8786833,2380000,0.21311739087104797
1772471011.6056888,2400000,0.2004614919424057
1772471062.2148695,2420000,0.24492177367210388
1772471114.1120615,2440000,0.21813368797302246
1772471165.927238,2460000,0.20802921056747437
1772471215.8432775,2480000,0.1973736435174942
1772471266.576449,2500000,0.19022919237613678
1772471318.1664565,2520000,0.1466064155101776
1772471369.0737543,2540000,0.18558906018733978
1772471418.600924,2560000,0.22181817889213562
1772471469.9735436,2580000,0.16532479226589203
1772471520.697098,2600000,0.20826882123947144
1772471571.2933826,2620000,0.19134971499443054
1772471621.147949,2640000,0.1804703027009964
1772471671.7637794,2660000,0.18554984033107758
1772471722.5551078,2680000,0.17615677416324615
1772471773.7728398,2700000,0.20776157081127167
1772471823.2703032,2720000,0.2278963178396225
1772471874.0749068,2740000,0.1843908578157425
1772471924.4342668,2760000,0.18171823024749756
1772471975.8359509,2780000,0.21465766429901123
1772472026.2388096,2800000,0.1870451271533966
1772472077.6337242,2820000,0.18360424041748047
1772472128.0134308,2840000,0.2177993506193161
1772472179.927365,2860000,0.18862847983837128
1772472230.2554162,2880000,0.1861678808927536
1772472282.6679313,2900000,0.18137912452220917
1772472331.8882365,2920000,0.217049703001976
1772472382.103167,2940000,0.19476617872714996
1772472434.0409067,2960000,0.17557811737060547
1772472483.3799486,2980000,0.1728464514017105
1772472534.8448763,3000000,0.20389819145202637
1772472585.4138985,3020000,0.19664376974105835
1772472636.1085348,3040000,0.19725169241428375
1772472686.4432669,3060000,0.19780868291854858
1772472738.5542924,3080000,0.22275829315185547
1772472789.724022,3100000,0.2154274582862854
1772472841.1279705,3120000,0.18511295318603516
1772472890.9012802,3140000,0.2216724008321762
1772472941.1206355,3160000,0.21124453842639923
1772472991.8428926,3180000,0.1834741234779358
1772473043.1163058,3200000,0.215170219540596
1772473093.8631325,3220000,0.16537955403327942
1772473146.729388,3240000,0.22962017357349396
1772473246.8612697,3280000,0.19832780957221985
1772473297.4644952,3300000,0.1818636804819107
1772473349.0582168,3320000,0.21497218310832977
1772473399.6469836,3340000,0.20212173461914062
1772473448.8493958,3360000,0.19329050183296204
1772473499.3986151,3380000,0.20568238198757172
1772473550.4046588,3400000,0.21762074530124664
1772473602.1148374,3420000,0.1647399365901947
1772473652.1903753,3440000,0.17859795689582825
1772473702.5090015,3460000,0.21172688901424408
1772473756.3746693,3480000,0.21816386282444
1772473810.2745862,3500000,0.13590025901794434
1772473862.144202,3520000,0.18509432673454285
1772473912.2722166,3540000,0.18572230637073517
1772473963.7404795,3560000,0.17732691764831543
1772474013.7758136,3580000,0.21743497252464294
1772474063.175177,3600000,0.18428632616996765
1772474114.350866,3620000,0.19663935899734497
1772474165.665039,3640000,0.18339374661445618
1772474217.5062325,3660000,0.24110303819179535
1772474268.8500829,3680000,0.18488037586212158
1772474319.825846,3700000,0.19863179326057434
1772474370.5125713,3720000,0.21523483097553253
1772474421.015743,3740000,0.19366240501403809
1772474472.9136624,3760000,0.19980065524578094
1772474523.6709945,3780000,0.17916402220726013
1772474574.8906858,3800000,0.1867070347070694
1772474624.9561512,3820000,0.19144406914710999
1772474676.17626,3840000,0.21363626420497894
1772474728.7441628,3860000,0.19863951206207275
1772474778.6872087,3880000,0.20996491611003876
1772474831.0204074,3900000,0.22510355710983276
1772474881.321278,3920000,0.18624812364578247
1772474931.8666947,3940000,0.19025027751922607
1772474982.1597643,3960000,0.2247503250837326
1772475031.6176343,3980000,0.189453125
1772475083.9153843,4000000,0.18982917070388794
1772475135.440095,4020000,0.17743466794490814
1772475186.084653,4040000,0.17607590556144714
1772475235.3171504,4060000,0.20491085946559906
1772475284.9651005,4080000,0.21794608235359192
1772475334.507357,4100000,0.18531979620456696
1772475384.8855329,4120000,0.19495323300361633
1772475436.4555297,4140000,0.21684041619300842
1772475486.3638694,4160000,0.19604961574077606
1772475536.6912267,4180000,0.214741513133049
1772475587.3814697,4200000,0.22029894590377808
1772475637.6244168,4220000,0.21292755007743835
1772475688.0269175,4240000,0.2077583521604538
1772475737.7513702,4260000,0.20927883684635162
1772475789.6333194,4280000,0.1676337867975235
1772475839.2410882,4300000,0.19704270362854004
1772475890.529821,4320000,0.21339301764965057
1772475942.0227807,4340000,0.1852397322654724
1772475992.1079583,4360000,0.20522718131542206
1772476042.838659,4380000,0.1992141604423523
1772476092.5523171,4400000,0.20174214243888855
1772476143.580664,4420000,0.20140592753887177
1772476193.492943,4440000,0.22557829320430756
1772476243.4917467,4460000,0.19005414843559265
1772476294.5805724,4480000,0.1843639314174652
1772476345.3631613,4500000,0.17021682858467102
1772476396.35186,4520000,0.19333460927009583
1772476447.1618216,4540000,0.1885720193386078
1772476496.6663191,4560000,0.2202875018119812
1772476547.6344323,4580000,0.17350953817367554
1772476597.1057708,4600000,0.2245013564825058
1772476648.4776845,4620000,0.18951359391212463
1772476699.9086883,4640000,0.18836364150047302
1772476750.8453062,4660000,0.21023984253406525
1772476801.8501456,4680000,0.19930723309516907
1772476853.2770681,4700000,0.20693126320838928
1772476904.3972292,4720000,0.16503404080867767
1772476954.5033257,4740000,0.22798433899879456
1772477006.713333,4760000,0.1968887597322464
1772477057.002647,4780000,0.20963828265666962
1772477107.0329528,4800000,0.17651166021823883
1772477159.0167232,4820000,0.19169817864894867
1772477208.9444206,4840000,0.20866577327251434
1772477261.1713152,4860000,0.23015159368515015
1772477360.9071674,4900000,0.19197404384613037
1772477411.7201362,4920000,0.20584732294082642
1772477462.9001777,4940000,0.23524507880210876
1772477513.7600806,4960000,0.22361263632774353
1772477564.339513,4980000,0.21417145431041718
1772477615.3369408,5000000,0.18595021963119507
