Wall time,Step,Value
1772464619.3775692,40000,162663.234375
1772464675.8387809,60000,75143.5078125
1772464732.1655855,80000,71577.75
1772464788.8539026,100000,72641.46875
1772464845.1501622,120000,71880.2265625
1772464905.7308447,140000,72959.90625
1772464967.7894478,160000,82021.0234375
1772465036.2434886,180000,72667.96875
1772465099.6187944,200000,72429.6484375
1772465158.707919,220000,72532.0234375
1772465218.4982505,240000,69473.28125
1772465280.2563539,260000,69571.2265625
1772465344.7680707,280000,69388.3984375
1772465407.470158,300000,67947.921875
1772465467.2010665,320000,77072.4609375
1772465522.3817992,340000,69171.46875
1772465585.8607562,360000,67281.078125
1772465648.2217329,380000,66658.4609375
1772465706.3147755,400000,65827.1796875
1772465760.7480636,420000,70316.2421875
1772465816.2845464,440000,68594.7421875
1772465866.5413609,460000,65715.9765625
1772465920.2677672,480000,67701.0703125
1772465969.5500402,500000,66751.1875
1772466027.1349766,520000,69760.90625
1772466087.7627003,540000,76332.5
1772466146.2825718,560000,69473.4609375
1772466210.5423732,580000,69646.9453125
1772466266.6302538,600000,71926.9375
1772466326.0928314,620000,68235.6484375
1772466379.4964104,640000,69732.78125
1772466431.4666774,660000,70680.1484375
1772466483.7622175,680000,70429.2421875
1772466535.5523498,700000,69683.71875
1772466586.7893462,720000,70441.796875
1772466638.9290063,740000,69579.1640625
1772466690.9629378,760000,77112.0
1772466744.0746508,780000,66953.5390625
1772466795.9735017,800000,69325.953125
1772466850.4073722,820000,68843.75
1772466904.8110662,840000,68824.2109375
1772466959.7535527,860000,70796.828125
1772467012.1330574,880000,69366.796875
1772467065.517284,900000,66274.640625
1772467117.091114,920000,69340.7109375
1772467170.1473432,940000,70041.0859375
1772467221.7336159,960000,77307.3828125
1772467278.4662478,980000,66947.6796875
1772467331.0390522,1000000,64558.73046875
1772467385.0274777,1020000,61842.3984375
1772467437.9350111,1040000,64497.20703125
1772467491.1759162,1060000,64124.5625
1772467543.0653176,1080000,66405.1015625
1772467596.6851041,1100000,65584.375
1772467650.131348,1120000,71250.234375
1772467703.3625154,1140000,63924.31640625
1772467755.2714665,1160000,63224.8125
1772467808.9808307,1180000,64561.08984375
1772467863.0413568,1200000,60794.3515625
1772467914.7115881,1220000,60912.375
1772467967.4329956,1240000,63693.1015625
1772468022.2674654,1260000,60557.08203125
1772468075.6517923,1280000,61262.203125
1772468127.7368236,1300000,59261.0234375
1772468181.1714056,1320000,59849.421875
1772468234.8143826,1340000,65480.546875
1772468287.4222684,1360000,60321.12109375
1772468340.164573,1380000,60462.0703125
1772468393.397987,1400000,59881.00390625
1772468445.946218,1420000,57287.4921875
1772468497.5096626,1440000,57748.63671875
1772468549.2416415,1460000,59195.6484375
1772468601.5187619,1480000,56758.7578125
1772468654.6517975,1500000,58895.5390625
1772468708.1705806,1520000,57118.25
1772468762.2618327,1540000,56278.8125
1772468816.7716365,1560000,64831.19140625
1772468869.8558877,1580000,59109.9140625
1772468923.0246415,1600000,57804.6640625
1772468975.3341737,1620000,57089.1015625
1772469080.1411688,1660000,56953.14453125
1772469133.5248923,1680000,57282.37890625
1772469187.1666758,1700000,55900.234375
1772469237.9576607,1720000,56820.4140625
1772469290.2865622,1740000,54259.375
1772469344.2026815,1760000,54683.37109375
1772469395.8744857,1780000,59750.36328125
1772469447.2852912,1800000,52870.6953125
1772469499.7428806,1820000,53427.6875
1772469553.7092128,1840000,53210.15625
1772469607.967672,1860000,53101.40625
1772469660.7503903,1880000,52107.90625
1772469715.0684774,1900000,52520.5390625
1772469767.6994426,1920000,54769.41015625
1772469821.9959588,1940000,58663.56640625
