Wall time,Step,Value
1771933233.126445,20000,-1611.229248046875
1771933287.397754,40000,1058.2855224609375
1771933342.8349137,60000,1268.4111328125
1771933402.940503,80000,1297.8892822265625
1771933461.4816084,100000,1302.7733154296875
1771933517.8345654,120000,1462.4683837890625
1771933572.5857646,140000,1510.055908203125
1771933627.3713474,160000,1583.8599853515625
1771933679.6093178,180000,1579.0997314453125
1771933732.909996,200000,1666.2991943359375
1771933785.6973011,220000,1770.523681640625
1771933837.8081813,240000,1797.8114013671875
1771933890.7813268,260000,1927.466064453125
1771933943.0902493,280000,2008.8807373046875
1771933996.1024292,300000,2083.524658203125
1771934048.5656462,320000,2213.570556640625
1771934100.4330635,340000,2303.68994140625
1771934151.7204597,360000,2336.96826171875
1771934202.5376759,380000,2465.194580078125
1771934254.019308,400000,2700.97509765625
1771934306.8547003,420000,2593.276611328125
1771934359.7308147,440000,2653.299072265625
1771934412.3366673,460000,2685.02685546875
1771934463.9403894,480000,2864.838134765625
1771934515.268165,500000,3086.481689453125
1771934567.1140933,520000,3150.69384765625
1771934618.3410344,540000,3261.15087890625
1771934669.033055,560000,3318.52197265625
1771934720.739938,580000,3401.096435546875
1771934773.3790326,600000,3274.72265625
1771934826.0265517,620000,3379.13623046875
1771934877.3600595,640000,3329.1904296875
1771934929.8201091,660000,3327.4794921875
1771934981.8362336,680000,3349.47119140625
1771935034.7551394,700000,3456.208740234375
1771935087.1791134,720000,3461.0361328125
1771935140.3105073,740000,3506.875244140625
1771935191.8150234,760000,3559.323486328125
1771935243.731321,780000,3740.943603515625
1771935295.539253,800000,3850.24072265625
1771935349.7775073,820000,4025.31201171875
1771935400.5425055,840000,3963.6357421875
1771935452.3533304,860000,4121.09619140625
1771935505.441457,880000,4163.2041015625
1771935556.1484418,900000,4266.5146484375
1771935607.9857395,920000,4466.90087890625
1771935659.1805325,940000,4585.876953125
1771935710.7799304,960000,4597.8330078125
1771935764.2635674,980000,4684.31982421875
1771935819.1896837,1000000,4835.42333984375
1771935870.8297052,1020000,4792.47998046875
1771935921.6619995,1040000,4931.42041015625
1771935972.5947783,1060000,4994.49267578125
1771936023.9275053,1080000,5107.92724609375
1771936076.8255475,1100000,5080.6416015625
1771936128.2558353,1120000,5062.69775390625
1771936178.2301126,1140000,5161.74658203125
1771936231.6512609,1160000,5396.08154296875
1771936282.01872,1180000,5551.734375
1771936338.8765311,1200000,5577.4990234375
1771936399.6489437,1220000,5767.47705078125
1771936464.873585,1240000,5798.90673828125
1771936535.9295435,1260000,5856.078125
1771936595.075722,1280000,6184.544921875
1771936657.820127,1300000,6157.6650390625
