Wall time,Step,Value
1772464559.5851555,20000,-12031.765625
1772464619.383117,40000,-6272.166015625
1772464675.8420906,60000,-6025.98876953125
1772464732.160572,80000,-5741.43408203125
1772464788.8513482,100000,-5694.6396484375
