Wall time,Step,Value
1770523855.072732,50000,54.353111267089844
1770524313.4441488,100000,50.3797607421875
1770524775.014521,150000,55.32816696166992
1770525236.834465,200000,49.33526611328125
1770525709.2601545,250000,46.53746032714844
1770526180.861422,300000,42.508975982666016
1770526658.5081887,350000,37.131622314453125
1770527134.0002847,400000,32.02977752685547
1770527615.2253382,450000,27.366775512695312
1770528104.8673193,500000,23.822601318359375
1770528656.1979177,550000,25.045589447021484
1770529214.3581917,600000,23.239093780517578
1770529756.617916,650000,22.088485717773438
1770530331.0716095,700000,22.766902923583984
1770530909.9370503,750000,20.679153442382812
1770531489.680984,800000,19.702465057373047
1770532083.3086677,850000,18.083423614501953
1770532680.321852,900000,17.039609909057617
1770533286.8646986,950000,14.749329566955566
1770533897.686789,1000000,13.216139793395996
1770534533.439112,1050000,12.591367721557617
1770535181.149062,1100000,11.369684219360352
1770535814.424384,1150000,8.41698169708252
1770536414.7946808,1200000,4.778070449829102
1770537030.5839922,1250000,4.081625461578369
1770537660.6932173,1300000,3.5700294971466064
1770538306.3806324,1350000,3.3468451499938965
1770538968.4674492,1400000,2.657778024673462
1770539636.4776618,1450000,2.307485580444336
1770540332.1899102,1500000,1.708077311515808
1770541064.598453,1550000,1.3869335651397705
1770541794.9314017,1600000,1.2977336645126343
1770542525.8314102,1650000,0.7540150284767151
1770543276.1131024,1700000,0.7535722851753235
1770544008.5999825,1750000,0.3851752281188965
1770544737.7846918,1800000,0.3396279513835907
1770545476.770089,1850000,0.27535560727119446
1770546222.385134,1900000,0.22498013079166412
