Wall time,Step,Value
1770994701.6197817,50000,24145.119140625
1770994890.5642056,100000,15778.9814453125
1770995063.268824,150000,9540.220703125
1770995253.8418684,200000,5725.609375
1770995439.8459606,250000,1349.5455322265625
1770995624.7190747,300000,208.23582458496094
1770995816.7377772,350000,61.39506912231445
1770995998.8549266,400000,113.48004913330078
1770996185.0767417,450000,128.3169403076172
1770996380.0078335,500000,127.42607116699219
1770996562.5199883,550000,125.79328918457031
1770996710.209415,600000,93.08898162841797
1770996899.2275896,650000,78.81285095214844
1770997086.1035304,700000,79.00352478027344
1770997281.197714,750000,76.80923461914062
1770997481.454691,800000,68.5989990234375
1770997673.8495593,850000,67.85371398925781
1770997864.8611734,900000,64.37527465820312
1770998056.1304126,950000,123.15650177001953
1770998233.928959,1000000,150.72225952148438
1770998415.6030746,1050000,143.7931671142578
