Wall time,Step,Value
1771854904.807675,40000,0.16240337491035461
1771854973.8611608,60000,0.1959761083126068
1771855036.294645,80000,0.22004097700119019
1771855098.8274496,100000,0.1621224731206894
1771855159.9375818,120000,0.19551368057727814
1771855222.3808253,140000,0.20749102532863617
1771855284.219216,160000,0.16519519686698914
1771855345.9029107,180000,0.15511208772659302
1771855406.3973625,200000,0.16687051951885223
1771855469.3470085,220000,0.1863728016614914
1771855536.8660834,240000,0.18533222377300262
1771855606.714018,260000,0.19938194751739502
1771855687.5176897,280000,0.15445370972156525
1771855772.5702703,300000,0.1871807724237442
1771855837.9848099,320000,0.18585656583309174
1771855903.3603675,340000,0.19357085227966309
1771855966.1903238,360000,0.1883610039949417
1771856030.8343034,380000,0.20192059874534607
1771856101.1414027,400000,0.1941334754228592
1771856171.4913788,420000,0.18863815069198608
1771856233.8353057,440000,0.1850021481513977
1771856298.7898095,460000,0.14924800395965576
1771856360.494328,480000,0.18714416027069092
1771856426.820353,500000,0.22529180347919464
1771856491.258092,520000,0.16916057467460632
1771856553.6942444,540000,0.16119684278964996
1771856616.5665271,560000,0.1674911230802536
1771856680.2174432,580000,0.17784997820854187
1771856746.1332016,600000,0.19109828770160675
1771856809.4313247,620000,0.18731127679347992
1771856870.9971092,640000,0.1895500123500824
1771856932.8565514,660000,0.16731706261634827
1771856995.015249,680000,0.16298808157444
1771857058.6754856,700000,0.20322991907596588
1771857120.5015757,720000,0.15827733278274536
1771857181.575221,740000,0.20378154516220093
1771857245.3149471,760000,0.15742795169353485
1771857310.5606706,780000,0.2071542739868164
1771857376.714883,800000,0.1838396191596985
1771857438.6133254,820000,0.1704624742269516
1771857501.0214212,840000,0.19208258390426636
1771857562.9185524,860000,0.1817280352115631
1771857627.1617417,880000,0.1826149821281433
1771857690.43229,900000,0.2022102028131485
1771857753.2431896,920000,0.1860763132572174
1771857818.364502,940000,0.19396163523197174
1771857942.7512784,980000,0.16982777416706085
1771858004.090202,1000000,0.1547861248254776
1771858065.2453008,1020000,0.1428680270910263
1771858127.3045855,1040000,0.18398019671440125
1771858191.5592382,1060000,0.17148439586162567
1771858253.4293473,1080000,0.17140403389930725
