Wall time,Step,Value
1770523855.0712256,50000,0.0159749835729599
1770524313.4426415,100000,0.017154812812805176
1770524775.014521,150000,0.018780818209052086
1770525236.8334618,200000,0.017388153821229935
1770525709.2596529,250000,0.01688533090054989
1770526180.86042,300000,0.015295459888875484
1770526658.5066862,350000,0.018297424539923668
1770527133.9987812,400000,0.016040684655308723
1770527615.2253382,450000,0.018462032079696655
1770528104.8663163,500000,0.01802249625325203
1770528656.1979177,550000,0.019476385787129402
1770529214.3571877,600000,0.016362883150577545
1770529756.617916,650000,0.016747117042541504
1770530331.071106,700000,0.017563221976161003
1770530909.9355426,750000,0.014162213541567326
1770531489.680984,800000,0.014062340371310711
1770532083.307541,850000,0.01869812048971653
1770532680.321852,900000,0.014443236403167248
1770533286.8646986,950000,0.016578232869505882
1770533897.6862698,1000000,0.01733754575252533
1770534533.4381125,1050000,0.015351435169577599
1770535181.149062,1100000,0.017424030229449272
1770535814.424384,1150000,0.01736539788544178
1770536414.7931757,1200000,0.01604324020445347
1770537030.5829933,1250000,0.01863950677216053
1770537660.6932173,1300000,0.015218253247439861
1770538306.3806324,1350000,0.015714406967163086
1770538968.4664466,1400000,0.017550291493535042
1770539636.4771562,1450000,0.017581336200237274
1770540332.1899102,1500000,0.01525743119418621
1770541064.598453,1550000,0.014755229465663433
1770541794.9303997,1600000,0.016256794333457947
1770542525.8314102,1650000,0.01702592521905899
1770543276.1120996,1700000,0.01398605015128851
1770544008.5989802,1750000,0.016795778647065163
1770544737.7846918,1800000,0.01737344078719616
1770545476.770089,1850000,0.014057217165827751
1770546222.385134,1900000,0.018037350848317146
1770546973.9386115,1950000,0.01629410684108734
1770547716.0436697,2000000,0.02020512893795967
1770548456.2922318,2050000,0.017843101173639297
