Wall time,Step,Value
1770523855.072732,50000,54.353111267089844
1770524313.4441488,100000,50.3797607421875
1770524775.014521,150000,55.32816696166992
1770525236.834465,200000,49.33526611328125
1770525709.2601545,250000,46.53746032714844
1770526180.861422,300000,42.508975982666016
1770526658.5081887,350000,37.131622314453125
1770527134.0002847,400000,32.02977752685547
1770527615.2253382,450000,27.366775512695312
1770528104.8673193,500000,23.822601318359375
1770528656.1979177,550000,25.045589447021484
1770529214.3581917,600000,23.239093780517578
1770529756.617916,650000,22.088485717773438
1770530331.0716095,700000,22.766902923583984
1770530909.9370503,750000,20.679153442382812
1770531489.680984,800000,19.702465057373047
1770532083.3086677,850000,18.083423614501953
1770532680.321852,900000,17.039609909057617
1770533286.8646986,950000,14.749329566955566
1770533897.686789,1000000,13.216139793395996
1770534533.439112,1050000,12.591367721557617
1770535181.149062,1100000,11.369684219360352
1770535814.424384,1150000,8.41698169708252
1770536414.7946808,1200000,4.778070449829102
1770537030.5839922,1250000,4.081625461578369
1770537660.6932173,1300000,3.5700294971466064
1770538306.3806324,1350000,3.3468451499938965
1770538968.4674492,1400000,2.657778024673462
1770539636.4776618,1450000,2.307485580444336
1770540332.1899102,1500000,1.708077311515808
1770541064.598453,1550000,1.3869335651397705
1770541794.9314017,1600000,1.2977336645126343
1770542525.8314102,1650000,0.7540150284767151
1770543276.1131024,1700000,0.7535722851753235
1770544008.5999825,1750000,0.3851752281188965
1770544737.7846918,1800000,0.3396279513835907
1770545476.770089,1850000,0.27535560727119446
1770546222.385134,1900000,0.22498013079166412
1770546973.9400468,1950000,0.2028701901435852
1770547716.0451756,2000000,0.1569809466600418
1770548456.2932353,2050000,0.16755610704421997
1770551192.1128807,2150000,26.13994026184082
1770551952.4182322,2200000,12.233445167541504
1770562120.086183,2250000,10.700806617736816
1770562893.3983898,2300000,5.069708824157715
1770563670.41618,2350000,3.1829066276550293
1770564432.5656936,2400000,2.1591641902923584
1770565195.491314,2450000,1.5807621479034424
1770565957.6934853,2500000,1.0856549739837646
1770566723.761219,2550000,1.0104470252990723
1770567483.6606796,2600000,0.76891028881073
1770568246.8385956,2650000,0.8704960942268372
1770569003.7743168,2700000,0.7836704254150391
1770570123.1173377,2750000,122.55755615234375
1770570874.0338445,2800000,83.87374114990234
1770571619.5561368,2850000,39.14173889160156
1770572373.4340584,2900000,23.20323371887207
1770573125.982007,2950000,15.861291885375977
1770573930.8225198,3000000,11.489887237548828
1770574743.1335733,3050000,8.42675495147705
1770575557.8078282,3100000,6.978228569030762
1770576370.1423354,3150000,6.011903762817383
1770577178.6672978,3200000,5.637588024139404
1770577994.5723095,3250000,4.710935592651367
1770578808.4555595,3300000,4.939607620239258
1770579620.0305254,3350000,3.084430456161499
1770580436.0093503,3400000,3.453364372253418
1770581249.8510687,3450000,4.041971683502197
1770582068.3975785,3500000,4.0510478019714355
1770582882.1023428,3550000,3.4323880672454834
1770583694.5625093,3600000,3.2430529594421387
1770584505.781295,3650000,3.4870331287384033
1770585321.4645576,3700000,4.0666046142578125
1770586131.0883753,3750000,3.989494562149048
1770586941.9864151,3800000,4.2892303466796875
1770587759.2919824,3850000,2.5578815937042236
1770588568.4974794,3900000,4.061058044433594
1770589383.714036,3950000,3.192425012588501
1770590196.5235202,4000000,3.093855619430542
